version,scenario,window,start,end,days,total,cagr,maxdd,sharpe,vol,cash_days,half_position_days,pending_days,staged_initials,staged_fills,overheat_days,overheat_triggers,overheat_recoveries,trades,cost_sum,turnover_sum,avg_scale,avg_final_exposure,max_final_exposure,reason
1.0,v1_0_original_full_entry,from_2010_06_01_cyb_available,2010-06-01,2016-12-30,1601,1.6651043915573736,0.1668314071809991,-0.42170754037130054,0.7421294347859055,0.250163388908191,335,0,0,0,0,0,0,0,1267,0.41930850215726145,419.3085021572614,1.255173281254962,0.98717976443131,1.5,
1.0,v1_0_original_full_entry,from_2011_01_01,2011-01-04,2016-12-30,1458,1.4671447037181422,0.16892520948822765,-0.42170754037129976,0.7553783654310112,0.24714926396666326,318,0,0,0,0,0,0,0,1142,0.3738971095341278,373.8971095341278,1.2577707117573018,0.9812049259183525,1.5,
1.1,v1_1_staged_50_plus_ma60_overheat,from_2010_06_01_cyb_available,2010-06-01,2016-12-30,1601,1.550713040551282,0.15880189475678708,-0.3696393710679624,0.7376195010654903,0.2384700177104767,335,318,318,166,129,9,4,3,1262,0.3981878794671894,398.1878794671893,1.327609224854042,0.9069320502775714,1.5,
1.1,v1_1_staged_50_plus_ma60_overheat,from_2011_01_01,2011-01-04,2016-12-30,1458,1.4733365030580066,0.16943173539802392,-0.3696393710679615,0.7808508241932846,0.23631884782831036,318,277,277,148,114,9,4,3,1137,0.35526696401780467,355.2669640178047,1.3282377930609237,0.9024375020632155,1.5,
