date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,gross_return,asset_component,cash_return_component,cash_exposure_effective,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_QQQ,score_GLD,score_CN_CYB_399006,score_159915.SZ,raw_score_QQQ,raw_score_GLD,raw_score_CN_CYB_399006,raw_score_159915.SZ,r2_QQQ,r2_GLD,r2_CN_CYB_399006,r2_159915.SZ,buffer_blocked_count,target_vol,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,return_before_nav_defense,nav_before_nav_defense,nav_defense_base_dd,nav_defense_scale_effective,nav_defense_scale_next,nav_defense_on_effective,nav_defense_on_next,nav_defense_triggered,nav_defense_recovered,base_return,base_nav,base_gross_return,base_turnover,base_cost,base_position_before,base_position_next,actual_position_before,actual_position_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_feature_missing,overheat_tc,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count,combined_overlay_scale_effective,combined_overlay_scale_next
2011-09-28,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.4692467128832025,0.4692467128832025,False,-0.014814856589462466,-0.014814856589462466,-0.014814856589462466,0.0,0.0,0.0,0.0,-0.014814856589462466,2.147339456849369,130,0,False,58,55,0.4692467128832025,,,,0.4692467128832025,-0.7742627612507612,-0.7452370322991038,,0.2090351965713948,0.5855343974389056,0.8700218618665658,,21,,,1.0,1.0,1.0,-0.014814856589462466,2.1540451755556065,-0.06119794621060315,1.0,1.0,False,False,False,False,-0.014814856589462466,2.1540451755556065,-0.014814856589462466,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,141,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.99326963338941,-0.014814856589462466,False,False,False,False,-0.01278308238860415,13.646851309952178,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,61,57,139,1.0,1.0
2011-09-29,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.2717581463292045,0.2717581463292045,False,-0.011920312767585095,-0.011920312767585095,-0.011920312767585095,0.0,0.0,0.0,0.0,-0.011920312767585095,2.1217424989055482,130,0,False,58,55,0.2717581463292045,,,,0.2717581463292045,-0.8098073935530423,-0.7826446044931731,,0.09337647844778763,0.6550906887952983,0.8642588714863311,,21,,,1.0,1.0,1.0,-0.011920312767585206,2.1283682833474757,-0.07238876031862407,1.0,1.0,False,False,False,False,-0.011920312767585206,2.1283682833474757,-0.011920312767585095,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,141,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.9695092359292785,-0.011920312767585095,False,False,False,False,-0.023253694673602165,12.792635739523638,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,61,57,139,1.0,1.0
2011-09-30,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.028413250333025664,0.028413250333025664,False,-0.025798201667014964,-0.025798201667014964,-0.025798201667014964,0.0,0.0,0.0,0.0,-0.025798201667014964,2.0670053580333065,130,0,False,58,55,0.028413250333025664,,,,0.028413250333025664,-0.8315194582424231,-0.8056154046219416,,0.001137022197903903,0.7125677723427164,0.8743552284444271,,21,,,1.0,1.0,1.0,-0.025798201667014964,2.073460209151999,-0.09631946214851395,1.0,1.0,False,False,False,False,-0.025798201667014964,2.073460209151999,-0.025798201667014964,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,141,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.9186994394757264,-0.025798201667014964,False,False,False,False,-0.04655348244654356,7.41002512925566,False,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,61,57,139,1.0,1.0
2011-10-10,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.07658639115608157,0.07658639115608157,False,0.06572694143753965,0.06572694143753965,0.06572694143753965,0.0,0.0,0.0,0.0,0.06572694143753965,2.2028632981518426,130,0,False,58,55,0.07658639115608157,,,,0.07658639115608157,-0.8277885489564833,-0.8185640976694484,,0.007917945872490506,0.7218284025172725,0.8850782913906062,,21,,,1.0,1.0,1.0,0.06572694143753965,2.2097424068920013,-0.03692330435890501,1.0,1.0,False,False,False,False,0.06572694143753965,2.2097424068920013,0.06572694143753965,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,141,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.044809685170388,0.06572694143753965,False,False,False,False,0.01703139257484443,7.906816058884994,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,61,57,139,1.0,1.0
2011-10-11,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.1485800032929836,0.1485800032929836,False,0.006793227434430449,0.006793227434430449,0.006793227434430449,0.0,0.0,0.0,0.0,0.006793227434430449,2.2178278495431476,130,0,False,58,55,0.1485800032929836,,,,0.1485800032929836,-0.8247558253142654,-0.8273164157124712,,0.02698223665981081,0.7339764438935754,0.8950678365924674,,21,,,1.0,1.0,1.0,0.006793227434430449,2.2247536896335243,-0.03038090532861526,1.0,1.0,False,False,False,False,0.006793227434430449,2.2247536896335243,0.006793227434430449,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,141,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.0587005424218763,0.006793227434430449,False,False,False,False,0.024416076612073345,8.657863415821499,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,61,57,139,1.0,1.0
2011-10-12,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.2365393132414375,0.2365393132414375,False,0.00497157532751813,0.00497157532751813,0.00497157532751813,0.0,0.0,0.0,0.0,0.00497157532751813,2.228853947760619,130,0,False,58,55,0.2365393132414375,,,,0.2365393132414375,-0.8113821676004318,-0.8064677877580497,,0.06017954355027899,0.715845288241446,0.8588727935723247,,21,,,1.0,1.0,1.0,0.00497157532751813,2.235814220186711,-0.025560370960456713,1.0,1.0,False,False,False,False,0.00497157532751813,2.235814220186711,0.00497157532751813,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,141,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.068935527245329,0.00497157532751813,False,False,False,False,0.02976299745647859,9.093091543025732,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,61,57,139,1.0,1.0
2011-10-13,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.36845606792863883,0.36845606792863883,False,0.009187502178245044,0.009187502178245044,0.009187502178245044,0.0,0.0,0.0,0.0,0.009187502178245044,2.2493315482606597,130,0,False,58,55,0.36845606792863883,,,,0.36845606792863883,-0.7960634608308041,-0.7650026533059884,,0.11776450357366486,0.6953227881200355,0.7580429763234542,,21,,,1.0,1.0,1.0,0.009187502178245044,2.256355768204828,-0.016607704746087526,1.0,1.0,False,False,False,False,0.009187502178245044,2.256355768204828,0.009187502178245044,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,141,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.087943876908544,0.009187502178245044,False,False,False,False,0.039391948581040115,14.028649303545269,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,61,57,139,1.0,1.0
2011-10-14,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.5933736046732823,0.5933736046732823,False,0.01855731762298496,0.01855731762298496,0.01855731762298496,0.0,0.0,0.0,0.0,0.01855731762298496,2.2910731082411333,130,0,False,58,55,0.5933736046732823,,,,0.5933736046732823,-0.7700670654035989,-0.7202609413620364,,0.207029695390889,0.6492390958634813,0.6659435770466411,,21,,,1.0,1.0,1.0,0.01855731762298496,2.298227678865859,0.0,1.0,1.0,False,False,False,False,0.01855731762298496,2.298227678865859,0.01855731762298496,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,141,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.1266905146113024,0.01855731762298496,False,False,False,False,0.05829650738618697,20.547490717163242,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,61,57,139,1.0,1.0
2011-10-17,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.7092693601793933,0.7092693601793933,False,-0.015469300451068979,-0.015469300451068979,-0.015469300451068979,0.0,0.0,0.0,0.0,-0.015469300451068979,2.255631809974387,130,0,False,58,55,0.7092693601793933,,,,0.7092693601793933,-0.7403455055946324,-0.6675563870274648,,0.26393367750292196,0.6029408575965178,0.5639567072207429,,21,,,1.0,1.0,1.0,-0.015469300451068979,2.26267570439652,-0.015469300451068979,1.0,1.0,False,False,False,False,-0.015469300451068979,2.26267570439652,-0.015469300451068979,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,141,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.093792100074342,-0.015469300451068979,False,False,False,False,0.04207164170976263,19.046525484379792,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,61,57,139,1.0,1.0
2011-10-18,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.8758372556934546,0.8758372556934546,False,0.012394941811976201,0.012394941811976201,0.012394941811976201,0.0,0.0,0.0,0.0,0.012394941811976201,2.283590235008262,130,0,False,58,55,0.8758372556934546,,,,0.8758372556934546,-0.7085299695821934,-0.6491340243311151,,0.33314013437034196,0.5607693702684283,0.5505432865924277,,21,,,1.0,1.0,1.0,0.012394941811976201,2.290721438091887,-0.0032660997180556928,1.0,1.0,False,False,False,False,0.012394941811976201,2.290721438091887,0.012394941811976201,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,141,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.119744531321139,0.012394941811976201,False,False,False,False,0.054810073099524015,22.351956077152295,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,61,57,139,1.0,1.0
2011-10-19,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.875418180400036,0.875418180400036,False,-0.019313918536442487,-0.019313918536442487,-0.019313918536442487,0.0,0.0,0.0,0.0,-0.019313918536442487,2.239485159238697,130,0,False,58,55,0.875418180400036,,,,0.875418180400036,-0.6824789030129843,-0.6307584372980946,,0.3468870967643253,0.5380587333254667,0.5382271690184636,,21,,,1.0,1.0,1.0,-0.019313918536442487,2.246478630846898,-0.022516937070611864,1.0,1.0,False,False,False,False,-0.019313918536442487,2.246478630846898,-0.019313918536442487,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,141,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.078803958125133,-0.019313918536442487,False,False,False,False,0.03502465955479628,23.895212852147534,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,61,57,139,1.0,1.0
2011-10-20,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.8215968995729452,0.8215968995729452,False,-0.004922887018309785,-0.004922887018309785,-0.004922887018309785,0.0,0.0,0.0,0.0,-0.004922887018309785,2.2284604268205834,130,0,False,58,55,0.8215968995729452,,,,0.8215968995729452,-0.6643566378238859,-0.6507298139503126,,0.3371643411683901,0.532817935755401,0.5680937782658878,,21,,,1.0,1.0,1.0,-0.004922887018309896,2.2354194703581913,-0.02732897575172466,1.0,1.0,False,False,False,False,-0.004922887018309896,2.2354194703581913,-0.004922887018309785,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,141,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.068570241106068,-0.004922887018309785,False,False,False,False,0.0305237419144333,26.575339216094797,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,61,57,139,1.0,1.0
2011-10-21,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.8448290648711347,0.8448290648711347,False,0.012546301864791998,0.012546301864791998,0.012546301864791998,0.0,0.0,0.0,0.0,0.012546301864791998,2.2564193640292176,130,0,False,58,55,0.8448290648711347,,,,0.8448290648711347,-0.6271516884127581,-0.6859283074859441,,0.36236863258147334,0.49927642916346504,0.60195042601018,,21,,,1.0,1.0,1.0,0.012546301864791998,2.2634657178277386,-0.015125551466369402,1.0,1.0,False,False,False,False,0.012546301864791998,2.2634657178277386,0.012546301864791998,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,141,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.09452314777951,0.012546301864791998,False,False,False,False,0.043953871437929504,32.45263144521361,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,61,57,139,1.0,1.0
2011-10-24,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.9946770191134389,0.9946770191134389,False,0.020767747098064504,0.020767747098064504,0.020767747098064504,0.0,0.0,0.0,0.0,0.020767747098064504,2.303280110728552,130,0,False,58,55,0.9946770191134389,,,,0.9946770191134389,-0.571412481971237,-0.6955779004919138,,0.4273614304348182,0.43584071519483103,0.6250351321326995,,21,,,1.0,1.0,1.0,0.020767747098064504,2.3104728014207243,0.0,1.0,1.0,False,False,False,False,0.020767747098064504,2.3104728014207243,0.020767747098064504,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,141,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.138021674803637,0.020767747098064504,False,False,False,False,0.06595801049666083,41.204034239006496,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,61,57,139,1.0,1.0
2011-10-25,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.9844296515718636,0.9844296515718636,False,-0.01966151656004511,-0.01966151656004511,-0.01966151656004511,0.0,0.0,0.0,0.0,-0.01966151656004511,2.25799413068904,130,0,False,58,55,0.9844296515718636,,,,0.9844296515718636,-0.4604127217705002,-0.6608094967895636,,0.4416680956609179,0.2719501201545518,0.5762371178844694,,21,,,1.0,1.0,1.0,-0.01966151656004511,2.265045402174057,-0.01966151656004511,1.0,1.0,False,False,False,False,-0.01966151656004511,2.265045402174057,-0.01966151656004511,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,141,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.09598492623875,-0.01966151656004511,False,False,False,False,0.045644365608973114,46.31043884552717,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,61,57,139,1.0,1.0
2011-10-26,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.9489450708604104,0.9489450708604104,False,-0.0012209358592824016,-0.0012209358592824016,-0.0012209358592824016,0.0,0.0,0.0,0.0,-0.0012209358592824016,2.2552372646848324,130,0,False,58,55,0.9489450708604104,,,,0.9489450708604104,-0.30485483923364165,-0.5999904863551169,,0.445470357474009,0.10802356364047505,0.4692609791037351,,21,,,1.0,1.0,1.0,-0.0012209358592822905,2.26227992701964,-0.02085844696871142,1.0,1.0,False,False,False,False,-0.0012209358592822905,2.26227992701964,-0.0012209358592824016,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,141,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.09342586308179,-0.0012209358592824016,False,False,False,False,0.04508225643435271,48.95232863463757,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,61,57,139,1.0,1.0
2011-10-27,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.0926844288969955,1.0926844288969955,False,0.027588742636890373,0.027588742636890373,0.027588742636890373,0.0,0.0,0.0,0.0,0.027588742636890373,2.317456425165347,130,0,False,58,55,1.0926844288969955,,,,1.0926844288969955,-0.09086490139223802,-0.5332540595354096,,0.510966309890342,0.007763530953602604,0.36828460179546796,,21,,,1.0,1.0,1.0,0.027588742636890373,2.324693385698788,0.0,1.0,1.0,False,False,False,False,0.027588742636890373,2.324693385698788,0.027588742636890373,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,141,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.1511808504477634,0.027588742636890373,False,False,False,False,0.0736314895725203,47.84112602977791,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,61,57,139,1.0,1.0
2011-10-28,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.233774035063783,1.233774035063783,False,0.0015292230938177553,0.0015292230938177553,0.0015292230938177553,0.0,0.0,0.0,0.0,0.0015292230938177553,2.3210003330496263,130,0,False,58,55,1.233774035063783,0.1483421649699097,,,1.233774035063783,0.1483421649699097,-0.4063886236845695,,0.5756684155342129,0.016790772249088648,0.1847136455901386,,21,,,1.0,1.0,1.0,0.0015292230938177553,2.3282483605102438,0.0,1.0,1.0,False,False,False,False,0.0015292230938177553,2.3282483605102438,0.0015292230938177553,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,141,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.154470485883247,0.0015292230938177553,False,False,False,False,0.07499295474182244,47.0408456919857,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,61,57,139,1.0,1.0
2011-10-31,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.2116811748842062,1.2116811748842062,False,-0.016796284449595356,-0.016796284449595356,-0.016796284449595356,0.0,0.0,0.0,0.0,-0.016796284449595356,2.2820161512481194,130,0,False,58,55,1.2116811748842062,0.3364144400107627,,,1.2116811748842062,0.3364144400107627,-0.19737917050790077,,0.5919252451207567,0.08046339158325422,0.031178147850322135,,21,,,1.0,1.0,1.0,-0.016796284449595356,2.2891424387778097,-0.016796284449595356,1.0,1.0,False,False,False,False,-0.016796284449595356,2.2891424387778097,-0.016796284449595356,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,141,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.118283386764094,-0.016796284449595356,False,False,False,False,0.05691863096602212,44.21191663009639,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,61,57,139,1.0,1.0
2011-11-01,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.9786270240761026,0.9786270240761026,False,-0.026056837379904274,-0.026056837379904274,-0.026056837379904274,0.0,0.0,0.0,0.0,-0.026056837379904274,2.222554027496732,130,0,False,58,55,0.9786270240761026,0.5143548105170432,0.04948479317354537,,0.9786270240761026,0.5143548105170432,0.04948479317354537,,0.47448881942663923,0.17775285003944064,0.0014322568228599675,,21,,,1.0,1.0,1.0,-0.026056837379904274,2.229494626511139,-0.04241546377700989,1.0,1.0,False,False,False,False,-0.026056837379904274,2.229494626511139,-0.026056837379904274,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,141,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.063087621030629,-0.026056837379904274,False,False,False,False,0.029749002892285326,39.300253621749256,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,61,57,139,1.0,1.0
2011-11-02,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.8243339271631549,0.8243339271631549,False,0.008504160363376867,0.008504160363376867,0.008504160363376867,0.0,0.0,0.0,0.0,0.008504160363376867,2.2414549833628334,130,0,False,58,55,0.8243339271631549,0.7330956240633919,0.478358833607923,,0.8243339271631549,0.7330956240633919,0.478358833607923,,0.4059685106100348,0.3184786888510467,0.07385999304979629,,21,,,1.0,1.0,1.0,0.008504160363376867,2.2484546063442767,-0.034272011319479656,1.0,1.0,False,False,False,False,0.008504160363376867,2.2484546063442767,0.008504160363376867,0.0,0.0,QQQ,QQQ,QQQ,QQQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,141,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.0806324490035712,0.008504160363376867,False,False,False,False,0.038268045747654966,32.71123468129556,True,False,0.0,QQQ,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,61,57,139,1.0,1.0
2011-11-03,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,QQQ,1.0,GLD,0.25,GLD,2011-11-03,0,GLD,0.25,True,False,GLD,1.0251444286333036,0.7959456171136063,False,0.02073098391626993,0.02073098391626993,0.02073098391626993,0.0,0.0,1.25,0.00125,0.019455070186374712,2.2850626473837568,131,0,False,59,55,0.7959456171136063,1.0251444286333036,0.9491226167804416,,0.7959456171136063,1.0251444286333036,0.9491226167804416,,0.41372456737290997,0.4790987752281394,0.1865151126253013,,21,,,1.0,1.0,1.0,0.019455070186374712,2.292198448521582,-0.015483705518753665,1.0,1.0,False,False,False,False,0.019455070186374712,2.292198448521582,0.02073098391626993,1.25,0.00125,QQQ,GLD,QQQ,GLD,1.0,1.0,1.0,1.0,0.25,0.25,1.0,-0.75,0.25,1.0,142,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.1211112993309844,0.019455070186374712,False,False,False,False,0.009617797166321385,24.36175661328461,True,False,0.0,GLD,1.0,0.25,GLD,0.25,GLD,2011-11-03,0,True,False,HALF_POSITION_WAIT_DOWN,GLD,2011-11-03,0,True,False,62,57,140,1.0,1.0
2011-11-04,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,0.25,CN_CYB_399006,0.25,CN_CYB_399006,2011-11-04,0,CN_CYB_399006,0.25,True,False,CN_CYB_399006,1.503595851263618,1.238253685440796,False,-0.005066358671109827,-0.00117861188240162,-0.0012665896677774569,8.797778537583678e-05,0.75,0.499026916414947,0.000499026916414947,-0.0016770506397632001,2.2812304816090627,132,0,False,60,55,0.7090057784076509,1.238253685440796,1.503595851263618,,0.7090057784076509,1.238253685440796,1.503595851263618,,0.3871970204319801,0.608305981155038,0.3115702482287055,,21,,,1.0,1.0,1.0,-0.0016780225764604362,2.2883520877752352,-0.017135746087786452,1.0,1.0,False,False,False,False,-0.0016780225764604362,2.2883520877752352,-0.00117861188240162,0.5,0.0005,GLD,CN_CYB_399006,GLD,CN_CYB_399006,1.0,1.0,1.0,0.25,0.25,0.25,0.24902691641494704,0.000973083585052964,0.25,0.24902691641494704,143,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.1175540882694324,-0.0016770506397632001,False,False,False,False,0.0169252204896162,69.41004359554789,True,False,0.0,CN_CYB_399006,0.25,0.25,CN_CYB_399006,0.25,CN_CYB_399006,2011-11-04,0,True,False,HALF_POSITION_WAIT_DOWN,CN_CYB_399006,2011-11-04,0,True,False,63,57,141,1.0,1.0
