candidate,score_min,ann_return_full,ann_return_last_10y,ann_return_last_1y,ann_return_last_3y,ann_return_last_5y,ann_vol_full,ann_vol_last_10y,ann_vol_last_1y,ann_vol_last_3y,ann_vol_last_5y,sharpe_repo_full,sharpe_repo_last_10y,sharpe_repo_last_1y,sharpe_repo_last_3y,sharpe_repo_last_5y,max_dd_full,max_dd_last_10y,max_dd_last_1y,max_dd_last_3y,max_dd_last_5y,avg_weight_full,avg_weight_last_10y,avg_weight_last_1y,avg_weight_last_3y,avg_weight_last_5y,holding_day_ratio_full,holding_day_ratio_last_10y,holding_day_ratio_last_1y,holding_day_ratio_last_3y,holding_day_ratio_last_5y,cash_days_full,cash_days_last_10y,cash_days_last_1y,cash_days_last_3y,cash_days_last_5y,trade_days_full,trade_days_last_10y,trade_days_last_1y,trade_days_last_3y,trade_days_last_5y,avg_turnover_full,avg_turnover_last_10y,avg_turnover_last_1y,avg_turnover_last_3y,avg_turnover_last_5y,cost_total_full,cost_total_last_10y,cost_total_last_1y,cost_total_last_3y,cost_total_last_5y,ann_return_delta_vs_current_full,max_dd_delta_vs_current_full,ann_return_delta_vs_current_last_10y,max_dd_delta_vs_current_last_10y,ann_return_delta_vs_current_last_5y,max_dd_delta_vs_current_last_5y,ann_return_delta_vs_current_last_3y,max_dd_delta_vs_current_last_3y,ann_return_delta_vs_current_last_1y,max_dd_delta_vs_current_last_1y,decision_hint,stability_label
score_min_-inf,-inf,0.26887919630600443,0.3453316315428874,0.38262812318433603,0.6083141897867106,0.49146386624645033,0.25460504438911274,0.24231764211886048,0.31939981087959024,0.29149854821173,0.26839790822800824,1.0622269991800415,1.344651479265608,1.1742666235037937,1.7742172088624086,1.62217662713134,-0.3979226332491812,-0.21482886172980264,-0.17184869163190486,-0.17184869163190497,-0.21482886172980264,0.9821129122414757,1.0,1.0,1.0,1.0,0.9821129122414757,1.0,1.0,1.0,1.0,64,0,0,0,0,349,286,45,101,155,0.19256567915036332,0.22698412698412698,0.35714285714285715,0.2671957671957672,0.24603174603174602,0.689,0.5720000000000001,0.09000000000000001,0.202,0.31000000000000005,0.038427555172766636,-0.03325325270406532,0.0036316039975621273,-7.771561172376096e-16,0.007495844926648232,-1.1102230246251565e-16,-0.0021809855519721033,0.0,0.049031520769079906,2.220446049250313e-16,score_min_scan,pending_review
score_min_-0p2,-0.2,0.23839013651145313,0.3379765831756538,0.33429684390235836,0.5871068345519823,0.47830700811072524,0.24723477059232915,0.24164169269808428,0.31521413640130996,0.28977491697051594,0.2672766932806071,0.9879711574240342,1.3250371006213801,1.0727375030782214,1.7371877030854268,1.5946803118392594,-0.3620614652477663,-0.2148288617298021,-0.17184869163190508,-0.17184869163190486,-0.21482886172980276,0.9298490776970374,0.9920634920634921,0.9841269841269841,0.9867724867724867,0.9912698412698413,0.9298490776970374,0.9920634920634921,0.9841269841269841,0.9867724867724867,0.9912698412698413,251,20,4,10,11,378,292,46,104,159,0.1970374510899944,0.22777777777777777,0.35714285714285715,0.2671957671957672,0.24603174603174602,0.705,0.5740000000000001,0.09,0.202,0.31,0.007938495378215338,0.0026079152973496056,-0.0037234443696714248,-2.220446049250313e-16,-0.0056610132090768595,-2.220446049250313e-16,-0.02338834078670038,1.1102230246251565e-16,0.0007002414871022378,0.0,score_min_scan,pending_review
score_min_-0p1,-0.1,0.2439224022914308,0.34769699044861,0.3629732615336363,0.5973844369960091,0.4900903981377531,0.24495024258518985,0.24132117025169827,0.3143026098481403,0.28930632816268326,0.2668873834894623,1.0130656395771847,1.356506823360871,1.1426722697602,1.761884001625296,1.626411253321116,-0.3589455437850184,-0.21482886172980264,-0.17184869163190475,-0.1718486916319042,-0.21482886172980276,0.9116825041922862,0.984920634920635,0.9801587301587301,0.9761904761904762,0.9801587301587301,0.9116825041922862,0.984920634920635,0.9801587301587301,0.9761904761904762,0.9801587301587301,316,38,5,18,25,377,291,46,105,159,0.19480156512017888,0.2253968253968254,0.35714285714285715,0.2671957671957672,0.24444444444444444,0.697,0.5680000000000001,0.09,0.202,0.308,0.013470761158193012,0.005723836760097467,0.005996962903284775,-7.771561172376096e-16,0.006122376817951025,-2.220446049250313e-16,-0.013110738342673622,7.771561172376096e-16,0.029376659118380166,3.3306690738754696e-16,score_min_scan,pending_review
score_min_-0p05,-0.05,0.24434384650195295,0.3481903666255799,0.3335966024152599,0.6079188168312399,0.4959787256422048,0.24460406460367248,0.24111221134959596,0.3138489225670584,0.2887748021721656,0.26654619294228105,1.0155398397177882,1.3589925642588319,1.0743488348190104,1.787400114997202,1.6429714981625752,-0.3619298047301698,-0.2148288617298032,-0.17184869163190464,-0.17184869163190508,-0.21482886172980298,0.9044158747903857,0.9809523809523809,0.9722222222222222,0.9682539682539683,0.9753968253968254,0.9044158747903857,0.9809523809523809,0.9722222222222222,0.9682539682539683,0.9753968253968254,342,48,7,24,31,372,288,45,102,156,0.19200670765790945,0.22301587301587303,0.3492063492063492,0.2619047619047619,0.24126984126984127,0.6869999999999999,0.562,0.08800000000000001,0.198,0.304,0.01389220536871516,0.0027395758149461047,0.006490339080254648,-1.3322676295501878e-15,0.012010704322402699,-4.440892098500626e-16,-0.0025763585074427553,-1.1102230246251565e-16,3.774758283725532e-15,4.440892098500626e-16,score_min_scan,pending_review
score_min_0,0,0.2304516411332378,0.34170002754532525,0.3335966024152561,0.6104951753386827,0.4839680213198021,0.24371634664376826,0.24090591081288873,0.3138489225670585,0.28875082988023815,0.26626305032071723,0.9722486786218211,1.3398950386378166,1.0743488348190062,1.7930810447278684,1.6141132068788797,-0.3646693805451159,-0.21482886172980187,-0.17184869163190508,-0.17184869163190497,-0.21482886172980253,0.8943543879262158,0.975,0.9722222222222222,0.9642857142857143,0.9706349206349206,0.8943543879262158,0.975,0.9722222222222222,0.9642857142857143,0.9706349206349206,378,63,7,27,37,384,293,45,102,158,0.19312465064281722,0.22301587301587303,0.3492063492063492,0.2619047619047619,0.24285714285714285,0.691,0.562,0.08800000000000001,0.198,0.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,score_min_scan,pending_review
score_min_0p05,0.05,0.22562392081420368,0.3356699528892846,0.3291398748970116,0.5909341243585438,0.4581788845854704,0.24280087081582585,0.2403704875106437,0.3138649379097308,0.288682664836814,0.26575867868671743,0.9587917294168243,1.3235806955587142,1.0636304801151966,1.7510195070346186,1.5506000861945997,-0.35455734490201474,-0.22361125982005137,-0.17184869163190486,-0.17240602621298107,-0.2236112598200516,0.8795416433761878,0.9674603174603175,0.9682539682539683,0.9576719576719577,0.9634920634920635,0.8795416433761878,0.9674603174603175,0.9682539682539683,0.9576719576719577,0.9634920634920635,431,82,8,32,46,391,298,46,105,165,0.19256567915036332,0.22301587301587303,0.3492063492063492,0.26455026455026454,0.24603174603174602,0.689,0.562,0.08800000000000001,0.2,0.31,-0.004827720319034112,0.010112035643101147,-0.006030074656040663,-0.0087823980902495,-0.025789136734331697,-0.008782398090249055,-0.01956105098013894,-0.0005573345810760966,-0.004456727518244552,2.220446049250313e-16,score_min_scan,pending_review
score_min_0p1,0.1,0.22323379472715765,0.3362831491521372,0.3032591879960185,0.6009706035502307,0.4705431851498276,0.24082527875156548,0.23857021095449524,0.3133062786411947,0.28798352420942097,0.26498733634314187,0.9565540988999722,1.33366711668665,1.002132251937473,1.7764463128638492,1.586250177979718,-0.34971105755456944,-0.2236112598200516,-0.1718486916319053,-0.1718486916319053,-0.2236112598200518,0.8633314700950252,0.955952380952381,0.9642857142857143,0.9523809523809523,0.9547619047619048,0.8633314700950252,0.955952380952381,0.9642857142857143,0.9523809523809523,0.9547619047619048,489,111,9,36,57,398,303,47,104,162,0.19256567915036332,0.22301587301587303,0.3492063492063492,0.2619047619047619,0.24126984126984127,0.6890000000000001,0.562,0.08800000000000001,0.198,0.304,-0.007217846406080142,0.014958322990546447,-0.0054168783931880515,-0.008782398090249721,-0.013424836169974474,-0.008782398090249277,-0.009524571788452008,-3.3306690738754696e-16,-0.03033741441923765,-2.220446049250313e-16,score_min_scan,pending_review
score_min_0p2,0.2,0.2323461758855252,0.32658136778218516,0.29862236507245665,0.5945378916678266,0.46913717054450577,0.23797505627216284,0.2368968924620449,0.31265562678657577,0.28773325410012174,0.2646119910600641,0.9963662914035262,1.310630982459957,0.9921540535471701,1.763720808704638,1.584503419605773,-0.3408653103093181,-0.22075513937794278,-0.17184869163190508,-0.1718486916319043,-0.22075513937794278,0.8261598658468418,0.9257936507936508,0.9444444444444444,0.9417989417989417,0.9396825396825397,0.8261598658468418,0.9257936507936508,0.9444444444444444,0.9417989417989417,0.9396825396825397,622,187,14,44,76,396,307,47,104,164,0.1864169927333706,0.21825396825396826,0.3492063492063492,0.2619047619047619,0.24126984126984127,0.667,0.55,0.08800000000000001,0.198,0.304,0.0018945347522874023,0.02380407023579778,-0.015118659763140085,-0.00592627764814091,-0.014830850775296334,-0.0059262776481402435,-0.015957283670856137,6.661338147750939e-16,-0.034974237342799475,0.0,score_min_scan,pending_review
score_min_0p5,0.5,0.26432138780255254,0.33271988245815676,0.3844914818306906,0.6082243105222349,0.48148645853008576,0.22458740748758008,0.2259494454374745,0.3002254888767605,0.28160590333884095,0.25379635261785477,1.1561323457415855,1.3834145298374418,1.2340056410274545,1.8262839307063023,1.6741164121744851,-0.27402299660125273,-0.21416088101375685,-0.15868919725725517,-0.16179995365228428,-0.19719185006594409,0.698993851313583,0.794047619047619,0.8373015873015873,0.8756613756613757,0.8428571428571429,0.698993851313583,0.794047619047619,0.8373015873015873,0.8756613756613757,0.8428571428571429,1077,519,41,94,198,391,312,45,105,159,0.1679709334823924,0.19960317460317462,0.30952380952380953,0.24074074074074073,0.21428571428571427,0.601,0.503,0.078,0.18200000000000002,0.27,0.03386974666931475,0.09064638394386315,-0.00898014508716849,0.0006679807160450135,-0.0024815627897163406,0.01763701166385845,-0.002270864816447782,0.010048737979620692,0.05089487941543447,0.013159494374649916,score_min_scan,pending_review
