start,end,rows,ann_return,ann_vol,sharpe_repo,max_dd,avg_weight,holding_day_ratio,leverage_day_ratio,delevered_holding_day_ratio,avg_scale,max_scale,scale_cap_day_ratio,scale_rebalances,avg_turnover,turnover_total,cost_total,candidate,segment,target_vol,vol_window,max_lev,scale_rebalance_threshold
2011-12-09,2026-09-02,3578,0.08179430004939725,0.08788672102980598,0.9385986391313514,-0.16012336353633638,0.33236483633000685,0.8943543879262158,0.0,0.8870877585243152,0.3797484198803729,1.0,0.0,62,0.06796904232475598,243.19323343797691,0.2431932334379769,target_vol_0.075,full,0.075,80,1.5,0.075
2016-04-21,2026-09-02,2520,0.10599240296443924,0.08514257520152228,1.2259319288722597,-0.08264943177564554,0.3618092747947735,0.975,0.0,0.975,0.3678170910713988,0.7151149889923437,0.0,45,0.07803407857348058,196.64587800517106,0.19664587800517105,target_vol_0.075,last_10y,0.075,80,1.5,0.075
2021-06-25,2026-09-02,1260,0.15510455500289044,0.08730512824655731,1.695411098429251,-0.07611807411395577,0.3205310586222346,0.9706349206349206,0.0,0.9706349206349206,0.3258956525111962,0.5528835167352425,0.0,20,0.07817547924641872,98.5011038504876,0.0985011038504876,target_vol_0.075,last_5y,0.075,80,1.5,0.075
2023-07-24,2026-09-02,756,0.18345051308869342,0.08972304342048636,1.9224362333621603,-0.05489937325772354,0.2973044787999948,0.9642857142857143,0.0,0.9642857142857143,0.30426519902315813,0.5528835167352425,0.0,13,0.07914696963127806,59.83510904124621,0.05983510904124621,target_vol_0.075,last_3y,0.075,80,1.5,0.075
2025-08-20,2026-09-02,252,0.11749400193207316,0.09298482833938071,1.241381950706512,-0.054899373257723205,0.2916050106930763,0.9722222222222222,0.0,0.9722222222222222,0.29762287908567436,0.3838219608795547,0.0,2,0.10557481438324084,26.604853224576694,0.026604853224576695,target_vol_0.075,last_1y,0.075,80,1.5,0.075
2011-12-09,2026-09-02,3578,0.10672880519891681,0.11398087109290286,0.9467444994381942,-0.19329075508608518,0.4412616838539186,0.8943543879262158,0.0005589714924538849,0.8865287870318613,0.49986344374567804,1.0604992817735344,0.0,77,0.08985151007600263,321.4887030519374,0.32148870305193744,target_vol_0.100,full,0.1,80,1.5,0.075
2016-04-21,2026-09-02,2520,0.14272425906588437,0.11350059357974346,1.2323299724480987,-0.10936755176149027,0.4867755949037612,0.975,0.0,0.975,0.49534641546833863,0.9873848484092191,0.0,52,0.10412943389109632,262.4061734055627,0.2624061734055627,target_vol_0.100,last_10y,0.1,80,1.5,0.075
2021-06-25,2026-09-02,1260,0.20289343366759494,0.11548818478598524,1.657384316129167,-0.09540175783067262,0.4227801468433524,0.9706349206349206,0.0,0.9706349206349206,0.43017976729114643,0.7371780223136567,0.0,25,0.10243661948724309,129.07014055392628,0.1290701405539263,target_vol_0.100,last_5y,0.1,80,1.5,0.075
2023-07-24,2026-09-02,756,0.23831225138329093,0.11902656852805285,1.8555505350222998,-0.07268339028170379,0.3943992394710704,0.9642857142857143,0.0,0.9642857142857143,0.40416475598000795,0.7371780223136567,0.0,17,0.10410344812796533,78.70220678474179,0.0787022067847418,target_vol_0.100,last_3y,0.1,80,1.5,0.075
2025-08-20,2026-09-02,252,0.13769997943002044,0.12301870182625242,1.1103962590764673,-0.07268339028170412,0.3880777010129546,0.9722222222222222,0.0,0.9722222222222222,0.39444228346882104,0.568294592840391,0.0,3,0.1365192545723712,34.40285215223754,0.03440285215223754,target_vol_0.100,last_1y,0.1,80,1.5,0.075
2011-12-09,2026-09-02,3578,0.13047983666391727,0.13974850277994277,0.9474903814836362,-0.2362513991201003,0.543104571193161,0.8943543879262158,0.023756288429290107,0.8633314700950252,0.6144251199103831,1.325624102216918,0.0,112,0.11104787220019771,397.3292867323074,0.3973292867323074,target_vol_0.125,full,0.125,80,1.5,0.075
2016-04-21,2026-09-02,2520,0.17538028171711018,0.14020118907427723,1.2227644099513744,-0.13702978231657503,0.6011414397112919,0.975,0.026984126984126985,0.948015873015873,0.6139042713570523,1.2588788313974781,0.0,74,0.1290526633533177,325.2127116503606,0.3252127116503606,target_vol_0.125,last_10y,0.125,80,1.5,0.075
2021-06-25,2026-09-02,1260,0.2555909211430276,0.14263327610931623,1.6670292494804557,-0.1322934935954555,0.5269042263206902,0.9706349206349206,0.0,0.9706349206349206,0.5383218401199976,0.859903844165889,0.0,30,0.12764342289317834,160.83071284540472,0.16083071284540473,target_vol_0.125,last_5y,0.125,80,1.5,0.075
2023-07-24,2026-09-02,756,0.3045964137610089,0.14571734506731085,1.8977119624252483,-0.09021361161931696,0.48606401602642313,0.9642857142857143,0.0,0.9642857142857143,0.5004424574405218,0.859903844165889,0.0,19,0.1286433961432996,97.25440748433448,0.09725440748433448,target_vol_0.125,last_3y,0.125,80,1.5,0.075
2025-08-20,2026-09-02,252,0.1841366372096931,0.14831360619021466,1.2139612282518137,-0.09021361161931762,0.46636170603946764,0.9722222222222222,0.0,0.9722222222222222,0.4755246050914044,0.6644744708033571,0.0,4,0.16603456397346986,41.8407101213144,0.0418407101213144,target_vol_0.125,last_1y,0.125,80,1.5,0.075
2011-12-09,2026-09-02,3578,0.1465309598612905,0.16654840271899157,0.904287098330048,-0.29515170180710404,0.6487223655497587,0.8943543879262158,0.09698155394074902,0.7901062045835663,0.7323781775401945,1.5,0.0011179429849077697,145,0.13352995859361497,477.7701918479544,0.47777019184795433,target_vol_0.150,full,0.15,80,1.5,0.075
2016-04-21,2026-09-02,2520,0.20325316048963127,0.1678924967303931,1.1860577974263788,-0.15798877571676873,0.7189576434213699,0.975,0.10992063492063492,0.8650793650793651,0.7365686175439737,1.4454304199861105,0.0,100,0.15528634137141567,391.3215802559675,0.3913215802559675,target_vol_0.150,last_10y,0.15,80,1.5,0.075
2021-06-25,2026-09-02,1260,0.29868928513369863,0.17123971000706914,1.6116221458242894,-0.15671686454102352,0.6311545765377103,0.9706349206349206,0.010317460317460317,0.9603174603174603,0.6473324276194068,1.105767033470485,0.0,43,0.1538646271757192,193.86943024140618,0.19386943024140618,target_vol_0.150,last_5y,0.15,80,1.5,0.075
2023-07-24,2026-09-02,756,0.3553377204496102,0.1758258780506998,1.817094727455609,-0.11481930420152608,0.5874769370825716,0.9642857142857143,0.017195767195767195,0.9470899470899471,0.6073739058726992,1.105767033470485,0.0,30,0.1563625470209227,118.21008554781757,0.11821008554781758,target_vol_0.150,last_3y,0.15,80,1.5,0.075
2025-08-20,2026-09-02,252,0.2063260282784598,0.17769932203514208,1.1446681317551215,-0.10749247739273682,0.5594208765759288,0.9722222222222222,0.0,0.9722222222222222,0.5719034591211183,0.8527157273063095,0.0,8,0.20019856302132694,50.450037881374385,0.050450037881374386,target_vol_0.150,last_1y,0.15,80,1.5,0.075
2011-12-09,2026-09-02,3578,0.17228498253771107,0.1930449402381533,0.9198783668534443,-0.3353980415245542,0.753743376876795,0.8943543879262158,0.24203465623253215,0.6380659586361096,0.8497373203160884,1.5,0.0008384572386808273,151,0.1549033618161986,554.2442285783586,0.5542442285783586,target_vol_0.175,full,0.175,80,1.5,0.075
2016-04-21,2026-09-02,2520,0.24041220178646516,0.19523567257002075,1.2011180190115878,-0.1784351438054178,0.8370770695321305,0.975,0.278968253968254,0.696031746031746,0.8592014947076714,1.5,0.0011904761904761906,105,0.18056822544493037,455.0319281212245,0.4550319281212245,target_vol_0.175,last_10y,0.175,80,1.5,0.075
2021-06-25,2026-09-02,1260,0.3578064065687876,0.1991859958639703,1.6347024456921744,-0.17700435005566983,0.735569629822213,0.9706349206349206,0.13174603174603175,0.8388888888888889,0.7555719814771067,1.2900615390488992,0.0,44,0.17882685024405917,225.32183130751457,0.2253218313075146,target_vol_0.175,last_5y,0.175,80,1.5,0.075
2023-07-24,2026-09-02,756,0.4307177693527504,0.20507708173181038,1.8487022631058403,-0.12831505662244103,0.6838773459759342,0.9642857142857143,0.06746031746031746,0.8968253968253969,0.7083119632258976,1.2900615390488992,0.0,27,0.1816473536701241,137.32539937461382,0.1373253993746138,target_vol_0.175,last_3y,0.175,80,1.5,0.075
2025-08-20,2026-09-02,252,0.24247882495347328,0.20622273634785385,1.1561038089891258,-0.12452241779751949,0.6531525288559356,0.9722222222222222,0.0,0.9722222222222222,0.6686195588123284,0.9467703578017208,0.0,6,0.23316420981847374,58.75738087425538,0.05875738087425538,target_vol_0.175,last_1y,0.175,80,1.5,0.075
2011-12-09,2026-09-02,3578,0.1919146110227654,0.2176286749815779,0.9153712183417577,-0.3708031466550985,0.8488238443778383,0.8943543879262158,0.32504192286193406,0.5620458356623812,0.9573422166325498,1.5,0.06595863610955842,173,0.17515902753908866,626.7190005348592,0.6267190005348593,target_vol_0.200,full,0.2,80,1.5,0.075
2016-04-21,2026-09-02,2520,0.277922738278751,0.22029409458157959,1.2232472503455687,-0.19956863388121204,0.9417670922168644,0.975,0.36428571428571427,0.6107142857142858,0.9680644820206491,1.5,0.07698412698412699,121,0.20376786694800375,513.4950247089695,0.5134950247089696,target_vol_0.200,last_10y,0.2,80,1.5,0.075
2021-06-25,2026-09-02,1260,0.4119309857263669,0.22540884117134796,1.6423206771828345,-0.19956863388121215,0.8304189471479418,0.9706349206349206,0.2126984126984127,0.7579365079365079,0.8544927422050106,1.4743560446273134,0.0,55,0.2019896205313231,254.5069218694671,0.2545069218694671,target_vol_0.200,last_5y,0.2,80,1.5,0.075
2023-07-24,2026-09-02,756,0.49369561509344884,0.23126713711075325,1.850010808798297,-0.1455797742333369,0.7699053720245347,0.9642857142857143,0.17195767195767195,0.7923280423280423,0.798350287909567,1.4743560446273134,0.0,33,0.20448683673868395,154.59204857444507,0.15459204857444508,target_vol_0.200,last_3y,0.2,80,1.5,0.075
2025-08-20,2026-09-02,252,0.2697974894682986,0.23103029166144892,1.14955864968817,-0.13610896209054435,0.7222392727321855,0.9722222222222222,0.12698412698412698,0.8452380952380952,0.7389780017216417,1.1369543030750795,0.0,9,0.25804386287720893,65.02705344505665,0.06502705344505666,target_vol_0.200,last_1y,0.2,80,1.5,0.075
2011-12-09,2026-09-02,3578,0.21030587687171187,0.23988913223633893,0.9153350828258657,-0.400183388590009,0.9354116512279007,0.8943543879262158,0.44661822247065397,0.44046953605366124,1.0540771348746198,1.5,0.06623812185578536,159,0.19322336075434707,691.3531847790538,0.6913531847790538,target_vol_0.225,full,0.225,80,1.5,0.075
2016-04-21,2026-09-02,2520,0.3152898497925207,0.24288453345674776,1.2494796452284072,-0.22516832738362136,1.0361815869638962,0.975,0.5158730158730159,0.4591269841269841,1.0667339584024393,1.5,0.07698412698412699,107,0.22442885602670376,565.5607171872934,0.5655607171872935,target_vol_0.225,last_10y,0.225,80,1.5,0.075
2021-06-25,2026-09-02,1260,0.4673038898594799,0.2523181344932077,1.6446665063895318,-0.22243413590351624,0.9306844301265276,0.9706349206349206,0.35793650793650794,0.6126984126984127,0.9588055384402449,1.4573014021413175,0.0,54,0.2265180720967104,285.4127708418551,0.28541277084185507,target_vol_0.225,last_5y,0.225,80,1.5,0.075
2023-07-24,2026-09-02,756,0.5630886246957061,0.2587819167651234,1.8544224684881683,-0.16258640790991474,0.8644257702400899,0.9642857142857143,0.27116402116402116,0.6931216931216931,0.8973381472747726,1.4573014021413175,0.0,31,0.2295897984356952,173.56988761738558,0.17356988761738557,target_vol_0.225,last_3y,0.225,80,1.5,0.075
2025-08-20,2026-09-02,252,0.30205547832391,0.2595845088544712,1.1467530220823356,-0.15209156410363367,0.8146441573250393,0.9722222222222222,0.15079365079365079,0.8214285714285714,0.8337908469256564,1.2724045478712906,0.0,9,0.2909515844272036,73.3197992756553,0.0733197992756553,target_vol_0.225,last_1y,0.225,80,1.5,0.075
2011-12-09,2026-09-02,3578,0.23152821745340457,0.26116329520988485,0.9275907771113776,-0.43216033827677247,1.0120952130698584,0.8943543879262158,0.582168809390721,0.3049189491335942,1.1404155219609458,1.5,0.15483510340972612,149,0.20994401558840928,751.1796877753284,0.7511796877753285,target_vol_0.250,full,0.25,80,1.5,0.075
2016-04-21,2026-09-02,2520,0.3521693951220808,0.2645101739403691,1.2723855290250063,-0.24949180093335088,1.122129637799473,0.975,0.6873015873015873,0.2876984126984127,1.1573294671471115,1.5,0.20952380952380953,103,0.24459978111402825,616.3914484073512,0.6163914484073512,target_vol_0.250,last_10y,0.25,80,1.5,0.075
2021-06-25,2026-09-02,1260,0.5259974123610311,0.2784159384523143,1.6557430315054307,-0.24461539833457602,1.025194349957685,0.9706349206349206,0.569047619047619,0.4015873015873016,1.0585751405145882,1.5,0.04047619047619048,60,0.25140219510978773,316.76676583833256,0.3167667658383325,target_vol_0.250,last_5y,0.25,80,1.5,0.075
2023-07-24,2026-09-02,756,0.6360688950430944,0.2850850859642538,1.8679246090158232,-0.18158357581985474,0.9493899735187032,0.9642857142857143,0.45634920634920634,0.5079365079365079,0.988197645404629,1.5,0.06746031746031746,34,0.2542197626625378,192.1901405728786,0.1921901405728786,target_vol_0.250,last_3y,0.25,80,1.5,0.075
2025-08-20,2026-09-02,252,0.3667637664023158,0.2854553083243861,1.2374191286158633,-0.16785195948544862,0.8938198144130166,0.9722222222222222,0.23412698412698413,0.7380952380952381,0.9168003703636702,1.4211928788438493,0.0,10,0.3217468921485781,81.08021682144168,0.08108021682144168,target_vol_0.250,last_1y,0.25,80,1.5,0.075
2011-12-09,2026-09-02,3578,0.2496119251909481,0.27949281875372545,0.9364709461896261,-0.4565632496591834,1.0765386345112629,0.8943543879262158,0.6766349916154276,0.21045276690888765,1.2127313751645412,1.5,0.20570150922302963,127,0.22443190848955483,803.0173685756272,0.8030173685756271,target_vol_0.275,full,0.275,80,1.5,0.075
2016-04-21,2026-09-02,2520,0.38216279080777404,0.2831056124785926,1.2840425796425363,-0.26241697329730296,1.193021610698962,0.975,0.7829365079365079,0.19206349206349208,1.2316781202984743,1.5,0.20833333333333334,85,0.2614772125415334,658.9225756046642,0.6589225756046644,target_vol_0.275,last_10y,0.275,80,1.5,0.075
2021-06-25,2026-09-02,1260,0.5694293427044668,0.3021800316308897,1.6406696584268998,-0.2585848797124365,1.1149337988929613,0.9706349206349206,0.7277777777777777,0.24285714285714285,1.1540778109630736,1.5,0.08095238095238096,52,0.2739176353116806,345.1362204927176,0.34513622049271764,target_vol_0.275,last_5y,0.275,80,1.5,0.075
2023-07-24,2026-09-02,756,0.6871565859891862,0.3097253507232952,1.8416572625362342,-0.19687156106735026,1.0330327594105615,0.9642857142857143,0.578042328042328,0.3862433862433862,1.0778708414485014,1.5,0.07671957671957672,34,0.2777081156291733,209.947335415655,0.20994733541565502,target_vol_0.275,last_3y,0.275,80,1.5,0.075
2025-08-20,2026-09-02,252,0.374180483676926,0.31391612360284926,1.1696673372661937,-0.18311175296022586,0.9928460773674486,0.9722222222222222,0.5238095238095238,0.44841269841269843,1.020916457506266,1.4618438357673855,0.0,9,0.35476612434664795,89.40106333535529,0.08940106333535527,target_vol_0.275,last_1y,0.275,80,1.5,0.075
2011-12-09,2026-09-02,3578,0.26790497791718604,0.2949305371658513,0.9515444927455916,-0.47467788092701446,1.1288820088092117,0.8943543879262158,0.7585243152599217,0.1285634432643935,1.271201501119826,1.5,0.2261039686975964,115,0.23717114368959852,848.5983521213835,0.8485983521213836,target_vol_0.300,full,0.3,80,1.5,0.075
2016-04-21,2026-09-02,2520,0.4136656542539716,0.2986468950327895,1.307513999304688,-0.2772896321895,1.2526904892149415,0.975,0.848015873015873,0.12698412698412698,1.29454291567462,1.5,0.22698412698412698,80,0.2764059644882712,696.5430305104434,0.6965430305104434,target_vol_0.300,last_10y,0.3,80,1.5,0.075
2021-06-25,2026-09-02,1260,0.6110807292069633,0.32175420193110527,1.640685208780506,-0.27228948866528135,1.1863473454369102,0.9706349206349206,0.8373015873015873,0.13333333333333333,1.2306778103000953,1.5,0.15396825396825398,54,0.2924131056792774,368.44051315588956,0.36844051315588955,target_vol_0.300,last_5y,0.3,80,1.5,0.075
2023-07-24,2026-09-02,756,0.7430514470807643,0.33058145627989827,1.8435331888828965,-0.2066373882824143,1.1002077013717888,0.9642857142857143,0.7420634920634921,0.2222222222222222,1.151613817253435,1.5,0.11375661375661375,34,0.29684901631000377,224.41785633036284,0.22441785633036282,target_vol_0.300,last_3y,0.3,80,1.5,0.075
2025-08-20,2026-09-02,252,0.42074494310570576,0.3364586359013033,1.212018203598868,-0.19831787152986546,1.0600329919695959,0.9722222222222222,0.7222222222222222,0.25,1.0905822590202263,1.4607309295702953,0.0,9,0.37998208093401603,95.75548439537204,0.09575548439537201,target_vol_0.300,last_1y,0.3,80,1.5,0.075
2011-12-09,2026-09-02,3578,0.2915439397051023,0.3208589630753504,0.956823417067494,-0.5189829677124997,1.213094815440321,0.8943543879262158,0.8133035215204024,0.0737842370039128,1.3670551752785918,1.5,0.4108440469536054,89,0.2576554540216679,921.8912144895277,0.9218912144895277,target_vol_0.350,full,0.35,80,1.5,0.075
2016-04-21,2026-09-02,2520,0.4564953399120928,0.3235573726811754,1.3225723534124667,-0.2820209784030979,1.341675508361377,0.975,0.9063492063492063,0.06865079365079366,1.390413631188915,1.5,0.48095238095238096,57,0.29994698328715746,755.8663978836368,0.7558663978836367,target_vol_0.350,last_10y,0.35,80,1.5,0.075
2021-06-25,2026-09-02,1260,0.6690266181276892,0.35202395309262463,1.6280722281505404,-0.27989178754720234,1.2976713302926202,0.9706349206349206,0.8682539682539683,0.10238095238095238,1.3503261745490067,1.5,0.19047619047619047,36,0.32260858655545965,406.48681905987917,0.40648681905987916,target_vol_0.350,last_5y,0.35,80,1.5,0.075
2023-07-24,2026-09-02,756,0.819999691404673,0.36641824026547226,1.8140019727295889,-0.2279695046697625,1.2220657931385768,0.9642857142857143,0.7936507936507936,0.17063492063492064,1.2821626232400904,1.5,0.2261904761904762,26,0.33274530066096036,251.55544729968602,0.25155544729968604,target_vol_0.350,last_3y,0.35,80,1.5,0.075
2025-08-20,2026-09-02,252,0.4402267274660685,0.3807700821597167,1.1483902491655253,-0.22796950466976218,1.200978235874322,0.9722222222222222,0.7777777777777778,0.19444444444444445,1.2374278288998484,1.4986987692644738,0.0,9,0.435614215076114,109.77478219918072,0.10977478219918071,target_vol_0.350,last_1y,0.35,80,1.5,0.075
2011-12-09,2026-09-02,3578,0.3043800885949868,0.3373650468204083,0.9552131338092525,-0.541989549274116,1.2536327402046643,0.8943543879262158,0.8518725544997205,0.03521520402459474,1.4140653882968586,1.5,0.4656232532140861,59,0.2694992153230911,964.26819242602,0.96426819242602,target_vol_0.400,full,0.4,80,1.5,0.075
2016-04-21,2026-09-02,2520,0.48610496177692397,0.3381644183138002,1.338742246424046,-0.3035906606163967,1.3785430452376828,0.975,0.9432539682539682,0.031746031746031744,1.4286579744411023,1.5,0.4123015873015873,35,0.3126160167085595,787.7923621055699,0.7877923621055698,target_vol_0.400,last_10y,0.4,80,1.5,0.075
2021-06-25,2026-09-02,1260,0.7111610411759572,0.37332315843461983,1.6217585132818182,-0.30359066061639706,1.3665948805526253,0.9706349206349206,0.9071428571428571,0.06349206349206349,1.4256515520791555,1.5,0.7023809523809523,21,0.34259330268324467,431.6675613808883,0.4316675613808883,target_vol_0.400,last_5y,0.4,80,1.5,0.075
2023-07-24,2026-09-02,756,0.8983134548739591,0.395563447715931,1.8136527991122202,-0.24791536829590066,1.3110056688491376,0.9642857142857143,0.8584656084656085,0.10582010582010581,1.377043026333517,1.5,0.5158730158730159,19,0.3576280143296807,270.36677883323864,0.2703667788332386,target_vol_0.400,last_3y,0.4,80,1.5,0.075
2025-08-20,2026-09-02,252,0.4649156769409202,0.42065451046603175,1.1178439002298772,-0.2479153682959011,1.321978113889643,0.9722222222222222,0.9722222222222222,0.0,1.366366883171254,1.5,0.4642857142857143,9,0.47981650421362965,120.91375906183467,0.12091375906183466,target_vol_0.400,last_1y,0.4,80,1.5,0.075
2011-12-09,2026-09-02,3578,0.31510004245880197,0.346975311982346,0.9618004936583676,-0.5454812575735788,1.2869947236423953,0.8943543879262158,0.8870877585243152,0.0,1.4525549901376182,1.5,0.606484069312465,32,0.2781593771701478,995.2542515147888,0.9952542515147889,target_vol_0.450,full,0.45,80,1.5,0.075
2016-04-21,2026-09-02,2520,0.5035386461483731,0.3469729886269309,1.347037656516682,-0.30334336702714015,1.4131373940837888,0.975,0.975,0.0,1.4668218614521111,1.5,0.5349206349206349,18,0.3227688694565765,813.3775510305728,0.8133775510305727,target_vol_0.450,last_10y,0.45,80,1.5,0.075
2021-06-25,2026-09-02,1260,0.7303717987547027,0.38108685953431903,1.6257215700376342,-0.3033433670271397,1.393330755446832,0.9706349206349206,0.9706349206349206,0.0,1.4536719730994903,1.5,0.3261904761904762,9,0.350448231932112,441.5647722344611,0.4415647722344611,target_vol_0.450,last_5y,0.45,80,1.5,0.075
2023-07-24,2026-09-02,756,0.9349220942264547,0.40792895952355934,1.817733149190039,-0.24791536829590055,1.3561911692867326,0.9642857142857143,0.9642857142857143,0.0,1.4260731906470911,1.5,0.5436507936507936,9,0.3709918266731951,280.4698209649355,0.2804698209649355,target_vol_0.450,last_3y,0.45,80,1.5,0.075
2025-08-20,2026-09-02,252,0.5020369213104647,0.4449233573487243,1.136716740447571,-0.2479153682959011,1.389483284963359,0.9722222222222222,0.9722222222222222,0.0,1.4422881724710555,1.5,0.7380952380952381,5,0.5066721993739609,127.68139424223816,0.12768139424223818,target_vol_0.450,last_1y,0.45,80,1.5,0.075
2011-12-09,2026-09-02,3578,0.31951719164826,0.35244753923139105,0.9617825727915829,-0.5387994711952258,1.3003083986658632,0.8943543879262158,0.8870877585243152,0.0,1.4666767649526362,1.5,0.6123532699832308,18,0.28261980686465044,1011.2136689617193,1.0112136689617193,target_vol_0.500,full,0.5,80,1.5,0.075
2016-04-21,2026-09-02,2520,0.5091633903834103,0.35117899127951174,1.3457069232636047,-0.3038127648692157,1.4254464718120436,0.975,0.975,0.0,1.4791413475458628,1.5,0.5507936507936508,8,0.3276379055097626,825.6475218846017,0.8256475218846017,target_vol_0.500,last_10y,0.5,80,1.5,0.075
2021-06-25,2026-09-02,1260,0.7359814479362508,0.38592860791724676,1.6185163421710524,-0.30381276486921605,1.4093698445645877,0.9706349206349206,0.9706349206349206,0.0,1.4722804535991068,1.5,0.8952380952380953,6,0.35506499413037357,447.3818926042707,0.44738189260427075,target_vol_0.500,last_5y,0.5,80,1.5,0.075
2023-07-24,2026-09-02,756,0.9446334973632444,0.41514941583777903,1.8053417794410687,-0.24791536829590122,1.3813631665997144,0.9642857142857143,0.9642857142857143,0.0,1.453800755998511,1.5,0.8253968253968254,6,0.3779887869633524,285.7595229442944,0.2857595229442944,target_vol_0.500,last_3y,0.5,80,1.5,0.075
2025-08-20,2026-09-02,252,0.5026187031643123,0.45865464392852895,1.1170093010206388,-0.2479153682959011,1.4233461240650862,0.9722222222222222,0.9722222222222222,0.0,1.4783675189788565,1.5,0.7936507936507936,4,0.5166413004620309,130.19360771643179,0.1301936077164318,target_vol_0.500,last_1y,0.5,80,1.5,0.075
2011-12-09,2026-09-02,3578,0.3252453607706878,0.35748076335321555,0.9652594303486884,-0.5173954719771132,1.3159861699881081,0.8943543879262158,0.8870877585243152,0.0,1.4849541028572524,1.5,0.9449413079932923,7,0.28759519235200964,1029.0155982354904,1.0290155982354905,target_vol_0.600,full,0.6,80,1.5,0.075
2016-04-21,2026-09-02,2520,0.5113213782929267,0.35442474354882086,1.3406599264360544,-0.30381276486921616,1.4396069871544537,0.975,0.975,0.0,1.495487979405811,1.5,0.9682539682539683,2,0.3323621503698118,837.5526189319257,0.8375526189319257,target_vol_0.600,last_10y,0.6,80,1.5,0.075
2021-06-25,2026-09-02,1260,0.7379805082280733,0.39033967903968875,1.6075828759053223,-0.30381276486921605,1.4276626807120858,0.9706349206349206,0.9706349206349206,0.0,1.4909759588116216,1.5,0.9365079365079365,2,0.36052891769083784,454.26643629045566,0.4542664362904557,target_vol_0.600,last_5y,0.6,80,1.5,0.075
2023-07-24,2026-09-02,756,0.948367150553461,0.42196115493610153,1.7875404357510318,-0.24791536829590077,1.4118512268455443,0.9642857142857143,0.9642857142857143,0.0,1.4849599313527027,1.5,0.8941798941798942,2,0.3870953262307929,292.6440666304794,0.2926440666304794,target_vol_0.600,last_3y,0.6,80,1.5,0.075
2025-08-20,2026-09-02,252,0.48039994775622685,0.4655476887201539,1.0754159352912844,-0.2479153682959011,1.4433508313238383,0.9722222222222222,0.9722222222222222,0.0,1.5,1.5,1.0,0,0.5224798702485157,131.66492730262596,0.13166492730262597,target_vol_0.600,last_1y,0.6,80,1.5,0.075
