candidate,TARGET_VOL,MAX_LEV,R2_THRESHOLD,VOL_WINDOW,ann_return_full,ann_return_last_10y,ann_return_last_5y,ann_return_last_3y,ann_return_last_1y,max_dd_full,max_dd_last_10y,max_dd_last_5y,max_dd_last_3y,max_dd_last_1y,sharpe_repo_full,sharpe_repo_last_10y,sharpe_repo_last_5y,sharpe_repo_last_3y,sharpe_repo_last_1y,ann_vol_full,ann_vol_last_10y,ann_vol_last_5y,ann_vol_last_3y,ann_vol_last_1y,avg_weight_full,avg_weight_last_10y,avg_weight_last_5y,avg_weight_last_3y,avg_weight_last_1y,max_weight_full,max_weight_last_10y,max_weight_last_5y,max_weight_last_3y,max_weight_last_1y,pct_at_max_lev_full,pct_at_max_lev_last_10y,pct_at_max_lev_last_5y,pct_at_max_lev_last_3y,pct_at_max_lev_last_1y,pct_below_1x_full,pct_below_1x_last_10y,pct_below_1x_last_5y,pct_below_1x_last_3y,pct_below_1x_last_1y,avg_final_exposure_full,avg_final_exposure_last_10y,avg_final_exposure_last_5y,avg_final_exposure_last_3y,avg_final_exposure_last_1y,cost_total_full,cost_total_last_10y,cost_total_last_5y,cost_total_last_3y,cost_total_last_1y,holding_day_ratio_full,holding_day_ratio_last_10y,holding_day_ratio_last_5y,holding_day_ratio_last_3y,holding_day_ratio_last_1y,decision_hint,stability_label
tv_10_lev_1,0.1,1.0,0.2,80,0.14793308875199163,0.15316433551012354,0.23672901489755405,0.351128215628125,0.3262793198025502,-0.13588619407646574,-0.13588619407646574,-0.0784812332002971,-0.07149604118557695,-0.05294657381077894,1.304601531305098,1.3723201278884012,2.035976377911313,2.7971969380018944,2.8494768956378773,0.11043739628365293,0.10812483136527885,0.10720515185804835,0.10978506491177588,0.10093018561559744,0.5907326869292275,0.5644849228709169,0.512126839973119,0.4807966709974341,0.48093687015349096,1.0,0.9682790809770736,0.8916722583638497,0.7126413449248393,0.640343797294379,0.03032036613272311,0.0,0.0,0.0,0.0,0.9696796338672768,1.0,1.0,1.0,1.0,0.40008699077579524,0.45459851793994716,0.4147172556323401,0.38897059310464355,0.3745503864041623,0.3291176207056151,0.2655745735166781,0.1357725990364943,0.08017510802018557,0.031556076610670156,0.7797482837528604,0.9027777777777778,0.9055555555555556,0.9193121693121693,0.9087301587301587,candidate,pending
tv_10_lev_1p25,0.1,1.25,0.2,80,0.1497800414929924,0.15277503163042905,0.23672901489755338,0.35112821562812413,0.326279319802548,-0.13588619407646563,-0.13588619407646563,-0.07848123320029732,-0.07149604118557662,-0.05294657381077894,1.3011146732492311,1.3672523462517223,2.0359763779113065,2.7971969380018935,2.8494768956378707,0.11210940925494359,0.10829210075394968,0.10720515185804841,0.1097850649117759,0.10093018561559733,0.598469242894957,0.5649237929775163,0.512126839973119,0.4807966709974341,0.48093687015349096,1.25,1.0300580156209698,0.8916722583638497,0.7126413449248393,0.640343797294379,0.010583524027459955,0.0,0.0,0.0,0.0,0.9307780320366132,0.9948412698412699,1.0,1.0,1.0,0.40303390190059457,0.4550373880465464,0.4147172556323401,0.38897059310464355,0.3745503864041623,0.33189911519446236,0.26574472008108274,0.1357725990364943,0.08017510802018557,0.031556076610670156,0.7797482837528604,0.9027777777777778,0.9055555555555556,0.9193121693121693,0.9087301587301587,candidate,pending
tv_10_lev_1p5,0.1,1.5,0.2,80,0.15173689075986974,0.15277503163042905,0.2367290148975536,0.3511282156281248,0.3262793198025489,-0.13588619407646463,-0.13588619407646463,-0.0784812332002972,-0.07149604118557673,-0.052946573810779274,1.309781898323201,1.3672523462517183,2.0359763779113047,2.7971969380018904,2.8494768956378653,0.11271814200401785,0.10829210075394964,0.10720515185804838,0.10978506491177593,0.10093018561559756,0.6026080939711406,0.5649237929775163,0.512126839973119,0.4807966709974341,0.48093687015349096,1.5,1.0300580156209698,0.8916722583638497,0.7126413449248393,0.640343797294379,0.014874141876430207,0.0,0.0,0.0,0.0,0.9307780320366132,0.9948412698412699,1.0,1.0,1.0,0.4042751938133989,0.4550373880465464,0.4147172556323401,0.38897059310464355,0.3745503864041623,0.3334457966418759,0.26574472008108274,0.1357725990364943,0.08017510802018557,0.031556076610670156,0.7797482837528604,0.9027777777777778,0.9055555555555556,0.9193121693121693,0.9087301587301587,candidate,pending
tv_10_lev_1p75,0.1,1.75,0.2,80,0.1525085895400775,0.1527750316304295,0.23672901489755405,0.3511282156281246,0.3262793198025491,-0.13588619407646518,-0.13588619407646518,-0.0784812332002971,-0.0714960411855764,-0.05294657381077916,1.3124800519673716,1.367252346251721,2.035976377911316,2.7971969380018837,2.8494768956378627,0.11302306085338884,0.10829210075394967,0.1072051518580484,0.109785064911776,0.10093018561559758,0.6045950060419462,0.5649237929775163,0.512126839973119,0.4807966709974341,0.48093687015349096,1.75,1.0300580156209698,0.8916722583638497,0.7126413449248393,0.640343797294379,0.0037185354691075517,0.0,0.0,0.0,0.0,0.9307780320366132,0.9948412698412699,1.0,1.0,1.0,0.4049027486472034,0.4550373880465464,0.4147172556323401,0.38897059310464355,0.3745503864041623,0.33440520679533076,0.26574472008108274,0.1357725990364943,0.08017510802018557,0.031556076610670156,0.7797482837528604,0.9027777777777778,0.9055555555555556,0.9193121693121693,0.9087301587301587,candidate,pending
tv_10_lev_2,0.1,2.0,0.2,80,0.1525159458235772,0.15277503163042905,0.23672901489755338,0.3511282156281246,0.32627931980255,-0.13588619407646552,-0.13588619407646552,-0.0784812332002972,-0.0714960411855764,-0.05294657381077894,1.3105711313980832,1.367252346251718,2.0359763779113043,2.7971969380018877,2.849476895637878,0.11320857680309365,0.1082921007539497,0.10720515185804835,0.109785064911776,0.10093018561559765,0.6054684016930737,0.5649237929775163,0.512126839973119,0.4807966709974341,0.48093687015349096,2.0,1.0300580156209698,0.8916722583638497,0.7126413449248393,0.640343797294379,0.003432494279176201,0.0,0.0,0.0,0.0,0.9307780320366132,0.9948412698412699,1.0,1.0,1.0,0.405275572215951,0.4550373880465464,0.4147172556323401,0.38897059310464355,0.3745503864041623,0.33490520679533076,0.26574472008108274,0.1357725990364943,0.08017510802018557,0.031556076610670156,0.7797482837528604,0.9027777777777778,0.9055555555555556,0.9193121693121693,0.9087301587301587,candidate,pending
tv_12p5_lev_1,0.125,1.0,0.2,80,0.1761877849251159,0.18554991446026992,0.2923402674154514,0.4370478730239846,0.4001109766382047,-0.16295801671202792,-0.16295801671202803,-0.09307958701112873,-0.09146754549009883,-0.06586517214274357,1.2877542391281207,1.344640332593277,2.000221137832277,2.7445794169647675,2.8045000676792595,0.13289333377969334,0.1332083737091176,0.13264098224111665,0.13551571319979228,0.12275389512617844,0.7108755430178084,0.6962598975526839,0.6362923068220242,0.6004364952603641,0.6008179027215913,1.0,1.0,1.0,0.8908016811560491,0.7349012340034663,0.1244279176201373,0.1388888888888889,0.04047619047619048,0.0,0.0,0.8755720823798627,0.8611111111111112,0.9595238095238096,1.0,1.0,0.4881682441445293,0.5605302202625095,0.5145625662540246,0.4837849633130048,0.4676034531987993,0.40155619992974223,0.3281688370111213,0.16901156821482038,0.10063732482533935,0.03917938197261085,0.7797482837528604,0.9027777777777778,0.9055555555555556,0.9193121693121693,0.9087301587301587,candidate,pending
tv_12p5_lev_1p25,0.125,1.25,0.2,80,0.18007245123932414,0.1873982086551309,0.29286187603086855,0.43704787302398507,0.40011097663820383,-0.16830512641203255,-0.16830512641203266,-0.0930795870111285,-0.0914675454900985,-0.06586517214274412,1.2791875552786904,1.339098330603862,1.9969256135136138,2.7445794169647675,2.8045000676792666,0.1367611175845642,0.13511441015237607,0.13309194915498082,0.13551571319979228,0.12275389512617851,0.7307910095037022,0.7050191893868678,0.6381817575171979,0.6004364952603641,0.6008179027215913,1.25,1.2103488512213418,1.114590322954812,0.8908016811560491,0.7349012340034663,0.007723112128146453,0.0,0.0,0.0,0.0,0.8446796338672768,0.8896825396825396,0.9642857142857143,1.0,1.0,0.4976834362322724,0.5680939318777922,0.5162238914124596,0.4837849633130048,0.4676034531987993,0.4107661631346242,0.3331430881502204,0.1699201964651943,0.10063732482533935,0.03917938197261085,0.7797482837528604,0.9027777777777778,0.9055555555555556,0.9193121693121693,0.9087301587301587,candidate,pending
tv_12p5_lev_1p5,0.125,1.5,0.2,80,0.18213123837532796,0.18701986930372883,0.29286187603086855,0.43704787302398507,0.40011097663820383,-0.16830512641203232,-0.16830512641203232,-0.09307958701112928,-0.0914675454900985,-0.06586517214274412,1.2788625657682082,1.3354293507188715,1.9969256135136138,2.744579416964773,2.8045000676792684,0.13832348693341473,0.13526230778262383,0.13309194915498085,0.13551571319979228,0.12275389512617836,0.7384229204754911,0.7054378348788094,0.6381817575171979,0.6004364952603641,0.6008179027215913,1.4960912939620246,1.2664142175143958,1.114590322954812,0.8908016811560491,0.7349012340034663,0.0,0.0,0.0,0.0,0.0,0.8446796338672768,0.8896825396825396,0.9642857142857143,1.0,1.0,0.5005010741063535,0.5684976257450216,0.5162238914124596,0.4837849633130048,0.4676034531987993,0.4132823033999805,0.3332938005273194,0.1699201964651943,0.10063732482533935,0.03917938197261085,0.7797482837528604,0.9027777777777778,0.9055555555555556,0.9193121693121693,0.9087301587301587,candidate,pending
tv_12p5_lev_1p75,0.125,1.75,0.2,80,0.18419104181458001,0.18701986930372927,0.2928618760308692,0.4370478730239855,0.40011097663820494,-0.16830512641203188,-0.16830512641203188,-0.09307958701112917,-0.09146754549009872,-0.06586517214274368,1.2858109408176395,1.3354293507188728,1.9969256135136173,2.7445794169647764,2.804500067679265,0.1390035042251197,0.13526230778262377,0.13309194915498093,0.13551571319979228,0.12275389512617853,0.7431028947616776,0.7054378348788094,0.6381817575171979,0.6004364952603641,0.6008179027215913,1.75,1.2664142175143958,1.114590322954812,0.8908016811560491,0.7349012340034663,0.006864988558352402,0.0,0.0,0.0,0.0,0.8446796338672768,0.8896825396825396,0.9642857142857143,1.0,1.0,0.5020107830737177,0.5684976257450216,0.5162238914124596,0.4837849633130048,0.4676034531987993,0.4148795228520346,0.3332938005273194,0.1699201964651943,0.10063732482533935,0.03917938197261085,0.7797482837528604,0.9027777777777778,0.9055555555555556,0.9193121693121693,0.9087301587301587,candidate,pending
tv_12p5_lev_2,0.125,2.0,0.2,80,0.18527858887468085,0.18701986930372927,0.292861876030869,0.43704787302398573,0.4001109766382054,-0.1683051264120321,-0.168305126412032,-0.09307958701112862,-0.09146754549009894,-0.0658651721427439,1.2890685496651293,1.3354293507188744,1.996925613513616,2.744579416964773,2.804500067679272,0.13940808747160063,0.1352623077826238,0.1330919491549809,0.1355157131997924,0.12275389512617838,0.746288024939714,0.7054378348788094,0.6381817575171979,0.6004364952603641,0.6008179027215913,2.0,1.2664142175143958,1.114590322954812,0.8908016811560491,0.7349012340034663,0.005434782608695652,0.0,0.0,0.0,0.0,0.8446796338672768,0.8896825396825396,0.9642857142857143,1.0,1.0,0.5028705644824251,0.5684976257450216,0.5162238914124596,0.4837849633130048,0.4676034531987993,0.41629082912699245,0.3332938005273194,0.1699201964651943,0.10063732482533935,0.03917938197261085,0.7797482837528604,0.9027777777777778,0.9055555555555556,0.9193121693121693,0.9087301587301587,candidate,pending
