candidate,baseline_candidate,line_id,line_role,overheat_direction,overheat_parameter_label,overheat_enabled,lookback,r2_threshold,r2_label,switch_buffer,buffer_label,entry_fraction,entry_label,score_max,score_max_label,momentum_decay_enabled,decay_ratio_threshold,recovery_ratio_threshold,confirm_days,derisk_scale,decay_label,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,nav_label,ann_return_full,ann_vol_full,max_dd_full,sharpe_repo_full,trades_full,cost_total_full,turnover_total_full,avg_exposure_effective_full,avg_final_exposure_full,avg_existing_overlay_scale_effective_full,avg_overheat_scale_effective_full,avg_combined_overlay_scale_effective_full,overheat_day_ratio_full,trigger_count_full,recovery_count_full,effect_day_ratio_full,effect_day_count_full,return_abs_diff_sum_full,reason_full,ann_return_last_10y,ann_vol_last_10y,max_dd_last_10y,sharpe_repo_last_10y,trades_last_10y,cost_total_last_10y,turnover_total_last_10y,avg_exposure_effective_last_10y,avg_final_exposure_last_10y,avg_existing_overlay_scale_effective_last_10y,avg_overheat_scale_effective_last_10y,avg_combined_overlay_scale_effective_last_10y,overheat_day_ratio_last_10y,trigger_count_last_10y,recovery_count_last_10y,effect_day_ratio_last_10y,effect_day_count_last_10y,return_abs_diff_sum_last_10y,reason_last_10y,ann_return_last_5y,ann_vol_last_5y,max_dd_last_5y,sharpe_repo_last_5y,trades_last_5y,cost_total_last_5y,turnover_total_last_5y,avg_exposure_effective_last_5y,avg_final_exposure_last_5y,avg_existing_overlay_scale_effective_last_5y,avg_overheat_scale_effective_last_5y,avg_combined_overlay_scale_effective_last_5y,overheat_day_ratio_last_5y,trigger_count_last_5y,recovery_count_last_5y,effect_day_ratio_last_5y,effect_day_count_last_5y,return_abs_diff_sum_last_5y,reason_last_5y,ann_return_last_3y,ann_vol_last_3y,max_dd_last_3y,sharpe_repo_last_3y,trades_last_3y,cost_total_last_3y,turnover_total_last_3y,avg_exposure_effective_last_3y,avg_final_exposure_last_3y,avg_existing_overlay_scale_effective_last_3y,avg_overheat_scale_effective_last_3y,avg_combined_overlay_scale_effective_last_3y,overheat_day_ratio_last_3y,trigger_count_last_3y,recovery_count_last_3y,effect_day_ratio_last_3y,effect_day_count_last_3y,return_abs_diff_sum_last_3y,reason_last_3y,ann_return_last_1y,ann_vol_last_1y,max_dd_last_1y,sharpe_repo_last_1y,trades_last_1y,cost_total_last_1y,turnover_total_last_1y,avg_exposure_effective_last_1y,avg_final_exposure_last_1y,avg_existing_overlay_scale_effective_last_1y,avg_overheat_scale_effective_last_1y,avg_combined_overlay_scale_effective_last_1y,overheat_day_ratio_last_1y,trigger_count_last_1y,recovery_count_last_1y,effect_day_ratio_last_1y,effect_day_count_last_1y,return_abs_diff_sum_last_1y,reason_last_1y,ann_delta_full_pp,mdd_improve_full_pp,ann_delta_last_10y_pp,mdd_improve_last_10y_pp,ann_delta_last_5y_pp,mdd_improve_last_5y_pp,ann_delta_last_3y_pp,mdd_improve_last_3y_pp,ann_delta_last_1y_pp,mdd_improve_last_1y_pp,dd_improve_window_count,return_tolerance_ok,full_mdd_improved,material_effect,layer8_pass,pass_reason,selection_role
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_scoremax_5_overheat_off,main_nav_r2_removed,main_nav_r2_removed,fixed_same_side,fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,True,28,,none,1.15,1p15,0.25,0p25,5.0,5,False,,,,1.0,decay_off,True,0.2,0.05,0.5,nav_enter_0p2_exit_0p05_scale_0p50,0.11220202430323134,0.17443719670387134,-0.2505633022416849,0.6969618231356727,889.0,0.335091162401443,335.091162401443,0.6781455592105263,0.6783511513157895,0.9058388157894737,0.9666940789473685,0.8772615131578947,0.03330592105263158,14.0,10.0,0.046875,114.0,1.3196459408228196,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.07612546941345832,0.16311994813840766,-0.2189515797563497,0.5314324041271605,541.0,0.1807419509416473,180.74195094164727,0.658531746031746,0.6587301587301587,0.8781746031746032,0.9626984126984127,0.844047619047619,0.0373015873015873,9.0,7.0,0.05396825396825397,68.0,0.8432578391056788,,0.0655397620340945,0.14721840075388237,-0.21895157975634894,0.504893181876086,393.0,0.09806964150895789,98.06964150895789,0.6170634920634921,0.6173941798941799,0.796957671957672,0.9708994708994709,0.7731481481481481,0.0291005291005291,5.0,3.0,0.04365079365079365,33.0,0.3739716098611139,,-0.0532788755088609,0.09435091915493814,-0.11148203274598512,-0.5327849963163129,234.0,0.022089812195437333,22.089812195437336,0.40922619047619047,0.40922619047619047,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,1.2830865254968682,4.440892098500626e-14,,,1.6102716762274039,0.9847420322090406,-0.03802329549671413,0.9847420322090072,0.0,0.0,2,True,False,True,False,full_mdd=False;dd_windows=2;return_tol=True;material=True,best_diagnostic_no_pass
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_adaptive_quantile_adaptive_w252_eq0p95_xq0p6_floor_0p1_0p05_scale_0p50_same_side_or_exit,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_scoremax_5_overheat_off,main_nav_r2_removed,main_nav_r2_removed,adaptive_quantile,adaptive_w252_eq0p95_xq0p6_floor_0p1_0p05_scale_0p50_same_side_or_exit,True,28,,none,1.15,1p15,0.25,0p25,5.0,5,False,,,,1.0,decay_off,True,0.2,0.05,0.5,nav_enter_0p2_exit_0p05_scale_0p50,0.07941891032743476,0.17373203616165292,-0.23435814465878924,0.5268671682442579,1043.0,0.32755953087972267,327.5595308797227,0.6692793996710527,0.6694849917763158,0.9058388157894737,0.9481907894736842,0.860608552631579,0.10361842105263158,25.0,12.0,0.11348684210526316,276.0,1.2493372611730915,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.043896088628770036,0.16831656070024648,-0.23435814465879068,0.33954402948873663,589.0,0.17468484363333275,174.68484363333272,0.6679563492063492,0.6681547619047619,0.8781746031746032,0.9623015873015873,0.8442460317460317,0.07539682539682539,11.0,4.0,0.08412698412698413,106.0,0.4594633950504978,,0.0465941533378702,0.15391165593082035,-0.23435814465878968,0.3730290405833831,399.0,0.09763452781185755,97.63452781185754,0.6332671957671958,0.6335978835978836,0.796957671957672,0.9821428571428571,0.7853835978835979,0.03571428571428571,2.0,1.0,0.03835978835978836,29.0,0.12056732306996609,,-0.0601032437460034,0.09159958037833593,-0.11148203274598412,-0.630536691789393,234.0,0.022577792247771233,22.577792247771235,0.39037698412698413,0.39037698412698413,0.5,0.9623015873015873,0.48115079365079366,0.07539682539682539,1.0,1.0,0.07936507936507936,20.0,0.048283902986472005,,-1.9952248720827903,1.620515758289609,,,-1.612666402241425,-0.5559144580350561,-1.9325841651191444,-0.5559144580350672,-0.6824368237142497,9.992007221626409e-14,1,False,True,True,False,full_mdd=True;dd_windows=1;return_tol=False;material=True,best_diagnostic_no_pass
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_score_veto_scoremax_4,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_scoremax_5_overheat_off,main_nav_r2_removed,main_nav_r2_removed,score_veto,scoremax_4,True,28,,none,1.15,1p15,0.25,0p25,4.0,4,False,,,,1.0,decay_off,True,0.2,0.05,0.5,nav_enter_0p2_exit_0p05_scale_0p50,0.08090148856963819,0.17765405118175215,-0.2578012112905138,0.5268544371707008,884.0,0.34650928546366155,346.5092854636615,0.7075966282894737,0.7078022203947368,1.0,1.0,0.912828947368421,0.0,0.0,0.0,0.0912828947368421,222.0,1.8710172514139112,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.035309123108352214,0.16646457606861653,-0.2578012112905128,0.2918467116189353,543.0,0.18974330565125994,189.7433056512599,0.6905753968253968,0.6901785714285714,1.0,1.0,0.8781746031746032,0.0,0.0,0.0,0.08015873015873017,101.0,0.9398244389763043,,-0.002127296727073902,0.1448262007665733,-0.2578012112905116,0.05800024688799011,401.0,0.10133987129076674,101.33987129076675,0.6334325396825397,0.6337632275132276,1.0,1.0,0.796957671957672,0.0,0.0,0.0,0.07671957671957672,58.0,0.595014187296697,,-0.08387618907959937,0.09293654280322729,-0.11721538999607184,-0.8956921196925188,234.0,0.023832848178481976,23.832848178481974,0.40922619047619047,0.40922619047619047,1.0,1.0,0.5,0.0,0.0,0.0,0.03571428571428571,9.0,0.05788709019667837,,-1.8469670478624467,-0.7237909048828484,,,-2.471362954283207,-2.9002211212072693,-6.804729171613555,-2.900221121207258,-3.059731357073847,-0.5733357250086724,0,False,False,True,False,full_mdd=False;dd_windows=0;return_tol=False;material=True,best_diagnostic_no_pass
lb_28_r2_none_buf_1p15_entry_0p75_decay_off_nav_enter_0p15_exit_0p1_scale_0p75_fixed_same_side_fixed_enter_0p22_exit_0p2_scale_0p00_same_side_or_exit,lb_28_r2_none_buf_1p15_entry_0p75_decay_off_nav_enter_0p15_exit_0p1_scale_0p75_scoremax_5_overheat_off,return_watch_nav_r2_removed,return_watch_nav_r2_removed,fixed_same_side,fixed_enter_0p22_exit_0p2_scale_0p00_same_side_or_exit,True,28,,none,1.15,1p15,0.75,0p75,5.0,5,False,,,,1.0,decay_off,True,0.15,0.1,0.75,nav_enter_0p15_exit_0p1_scale_0p75,0.11797608215619904,0.20104884545333904,-0.28090330932439145,0.6554114237652652,940.0,0.3696536216723869,369.6536216723869,0.8177168996710527,0.8180252878289473,0.9435649671052632,0.998766447368421,0.9423314144736842,0.0012335526315789473,2.0,2.0,0.003700657894736842,9.0,0.1289224119216278,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.05539756830565756,0.19576435292827385,-0.23479994875069354,0.37363107640155624,571.0,0.20274098531779597,202.74098531779595,0.8148313492063493,0.8148313492063493,0.9232142857142858,0.9984126984126984,0.9216269841269841,0.0015873015873015873,1.0,1.0,0.003968253968253968,5.0,0.09085119103485528,,0.04717346457590521,0.18921082873558923,-0.23479994875069377,0.3386332709741422,386.0,0.1218715935223972,121.87159352239719,0.8002645502645502,0.8002645502645502,0.90244708994709,0.9973544973544973,0.8998015873015873,0.0026455026455026454,1.0,1.0,0.006613756613756613,5.0,0.09085119103485528,,-0.16324969762903974,0.16791172504684393,-0.23479994875069343,-0.9763030350931068,203.0,0.03822956222059087,38.229562220590864,0.7254464285714286,0.7244543650793651,0.7966269841269841,1.0,0.7966269841269841,0.0,0.0,0.0,0.0,0.0,0.0,,1.3817703666617165,0.9631918661711536,,,1.8193305441690288,5.573527923540922,2.9912682510923716,5.5735279235408335,0.0,0.0,3,True,True,True,True,pass,selected_pass
lb_28_r2_none_buf_1p15_entry_0p75_decay_off_nav_enter_0p15_exit_0p1_scale_0p75_adaptive_quantile_adaptive_w252_eq0p85_xq0p6_floor_0p1_0p05_scale_0p50_same_side_or_exit,lb_28_r2_none_buf_1p15_entry_0p75_decay_off_nav_enter_0p15_exit_0p1_scale_0p75_scoremax_5_overheat_off,return_watch_nav_r2_removed,return_watch_nav_r2_removed,adaptive_quantile,adaptive_w252_eq0p85_xq0p6_floor_0p1_0p05_scale_0p50_same_side_or_exit,True,28,,none,1.15,1p15,0.75,0p75,5.0,5,False,,,,1.0,decay_off,True,0.15,0.1,0.75,nav_enter_0p15_exit_0p1_scale_0p75,0.08471353085111599,0.18779194257231374,-0.2959209086200707,0.5271003034065632,1149.0,0.3686956004813906,368.69560048139056,0.7579666940789473,0.7582750822368421,0.9435649671052632,0.9331825657894737,0.8800370065789473,0.13363486842105263,35.0,15.0,0.14720394736842105,358.0,1.8930353612454196,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.02418916193408638,0.18604592580536236,-0.2959209086200706,0.22188764552569917,656.0,0.20127889862376794,201.27889862376793,0.7687251984126984,0.7687251984126984,0.9232142857142858,0.9476190476190476,0.8729166666666667,0.10476190476190476,16.0,6.0,0.11666666666666667,147.0,0.8048435891199147,,-0.0024530617142330957,0.18393904036308192,-0.2959209086200726,0.07918787031425677,414.0,0.11948552241691285,119.48552241691286,0.7731481481481481,0.7731481481481481,0.90244708994709,0.966931216931217,0.8713624338624338,0.06613756613756613,4.0,1.0,0.07142857142857142,54.0,0.336947227445172,,-0.16960162668416956,0.16362193584733217,-0.23479994875069365,-1.0527751939317866,210.0,0.039000376947978845,39.00037694797884,0.6937003968253969,0.6927083333333334,0.7966269841269841,0.9623015873015873,0.7648809523809523,0.07539682539682539,1.0,1.0,0.07936507936507936,20.0,0.08037775491745613,,-1.9444847638465879,-0.5385680633967715,,,-1.3015100929880896,-0.5385680633967826,-1.971384377921459,-0.5385680633970491,-0.6351929055129824,-2.220446049250313e-14,0,False,False,True,False,full_mdd=False;dd_windows=0;return_tol=False;material=True,best_diagnostic_no_pass
lb_28_r2_none_buf_1p15_entry_0p75_decay_off_nav_enter_0p15_exit_0p1_scale_0p75_score_veto_scoremax_inf,lb_28_r2_none_buf_1p15_entry_0p75_decay_off_nav_enter_0p15_exit_0p1_scale_0p75_scoremax_5_overheat_off,return_watch_nav_r2_removed,return_watch_nav_r2_removed,score_veto,scoremax_inf,True,28,,none,1.15,1p15,0.75,0p75,inf,inf,False,,,,1.0,decay_off,True,0.15,0.1,0.75,nav_enter_0p15_exit_0p1_scale_0p75,0.14243156838711224,0.22738975027866873,-0.2905530923977052,0.699588349338319,850.0,0.279316768482807,279.316768482807,0.8288959703947368,0.8292043585526315,1.0,1.0,0.938219572368421,0.0,0.0,0.0,0.14761513157894737,359.0,3.9625064686129625,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.13630063782662405,0.23574213166582486,-0.2824339261600186,0.6603941885200613,519.0,0.14642822859557136,146.42822859557134,0.8246031746031746,0.8244047619047619,1.0,1.0,0.9132936507936508,0.0,0.0,0.0,0.21825396825396826,275.0,3.114005545331805,,0.19194910548461808,0.24249002829660907,-0.2824339261600186,0.8459558492276967,339.0,0.08633691154941489,86.33691154941488,0.8176256613756614,0.8176256613756614,1.0,1.0,0.8971560846560847,0.0,0.0,0.0,0.19576719576719576,148.0,2.251234650793168,,-0.18859370676319576,0.17898565397867716,-0.23479994875069343,-1.0762269436839909,188.0,0.034723360928619225,34.72336092861922,0.7393353174603174,0.738343253968254,1.0,1.0,0.8075396825396826,0.0,0.0,0.0,0.06746031746031746,17.0,0.0628217674881385,,3.827318989753037,-0.0017864411602230845,,,9.909637496265677,0.8101301826084151,17.468832341963658,0.8101301826083485,-2.534400913415602,0.0,2,True,False,True,False,full_mdd=False;dd_windows=2;return_tol=True;material=True,best_diagnostic_no_pass
