candidate,segment,start,end,rows,ann_return,ann_vol,max_dd,sharpe_repo,total,trades,cost_sum,turnover_sum,cash_days,half_position_days,overheat_days,avg_final_exposure,max_final_exposure,score_min,cap_family
official_caps_min_0,full,2011-12-09,2026-05-15,3501,0.3403007411137349,0.2431575568051414,-0.2813236162531625,1.3261168063078992,57.50632171310665,1991,0.7476849803630458,747.6849803630457,740,584,30,0.8926791720421778,1.5,0.0,official_caps
official_caps_min_0,from_2020,2020-01-02,2026-05-15,1540,0.5932200361031534,0.26192745528956507,-0.18054057908721044,1.9095598116288215,16.223826447401574,1274,0.40952671239429345,409.52671239429344,113,346,18,0.9532809632773771,1.5,0.0,official_caps
official_caps_min_0,last_10y,2016-05-16,2026-05-15,2427,0.3926159061906629,0.24769951928438352,-0.18054057908721055,1.4610274991917909,23.279117405573842,1582,0.5963003938091085,596.3003938091084,224,478,20,1.0299350032703798,1.5,0.0,official_caps
official_caps_min_0,last_5y,2021-05-17,2026-05-15,1211,0.6615785770724687,0.2561475759488577,-0.18054057908721055,2.1102687392951776,10.47427779269982,960,0.3205100108849252,320.5100108849252,96,245,18,0.9876341916167911,1.5,0.0,official_caps
official_caps_min_0,last_3y,2023-05-15,2026-05-15,727,1.0056575562621899,0.2673731639518687,-0.16550599700214552,2.7374492597054023,6.447093960006493,614,0.18925830495525067,189.2583049552507,53,164,8,0.9270633264631413,1.5,0.0,official_caps
official_caps_min_0,last_1y,2025-05-15,2026-05-15,243,0.9637777319201237,0.25052223051899525,-0.12751321964343498,2.8212676317378276,0.9170116308325889,214,0.071618542769007,71.61854276900701,18,64,4,0.9478664529447356,1.5,0.0,official_caps
official_caps_min_0p1,full,2011-12-09,2026-05-15,3501,0.33987049860274365,0.24312020486234553,-0.2813236162531625,1.3249608327303515,57.245942121815354,1994,0.7506849803630455,750.6849803630455,744,583,30,0.8911796004911924,1.5,0.1,official_caps
official_caps_min_0p1,from_2020,2020-01-02,2026-05-15,1540,0.5932200361031534,0.26192745528956496,-0.18054057908721055,1.909559811628823,16.22382644740157,1274,0.4095267123942932,409.5267123942932,113,346,18,0.9532809632773767,1.5,0.1,official_caps
official_caps_min_0p1,last_10y,2016-05-16,2026-05-15,2427,0.39197109302159827,0.24764692551762388,-0.18054057908721055,1.459412221359388,23.171064352811843,1585,0.5993003938091082,599.3003938091083,228,477,20,1.0277718388698853,1.5,0.1,official_caps
official_caps_min_0p1,last_5y,2021-05-17,2026-05-15,1211,0.6615785770724683,0.2561475759488575,-0.18054057908721055,2.1102687392951767,10.474277792699802,960,0.32051001088492503,320.510010884925,96,245,18,0.9876341916167908,1.5,0.1,official_caps
official_caps_min_0p1,last_3y,2023-05-15,2026-05-15,727,1.0056575562621894,0.2673731639518684,-0.16550599700214508,2.737449259705404,6.447093960006485,614,0.18925830495525053,189.25830495525054,53,164,8,0.9270633264631408,1.5,0.1,official_caps
official_caps_min_0p1,last_1y,2025-05-15,2026-05-15,243,0.9637777319201248,0.2505222305189949,-0.12751321964343432,2.821267631737829,0.9170116308325897,214,0.0716185427690069,71.6185427690069,18,64,4,0.9478664529447346,1.5,0.1,official_caps
official_caps_min_0p2,full,2011-12-09,2026-05-15,3501,0.34414553071802123,0.24277654072446955,-0.2773730771001581,1.3396204250065695,59.881590579288414,1973,0.7323257405476622,732.3257405476622,782,569,30,0.8791020923519717,1.5,0.2,official_caps
official_caps_min_0p2,from_2020,2020-01-02,2026-05-15,1540,0.5964157583981129,0.2618236871026609,-0.1822940544504451,1.9178705882751321,16.43603833021435,1267,0.40550836580775607,405.50836580775604,123,345,18,0.9456654069544339,1.5,0.2,official_caps
official_caps_min_0p2,last_10y,2016-05-16,2026-05-15,2427,0.3960741895547448,0.2471894355502393,-0.18229405445044522,1.4735653815665068,23.866052353582187,1570,0.5848341420301513,584.8341420301513,258,467,20,1.0133836610632239,1.5,0.2,official_caps
official_caps_min_0p2,last_5y,2021-05-17,2026-05-15,1211,0.6658262867071605,0.2559882762114884,-0.1822940544504451,2.121402720326745,10.61592739412532,953,0.3164840995057343,316.48409950573426,106,244,18,0.9779188740930805,1.5,0.2,official_caps
official_caps_min_0p2,last_3y,2023-05-15,2026-05-15,727,1.0059990411597273,0.2674386634416018,-0.16550599700214508,2.7374777801295296,6.45075247725878,614,0.1892773938736661,189.27739387366609,53,164,8,0.9271587053350544,1.5,0.2,official_caps
official_caps_min_0p2,last_1y,2025-05-15,2026-05-15,243,0.9637777319201233,0.25052223051899464,-0.12751321964343454,2.821267631737826,0.9170116308325884,214,0.0716185427690069,71.61854276900688,18,64,4,0.9478664529447343,1.5,0.2,official_caps
official_caps_min_0p3,full,2011-12-09,2026-05-15,3501,0.33909669662060127,0.24156865634732477,-0.26866343983744456,1.3294912440487803,56.78034734792101,1915,0.7343711799178793,734.3711799178792,876,572,30,0.8433433862700392,1.5,0.3,official_caps
official_caps_min_0p3,from_2020,2020-01-02,2026-05-15,1540,0.5753766477925544,0.2610500263731312,-0.18606304968743193,1.8718528989674181,15.078222023950751,1234,0.407754160255482,407.754160255482,148,350,18,0.9234528637318209,1.5,0.3,official_caps
official_caps_min_0p3,last_10y,2016-05-16,2026-05-15,2427,0.3865729093144854,0.24550531053109695,-0.18606304968743193,1.4541152789351204,22.28324392908009,1531,0.588839376989972,588.839376989972,329,475,20,0.9710059129828272,1.5,0.3,official_caps
official_caps_min_0p3,last_5y,2021-05-17,2026-05-15,1211,0.6379049221970612,0.2548974926230367,-0.18606304968743193,2.0629195580526116,9.70967262194047,921,0.318725743211906,318.725743211906,131,249,18,0.9495677325572809,1.5,0.3,official_caps
official_caps_min_0p3,last_3y,2023-05-15,2026-05-15,727,1.0091958343536382,0.2674755987357479,-0.1655059970021454,2.743084424307733,6.485058464303509,610,0.19160910374006998,191.60910374007,56,165,8,0.922911864023639,1.5,0.3,official_caps
official_caps_min_0p3,last_1y,2025-05-15,2026-05-15,243,0.9301414914305466,0.25076089503057175,-0.14287524852771583,2.7497316242883567,0.8853393598151835,213,0.0738482687409352,73.8482687409352,20,65,4,0.9387392640322827,1.5,0.3,official_caps
official_caps_min_0p5,full,2011-12-09,2026-05-15,3501,0.3279817646320151,0.23819799783486947,-0.2577468401450066,1.3097934628892092,50.46244385074723,1729,0.6949521935734129,694.9521935734128,1116,542,30,0.7654899103943259,1.5,0.5,official_caps
official_caps_min_0p5,from_2020,2020-01-02,2026-05-15,1540,0.5712516477631813,0.259856050992733,-0.1844005575561437,1.869070729814819,14.822662322026728,1147,0.38354872118676997,383.54872118676997,231,336,18,0.8759259438826835,1.5,0.5,official_caps
official_caps_min_0p5,last_10y,2016-05-16,2026-05-15,2427,0.3652990474194804,0.24104417020108693,-0.1844005575561437,1.4122058598729077,19.06191468715711,1379,0.559779625536265,559.779625536265,532,450,20,0.8737140101288495,1.5,0.5,official_caps
official_caps_min_0p5,last_5y,2021-05-17,2026-05-15,1211,0.6228347567781625,0.2530864147764793,-0.1844005575561437,2.03916969069394,9.244360035464414,842,0.2947134265940883,294.71342659408833,206,235,18,0.8907919822011184,1.5,0.5,official_caps
official_caps_min_0p5,last_3y,2023-05-15,2026-05-15,727,1.012743299696508,0.26974443443778356,-0.16435834095407176,2.7285541504102997,6.5232482665662195,565,0.1813915814394338,181.3915814394338,94,163,8,0.8762763438103474,1.5,0.5,official_caps
official_caps_min_0p5,last_1y,2025-05-15,2026-05-15,243,0.9555684314729358,0.25072871724002005,-0.09413405718297518,2.802359544807324,0.9092834590784424,193,0.06987651710880938,69.8765171088094,42,61,4,0.867627292385995,1.5,0.5,official_caps
official_caps_min_0p75,full,2011-12-09,2026-05-15,3501,0.2750583918195524,0.23161785211995214,-0.25844237369598,1.1645242953127244,28.249216777155272,1425,0.6465389921150153,646.5389921150152,1531,491,30,0.631997991309218,1.5,0.75,official_caps
official_caps_min_0p75,from_2020,2020-01-02,2026-05-15,1540,0.4756192643252708,0.2590885003783908,-0.2026953444977727,1.631059219736665,9.780051163673104,973,0.3872375661668711,387.2375661668711,387,322,18,0.7890094545616817,1.5,0.75,official_caps
official_caps_min_0p75,last_10y,2016-05-16,2026-05-15,2427,0.2984165007351818,0.23414671268219542,-0.2026953444977726,1.2319993360035362,11.367590127951134,1131,0.5118939212121283,511.89392121212825,874,402,20,0.7158115930696382,1.5,0.75,official_caps
official_caps_min_0p75,last_5y,2021-05-17,2026-05-15,1211,0.5390538535084963,0.2486256048351455,-0.16681868944153222,1.8575325058579204,6.940696894211307,716,0.2952713195825142,295.27131958251414,330,228,18,0.79338933868485,1.5,0.75,official_caps
official_caps_min_0p75,last_3y,2023-05-15,2026-05-15,727,0.969050240933601,0.27043435918746567,-0.15644006011438372,2.6406632132360928,6.0616714354385595,498,0.17627424755999677,176.27424755999675,159,150,8,0.7996603541241372,1.5,0.75,official_caps
official_caps_min_0p75,last_1y,2025-05-15,2026-05-15,243,1.010866794802817,0.2512525963813227,-0.10024510091980776,2.908209565426631,0.9613187707916413,159,0.0681572871285327,68.1572871285327,61,57,4,0.7964975961898395,1.5,0.75,official_caps
official_caps_min_1,full,2011-12-09,2026-05-15,3501,0.2109711119812887,0.22297907932787087,-0.25026873177869535,0.9694445509618835,13.287813471759705,1155,0.5884093694104318,588.4093694104317,1863,438,30,0.5369548353827934,1.5,1.0,official_caps
official_caps_min_1,from_2020,2020-01-02,2026-05-15,1540,0.3520594131412038,0.2504134642819994,-0.1785193472157871,1.3294029491635244,5.317274418895322,775,0.36169767017898224,361.6976701789823,541,292,18,0.7144645621784373,1.5,1.0,official_caps
official_caps_min_1,last_10y,2016-05-16,2026-05-15,2427,0.20126071847429072,0.22542936989667386,-0.25026873177869535,0.9257142626060411,4.847669386721439,914,0.47164559148697666,471.6455914869766,1126,365,20,0.6119236361431806,1.5,1.0,official_caps
official_caps_min_1,last_5y,2021-05-17,2026-05-15,1211,0.4235199926325943,0.24147274253027998,-0.16831483072387898,1.58191366924543,4.457542928667963,578,0.2705466401084128,270.5466401084128,441,206,18,0.7249468716493872,1.5,1.0,official_caps
official_caps_min_1,last_3y,2023-05-15,2026-05-15,727,0.735280126456135,0.26246152549032137,-0.15649765137104776,2.230500657610991,3.9041334343339162,416,0.1720764122667239,172.07641226672393,224,140,8,0.7548025936277465,1.5,1.0,official_caps
official_caps_min_1,last_1y,2025-05-15,2026-05-15,243,0.6463530876487815,0.24739467752880245,-0.15649765137104776,2.139230215066784,0.6172978858696574,127,0.06992546273978648,69.92546273978647,86,51,4,0.7082903911067231,1.5,1.0,official_caps
official_caps_min_1p5,full,2011-12-09,2026-05-15,3501,0.13105133627110477,0.1971907192626302,-0.4029294618115604,0.7223182629552158,4.533783857740609,779,0.5027963562853587,502.7963562853587,2400,348,30,0.3579185873908012,1.5,1.5,official_caps
official_caps_min_1p5,from_2020,2020-01-02,2026-05-15,1540,0.25193671301426357,0.23011011125583852,-0.1848957637995604,1.0908509413510994,2.947632701215184,531,0.3192111770606369,319.2111770606369,826,228,18,0.5195539233394255,1.5,1.5,official_caps
official_caps_min_1p5,last_10y,2016-05-16,2026-05-15,2427,0.10787360765694842,0.20055494993808348,-0.39425065411310345,0.610532029402739,1.682150582588413,601,0.39271117706063685,392.7111770606368,1566,275,20,0.4050733588556718,1.5,1.5,official_caps
official_caps_min_1p5,last_5y,2021-05-17,2026-05-15,1211,0.32128427392603887,0.21909757244953018,-0.17135239744042363,1.3791697149912083,2.814646322666421,383,0.23870835242028143,238.70835242028144,668,158,18,0.5152579966354681,1.5,1.5,official_caps
official_caps_min_1p5,last_3y,2023-05-15,2026-05-15,727,0.48768227294412436,0.24518640480163445,-0.17135239744042363,1.740532755240086,2.1454167937178323,300,0.16220485498826348,162.2048549882635,359,112,8,0.566562172592323,1.5,1.5,official_caps
official_caps_min_1p5,last_1y,2025-05-15,2026-05-15,243,0.740539548116554,0.2276194608017698,-0.07160628663773749,2.548904997725584,0.7064282892249809,80,0.06269473249390597,62.694732493905974,128,40,4,0.5388779036674839,1.5,1.5,official_caps
official_caps_min_2,full,2011-12-09,2026-05-15,3501,0.12650421758023556,0.16771604113382163,-0.28892970228392034,0.7931362883331987,4.232589991875045,487,0.38626745088414804,386.26745088414805,2766,270,30,0.2378509727814699,1.5,2.0,official_caps
official_caps_min_2,from_2020,2020-01-02,2026-05-15,1540,0.2144173371899114,0.20431578399286074,-0.17540680451585866,1.0518399043915083,2.2777963666127476,330,0.2626972965233246,262.69729652332455,1045,195,18,0.35899681265412703,1.5,2.0,official_caps
official_caps_min_2,last_10y,2016-05-16,2026-05-15,2427,0.10725513820920418,0.1699440506096061,-0.28892970228392045,0.683487865033313,1.6677647703334237,370,0.30469729652332456,304.69729652332455,1862,217,20,0.2633313108724168,1.5,2.0,official_caps
official_caps_min_2,last_5y,2021-05-17,2026-05-15,1211,0.22165790663509677,0.19430594373633078,-0.15251239487340063,1.1252603256239009,1.617225734367012,250,0.19720685426053747,197.20685426053748,836,139,18,0.34785872874602003,1.5,2.0,official_caps
official_caps_min_2,last_3y,2023-05-15,2026-05-15,727,0.33357433727692487,0.2161278277402284,-0.15251239487340063,1.4373594856919372,1.294377025152861,182,0.13720309696791244,137.20309696791242,472,102,8,0.39186930247671675,1.5,2.0,official_caps
official_caps_min_2,last_1y,2025-05-15,2026-05-15,243,0.34015917762586967,0.1859891706404059,-0.08052252709117769,1.6670232549023136,0.32621851095466714,54,0.060750000000000005,60.75,152,44,4,0.404320987654321,1.5,2.0,official_caps
official_caps_min_3,full,2011-12-09,2026-05-15,3501,0.06151424513296799,0.11924688003487441,-0.18152680063402193,0.5588259093913598,1.2918374166560809,278,0.2576865167560107,257.68651675601063,3135,193,28,0.10467493389850809,1.5,3.0,official_caps
official_caps_min_3,from_2020,2020-01-02,2026-05-15,1540,0.11581774037713322,0.15328132004202355,-0.18152680063402193,0.7894229540494544,0.9536542751794572,189,0.18255100609673394,182.55100609673394,1286,134,16,0.1690954255827558,1.5,3.0,official_caps
official_caps_min_3,last_10y,2016-05-16,2026-05-15,2427,0.0565654284049677,0.12429492532851316,-0.18152680063402193,0.5030887199313383,0.6988109568113523,209,0.20055100609673399,200.55100609673394,2150,149,18,0.11594847770805271,1.5,3.0,official_caps
