candidate,r2_threshold,switch_buffer,ann_return_full,ann_return_last_10y,ann_return_last_1y,ann_return_last_3y,ann_return_last_5y,ann_vol_full,ann_vol_last_10y,ann_vol_last_1y,ann_vol_last_3y,ann_vol_last_5y,sharpe_repo_full,sharpe_repo_last_10y,sharpe_repo_last_1y,sharpe_repo_last_3y,sharpe_repo_last_5y,max_dd_full,max_dd_last_10y,max_dd_last_1y,max_dd_last_3y,max_dd_last_5y,avg_turnover_full,avg_turnover_last_10y,avg_turnover_last_1y,avg_turnover_last_3y,avg_turnover_last_5y,holding_day_ratio_full,holding_day_ratio_last_10y,holding_day_ratio_last_1y,holding_day_ratio_last_3y,holding_day_ratio_last_5y,cost_total_full,cost_total_last_10y,cost_total_last_1y,cost_total_last_3y,cost_total_last_5y,ann_return_delta_vs_off_full,max_dd_delta_vs_off_full,ann_return_delta_vs_off_last_10y,max_dd_delta_vs_off_last_10y,ann_return_delta_vs_off_last_5y,max_dd_delta_vs_off_last_5y,ann_return_delta_vs_off_last_3y,max_dd_delta_vs_off_last_3y,ann_return_delta_vs_off_last_1y,max_dd_delta_vs_off_last_1y,decision_hint,stability_label
r2_0.200,0.2,1.0,0.286678581373631,0.304862696762243,0.7150407741759941,0.6242130203505585,0.49669896413359504,0.24156752236333198,0.24390806825400768,0.32468652558309025,0.2966192733202613,0.27044729997952904,1.16381560729155,1.2122481604720228,1.8248641309336389,1.7818259597617025,1.6248369452603815,-0.2712896868921042,-0.2712896868921041,-0.15835387103101362,-0.27128968689210387,-0.2712896868921041,0.25013974287311347,0.2833333333333333,0.40476190476190477,0.32275132275132273,0.30793650793650795,0.922023476802683,0.9920634920634921,0.996031746031746,0.9986772486772487,0.9992063492063492,0.895,0.714,0.10200000000000001,0.24400000000000002,0.388,0.017799385067626572,0.126632946357077,-0.040468934780644394,-0.05646082516230144,0.005235097887144713,-0.05646082516230144,0.015898830563847888,-0.0994409952601989,0.33241265099165807,0.013494820600891244,boundary_mapping,pending_review
r2_0.225,0.225,1.0,0.2982396710751727,0.31999291579441635,0.8611218033125962,0.6565392082137005,0.5387463222929214,0.2393515915755183,0.2418377435023247,0.3262881306179593,0.2968863377662185,0.2701993492516292,1.2098282348281022,1.2683395975635054,2.068548026115247,1.8469830315529163,1.7287795637496537,-0.28176997761083244,-0.2796091669866285,-0.12377959485669598,-0.2796091669866291,-0.2796091669866292,0.25349357182783677,0.2857142857142857,0.3968253968253968,0.3253968253968254,0.30952380952380953,0.9181106763555059,0.9912698412698413,0.996031746031746,0.9986772486772487,0.9992063492063492,0.907,0.7200000000000001,0.1,0.24600000000000002,0.39,0.029360474769168254,0.11615265563834876,-0.02533871574847102,-0.06478030525682588,0.04728245604647108,-0.06478030525682654,0.048225018426989896,-0.1077604753547241,0.4784936801282602,0.048069096775208875,boundary_mapping,pending_review
r2_0.250,0.25,1.0,0.30420040121400205,0.3096768444554152,0.905659742402295,0.6331693658297624,0.5110531262110327,0.23887619306792637,0.2421986984689328,0.3250322185851499,0.296000598764306,0.2701011067491298,1.2309413128798967,1.2343685575860028,2.148218134278557,1.803518246419654,1.6619631678418016,-0.3084823583146582,-0.2766081157498458,-0.12377959485669598,-0.2766081157498457,-0.2766081157498459,0.25740637227501395,0.29365079365079366,0.3968253968253968,0.3306878306878307,0.31746031746031744,0.9119619899385132,0.9884920634920635,0.996031746031746,0.9986772486772487,0.9992063492063492,0.921,0.74,0.1,0.25,0.4,0.035321204907997616,0.089440274934523,-0.03565478708747216,-0.06177925402004314,0.019589259964582384,-0.06177925402004325,0.024855176043051763,-0.1047594241179407,0.5230316192179589,0.048069096775208875,boundary_mapping,pending_review
r2_0.275,0.275,1.0,0.297388134380421,0.30874603237437204,0.9343855411137674,0.6409208494008525,0.4901149590712317,0.2367023844497202,0.2403682941248428,0.3234907220487343,0.2957362253011653,0.2670590770213149,1.2179949198063722,1.2390655810772213,2.2033015949440986,1.8209375048381375,1.625676800697915,-0.2912490589922966,-0.29124905899229625,-0.1237795948566961,-0.29124905899229614,-0.2912490589922957,0.25517048630519845,0.2920634920634921,0.3968253968253968,0.3306878306878307,0.3142857142857143,0.9072107322526551,0.9865079365079366,0.996031746031746,0.9986772486772487,0.9992063492063492,0.913,0.736,0.1,0.25,0.396,0.028508938074416568,0.10667357425688462,-0.03658559916851534,-0.0764201972624936,-0.0013489071752186277,-0.07642019726249305,0.032606659614141886,-0.11940036736039117,0.5517574179294313,0.048069096775208764,boundary_mapping,pending_review
r2_0.300,0.3,1.0,0.27254551697323404,0.2938382171142846,0.8736231035001583,0.5649130480343629,0.45968322097943437,0.23236861262240383,0.23670773767316416,0.3213894092884005,0.28834195116943134,0.26166510389828795,1.1532207595055883,1.206247030399149,2.116067374685198,1.6956955238735214,1.574986630206077,-0.2863231265013636,-0.2863231265013644,-0.12377959485669565,-0.2863231265013637,-0.28632312650136404,0.2546115148127446,0.29285714285714287,0.4126984126984127,0.3333333333333333,0.32063492063492066,0.8999441028507547,0.9821428571428571,0.996031746031746,0.9986772486772487,0.9992063492063492,0.911,0.738,0.10400000000000001,0.252,0.404,0.0036663206672296056,0.1115995067478176,-0.05149341442860278,-0.07149426477156173,-0.03178064526701596,-0.0714942647715614,-0.04340114175234766,-0.11447443486945874,0.4909949803158222,0.04806909677520921,boundary_mapping,pending_review
r2_0.325,0.325,1.0,0.2759162851529635,0.28486714742861885,0.7875988107852061,0.5000583089620585,0.43737694697648166,0.23045740907044882,0.2347197021124795,0.3180586613129238,0.28499122121147535,0.2592785797969614,1.1723264400853244,1.1847607431986125,1.9867831085900518,1.5634834627599818,1.5275944516449718,-0.2823107422105653,-0.28231074221056496,-0.12377959485669598,-0.2823107422105652,-0.28231074221056496,0.2568474007825601,0.29603174603174603,0.42063492063492064,0.3306878306878307,0.32063492063492066,0.8943543879262158,0.9789682539682539,0.9920634920634921,0.9973544973544973,0.9984126984126984,0.919,0.746,0.10600000000000001,0.25,0.404,0.007037088846959083,0.11561189103861591,-0.060464484114268524,-0.06748188048076231,-0.05408691926996867,-0.06748188048076231,-0.1082558808246521,-0.11046205057866021,0.40497068760087007,0.048069096775208875,boundary_mapping,pending_review
r2_0.350,0.35,1.0,0.27121319354616236,0.27354880276029214,0.745670467851663,0.4774235900664008,0.42478825228160133,0.23090295785382325,0.23336451002420966,0.31756629184546525,0.28433432703521,0.2590608244726326,1.1543988335210273,1.1522785083861673,1.9144404822651802,1.5128816128437854,1.4946459898737479,-0.2887244872634174,-0.28872448726341793,-0.1286200054972868,-0.2887244872634177,-0.28872448726341726,0.2602012297372834,0.3007936507936508,0.4365079365079365,0.3386243386243386,0.326984126984127,0.8868082727780883,0.973015873015873,0.9761904761904762,0.9920634920634921,0.9944444444444445,0.931,0.758,0.11000000000000001,0.256,0.41200000000000003,0.0023339972401579256,0.10919814598576383,-0.07178282878259523,-0.07389562553361528,-0.066675613964849,-0.07389562553361462,-0.1308905997203098,-0.11687579563151274,0.363042344667327,0.043228686134618055,boundary_mapping,pending_review
r2_0.375,0.375,1.0,0.24072233731727843,0.24952782412670071,0.5760314617987834,0.3750231094175007,0.3627217514241352,0.2249507102830729,0.2232785367243316,0.30991232603192387,0.2571986459304672,0.24173613669046892,1.0716774897703496,1.1096195399547994,1.623493447145157,1.3671380486713611,1.4011697481378118,-0.3439805404639297,-0.3439805404639308,-0.19640852983390467,-0.3439805404639299,-0.34398054046392956,0.2635550586920067,0.30396825396825394,0.4523809523809524,0.34656084656084657,0.33015873015873015,0.8773057574063723,0.9666666666666667,0.9642857142857143,0.9880952380952381,0.9912698412698413,0.9430000000000001,0.766,0.11400000000000002,0.262,0.41600000000000004,-0.028156858988725997,0.05394209278525153,-0.09580380741618666,-0.12915167873412814,-0.12874211482231512,-0.12915167873412692,-0.23329108036920987,-0.17213184883202493,0.19340333861444736,-0.024559838201999806,boundary_mapping,pending_review
r2_0.400,0.4,1.0,0.2121171234484367,0.2245123594912668,0.6185550683651986,0.34788827689280444,0.325413033915086,0.22378433759356398,0.22317861141361883,0.3098783749436762,0.25550752946474353,0.24080356951767998,0.971811619419583,1.0193557532294386,1.7097348673864834,1.2964112680995026,1.290292997006555,-0.3678535920022188,-0.36785359200221945,-0.16920176912954066,-0.36785359200221823,-0.367853592002219,0.2708216880939072,0.3126984126984127,0.4603174603174603,0.36243386243386244,0.34444444444444444,0.8675237562884293,0.9615079365079365,0.9563492063492064,0.9841269841269841,0.9880952380952381,0.9690000000000001,0.788,0.116,0.274,0.434,-0.056762072857567736,0.030069041246962414,-0.12081927205162057,-0.1530247302724168,-0.1660508323313643,-0.15302473027241636,-0.26042591289390615,-0.19600490037031326,0.23592694518086255,0.002646922502364202,boundary_mapping,pending_review
r2_0.450,0.45,1.0,0.19141864839884404,0.21660972639083265,0.6519552864996234,0.3320543327297216,0.3004576063195541,0.22147536718013208,0.2212352887342788,0.3122649940458074,0.25353656849862427,0.23863945457163985,0.9017942635725904,0.9970675966118603,1.7643855932455792,1.257758139436628,1.220025830365768,-0.3799563750240039,-0.3799563750240049,-0.16817777174597714,-0.37995637502400414,-0.37995637502400414,0.27026271660145335,0.3134920634920635,0.4444444444444444,0.3492063492063492,0.34285714285714286,0.8440469536053661,0.9436507936507936,0.9404761904761905,0.9735449735449735,0.976984126984127,0.9670000000000001,0.79,0.112,0.264,0.43200000000000005,-0.0774605479071604,0.01796625822517728,-0.12872190515205473,-0.16512751329420228,-0.19100625992689624,-0.1651275132942015,-0.27625985705698897,-0.20810768339209917,0.2693271633152874,0.003670919885927715,boundary_mapping,pending_review
r2_0.500,0.5,1.0,0.13742218161498299,0.1730700751653349,0.634935629058005,0.2538187275237389,0.2654778485231093,0.21551120645033087,0.21732037087889725,0.30582506937152154,0.2478153513949887,0.23486814566875275,0.7054590627356659,0.8433083997387136,1.7610876183144795,1.0365338516775577,1.1196472385868412,-0.374905345446093,-0.3749053454460931,-0.1446874182633464,-0.3749053454460932,-0.374905345446093,0.2663499161542761,0.3103174603174603,0.4126984126984127,0.3386243386243386,0.33650793650793653,0.8074343208496366,0.9162698412698412,0.9047619047619048,0.9470899470899471,0.953968253968254,0.9530000000000001,0.782,0.10400000000000001,0.256,0.42400000000000004,-0.13145701469102145,0.023017287803088204,-0.17226155637755247,-0.16007648371629046,-0.22598601772334104,-0.16007648371629035,-0.3544954622629717,-0.20305665381418825,0.252307505873669,0.027161273368558447,boundary_mapping,pending_review
r2_0.600,0.6,1.0,0.165137170127154,0.17095868464455766,0.5837857214976647,0.2973895983313033,0.2923040758638018,0.20411583241023254,0.20567305141758083,0.28046336942287,0.2315022994131762,0.22552696928561966,0.8509616856182335,0.8704339357813278,1.7806863951903347,1.240719824704862,1.2498285806488705,-0.3102971605817404,-0.3102971605817403,-0.1316125705883081,-0.31029716058173973,-0.3102971605817405,0.25181665735047515,0.29642857142857143,0.4444444444444444,0.34656084656084657,0.3238095238095238,0.7174399105645612,0.8246031746031746,0.7896825396825397,0.8624338624338624,0.8801587301587301,0.901,0.7470000000000001,0.11200000000000002,0.262,0.40800000000000003,-0.10374202617885042,0.0876254726674408,-0.17437294689832972,-0.09546829885193764,-0.19915979038264853,-0.09546829885193786,-0.3109245914554073,-0.13844846894983476,0.2011575983133287,0.04023612104359675,boundary_mapping,pending_review
r2_0.700,0.7,1.0,0.09292433228653563,0.08440400379649704,0.30508260324181413,0.1923015755710038,0.19543181839761803,0.18258242452529466,0.1838870644918045,0.2362094935746151,0.19882318278772196,0.20056222315675298,0.5780078846773132,0.5328210239962338,1.245973010129222,0.9842083146337858,0.9902427149944242,-0.3392390292814671,-0.3392390292814669,-0.12363500633479485,-0.20263086295135357,-0.2199368490861643,0.22498602571268866,0.26706349206349206,0.3968253968253968,0.30687830687830686,0.2984126984126984,0.5732252655114589,0.6698412698412698,0.623015873015873,0.7076719576719577,0.7531746031746032,0.8049999999999999,0.673,0.1,0.232,0.376,-0.1759548640194688,0.058683603967714104,-0.26092762774639033,-0.12441016755166423,-0.2960320478488323,-0.005107987356361643,-0.4160126142157068,-0.030782171319448604,-0.0775455199425219,0.04821368529711001,boundary_mapping,pending_review
r2_0.800,0.8,1.0,0.015295066013618408,0.02859394533899029,0.1090675061871873,0.06822029527007367,0.15491918908908064,0.143997868825222,0.1448981060145446,0.17518167894250847,0.1560676199106601,0.16270973431258354,0.17734303145239586,0.26706536798631914,0.6779051439311765,0.5004865426704078,0.9660541685285753,-0.45333547338848335,-0.38708938361639234,-0.1385824599049268,-0.20324632491787764,-0.20324632491787753,0.1349916154276132,0.16547619047619047,0.17063492063492064,0.20634920634920634,0.20317460317460317,0.3292342090553382,0.3880952380952381,0.31746031746031744,0.4444444444444444,0.48412698412698413,0.48300000000000004,0.41700000000000004,0.043,0.15600000000000003,0.256,-0.253584130292386,-0.055412840139302144,-0.3167376862038971,-0.1722605218865897,-0.3365446771573697,0.011582536811925115,-0.5400938945166369,-0.03139763328597267,-0.27356061699714873,0.03326623172697807,boundary_mapping,pending_review
r2_0.900,0.9,1.0,-0.007267357044762335,-0.0034322927454837338,-0.026701050616948052,-0.0013325173358034181,0.0028678382235489686,0.07175073521260555,0.07110659220560551,0.0605685653863394,0.07001297529781846,0.06655187474398466,-0.06593647691577488,-0.013052220619586928,-0.4164819067160196,0.01600031469527227,0.07624214382760236,-0.24795798988100437,-0.21163762842278244,-0.047963734197000285,-0.07914344845958776,-0.07914344845958776,0.03353828954723309,0.03888888888888889,0.031746031746031744,0.05555555555555555,0.05396825396825397,0.061207378423700394,0.07341269841269842,0.05555555555555555,0.10978835978835978,0.10634920634920635,0.12,0.098,0.008,0.042,0.068,-0.27614655335076677,0.14996464336817683,-0.3487639242883711,0.0031912333070202026,-0.48859602802290136,0.13568541327021488,-0.609646707122514,0.09270524317231721,-0.4093291738012841,0.12388495743490457,boundary_mapping,pending_review
