candidate,segment,metric,max_abs_diff
r2_0.010,last_1y,sharpe_repo,6.661338147750939e-16
r2_0.025,full,ann_return,6.467049118441537e-15
r2_0.025,full,max_dd,6.938893903907228e-15
r2_0.025,full,ann_vol,5.551115123125783e-16
r2_0.025,full,sharpe_repo,5.551115123125783e-16
r2_0.025,last_10y,ann_return,7.827072323607354e-15
r2_0.025,last_10y,max_dd,1.8318679906315083e-15
r2_0.025,last_10y,ann_vol,4.163336342344337e-16
r2_0.025,last_10y,sharpe_repo,2.220446049250313e-16
r2_0.025,last_5y,ann_return,7.993605777301127e-15
r2_0.025,last_5y,max_dd,1.6653345369377348e-15
r2_0.025,last_5y,ann_vol,4.440892098500626e-16
r2_0.025,last_5y,sharpe_repo,2.220446049250313e-16
r2_0.025,last_3y,ann_return,8.215650382226158e-15
r2_0.025,last_3y,max_dd,2.498001805406602e-16
r2_0.025,last_3y,ann_vol,4.996003610813204e-16
r2_0.025,last_3y,sharpe_repo,1.5543122344752192e-15
r2_0.025,last_1y,ann_return,8.049116928532385e-15
r2_0.025,last_1y,max_dd,7.771561172376096e-16
r2_0.025,last_1y,ann_vol,4.996003610813204e-16
r2_0.025,last_1y,sharpe_repo,8.881784197001252e-16
r2_0.050,full,ann_return,7.605027718682322e-15
r2_0.050,full,max_dd,8.215650382226158e-15
r2_0.050,full,ann_vol,4.718447854656915e-16
r2_0.050,full,sharpe_repo,5.551115123125783e-16
r2_0.050,last_10y,ann_return,8.049116928532385e-15
r2_0.050,last_10y,max_dd,3.4416913763379853e-15
r2_0.050,last_10y,ann_vol,4.163336342344337e-16
r2_0.050,last_10y,sharpe_repo,4.440892098500626e-16
r2_0.050,last_5y,ann_return,8.049116928532385e-15
r2_0.050,last_5y,max_dd,2.248201624865942e-15
r2_0.050,last_5y,ann_vol,4.440892098500626e-16
r2_0.050,last_5y,sharpe_repo,0.0
r2_0.050,last_3y,ann_return,7.105427357601002e-15
r2_0.050,last_3y,max_dd,1.609823385706477e-15
r2_0.050,last_3y,ann_vol,3.885780586188048e-16
r2_0.050,last_3y,sharpe_repo,1.3322676295501878e-15
r2_0.050,last_1y,ann_return,8.493206138382448e-15
r2_0.050,last_1y,max_dd,8.881784197001252e-16
r2_0.050,last_1y,ann_vol,4.996003610813204e-16
r2_0.050,last_1y,sharpe_repo,1.1102230246251565e-15
r2_0.075,full,ann_return,6.494804694057166e-15
r2_0.075,full,max_dd,4.829470157119431e-15
r2_0.075,full,ann_vol,4.163336342344337e-16
r2_0.075,full,sharpe_repo,6.661338147750939e-16
r2_0.075,last_10y,ann_return,6.8833827526759706e-15
r2_0.075,last_10y,max_dd,3.9968028886505635e-15
r2_0.075,last_10y,ann_vol,4.163336342344337e-16
r2_0.075,last_10y,sharpe_repo,8.881784197001252e-16
r2_0.075,last_5y,ann_return,7.605027718682322e-15
r2_0.075,last_5y,max_dd,7.494005416219807e-16
r2_0.075,last_5y,ann_vol,4.440892098500626e-16
r2_0.075,last_5y,sharpe_repo,4.440892098500626e-16
r2_0.075,last_3y,ann_return,7.993605777301127e-15
r2_0.075,last_3y,max_dd,1.1657341758564144e-15
r2_0.075,last_3y,ann_vol,4.996003610813204e-16
r2_0.075,last_3y,sharpe_repo,2.220446049250313e-16
r2_0.075,last_1y,ann_return,8.271161533457416e-15
r2_0.075,last_1y,max_dd,8.326672684688674e-16
r2_0.075,last_1y,ann_vol,6.106226635438361e-16
r2_0.075,last_1y,sharpe_repo,2.220446049250313e-16
r2_0.100,full,ann_return,7.105427357601002e-15
r2_0.100,full,max_dd,4.551914400963142e-15
r2_0.100,full,ann_vol,4.718447854656915e-16
r2_0.100,full,sharpe_repo,4.440892098500626e-16
r2_0.100,last_10y,ann_return,6.938893903907228e-15
r2_0.100,last_10y,max_dd,1.8318679906315083e-15
r2_0.100,last_10y,ann_vol,4.996003610813204e-16
r2_0.100,last_10y,sharpe_repo,6.661338147750939e-16
r2_0.100,last_5y,ann_return,8.881784197001252e-15
r2_0.100,last_5y,max_dd,1.4988010832439613e-15
r2_0.100,last_5y,ann_vol,5.551115123125783e-16
r2_0.100,last_5y,sharpe_repo,8.881784197001252e-16
r2_0.100,last_3y,ann_return,7.771561172376096e-15
r2_0.100,last_3y,max_dd,6.661338147750939e-16
r2_0.100,last_3y,ann_vol,4.996003610813204e-16
r2_0.100,last_3y,sharpe_repo,6.661338147750939e-16
r2_0.100,last_1y,ann_return,5.6066262743570405e-15
r2_0.100,last_1y,max_dd,8.326672684688674e-16
r2_0.100,last_1y,ann_vol,5.551115123125783e-16
r2_0.100,last_1y,sharpe_repo,4.440892098500626e-16
r2_0.125,full,ann_return,7.16093850883226e-15
r2_0.125,full,max_dd,2.7200464103316335e-15
r2_0.125,full,ann_vol,5.273559366969494e-16
r2_0.125,full,sharpe_repo,0.0
r2_0.125,last_10y,ann_return,7.605027718682322e-15
r2_0.125,last_10y,max_dd,1.6653345369377348e-15
r2_0.125,last_10y,ann_vol,4.718447854656915e-16
r2_0.125,last_10y,sharpe_repo,2.220446049250313e-16
r2_0.125,last_5y,ann_return,8.215650382226158e-15
r2_0.125,last_5y,max_dd,9.159339953157541e-16
r2_0.125,last_5y,ann_vol,4.996003610813204e-16
r2_0.125,last_5y,sharpe_repo,6.661338147750939e-16
r2_0.125,last_3y,ann_return,9.103828801926284e-15
r2_0.125,last_3y,max_dd,1.3877787807814457e-15
r2_0.125,last_3y,ann_vol,4.996003610813204e-16
r2_0.125,last_3y,sharpe_repo,0.0
r2_0.125,last_1y,ann_return,7.105427357601002e-15
r2_0.125,last_1y,max_dd,8.326672684688674e-17
r2_0.125,last_1y,ann_vol,4.996003610813204e-16
r2_0.125,last_1y,sharpe_repo,4.440892098500626e-16
r2_0.150,full,ann_return,7.16093850883226e-15
r2_0.150,full,max_dd,3.747002708109903e-15
r2_0.150,full,ann_vol,4.440892098500626e-16
r2_0.150,full,sharpe_repo,0.0
r2_0.150,last_10y,ann_return,6.494804694057166e-15
r2_0.150,last_10y,max_dd,1.6653345369377348e-15
r2_0.150,last_10y,ann_vol,4.440892098500626e-16
r2_0.150,last_10y,sharpe_repo,2.220446049250313e-16
r2_0.150,last_5y,ann_return,9.103828801926284e-15
r2_0.150,last_5y,max_dd,1.6930901125533637e-15
r2_0.150,last_5y,ann_vol,4.996003610813204e-16
r2_0.150,last_5y,sharpe_repo,2.220446049250313e-16
r2_0.150,last_3y,ann_return,8.215650382226158e-15
r2_0.150,last_3y,max_dd,1.5543122344752192e-15
r2_0.150,last_3y,ann_vol,3.885780586188048e-16
r2_0.150,last_3y,sharpe_repo,6.661338147750939e-16
r2_0.150,last_1y,ann_return,3.9968028886505635e-15
r2_0.150,last_1y,max_dd,2.220446049250313e-16
r2_0.150,last_1y,ann_vol,4.996003610813204e-16
r2_0.150,last_1y,sharpe_repo,2.220446049250313e-16
r2_0.175,full,ann_return,6.439293542825908e-15
r2_0.175,full,max_dd,8.881784197001252e-16
r2_0.175,full,ann_vol,4.718447854656915e-16
r2_0.175,full,sharpe_repo,2.220446049250313e-16
r2_0.175,last_10y,ann_return,6.494804694057166e-15
r2_0.175,last_10y,max_dd,7.771561172376096e-16
r2_0.175,last_10y,ann_vol,5.273559366969494e-16
r2_0.175,last_10y,sharpe_repo,2.220446049250313e-16
r2_0.175,last_5y,ann_return,7.771561172376096e-15
r2_0.175,last_5y,max_dd,9.43689570931383e-16
r2_0.175,last_5y,ann_vol,4.440892098500626e-16
r2_0.175,last_5y,sharpe_repo,2.220446049250313e-16
r2_0.175,last_3y,ann_return,7.993605777301127e-15
r2_0.175,last_3y,max_dd,5.551115123125783e-16
r2_0.175,last_3y,ann_vol,4.996003610813204e-16
r2_0.175,last_3y,sharpe_repo,4.440892098500626e-16
r2_0.175,last_1y,ann_return,5.329070518200751e-15
r2_0.175,last_1y,max_dd,8.604228440844963e-16
r2_0.175,last_1y,ann_vol,5.551115123125783e-16
r2_0.175,last_1y,sharpe_repo,2.220446049250313e-16
r2_0.200,full,ann_return,6.217248937900877e-15
r2_0.200,full,max_dd,1.4432899320127035e-15
r2_0.200,full,ann_vol,3.608224830031759e-16
r2_0.200,full,sharpe_repo,2.220446049250313e-16
r2_0.200,last_10y,ann_return,6.217248937900877e-15
r2_0.200,last_10y,max_dd,1.6653345369377348e-15
r2_0.200,last_10y,ann_vol,4.718447854656915e-16
r2_0.200,last_10y,sharpe_repo,0.0
r2_0.200,last_5y,ann_return,7.382983113757291e-15
r2_0.200,last_5y,max_dd,1.2212453270876722e-15
r2_0.200,last_5y,ann_vol,4.440892098500626e-16
r2_0.200,last_5y,sharpe_repo,0.0
r2_0.200,last_3y,ann_return,7.327471962526033e-15
r2_0.200,last_3y,max_dd,9.43689570931383e-16
r2_0.200,last_3y,ann_vol,4.996003610813204e-16
r2_0.200,last_3y,sharpe_repo,2.220446049250313e-16
r2_0.200,last_1y,ann_return,7.771561172376096e-15
r2_0.200,last_1y,max_dd,1.0824674490095276e-15
r2_0.200,last_1y,ann_vol,5.551115123125783e-16
r2_0.200,last_1y,sharpe_repo,4.440892098500626e-16
r2_0.225,full,ann_return,6.217248937900877e-15
r2_0.225,full,max_dd,5.384581669432009e-15
r2_0.225,full,ann_vol,4.718447854656915e-16
r2_0.225,full,sharpe_repo,0.0
r2_0.225,last_10y,ann_return,7.16093850883226e-15
r2_0.225,last_10y,max_dd,1.4432899320127035e-15
r2_0.225,last_10y,ann_vol,5.273559366969494e-16
r2_0.225,last_10y,sharpe_repo,0.0
r2_0.225,last_5y,ann_return,7.549516567451064e-15
r2_0.225,last_5y,max_dd,1.3322676295501878e-15
r2_0.225,last_5y,ann_vol,4.996003610813204e-16
r2_0.225,last_5y,sharpe_repo,0.0
r2_0.225,last_3y,ann_return,8.43769498715119e-15
r2_0.225,last_3y,max_dd,1.1102230246251565e-15
r2_0.225,last_3y,ann_vol,4.996003610813204e-16
r2_0.225,last_3y,sharpe_repo,4.440892098500626e-16
r2_0.225,last_1y,ann_return,1.2434497875801753e-14
r2_0.225,last_1y,max_dd,2.7755575615628914e-17
r2_0.225,last_1y,ann_vol,5.551115123125783e-16
r2_0.225,last_1y,sharpe_repo,0.0
r2_0.250,full,ann_return,6.716849298982197e-15
r2_0.250,full,max_dd,5.662137425588298e-15
r2_0.250,full,ann_vol,4.718447854656915e-16
r2_0.250,full,sharpe_repo,8.881784197001252e-16
r2_0.250,last_10y,ann_return,6.8833827526759706e-15
r2_0.250,last_10y,max_dd,1.887379141862766e-15
r2_0.250,last_10y,ann_vol,4.996003610813204e-16
r2_0.250,last_10y,sharpe_repo,2.220446049250313e-16
r2_0.250,last_5y,ann_return,7.771561172376096e-15
r2_0.250,last_5y,max_dd,1.3322676295501878e-15
r2_0.250,last_5y,ann_vol,5.551115123125783e-16
r2_0.250,last_5y,sharpe_repo,6.661338147750939e-16
r2_0.250,last_3y,ann_return,8.215650382226158e-15
r2_0.250,last_3y,max_dd,1.887379141862766e-15
r2_0.250,last_3y,ann_vol,4.996003610813204e-16
r2_0.250,last_3y,sharpe_repo,0.0
r2_0.250,last_1y,ann_return,1.176836406102666e-14
r2_0.250,last_1y,max_dd,2.7755575615628914e-17
r2_0.250,last_1y,ann_vol,5.551115123125783e-16
r2_0.250,last_1y,sharpe_repo,0.0
r2_0.275,full,ann_return,6.661338147750939e-15
r2_0.275,full,max_dd,1.887379141862766e-15
r2_0.275,full,ann_vol,4.996003610813204e-16
r2_0.275,full,sharpe_repo,2.220446049250313e-16
r2_0.275,last_10y,ann_return,7.16093850883226e-15
r2_0.275,last_10y,max_dd,1.1657341758564144e-15
r2_0.275,last_10y,ann_vol,5.273559366969494e-16
r2_0.275,last_10y,sharpe_repo,2.220446049250313e-16
r2_0.275,last_5y,ann_return,8.215650382226158e-15
r2_0.275,last_5y,max_dd,8.881784197001252e-16
r2_0.275,last_5y,ann_vol,4.996003610813204e-16
r2_0.275,last_5y,sharpe_repo,6.661338147750939e-16
r2_0.275,last_3y,ann_return,9.325873406851315e-15
r2_0.275,last_3y,max_dd,8.326672684688674e-16
r2_0.275,last_3y,ann_vol,5.551115123125783e-16
r2_0.275,last_3y,sharpe_repo,1.3322676295501878e-15
r2_0.275,last_1y,ann_return,1.354472090042691e-14
r2_0.275,last_1y,max_dd,6.661338147750939e-16
r2_0.275,last_1y,ann_vol,5.551115123125783e-16
r2_0.275,last_1y,sharpe_repo,0.0
r2_0.300,full,ann_return,5.6066262743570405e-15
r2_0.300,full,max_dd,9.992007221626409e-16
r2_0.300,full,ann_vol,4.996003610813204e-16
r2_0.300,full,sharpe_repo,4.440892098500626e-16
r2_0.300,last_10y,ann_return,7.105427357601002e-15
r2_0.300,last_10y,max_dd,1.4432899320127035e-15
r2_0.300,last_10y,ann_vol,4.718447854656915e-16
r2_0.300,last_10y,sharpe_repo,4.440892098500626e-16
r2_0.300,last_5y,ann_return,7.382983113757291e-15
r2_0.300,last_5y,max_dd,1.3877787807814457e-15
r2_0.300,last_5y,ann_vol,4.996003610813204e-16
r2_0.300,last_5y,sharpe_repo,6.661338147750939e-16
r2_0.300,last_3y,ann_return,7.105427357601002e-15
r2_0.300,last_3y,max_dd,1.2212453270876722e-15
r2_0.300,last_3y,ann_vol,4.996003610813204e-16
r2_0.300,last_3y,sharpe_repo,8.881784197001252e-16
r2_0.300,last_1y,ann_return,1.199040866595169e-14
r2_0.300,last_1y,max_dd,1.6653345369377348e-16
r2_0.300,last_1y,ann_vol,6.106226635438361e-16
r2_0.300,last_1y,sharpe_repo,8.881784197001252e-16
r2_0.325,full,ann_return,6.439293542825908e-15
r2_0.325,full,max_dd,1.5543122344752192e-15
r2_0.325,full,ann_vol,4.718447854656915e-16
r2_0.325,full,sharpe_repo,0.0
r2_0.325,last_10y,ann_return,6.716849298982197e-15
r2_0.325,last_10y,max_dd,6.106226635438361e-16
r2_0.325,last_10y,ann_vol,4.996003610813204e-16
r2_0.325,last_10y,sharpe_repo,4.440892098500626e-16
r2_0.325,last_5y,ann_return,5.6066262743570405e-15
r2_0.325,last_5y,max_dd,1.3877787807814457e-15
r2_0.325,last_5y,ann_vol,4.996003610813204e-16
r2_0.325,last_5y,sharpe_repo,2.220446049250313e-16
r2_0.325,last_3y,ann_return,8.659739592076221e-15
r2_0.325,last_3y,max_dd,1.6653345369377348e-15
r2_0.325,last_3y,ann_vol,4.996003610813204e-16
r2_0.325,last_3y,sharpe_repo,6.661338147750939e-16
r2_0.325,last_1y,ann_return,1.0436096431476471e-14
r2_0.325,last_1y,max_dd,5.828670879282072e-16
r2_0.325,last_1y,ann_vol,4.996003610813204e-16
r2_0.325,last_1y,sharpe_repo,2.220446049250313e-16
r2_0.350,full,ann_return,6.716849298982197e-15
r2_0.350,full,max_dd,1.4432899320127035e-15
r2_0.350,full,ann_vol,4.163336342344337e-16
r2_0.350,full,sharpe_repo,4.440892098500626e-16
r2_0.350,last_10y,ann_return,6.494804694057166e-15
r2_0.350,last_10y,max_dd,1.609823385706477e-15
r2_0.350,last_10y,ann_vol,4.440892098500626e-16
r2_0.350,last_10y,sharpe_repo,0.0
r2_0.350,last_5y,ann_return,7.382983113757291e-15
r2_0.350,last_5y,max_dd,3.885780586188048e-16
r2_0.350,last_5y,ann_vol,5.551115123125783e-16
r2_0.350,last_5y,sharpe_repo,8.881784197001252e-16
r2_0.350,last_3y,ann_return,7.327471962526033e-15
r2_0.350,last_3y,max_dd,1.7763568394002505e-15
r2_0.350,last_3y,ann_vol,5.551115123125783e-16
r2_0.350,last_3y,sharpe_repo,8.881784197001252e-16
r2_0.350,last_1y,ann_return,8.659739592076221e-15
r2_0.350,last_1y,max_dd,8.881784197001252e-16
r2_0.350,last_1y,ann_vol,4.996003610813204e-16
r2_0.350,last_1y,sharpe_repo,2.220446049250313e-15
r2_0.375,full,ann_return,5.800915303666443e-15
r2_0.375,full,max_dd,1.5543122344752192e-15
r2_0.375,full,ann_vol,4.718447854656915e-16
r2_0.375,full,sharpe_repo,4.440892098500626e-16
r2_0.375,last_10y,ann_return,6.689093723366568e-15
r2_0.375,last_10y,max_dd,2.1094237467877974e-15
r2_0.375,last_10y,ann_vol,5.551115123125783e-16
r2_0.375,last_10y,sharpe_repo,2.220446049250313e-16
r2_0.375,last_5y,ann_return,7.105427357601002e-15
r2_0.375,last_5y,max_dd,1.4988010832439613e-15
r2_0.375,last_5y,ann_vol,5.273559366969494e-16
r2_0.375,last_5y,sharpe_repo,8.881784197001252e-16
r2_0.375,last_3y,ann_return,8.215650382226158e-15
r2_0.375,last_3y,max_dd,1.7763568394002505e-15
r2_0.375,last_3y,ann_vol,5.551115123125783e-16
r2_0.375,last_3y,sharpe_repo,4.440892098500626e-16
r2_0.375,last_1y,ann_return,7.549516567451064e-15
r2_0.375,last_1y,max_dd,1.609823385706477e-15
r2_0.375,last_1y,ann_vol,4.996003610813204e-16
r2_0.375,last_1y,sharpe_repo,8.881784197001252e-16
r2_0.400,full,ann_return,6.217248937900877e-15
r2_0.400,full,max_dd,3.3306690738754696e-15
r2_0.400,full,ann_vol,3.885780586188048e-16
r2_0.400,full,sharpe_repo,0.0
r2_0.400,last_10y,ann_return,6.217248937900877e-15
r2_0.400,last_10y,max_dd,3.497202527569243e-15
r2_0.400,last_10y,ann_vol,4.718447854656915e-16
r2_0.400,last_10y,sharpe_repo,4.440892098500626e-16
r2_0.400,last_5y,ann_return,7.771561172376096e-15
r2_0.400,last_5y,max_dd,3.3306690738754696e-15
r2_0.400,last_5y,ann_vol,4.718447854656915e-16
r2_0.400,last_5y,sharpe_repo,4.440892098500626e-16
r2_0.400,last_3y,ann_return,8.049116928532385e-15
r2_0.400,last_3y,max_dd,2.3869795029440866e-15
r2_0.400,last_3y,ann_vol,4.996003610813204e-16
r2_0.400,last_3y,sharpe_repo,4.440892098500626e-16
r2_0.400,last_1y,ann_return,8.881784197001252e-15
r2_0.400,last_1y,max_dd,5.551115123125783e-17
r2_0.400,last_1y,ann_vol,4.440892098500626e-16
r2_0.400,last_1y,sharpe_repo,2.220446049250313e-16
r2_0.450,full,ann_return,5.800915303666443e-15
r2_0.450,full,max_dd,2.1094237467877974e-15
r2_0.450,full,ann_vol,4.163336342344337e-16
r2_0.450,full,sharpe_repo,3.3306690738754696e-16
r2_0.450,last_10y,ann_return,6.938893903907228e-15
r2_0.450,last_10y,max_dd,3.3306690738754696e-15
r2_0.450,last_10y,ann_vol,4.996003610813204e-16
r2_0.450,last_10y,sharpe_repo,3.3306690738754696e-16
r2_0.450,last_5y,ann_return,6.661338147750939e-15
r2_0.450,last_5y,max_dd,1.8318679906315083e-15
r2_0.450,last_5y,ann_vol,4.996003610813204e-16
r2_0.450,last_5y,sharpe_repo,1.3322676295501878e-15
r2_0.450,last_3y,ann_return,6.661338147750939e-15
r2_0.450,last_3y,max_dd,1.7208456881689926e-15
r2_0.450,last_3y,ann_vol,4.996003610813204e-16
r2_0.450,last_3y,sharpe_repo,1.9984014443252818e-15
r2_0.450,last_1y,ann_return,1.0658141036401503e-14
r2_0.450,last_1y,max_dd,8.326672684688674e-16
r2_0.450,last_1y,ann_vol,5.551115123125783e-16
r2_0.450,last_1y,sharpe_repo,1.9984014443252818e-15
r2_0.500,full,ann_return,5.412337245047638e-15
r2_0.500,full,max_dd,3.1086244689504383e-15
r2_0.500,full,ann_vol,3.885780586188048e-16
r2_0.500,full,sharpe_repo,6.661338147750939e-16
r2_0.500,last_10y,ann_return,5.773159728050814e-15
r2_0.500,last_10y,max_dd,2.4424906541753444e-15
r2_0.500,last_10y,ann_vol,4.718447854656915e-16
r2_0.500,last_10y,sharpe_repo,1.1102230246251565e-16
r2_0.500,last_5y,ann_return,7.549516567451064e-15
r2_0.500,last_5y,max_dd,2.4424906541753444e-15
r2_0.500,last_5y,ann_vol,4.718447854656915e-16
r2_0.500,last_5y,sharpe_repo,6.661338147750939e-16
r2_0.500,last_3y,ann_return,7.327471962526033e-15
r2_0.500,last_3y,max_dd,2.220446049250313e-15
r2_0.500,last_3y,ann_vol,4.996003610813204e-16
r2_0.500,last_3y,sharpe_repo,1.3322676295501878e-15
r2_0.500,last_1y,ann_return,7.105427357601002e-15
r2_0.500,last_1y,max_dd,6.661338147750939e-16
r2_0.500,last_1y,ann_vol,4.996003610813204e-16
r2_0.500,last_1y,sharpe_repo,8.881784197001252e-16
r2_0.600,full,ann_return,4.884981308350689e-15
r2_0.600,full,max_dd,1.887379141862766e-15
r2_0.600,full,ann_vol,3.885780586188048e-16
r2_0.600,full,sharpe_repo,8.881784197001252e-16
r2_0.600,last_10y,ann_return,5.828670879282072e-15
r2_0.600,last_10y,max_dd,1.5543122344752192e-15
r2_0.600,last_10y,ann_vol,4.718447854656915e-16
r2_0.600,last_10y,sharpe_repo,4.440892098500626e-16
r2_0.600,last_5y,ann_return,6.661338147750939e-15
r2_0.600,last_5y,max_dd,2.3314683517128287e-15
r2_0.600,last_5y,ann_vol,4.440892098500626e-16
r2_0.600,last_5y,sharpe_repo,2.220446049250313e-16
r2_0.600,last_3y,ann_return,5.551115123125783e-15
r2_0.600,last_3y,max_dd,1.609823385706477e-15
r2_0.600,last_3y,ann_vol,4.996003610813204e-16
r2_0.600,last_3y,sharpe_repo,4.440892098500626e-16
r2_0.600,last_1y,ann_return,3.1086244689504383e-15
r2_0.600,last_1y,max_dd,2.220446049250313e-16
r2_0.600,last_1y,ann_vol,4.996003610813204e-16
r2_0.600,last_1y,sharpe_repo,6.661338147750939e-16
r2_0.700,full,ann_return,4.246603069191224e-15
r2_0.700,full,max_dd,4.440892098500626e-15
r2_0.700,full,ann_vol,3.3306690738754696e-16
r2_0.700,full,sharpe_repo,8.881784197001252e-16
r2_0.700,last_10y,ann_return,4.038436252074007e-15
r2_0.700,last_10y,max_dd,3.774758283725532e-15
r2_0.700,last_10y,ann_vol,4.440892098500626e-16
r2_0.700,last_10y,sharpe_repo,0.0
r2_0.700,last_5y,ann_return,4.912736883966318e-15
r2_0.700,last_5y,max_dd,3.1086244689504383e-15
r2_0.700,last_5y,ann_vol,3.885780586188048e-16
r2_0.700,last_5y,sharpe_repo,3.3306690738754696e-16
r2_0.700,last_3y,ann_return,3.552713678800501e-15
r2_0.700,last_3y,max_dd,4.718447854656915e-16
r2_0.700,last_3y,ann_vol,3.885780586188048e-16
r2_0.700,last_3y,sharpe_repo,4.440892098500626e-16
r2_0.700,last_1y,ann_return,6.716849298982197e-15
r2_0.700,last_1y,max_dd,1.3877787807814457e-15
r2_0.700,last_1y,ann_vol,4.440892098500626e-16
r2_0.700,last_1y,sharpe_repo,2.4424906541753444e-15
r2_0.800,full,ann_return,2.4511642715552284e-15
r2_0.800,full,max_dd,7.271960811294775e-15
r2_0.800,full,ann_vol,2.7755575615628914e-16
r2_0.800,full,sharpe_repo,1.1934897514720433e-15
r2_0.800,last_10y,ann_return,2.976785484776201e-15
r2_0.800,last_10y,max_dd,5.717648576819556e-15
r2_0.800,last_10y,ann_vol,3.3306690738754696e-16
r2_0.800,last_10y,sharpe_repo,1.3877787807814457e-15
r2_0.800,last_5y,ann_return,3.164135620181696e-15
r2_0.800,last_5y,max_dd,2.0816681711721685e-15
r2_0.800,last_5y,ann_vol,3.608224830031759e-16
r2_0.800,last_5y,sharpe_repo,4.440892098500626e-16
r2_0.800,last_3y,ann_return,2.5118795932144167e-15
r2_0.800,last_3y,max_dd,1.5265566588595902e-15
r2_0.800,last_3y,ann_vol,3.608224830031759e-16
r2_0.800,last_3y,sharpe_repo,1.3322676295501878e-15
r2_0.800,last_1y,ann_return,1.9984014443252818e-15
r2_0.800,last_1y,max_dd,7.771561172376096e-16
r2_0.800,last_1y,ann_vol,2.7755575615628914e-16
r2_0.800,last_1y,sharpe_repo,2.3314683517128287e-15
r2_0.900,full,ann_return,2.983724378680108e-16
r2_0.900,full,max_dd,1.1379786002407855e-15
r2_0.900,full,ann_vol,5.551115123125783e-17
r2_0.900,full,sharpe_repo,6.245004513516506e-16
r2_0.900,last_10y,ann_return,4.102621020685149e-16
r2_0.900,last_10y,max_dd,6.106226635438361e-16
r2_0.900,last_10y,ann_vol,1.249000902703301e-16
r2_0.900,last_10y,sharpe_repo,7.563394355258879e-16
r2_0.900,last_5y,ann_return,5.126107871511465e-16
r2_0.900,last_5y,max_dd,4.996003610813204e-16
r2_0.900,last_5y,ann_vol,1.249000902703301e-16
r2_0.900,last_5y,sharpe_repo,2.0261570199409107e-15
r2_0.900,last_3y,ann_return,6.4791921827733745e-16
r2_0.900,last_3y,max_dd,2.7755575615628914e-16
