candidate,scan_family,cap_159915.SZ,cap_159941.SZ,cap_513030.SH,cap_513520.SH,cap_159985.SZ,cap_518880.SH,ann_return_full,max_dd_full,sharpe_full,ann_vol_full,ann_return_last_10y,max_dd_last_10y,sharpe_last_10y,ann_vol_last_10y,ann_return_last_5y,max_dd_last_5y,sharpe_last_5y,ann_vol_last_5y,ann_return_last_3y,max_dd_last_3y,sharpe_last_3y,ann_vol_last_3y,ann_return_last_1y,max_dd_last_1y,sharpe_last_1y,ann_vol_last_1y,delta_ann_return_full,delta_max_dd_full,delta_sharpe_full,delta_ann_return_last_10y,delta_max_dd_last_10y,delta_sharpe_last_10y,delta_ann_return_last_5y,delta_max_dd_last_5y,delta_sharpe_last_5y,delta_ann_return_last_3y,delta_max_dd_last_3y,delta_sharpe_last_3y,delta_ann_return_last_1y,delta_max_dd_last_1y,delta_sharpe_last_1y
single_159915_SZ_cap_inf,single_159915.SZ,inf,5.0,5.0,5.0,5.0,5.0,0.3849356583149137,-0.24946557545371817,1.4699806772941582,0.24135257966173518,0.42405690136379803,-0.1821640444508077,1.5843232066422233,0.24153776316537956,0.6534061996274858,-0.18054057908721033,2.128535745495205,0.25101797708137086,0.9725394870831063,-0.1655059970021452,2.7448228255998606,0.25984663717587964,0.9898696513708363,-0.09548596305335066,2.965212523972407,0.24211127917527922,0.04463491720117885,0.03185804079944432,0.14386387098625897,0.031440995173135144,-0.001623465363597143,0.12329570745043239,-0.008172377444982892,2.220446049250313e-16,0.018267006200027414,-0.033118069179083554,3.3306690738754696e-16,0.007373565894458256,0.026091919450712542,0.03202725659008432,0.1439448922345794
single_159941_SZ_cap_3,single_159941.SZ,5.0,3.0,5.0,5.0,5.0,5.0,0.3323980191545677,-0.2813236162531625,1.3001420364514094,0.24353609512338922,0.3807865650909916,-0.2139468266288922,1.424001382752873,0.24824051751522933,0.6442758325220788,-0.2139468266288922,2.0666009360115094,0.2565283930993167,0.995101122276483,-0.1655059970021454,2.7122029389594706,0.26796228258702753,1.0349426605870002,-0.11702278713650827,2.9380249185012657,0.25291091568455254,-0.007902721959167192,0.0,-0.025974769856489832,-0.011829341099671264,-0.033406247541681644,-0.037026116438917844,-0.017302744550389937,-0.033406247541681644,-0.04366780328366815,-0.010556433985706937,1.1102230246251565e-16,-0.025246320745931694,0.07116492866687651,0.010490432506926717,0.1167572867634381
single_159941_SZ_cap_4,single_159941.SZ,5.0,4.0,5.0,5.0,5.0,5.0,0.33692321397703706,-0.2813236162531625,1.314574612224021,0.243419240850659,0.38755640219275733,-0.1936996251894113,1.4445128445624391,0.248072214943284,0.6550370159408374,-0.1936996251894113,2.090834363569424,0.2567030062668231,1.0048805872329334,-0.16550599700214552,2.7283177585845673,0.2682027377046345,0.9814299673491258,-0.12751321964343454,2.826469355589373,0.253493103726048,-0.003377527136697811,0.0,-0.011542194083878243,-0.005059503997905557,-0.013159046102200755,-0.016514654629351755,-0.0065415611316312905,-0.013159046102200755,-0.019434375725753572,-0.0007769690292565024,0.0,-0.00913150112083505,0.017652235429002072,4.440892098500626e-16,0.005201723851545381
single_159941_SZ_cap_5,single_159941.SZ,5.0,5.0,5.0,5.0,5.0,5.0,0.3403007411137349,-0.2813236162531625,1.3261168063078992,0.2431575568051414,0.3926159061906629,-0.18054057908721055,1.4610274991917909,0.24769951928438352,0.6615785770724687,-0.18054057908721055,2.1102687392951776,0.2561475759488577,1.0056575562621899,-0.16550599700214552,2.7374492597054023,0.2673731639518687,0.9637777319201237,-0.12751321964343498,2.8212676317378276,0.25052223051899525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_159941_SZ_cap_6,single_159941.SZ,5.0,6.0,5.0,5.0,5.0,5.0,0.3322775707894079,-0.29606265307689206,1.302086570558363,0.24299759664004628,0.38060650928433537,-0.18539051373435156,1.4270604714397088,0.247478308499702,0.6567237498506657,-0.18539051373435145,2.0995220370378256,0.256050769323584,1.0006547080498116,-0.16550599700214563,2.7294117807400795,0.26722895616077086,0.9491592684071781,-0.1275132196434351,2.796083237837601,0.25005813542215255,-0.008023170324326978,-0.014739036823729568,-0.02403023574953611,-0.012009396906327519,-0.004849934647141008,-0.033967027752082046,-0.004854827221802971,-0.004849934647140897,-0.01074670225735197,-0.005002848212378286,-1.1102230246251565e-16,-0.008037478965322808,-0.014618463512945601,-1.1102230246251565e-16,-0.02518439390022653
single_159941_SZ_cap_7,single_159941.SZ,5.0,7.0,5.0,5.0,5.0,5.0,0.3266793745980321,-0.32083992478277656,1.285378002674928,0.24284768323846323,0.37224583378632636,-0.2020435007977579,1.4034555074910364,0.24726947170722757,0.6535119695035989,-0.18539051373435134,2.0955652403097234,0.2555448814384929,0.9941982073868907,-0.1655059970021454,2.724624828499435,0.266430929567633,0.9304005145226715,-0.1275132196434352,2.7833292391136437,0.24749180566126983,-0.013621366515702782,-0.039516308529614075,-0.04073880363297122,-0.020370072404336526,-0.02150292171054735,-0.057571991700754443,-0.008066607568869788,-0.004849934647140786,-0.0147034989854542,-0.011459348875299202,1.1102230246251565e-16,-0.012824431205967102,-0.03337721739745225,-2.220446049250313e-16,-0.03793839262418386
single_159941_SZ_cap_8,single_159941.SZ,5.0,8.0,5.0,5.0,5.0,5.0,0.3238009962344146,-0.32083992478277656,1.2772733530917024,0.24264877172577434,0.36795316340162,-0.2020435007977579,1.3920680469992173,0.2469893945797011,0.6535119695035969,-0.18539051373435145,2.0955652403097185,0.2555448814384927,0.9941982073868889,-0.16550599700214563,2.724624828499435,0.2664309295676327,0.9304005145226668,-0.1275132196434351,2.783329239113637,0.24749180566126966,-0.016499744879320266,-0.039516308529614075,-0.048843453216196764,-0.024662742789042902,-0.02150292171054735,-0.0689594521925736,-0.008066607568871786,-0.004849934647140897,-0.014703498985459085,-0.011459348875300979,-1.1102230246251565e-16,-0.012824431205967102,-0.033377217397456915,-1.1102230246251565e-16,-0.03793839262419052
single_159941_SZ_cap_10,single_159941.SZ,5.0,10.0,5.0,5.0,5.0,5.0,0.31661883361038945,-0.32083992478277656,1.255668074767413,0.24244764831325408,0.35726005640229674,-0.2020435007977579,1.3615232039059055,0.24670848890472813,0.6535119695035974,-0.18539051373435067,2.0955652403097207,0.25554488143849247,0.9941982073868885,-0.1655059970021453,2.724624828499434,0.26643092956763254,0.9304005145226701,-0.12751321964343443,2.78332923911364,0.24749180566126933,-0.023681907503345423,-0.039516308529614075,-0.07044873154048625,-0.035355849788366145,-0.02150292171054735,-0.09950429528588534,-0.008066607568871342,-0.0048499346471401195,-0.014703498985456864,-0.011459348875301423,2.220446049250313e-16,-0.012824431205968434,-0.033377217397453585,5.551115123125783e-16,-0.03793839262418741
single_159941_SZ_cap_12,single_159941.SZ,5.0,12.0,5.0,5.0,5.0,5.0,0.3146436155587107,-0.32083992478277656,1.2493761840052082,0.2424703488390528,0.35432378522819796,-0.2020435007977579,1.3525872439164128,0.24674175011850505,0.6535119695035969,-0.18539051373435134,2.0955652403097194,0.2555448814384928,0.9941982073868885,-0.1655059970021453,2.724624828499433,0.2664309295676328,0.9304005145226701,-0.12751321964343487,2.783329239113644,0.2474918056612698,-0.025657125555024196,-0.039516308529614075,-0.07674062230269096,-0.038292120962464926,-0.02150292171054735,-0.10844025527537804,-0.008066607568871786,-0.004849934647140786,-0.014703498985458197,-0.011459348875301423,2.220446049250313e-16,-0.012824431205969322,-0.033377217397453585,1.1102230246251565e-16,-0.037938392624183415
single_159941_SZ_cap_15,single_159941.SZ,5.0,15.0,5.0,5.0,5.0,5.0,0.315980362930971,-0.32083992478277656,1.2540231266636308,0.2423627402391262,0.3563107209658598,-0.2020435007977579,1.3592299083026502,0.24658848200578223,0.6535119695035958,-0.18539051373435078,2.0955652403097194,0.2555448814384924,0.9941982073868871,-0.1655059970021452,2.724624828499432,0.2664309295676324,0.9304005145226655,-0.12751321964343454,2.783329239113635,0.24749180566126908,-0.02432037818276389,-0.039516308529614075,-0.07209367964426838,-0.03630518522480308,-0.02150292171054735,-0.10179759088914064,-0.008066607568872897,-0.0048499346471402305,-0.014703498985458197,-0.011459348875302755,3.3306690738754696e-16,-0.01282443120597021,-0.03337721739745825,4.440892098500626e-16,-0.03793839262419274
single_159941_SZ_cap_inf,single_159941.SZ,5.0,inf,5.0,5.0,5.0,5.0,0.3142695943725353,-0.32083992478277656,1.249973607929148,0.24204538561676772,0.35376800170711875,-0.2020435007977579,1.3536330678607718,0.2461394115906068,0.6535119695035962,-0.18539051373435123,2.0955652403097176,0.2555448814384925,0.9941982073868876,-0.1655059970021452,2.724624828499431,0.2664309295676326,0.9304005145226666,-0.12751321964343476,2.7833292391136357,0.24749180566126938,-0.02603114674119955,-0.039516308529614075,-0.07614319837875128,-0.03884790448354414,-0.02150292171054735,-0.10739443133101911,-0.008066607568872453,-0.004849934647140675,-0.014703498985459973,-0.011459348875302311,3.3306690738754696e-16,-0.012824431205971099,-0.03337721739745714,2.220446049250313e-16,-0.03793839262419185
single_513030_SH_cap_3,single_513030.SH,5.0,5.0,3.0,5.0,5.0,5.0,0.33027681070809467,-0.2813236162531625,1.297484958033694,0.24263736937224217,0.3776166677095847,-0.18054057908721066,1.4207406877941557,0.2469692711945024,0.6207734109095533,-0.18054057908721088,2.016491181305634,0.2556485613177983,0.9892365735801225,-0.1655059970021454,2.706186882059153,0.2674205194270802,0.9354151180470556,-0.12751321964343487,2.7603665549177765,0.25078852488356224,-0.010023930405640202,0.0,-0.028631848274205174,-0.014999238481078203,-1.1102230246251565e-16,-0.040286811397635125,-0.04080516616291541,-3.3306690738754696e-16,-0.09377755798954368,-0.016420982682067375,1.1102230246251565e-16,-0.031262377646249284,-0.028362613873068154,1.1102230246251565e-16,-0.06090107682005108
single_513030_SH_cap_4,single_513030.SH,5.0,5.0,4.0,5.0,5.0,5.0,0.33836631572003584,-0.2813236162531625,1.3205371639990509,0.24307930428682137,0.38971746384934947,-0.18054057908721055,1.4531669236977176,0.24759002170969246,0.6501037500749351,-0.18054057908721055,2.0850677157054873,0.25588721945696374,0.9958369441296773,-0.16550599700214574,2.7186327892331392,0.26741790614343175,0.9645894541943041,-0.1275132196434352,2.821641409346319,0.25064681165594915,-0.0019344253936990352,0.0,-0.005579642308848332,-0.002898442341313423,0.0,-0.007860575494073263,-0.01147482699753355,0.0,-0.02520102358969023,-0.009820612132512618,-2.220446049250313e-16,-0.01881647047226309,0.0008117222741803598,-2.220446049250313e-16,0.0003737776084915545
single_513030_SH_cap_5,single_513030.SH,5.0,5.0,5.0,5.0,5.0,5.0,0.3403007411137349,-0.2813236162531625,1.3261168063078992,0.2431575568051414,0.3926159061906629,-0.18054057908721055,1.4610274991917909,0.24769951928438352,0.6615785770724687,-0.18054057908721055,2.1102687392951776,0.2561475759488577,1.0056575562621899,-0.16550599700214552,2.7374492597054023,0.2673731639518687,0.9637777319201237,-0.12751321964343498,2.8212676317378276,0.25052223051899525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_513030_SH_cap_6,single_513030.SH,5.0,5.0,6.0,5.0,5.0,5.0,0.3432302881328795,-0.2813236162531625,1.3352435492473997,0.2431280083989765,0.39700891220253975,-0.18054057908721077,1.473982811262797,0.2476556642260881,0.6700431319451616,-0.18054057908721066,2.13049529694969,0.25610082311331545,1.0099156525986746,-0.16550599700214574,2.7461662627685723,0.2672913754352373,0.9782966053666435,-0.12751321964343543,2.857788388104151,0.249847419590721,0.002929547019144607,0.0,0.009126742939500554,0.0043930060118768655,-2.220446049250313e-16,0.012955312071006198,0.008464554872692931,-1.1102230246251565e-16,0.020226557654512423,0.0042580963364846625,-2.220446049250313e-16,0.008717003063170026,0.014518873446519809,-4.440892098500626e-16,0.03652075636632324
single_513030_SH_cap_7,single_513030.SH,5.0,5.0,7.0,5.0,5.0,5.0,0.3361118493769244,-0.2813236162531625,1.3131685376970081,0.2431834680257536,0.38634182745671275,-0.18054057908721077,1.4426600494569657,0.24773899931512106,0.6490026449069095,-0.18054057908721066,2.082844619482182,0.25582993710727314,0.9679119178393965,-0.16550599700214508,2.6703377617874797,0.2669171507547601,0.9393397796418779,-0.12751321964343432,2.8252960439093355,0.2452684957274031,-0.004188891736810474,0.0,-0.012948268610891045,-0.006274078733950139,-2.220446049250313e-16,-0.01836744973482518,-0.01257593216555919,-1.1102230246251565e-16,-0.027424119812995418,-0.03774563842279344,4.440892098500626e-16,-0.06711149791792259,-0.024437952278245856,6.661338147750939e-16,0.004028412171507956
single_513030_SH_cap_8,single_513030.SH,5.0,5.0,8.0,5.0,5.0,5.0,0.3399588685526782,-0.2813236162531625,1.3252354933383508,0.2431300953843681,0.3921035273801765,-0.18054057908721077,1.4597953966461434,0.24766085932348905,0.6627662611717255,-0.18054057908721066,2.116649993507436,0.2556554539738976,0.9953485271575662,-0.16550599700214508,2.7252327271192796,0.2666010353232525,0.9350877238592978,-0.12751321964343432,2.8190708221941354,0.2450068562753874,-0.0003418725610566664,0.0,-0.000881312969548409,-0.0005123788104863802,-2.220446049250313e-16,-0.0012321025456474288,0.0011876840992568471,-1.1102230246251565e-16,0.006381254212258547,-0.010309029104623724,4.440892098500626e-16,-0.012216532586122764,-0.02869000806082589,6.661338147750939e-16,-0.0021968095436921686
single_513030_SH_cap_10,single_513030.SH,5.0,5.0,10.0,5.0,5.0,5.0,0.3409950012895817,-0.2813236162531625,1.3284923881434814,0.24311318660235057,0.39365660114522427,-0.18054057908721055,1.4644224935997467,0.24763621143489586,0.6627662611717258,-0.18054057908721055,2.1166499935074374,0.25565545397389755,0.9953485271575657,-0.16550599700214585,2.7252327271192747,0.26660103532325274,0.9350877238592981,-0.1275132196434351,2.8190708221941407,0.24500685627538768,0.0006942601758468392,0.0,0.0023755818355821745,0.001040694954561383,0.0,0.003394994407955876,0.0011876840992570692,0.0,0.006381254212259879,-0.010309029104624168,-3.3306690738754696e-16,-0.012216532586127649,-0.028690008060825667,-1.1102230246251565e-16,-0.0021968095436868396
single_513030_SH_cap_12,single_513030.SH,5.0,5.0,12.0,5.0,5.0,5.0,0.34540536107753517,-0.2813236162531625,1.3425955166007488,0.2429757730507502,0.40027328979213017,-0.18054057908721066,1.4845051695409113,0.2474385572814248,0.6627662611717262,-0.18054057908721077,2.116649993507437,0.25565545397389755,0.9953485271575666,-0.1655059970021453,2.725232727119279,0.26660103532325274,0.9350877238592967,-0.12751321964343465,2.819070822194138,0.24500685627538754,0.005104619963800294,0.0,0.01647871029284964,0.0076573836014672825,-1.1102230246251565e-16,0.023477670349120405,0.0011876840992575133,-2.220446049250313e-16,0.006381254212259435,-0.01030902910462328,2.220446049250313e-16,-0.012216532586123208,-0.028690008060827,3.3306690738754696e-16,-0.002196809543689504
single_513030_SH_cap_15,single_513030.SH,5.0,5.0,15.0,5.0,5.0,5.0,0.3456756010426587,-0.2813236162531625,1.3434762331329662,0.24296399658409362,0.40067903262914695,-0.18054057908721066,1.4857617710104785,0.24742168704231512,0.6637319963900399,-0.18054057908721077,2.119175035265295,0.2556211824258262,0.9972793361511847,-0.1655059970021453,2.729399820457176,0.26654365227338506,0.9349115448614884,-0.12751321964343476,2.8187395384176726,0.24500293554027355,0.005374859928923836,0.0,0.01735942682506697,0.008063126438484058,-1.1102230246251565e-16,0.024734271818687592,0.0021534193175711813,-2.220446049250313e-16,0.008906295970117384,-0.008378220111005197,2.220446049250313e-16,-0.008049439248226431,-0.028866187058635306,2.220446049250313e-16,-0.0025280933201550226
single_513030_SH_cap_inf,single_513030.SH,5.0,5.0,inf,5.0,5.0,5.0,0.34265902454581454,-0.2813236162531625,1.3363506913815602,0.2424881171246021,0.396151940058614,-0.1805405790872101,1.4759700237495597,0.2467495629837888,0.6637319963900394,-0.18054057908721,2.1191750352652963,0.25562118242582604,0.9972793361511836,-0.1655059970021453,2.7293998204571737,0.2665436522733848,0.9349115448614886,-0.12751321964343487,2.818739538417673,0.24500293554027341,0.0023582834320796664,0.0,0.010233885073660964,0.003536033867951094,4.440892098500626e-16,0.014942524557768788,0.0021534193175707372,5.551115123125783e-16,0.008906295970118716,-0.008378220111006307,2.220446049250313e-16,-0.008049439248228651,-0.028866187058635084,1.1102230246251565e-16,-0.0025280933201545785
single_513520_SH_cap_3,single_513520.SH,5.0,5.0,5.0,3.0,5.0,5.0,0.32505087281042866,-0.2813236162531625,1.2785654941187565,0.24328735348520272,0.36981666036265737,-0.18054057908721066,1.3935693084632057,0.24789301741381045,0.6109044526913392,-0.18054057908721077,1.9908185260217977,0.2559213157468532,0.9004452581041615,-0.1789722005859844,2.531490825623232,0.26786576174849436,0.8976324581628099,-0.12554339307741758,2.6789578250094706,0.2510707645944309,-0.015249868303306213,0.0,-0.04755131218914266,-0.02279924582800552,-1.1102230246251565e-16,-0.06745819072858517,-0.050674124381129504,-2.220446049250313e-16,-0.1194502132733799,-0.10521229815802835,-0.013466203583838876,-0.20595843408217052,-0.06614527375731383,0.0019698265660174075,-0.14230980672835702
single_513520_SH_cap_4,single_513520.SH,5.0,5.0,5.0,4.0,5.0,5.0,0.32891470373518894,-0.2813236162531625,1.2928791410628926,0.24273896593737432,0.3755823372711573,-0.1805405790872101,1.4141513681795435,0.24711406281998494,0.621274728607822,-0.18054057908721033,2.022417669379966,0.25498960980147006,0.9252750309668849,-0.17432126156959515,2.5995522592518183,0.26563627145644825,0.9217468686583838,-0.11061440468186201,2.7282647957918167,0.2511832628494114,-0.011386037378545932,0.0,-0.0332376652450066,-0.01703356891950558,4.440892098500626e-16,-0.04687613101224741,-0.04030384846464674,2.220446049250313e-16,-0.08785106991521152,-0.08038252529530499,-0.008815264567449632,-0.137897000453584,-0.04203086326173988,0.016898814961572972,-0.09300283594601089
single_513520_SH_cap_5,single_513520.SH,5.0,5.0,5.0,5.0,5.0,5.0,0.3403007411137349,-0.2813236162531625,1.3261168063078992,0.2431575568051414,0.3926159061906629,-0.18054057908721055,1.4610274991917909,0.24769951928438352,0.6615785770724687,-0.18054057908721055,2.1102687392951776,0.2561475759488577,1.0056575562621899,-0.16550599700214552,2.7374492597054023,0.2673731639518687,0.9637777319201237,-0.12751321964343498,2.8212676317378276,0.25052223051899525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_513520_SH_cap_6,single_513520.SH,5.0,5.0,5.0,6.0,5.0,5.0,0.3349194211049331,-0.2813236162531625,1.3093577239823917,0.24319902320908363,0.38455741055379566,-0.18198861027808066,1.437250164730425,0.24776181796322636,0.6423651168742268,-0.18198861027808066,2.0636606733288008,0.2562999287636622,0.9671740925827812,-0.18198861027808078,2.6620739721456275,0.2676700844145025,0.9491251254691275,-0.11794854317805292,2.787945702218086,0.2508510209988318,-0.00538132000880176,0.0,-0.01675908232550749,-0.008058495636867224,-0.0014480311908701138,-0.023777334461365873,-0.019213460198241883,-0.0014480311908701138,-0.04660806596637679,-0.03848346367940869,-0.016482613275935254,-0.07537528755977485,-0.014652606450996197,0.00956467646538206,-0.033321929519741555
single_513520_SH_cap_7,single_513520.SH,5.0,5.0,5.0,7.0,5.0,5.0,0.32531283163012303,-0.2813236162531625,1.280889673552505,0.24293967436213593,0.37020732513129806,-0.2031870279368011,1.3970434971879129,0.247400567993612,0.6084281436542649,-0.2031870279368012,1.9868252010184602,0.25565417212938074,0.8999304241979051,-0.20318702793680132,2.5404479833722955,0.2667312688038548,0.8814414887671258,-0.11580751824918711,2.596701863809106,0.2562497031891488,-0.014987909483611839,0.0,-0.04522713275539414,-0.02240858105936483,-0.02264644884959055,-0.063984002003878,-0.0531504334182038,-0.02264644884959066,-0.12344353827671739,-0.10572713206428475,-0.0376810309346558,-0.19700127633310682,-0.08233624315299792,0.01170570139424787,-0.22456576792872163
