candidate,date,switch_buffer,position_before,position,best_candidate,best_score,current_score,buffer_blocked
switch_1.00,2021-10-21,1.0,159941.SZ,CASH,CASH,,,False
switch_1.00,2021-10-22,1.0,CASH,CASH,CASH,,,False
switch_1.00,2021-10-25,1.0,CASH,CASH,CASH,,,False
switch_1.00,2021-10-26,1.0,CASH,CASH,CASH,,,False
switch_1.00,2021-10-27,1.0,CASH,CASH,CASH,,,False
switch_1.00,2021-10-28,1.0,CASH,159941.SZ,159941.SZ,0.39331751574696017,,False
switch_1.00,2021-10-29,1.0,159941.SZ,159941.SZ,159941.SZ,0.5154479867889825,0.5154479867889825,False
switch_1.00,2021-11-01,1.0,159941.SZ,159941.SZ,159941.SZ,0.7393529740877989,0.7393529740877989,False
switch_1.00,2021-11-02,1.0,159941.SZ,159941.SZ,159941.SZ,0.942939058971205,0.942939058971205,False
switch_1.00,2021-11-03,1.0,159941.SZ,159941.SZ,159941.SZ,1.148290926511046,1.148290926511046,False
switch_1.00,2021-11-04,1.0,159941.SZ,159941.SZ,159941.SZ,1.458931020358182,1.458931020358182,False
switch_1.00,2021-11-05,1.0,159941.SZ,159941.SZ,159941.SZ,1.8353810355053,1.8353810355053,False
switch_1.00,2021-11-08,1.0,159941.SZ,159941.SZ,159941.SZ,2.0780848973784942,2.0780848973784942,False
switch_1.00,2021-11-09,1.0,159941.SZ,159941.SZ,159941.SZ,2.247734646184955,2.247734646184955,False
switch_1.00,2021-11-10,1.0,159941.SZ,159941.SZ,159941.SZ,2.160920582616848,2.160920582616848,False
switch_1.00,2021-11-11,1.0,159941.SZ,159941.SZ,159941.SZ,1.907263104731792,1.907263104731792,False
switch_1.00,2021-11-12,1.0,159941.SZ,159941.SZ,159941.SZ,1.6363617062145432,1.6363617062145432,False
switch_1.00,2021-11-15,1.0,159941.SZ,159941.SZ,159941.SZ,1.4673380766391504,1.4673380766391504,False
switch_1.00,2021-11-16,1.0,159941.SZ,159941.SZ,159941.SZ,1.2454128247877456,1.2454128247877456,False
switch_1.00,2021-11-17,1.0,159941.SZ,159941.SZ,159941.SZ,1.1203813171968542,1.1203813171968542,False
switch_1.00,2021-11-18,1.0,159941.SZ,159941.SZ,159941.SZ,1.019137298950394,1.019137298950394,False
switch_1.00,2021-11-19,1.0,159941.SZ,159941.SZ,159941.SZ,1.047436990135941,1.047436990135941,False
switch_1.00,2021-11-22,1.0,159941.SZ,159941.SZ,159941.SZ,1.0532254773220973,1.0532254773220973,False
switch_1.00,2021-11-23,1.0,159941.SZ,159941.SZ,159941.SZ,0.8996976228189426,0.8996976228189426,False
switch_1.00,2021-11-24,1.0,159941.SZ,159941.SZ,159941.SZ,0.7679451374819888,0.7679451374819888,False
switch_1.00,2021-11-25,1.0,159941.SZ,159941.SZ,159941.SZ,0.682518745200277,0.682518745200277,False
switch_1.00,2021-11-26,1.0,159941.SZ,159941.SZ,159941.SZ,0.525755704229065,0.525755704229065,False
switch_1.00,2021-11-29,1.0,159941.SZ,159941.SZ,159941.SZ,0.37221603138259884,0.37221603138259884,False
switch_1.00,2021-11-30,1.0,159941.SZ,159941.SZ,159941.SZ,0.28067413816816833,0.28067413816816833,False
switch_1.00,2021-12-01,1.0,159941.SZ,CASH,CASH,,,False
switch_1.00,2021-12-02,1.0,CASH,518880.SH,518880.SH,-0.2820313923684985,,False
switch_1.00,2021-12-03,1.0,518880.SH,518880.SH,518880.SH,-0.3477543277130718,-0.3477543277130718,False
switch_1.00,2021-12-06,1.0,518880.SH,518880.SH,518880.SH,-0.37609091484666324,-0.37609091484666324,False
switch_1.00,2021-12-07,1.0,518880.SH,159941.SZ,159941.SZ,-0.28929374752034465,-0.39913584591932894,False
switch_1.00,2021-12-08,1.0,159941.SZ,159941.SZ,159941.SZ,-0.25070872258242227,-0.25070872258242227,False
switch_1.00,2021-12-09,1.0,159941.SZ,518880.SH,518880.SH,-0.41815481617310846,,False
switch_1.00,2021-12-10,1.0,518880.SH,518880.SH,518880.SH,-0.4220599143517161,-0.4220599143517161,False
switch_1.00,2021-12-13,1.0,518880.SH,518880.SH,518880.SH,-0.4012888017815611,-0.4012888017815611,False
switch_1.00,2021-12-14,1.0,518880.SH,518880.SH,518880.SH,-0.37155981031903196,-0.37155981031903196,False
switch_1.00,2021-12-15,1.0,518880.SH,159941.SZ,159941.SZ,-0.23830060229559402,-0.3640115782833866,False
switch_1.00,2021-12-16,1.0,159941.SZ,518880.SH,518880.SH,-0.3222030098052673,,False
switch_1.00,2021-12-17,1.0,518880.SH,518880.SH,518880.SH,-0.23771147287343342,-0.23771147287343342,False
switch_1.00,2021-12-20,1.0,518880.SH,159941.SZ,159941.SZ,-0.316198918571882,,False
switch_1.00,2021-12-21,1.0,159941.SZ,159941.SZ,159941.SZ,-0.33562107843626676,-0.33562107843626676,False
switch_1.00,2021-12-22,1.0,159941.SZ,159941.SZ,159941.SZ,-0.32520945751508645,-0.32520945751508645,False
switch_1.00,2021-12-23,1.0,159941.SZ,159941.SZ,159941.SZ,-0.27125725809303336,-0.27125725809303336,False
switch_1.00,2021-12-24,1.0,159941.SZ,CASH,CASH,,,False
switch_1.00,2021-12-27,1.0,CASH,518880.SH,518880.SH,0.1475087075190049,,False
switch_1.00,2021-12-28,1.0,518880.SH,518880.SH,518880.SH,0.20432873538438368,0.20432873538438368,False
switch_1.00,2021-12-29,1.0,518880.SH,518880.SH,518880.SH,0.2243788150081809,0.2243788150081809,False
switch_1.00,2021-12-30,1.0,518880.SH,518880.SH,518880.SH,0.20927429427393407,0.20927429427393407,False
switch_1.00,2021-12-31,1.0,518880.SH,159941.SZ,159941.SZ,0.3726450441052416,0.24517303917681543,False
switch_1.00,2022-01-04,1.0,159941.SZ,159941.SZ,159941.SZ,0.47503391378872695,0.47503391378872695,False
switch_1.00,2022-01-05,1.0,159941.SZ,159941.SZ,159941.SZ,0.4309772086398178,0.4309772086398178,False
switch_1.00,2022-01-06,1.0,159941.SZ,518880.SH,518880.SH,0.20300929934615608,,False
switch_1.00,2022-01-07,1.0,518880.SH,518880.SH,518880.SH,0.13747878274417236,0.13747878274417236,False
switch_1.00,2022-01-10,1.0,518880.SH,CASH,CASH,,,False
switch_1.00,2022-01-11,1.0,CASH,CASH,CASH,,,False
switch_1.00,2022-01-12,1.0,CASH,CASH,CASH,,,False
switch_1.00,2022-01-13,1.0,CASH,518880.SH,518880.SH,0.12613609020522398,,False
switch_1.00,2022-01-14,1.0,518880.SH,518880.SH,518880.SH,0.1353865349102399,0.1353865349102399,False
switch_1.00,2022-01-17,1.0,518880.SH,518880.SH,518880.SH,0.12076208984161574,0.12076208984161574,False
switch_1.00,2022-01-18,1.0,518880.SH,159941.SZ,159941.SZ,-0.47155966294271323,,False
switch_1.00,2022-01-19,1.0,159941.SZ,159941.SZ,159941.SZ,-0.5601123214015502,-0.5601123214015502,False
switch_1.00,2022-01-20,1.0,159941.SZ,518880.SH,518880.SH,0.11735564995936265,-0.6139588258887595,False
switch_1.00,2022-01-21,1.0,518880.SH,518880.SH,518880.SH,0.1545605216841066,0.1545605216841066,False
switch_1.00,2022-01-24,1.0,518880.SH,518880.SH,518880.SH,0.17393262098416606,0.17393262098416606,False
switch_1.00,2022-01-25,1.0,518880.SH,518880.SH,518880.SH,0.19876471602082058,0.19876471602082058,False
switch_1.00,2022-01-26,1.0,518880.SH,518880.SH,518880.SH,0.21980897838231406,0.21980897838231406,False
switch_1.00,2022-01-27,1.0,518880.SH,159941.SZ,159941.SZ,-0.8793920031795962,,False
switch_1.00,2022-01-28,1.0,159941.SZ,159941.SZ,159941.SZ,-0.8871932786418169,-0.8871932786418169,False
switch_1.00,2022-02-07,1.0,159941.SZ,159941.SZ,159941.SZ,-0.8700831642696704,-0.8700831642696704,False
switch_1.00,2022-02-08,1.0,159941.SZ,159941.SZ,159941.SZ,-0.8505852682157803,-0.8505852682157803,False
switch_1.00,2022-02-09,1.0,159941.SZ,159941.SZ,159941.SZ,-0.8125042678165995,-0.8125042678165995,False
switch_1.00,2022-02-10,1.0,159941.SZ,159941.SZ,159941.SZ,-0.7499626933520237,-0.7499626933520237,False
switch_1.00,2022-02-11,1.0,159941.SZ,159941.SZ,159941.SZ,-0.7078740764754161,-0.7078740764754161,False
switch_1.00,2022-02-14,1.0,159941.SZ,159941.SZ,159941.SZ,-0.6862326150498363,-0.6862326150498363,False
switch_1.00,2022-02-15,1.0,159941.SZ,518880.SH,518880.SH,0.22283508228619864,-0.6582712699071183,False
switch_1.00,2022-02-16,1.0,518880.SH,518880.SH,518880.SH,0.24371774489320108,0.24371774489320108,False
switch_1.00,2022-02-17,1.0,518880.SH,518880.SH,518880.SH,0.3058531388829042,0.3058531388829042,False
switch_1.00,2022-02-18,1.0,518880.SH,518880.SH,518880.SH,0.41010778485670385,0.41010778485670385,False
switch_1.00,2022-02-21,1.0,518880.SH,518880.SH,518880.SH,0.4917438753073844,0.4917438753073844,False
switch_1.00,2022-02-22,1.0,518880.SH,518880.SH,518880.SH,0.6462293452616168,0.6462293452616168,False
switch_1.00,2022-02-23,1.0,518880.SH,518880.SH,518880.SH,0.7206880317941486,0.7206880317941486,False
switch_1.00,2022-02-24,1.0,518880.SH,518880.SH,518880.SH,0.9398951105659885,0.9398951105659885,False
switch_1.00,2022-02-25,1.0,518880.SH,518880.SH,518880.SH,1.0156146655534712,1.0156146655534712,False
switch_1.00,2022-02-28,1.0,518880.SH,518880.SH,518880.SH,1.0089858434986674,1.0089858434986674,False
switch_1.00,2022-03-01,1.0,518880.SH,518880.SH,518880.SH,0.9765342364193728,0.9765342364193728,False
switch_1.00,2022-03-02,1.0,518880.SH,518880.SH,518880.SH,1.0409876222842263,1.0409876222842263,False
switch_1.00,2022-03-03,1.0,518880.SH,518880.SH,518880.SH,1.0504201468742127,1.0504201468742127,False
switch_1.00,2022-03-04,1.0,518880.SH,518880.SH,518880.SH,1.0568799880336117,1.0568799880336117,False
switch_1.00,2022-03-07,1.0,518880.SH,518880.SH,518880.SH,1.227502239132927,1.227502239132927,False
switch_1.00,2022-03-08,1.0,518880.SH,518880.SH,518880.SH,1.5787378151581515,1.5787378151581515,False
switch_1.00,2022-03-09,1.0,518880.SH,518880.SH,518880.SH,2.0028304116579143,2.0028304116579143,False
switch_1.00,2022-03-10,1.0,518880.SH,518880.SH,518880.SH,1.8982628264004138,1.8982628264004138,False
switch_1.00,2022-03-11,1.0,518880.SH,518880.SH,518880.SH,1.7778366817184734,1.7778366817184734,False
switch_1.00,2022-03-14,1.0,518880.SH,518880.SH,518880.SH,1.5797375488979588,1.5797375488979588,False
switch_1.00,2022-03-15,1.0,518880.SH,518880.SH,518880.SH,1.16892362197177,1.16892362197177,False
switch_1.00,2022-03-16,1.0,518880.SH,518880.SH,518880.SH,0.7707884628384971,0.7707884628384971,False
switch_1.00,2022-03-17,1.0,518880.SH,518880.SH,518880.SH,0.5559417216094853,0.5559417216094853,False
switch_1.00,2022-03-18,1.0,518880.SH,CASH,CASH,,,False
switch_1.00,2022-03-21,1.0,CASH,CASH,CASH,,,False
switch_1.00,2022-03-22,1.0,CASH,CASH,CASH,,,False
switch_1.00,2022-03-23,1.0,CASH,CASH,CASH,,,False
switch_1.00,2022-03-24,1.0,CASH,159941.SZ,159941.SZ,1.1041694841437586,,False
switch_1.00,2022-03-25,1.0,159941.SZ,159941.SZ,159941.SZ,1.7295119981655662,1.7295119981655662,False
switch_1.00,2022-03-28,1.0,159941.SZ,159941.SZ,159941.SZ,2.2562703672098707,2.2562703672098707,False
switch_1.00,2022-03-29,1.0,159941.SZ,159941.SZ,159941.SZ,3.057787756430635,3.057787756430635,False
switch_1.00,2022-03-30,1.0,159941.SZ,159941.SZ,159941.SZ,4.1008639977560915,4.1008639977560915,False
switch_1.00,2022-03-31,1.0,159941.SZ,159941.SZ,159941.SZ,4.823988641388905,4.823988641388905,False
switch_1.00,2022-04-01,1.0,159941.SZ,159941.SZ,159941.SZ,5.06133102242992,5.06133102242992,False
switch_1.00,2022-04-06,1.0,159941.SZ,159941.SZ,159941.SZ,4.885470514340089,4.885470514340089,False
switch_1.00,2022-04-07,1.0,159941.SZ,159941.SZ,159941.SZ,4.07091553383017,4.07091553383017,False
switch_1.00,2022-04-08,1.0,159941.SZ,159941.SZ,159941.SZ,3.409147527722446,3.409147527722446,False
switch_1.00,2022-04-11,1.0,159941.SZ,159941.SZ,159941.SZ,2.404629990131476,2.404629990131476,False
switch_1.00,2022-04-12,1.0,159941.SZ,159941.SZ,159941.SZ,1.3931507105040994,1.3931507105040994,False
switch_1.00,2022-04-13,1.0,159941.SZ,CASH,CASH,,,False
switch_1.00,2022-04-14,1.0,CASH,CASH,CASH,,,False
switch_1.00,2022-04-15,1.0,CASH,518880.SH,518880.SH,0.278143447630099,,False
switch_1.00,2022-04-18,1.0,518880.SH,518880.SH,518880.SH,0.3971412014916065,0.3971412014916065,False
switch_1.00,2022-04-19,1.0,518880.SH,518880.SH,518880.SH,0.44359481354989194,0.44359481354989194,False
switch_1.00,2022-04-20,1.0,518880.SH,518880.SH,518880.SH,0.3874453546610719,0.3874453546610719,False
switch_1.00,2022-04-21,1.0,518880.SH,518880.SH,518880.SH,0.401335055470313,0.401335055470313,False
switch_1.00,2022-04-22,1.0,518880.SH,518880.SH,518880.SH,0.42663887828430247,0.42663887828430247,False
switch_1.00,2022-04-25,1.0,518880.SH,518880.SH,518880.SH,0.403121587476007,0.403121587476007,False
switch_1.00,2022-04-26,1.0,518880.SH,518880.SH,518880.SH,0.324571672677626,0.324571672677626,False
switch_1.00,2022-04-27,1.0,518880.SH,518880.SH,518880.SH,0.256664764947919,0.256664764947919,False
switch_1.00,2022-04-28,1.0,518880.SH,159941.SZ,159941.SZ,-0.6478096330904747,,False
switch_1.00,2022-04-29,1.0,159941.SZ,518880.SH,518880.SH,0.2043672791007647,-0.6264201200607258,False
switch_1.00,2022-05-05,1.0,518880.SH,518880.SH,518880.SH,0.19327661427089127,0.19327661427089127,False
switch_1.00,2022-05-06,1.0,518880.SH,159941.SZ,159941.SZ,-0.5869438159520076,,False
switch_1.00,2022-05-09,1.0,159941.SZ,159941.SZ,159941.SZ,-0.6139835402199201,-0.6139835402199201,False
switch_1.00,2022-05-10,1.0,159941.SZ,159941.SZ,159941.SZ,-0.6440161277720468,-0.6440161277720468,False
switch_1.00,2022-05-11,1.0,159941.SZ,159941.SZ,159941.SZ,-0.6580052024118346,-0.6580052024118346,False
switch_1.00,2022-05-12,1.0,159941.SZ,159941.SZ,159941.SZ,-0.7145204289712117,-0.7145204289712117,False
switch_1.00,2022-05-13,1.0,159941.SZ,159941.SZ,159941.SZ,-0.7309996672651338,-0.7309996672651338,False
switch_1.00,2022-05-16,1.0,159941.SZ,159941.SZ,159941.SZ,-0.7270389025463901,-0.7270389025463901,False
switch_1.00,2022-05-17,1.0,159941.SZ,518880.SH,518880.SH,-0.14411743619746498,-0.7186133228703488,False
switch_1.00,2022-05-18,1.0,518880.SH,518880.SH,518880.SH,-0.20421098762262413,-0.20421098762262413,False
switch_1.00,2022-05-19,1.0,518880.SH,518880.SH,518880.SH,-0.23362875112357684,-0.23362875112357684,False
switch_1.00,2022-05-20,1.0,518880.SH,518880.SH,518880.SH,-0.23346042644631515,-0.23346042644631515,False
switch_1.00,2022-05-23,1.0,518880.SH,518880.SH,518880.SH,-0.22546175186613937,-0.22546175186613937,False
switch_1.00,2022-05-24,1.0,518880.SH,518880.SH,518880.SH,-0.20802236583011158,-0.20802236583011158,False
switch_1.00,2022-05-25,1.0,518880.SH,518880.SH,518880.SH,-0.184212315325613,-0.184212315325613,False
switch_1.00,2022-05-26,1.0,518880.SH,518880.SH,518880.SH,-0.14733637303926983,-0.14733637303926983,False
switch_1.00,2022-05-27,1.0,518880.SH,159941.SZ,159941.SZ,-0.724162514504137,,False
switch_1.00,2022-05-30,1.0,159941.SZ,159941.SZ,159941.SZ,-0.6174833951883048,-0.6174833951883048,False
switch_1.00,2022-05-31,1.0,159941.SZ,159941.SZ,159941.SZ,-0.5059478583842898,-0.5059478583842898,False
switch_1.00,2022-06-01,1.0,159941.SZ,CASH,CASH,,,False
switch_1.00,2022-06-02,1.0,CASH,CASH,CASH,,,False
switch_1.00,2022-06-06,1.0,CASH,CASH,CASH,,,False
switch_1.00,2022-06-07,1.0,CASH,CASH,CASH,,,False
switch_1.00,2022-06-08,1.0,CASH,CASH,CASH,,,False
switch_1.00,2022-06-09,1.0,CASH,CASH,CASH,,,False
switch_1.00,2022-06-10,1.0,CASH,CASH,CASH,,,False
switch_1.00,2022-06-13,1.0,CASH,CASH,CASH,,,False
switch_1.00,2022-06-14,1.0,CASH,CASH,CASH,,,False
switch_1.00,2022-06-15,1.0,CASH,CASH,CASH,,,False
switch_1.00,2022-06-16,1.0,CASH,159941.SZ,159941.SZ,-0.5066265059195736,,False
switch_1.00,2022-06-17,1.0,159941.SZ,159941.SZ,159941.SZ,-0.6262291979839066,-0.6262291979839066,False
switch_1.00,2022-06-20,1.0,159941.SZ,159941.SZ,159941.SZ,-0.6874525284504229,-0.6874525284504229,False
switch_1.00,2022-06-21,1.0,159941.SZ,159941.SZ,159941.SZ,-0.7179678035792811,-0.7179678035792811,False
switch_1.00,2022-06-22,1.0,159941.SZ,159941.SZ,159941.SZ,-0.7363718002029602,-0.7363718002029602,False
switch_1.00,2022-06-23,1.0,159941.SZ,518880.SH,518880.SH,-0.1074638655318757,-0.7376049808674424,False
switch_1.00,2022-06-24,1.0,518880.SH,518880.SH,518880.SH,-0.13515254825800627,-0.13515254825800627,False
switch_1.00,2022-06-27,1.0,518880.SH,518880.SH,518880.SH,-0.12864004939425466,-0.12864004939425466,False
switch_1.00,2022-06-28,1.0,518880.SH,518880.SH,518880.SH,-0.14017406019471368,-0.14017406019471368,False
switch_1.00,2022-06-29,1.0,518880.SH,518880.SH,518880.SH,-0.15697943242942747,-0.15697943242942747,False
switch_1.00,2022-06-30,1.0,518880.SH,518880.SH,518880.SH,-0.17065182276005564,-0.17065182276005564,False
switch_1.00,2022-07-01,1.0,518880.SH,518880.SH,518880.SH,-0.21011530575967863,-0.21011530575967863,False
switch_1.00,2022-07-04,1.0,518880.SH,518880.SH,518880.SH,-0.22522401567144945,-0.22522401567144945,False
switch_1.00,2022-07-05,1.0,518880.SH,518880.SH,518880.SH,-0.240342399832571,-0.240342399832571,False
switch_1.00,2022-07-06,1.0,518880.SH,518880.SH,518880.SH,-0.30947866004238633,-0.30947866004238633,False
switch_1.00,2022-07-07,1.0,518880.SH,518880.SH,518880.SH,-0.39529203230797694,-0.39529203230797694,False
switch_1.00,2022-07-08,1.0,518880.SH,518880.SH,518880.SH,-0.4589530424060101,-0.4589530424060101,False
switch_1.00,2022-07-11,1.0,518880.SH,518880.SH,518880.SH,-0.5029304479485471,-0.5029304479485471,False
switch_1.00,2022-07-12,1.0,518880.SH,518880.SH,518880.SH,-0.532374151157532,-0.532374151157532,False
switch_1.00,2022-07-13,1.0,518880.SH,159941.SZ,159941.SZ,0.49093825513497236,-0.5607850702742327,False
switch_1.00,2022-07-14,1.0,159941.SZ,159941.SZ,159941.SZ,0.47721197643794366,0.47721197643794366,False
switch_1.00,2022-07-15,1.0,159941.SZ,159941.SZ,159941.SZ,0.5063710747174317,0.5063710747174317,False
switch_1.00,2022-07-18,1.0,159941.SZ,159941.SZ,159941.SZ,0.6507828360586709,0.6507828360586709,False
switch_1.00,2022-07-19,1.0,159941.SZ,159941.SZ,159941.SZ,0.6399255764055773,0.6399255764055773,False
switch_1.00,2022-07-20,1.0,159941.SZ,159941.SZ,159941.SZ,0.8449135778392056,0.8449135778392056,False
switch_1.00,2022-07-21,1.0,159941.SZ,159941.SZ,159941.SZ,1.0968733514044828,1.0968733514044828,False
switch_1.00,2022-07-22,1.0,159941.SZ,159941.SZ,159941.SZ,1.4150197077423137,1.4150197077423137,False
switch_1.00,2022-07-25,1.0,159941.SZ,159941.SZ,159941.SZ,1.5453491040806373,1.5453491040806373,False
switch_1.00,2022-07-26,1.0,159941.SZ,159941.SZ,159941.SZ,1.565446116949353,1.565446116949353,False
switch_1.00,2022-07-27,1.0,159941.SZ,159941.SZ,159941.SZ,1.536360225226808,1.536360225226808,False
switch_1.00,2022-07-28,1.0,159941.SZ,159941.SZ,159941.SZ,1.7476034931734472,1.7476034931734472,False
switch_1.00,2022-07-29,1.0,159941.SZ,159941.SZ,159941.SZ,2.2432652749531163,2.2432652749531163,False
switch_1.00,2022-08-01,1.0,159941.SZ,159941.SZ,159941.SZ,2.675539144536416,2.675539144536416,False
switch_1.00,2022-08-02,1.0,159941.SZ,159941.SZ,159941.SZ,2.874700788379998,2.874700788379998,False
switch_1.00,2022-08-03,1.0,159941.SZ,159941.SZ,159941.SZ,2.955984462493824,2.955984462493824,False
switch_1.00,2022-08-04,1.0,159941.SZ,159941.SZ,159941.SZ,3.3621923825728333,3.3621923825728333,False
switch_1.00,2022-08-05,1.0,159941.SZ,159941.SZ,159941.SZ,3.7394751889088296,3.7394751889088296,False
switch_1.00,2022-08-08,1.0,159941.SZ,159941.SZ,159941.SZ,3.9092230419204235,3.9092230419204235,False
switch_1.00,2022-08-09,1.0,159941.SZ,159941.SZ,159941.SZ,3.7878444807291816,3.7878444807291816,False
switch_1.00,2022-08-10,1.0,159941.SZ,159941.SZ,159941.SZ,3.284275541636428,3.284275541636428,False
switch_1.00,2022-08-11,1.0,159941.SZ,159941.SZ,159941.SZ,3.431902726363873,3.431902726363873,False
switch_1.00,2022-08-12,1.0,159941.SZ,159941.SZ,159941.SZ,3.2105941952563644,3.2105941952563644,False
switch_1.00,2022-08-15,1.0,159941.SZ,159941.SZ,159941.SZ,3.2207479617345625,3.2207479617345625,False
switch_1.00,2022-08-16,1.0,159941.SZ,159941.SZ,159941.SZ,3.32091811177309,3.32091811177309,False
switch_1.00,2022-08-17,1.0,159941.SZ,159941.SZ,159941.SZ,3.187659365677586,3.187659365677586,False
switch_1.00,2022-08-18,1.0,159941.SZ,159941.SZ,159941.SZ,2.786230959802046,2.786230959802046,False
switch_1.00,2022-08-19,1.0,159941.SZ,159941.SZ,159941.SZ,2.391309887860012,2.391309887860012,False
switch_1.00,2022-08-22,1.0,159941.SZ,159941.SZ,159941.SZ,1.8522121024602867,1.8522121024602867,False
switch_1.00,2022-08-23,1.0,159941.SZ,159941.SZ,159941.SZ,1.2076454321294858,1.2076454321294858,False
switch_1.00,2022-08-24,1.0,159941.SZ,159941.SZ,159941.SZ,0.8049847516602722,0.8049847516602722,False
switch_1.00,2022-08-25,1.0,159941.SZ,159941.SZ,159941.SZ,0.5684178673835112,0.5684178673835112,False
switch_1.00,2022-08-26,1.0,159941.SZ,518880.SH,518880.SH,0.1354926263306444,,False
switch_1.00,2022-08-29,1.0,518880.SH,CASH,CASH,,,False
switch_1.00,2022-08-30,1.0,CASH,CASH,CASH,,,False
switch_1.00,2022-08-31,1.0,CASH,CASH,CASH,,,False
switch_1.00,2022-09-01,1.0,CASH,159941.SZ,159941.SZ,-0.49428814460097525,,False
switch_1.00,2022-09-02,1.0,159941.SZ,518880.SH,518880.SH,-0.11299987275357959,-0.5726121009730646,False
switch_1.00,2022-09-05,1.0,518880.SH,518880.SH,518880.SH,-0.11282976778767573,-0.11282976778767573,False
switch_1.00,2022-09-06,1.0,518880.SH,159941.SZ,159941.SZ,-0.6760399506547441,,False
switch_1.00,2022-09-07,1.0,159941.SZ,159941.SZ,159941.SZ,-0.7071548637833005,-0.7071548637833005,False
switch_1.00,2022-09-08,1.0,159941.SZ,159941.SZ,159941.SZ,-0.6960710916639445,-0.6960710916639445,False
switch_1.00,2022-09-09,1.0,159941.SZ,159941.SZ,159941.SZ,-0.674293418058999,-0.674293418058999,False
switch_1.00,2022-09-13,1.0,159941.SZ,159941.SZ,159941.SZ,-0.5953750524348336,-0.5953750524348336,False
switch_1.00,2022-09-14,1.0,159941.SZ,159941.SZ,159941.SZ,-0.6036399024268687,-0.6036399024268687,False
switch_1.00,2022-09-15,1.0,159941.SZ,159941.SZ,159941.SZ,-0.586941465284713,-0.586941465284713,False
switch_1.00,2022-09-16,1.0,159941.SZ,159941.SZ,159941.SZ,-0.6003021159798427,-0.6003021159798427,False
switch_1.00,2022-09-19,1.0,159941.SZ,159941.SZ,159941.SZ,-0.60541570831918,-0.60541570831918,False
switch_1.00,2022-09-20,1.0,159941.SZ,159941.SZ,159941.SZ,-0.5656433684124316,-0.5656433684124316,False
switch_1.00,2022-09-21,1.0,159941.SZ,159941.SZ,159941.SZ,-0.5325132916101443,-0.5325132916101443,False
switch_1.00,2022-09-22,1.0,159941.SZ,159941.SZ,159941.SZ,-0.5393773380739749,-0.5393773380739749,False
switch_1.00,2022-09-23,1.0,159941.SZ,159941.SZ,159941.SZ,-0.5502384065610937,-0.5502384065610937,False
switch_1.00,2022-09-26,1.0,159941.SZ,159941.SZ,159941.SZ,-0.5845000092816419,-0.5845000092816419,False
switch_1.00,2022-09-27,1.0,159941.SZ,159941.SZ,159941.SZ,-0.5741583936222154,-0.5741583936222154,False
switch_1.00,2022-09-28,1.0,159941.SZ,159941.SZ,159941.SZ,-0.5810370278601005,-0.5810370278601005,False
switch_1.00,2022-09-29,1.0,159941.SZ,159941.SZ,159941.SZ,-0.553053729047439,-0.553053729047439,False
switch_1.00,2022-09-30,1.0,159941.SZ,159941.SZ,159941.SZ,-0.5689053964944384,-0.5689053964944384,False
switch_1.00,2022-10-10,1.0,159941.SZ,159941.SZ,159941.SZ,-0.626919362321265,-0.626919362321265,False
switch_1.00,2022-10-11,1.0,159941.SZ,159941.SZ,159941.SZ,-0.6644890509720094,-0.6644890509720094,False
switch_1.00,2022-10-12,1.0,159941.SZ,518880.SH,518880.SH,0.1617985998069842,-0.6860596616397683,False
switch_1.00,2022-10-13,1.0,518880.SH,518880.SH,518880.SH,0.20805843468445295,0.20805843468445295,False
switch_1.00,2022-10-14,1.0,518880.SH,518880.SH,518880.SH,0.23942845408909452,0.23942845408909452,False
switch_1.00,2022-10-17,1.0,518880.SH,518880.SH,518880.SH,0.23602005495009148,0.23602005495009148,False
switch_1.00,2022-10-18,1.0,518880.SH,518880.SH,518880.SH,0.2473966261182612,0.2473966261182612,False
switch_1.00,2022-10-19,1.0,518880.SH,518880.SH,518880.SH,0.2404655698355742,0.2404655698355742,False
switch_1.00,2022-10-20,1.0,518880.SH,518880.SH,518880.SH,0.20322083786942824,0.20322083786942824,False
switch_1.00,2022-10-21,1.0,518880.SH,518880.SH,518880.SH,0.1635544240152449,0.1635544240152449,False
switch_1.00,2022-10-24,1.0,518880.SH,518880.SH,518880.SH,0.18866259148085218,0.18866259148085218,False
switch_1.00,2022-10-25,1.0,518880.SH,518880.SH,518880.SH,0.21254375293513372,0.21254375293513372,False
switch_1.00,2022-10-26,1.0,518880.SH,518880.SH,518880.SH,0.21996190033783147,0.21996190033783147,False
switch_1.00,2022-10-27,1.0,518880.SH,518880.SH,518880.SH,0.20970802259504384,0.20970802259504384,False
switch_1.00,2022-10-28,1.0,518880.SH,518880.SH,518880.SH,0.19999663562332848,0.19999663562332848,False
switch_1.00,2022-10-31,1.0,518880.SH,159941.SZ,159941.SZ,0.5904002527308208,0.17177591445296847,False
switch_1.00,2022-11-01,1.0,159941.SZ,159941.SZ,159941.SZ,0.8428892652623157,0.8428892652623157,False
switch_1.00,2022-11-02,1.0,159941.SZ,159941.SZ,159941.SZ,0.9325374970558147,0.9325374970558147,False
switch_1.00,2022-11-03,1.0,159941.SZ,159941.SZ,159941.SZ,0.7178057797226705,0.7178057797226705,False
switch_1.00,2022-11-04,1.0,159941.SZ,CASH,CASH,,,False
switch_1.00,2022-11-07,1.0,CASH,518880.SH,518880.SH,0.08640633873653192,,False
