candidate,step_order,r2_threshold,switch_buffer,entry_mode,initial_fraction,target_vol_enabled,overheat_enabled,ann_return_full,max_dd_full,sharpe_full,rows_full,start_full,end_full,ann_return_last_10y,max_dd_last_10y,sharpe_last_10y,rows_last_10y,start_last_10y,end_last_10y,ann_return_last_5y,max_dd_last_5y,sharpe_last_5y,rows_last_5y,start_last_5y,end_last_5y,ann_return_last_3y,max_dd_last_3y,sharpe_last_3y,rows_last_3y,start_last_3y,end_last_3y,ann_return_last_1y,max_dd_last_1y,sharpe_last_1y,rows_last_1y,start_last_1y,end_last_1y
01_score_gate_full_entry,1,,1.0,full_entry,1.0,False,False,0.5556996682841617,-0.21562636986157402,1.7778949106086408,1561,2020-01-02,2026-06-17,0.5556996682841617,-0.21562636986157402,1.7778949106086408,1561,2020-01-02,2026-06-17,0.5374749575082696,-0.2156263698615739,1.7722993082999585,1211,2021-06-17,2026-06-17,0.717582545456509,-0.17184869163190486,2.0427153858287244,724,2023-06-19,2026-06-17,0.7394162643594007,-0.17184869163190475,2.0717394666156355,244,2025-06-17,2026-06-17
02_add_r2_full_entry,2,0.2,1.0,full_entry,1.0,False,False,0.5686440476259997,-0.21970182237231684,1.846358265764827,1561,2020-01-02,2026-06-17,0.5686440476259997,-0.21970182237231684,1.846358265764827,1561,2020-01-02,2026-06-17,0.5896334824196088,-0.21970182237231728,1.929179526059531,1211,2021-06-17,2026-06-17,0.7951851511543697,-0.15835387103101295,2.2145539245353723,724,2023-06-19,2026-06-17,0.9940732691187215,-0.15835387103101295,2.5720404786773283,244,2025-06-17,2026-06-17
03_add_switch_buffer,3,0.2,1.05,full_entry,1.0,False,False,0.5805511331122033,-0.23451844495289143,1.8751424394477099,1561,2020-01-02,2026-06-17,0.5805511331122033,-0.23451844495289143,1.8751424394477099,1561,2020-01-02,2026-06-17,0.6016702480726293,-0.2345184449528912,1.9607118762137865,1211,2021-06-17,2026-06-17,0.822251324560072,-0.15563769782154713,2.27182251472674,724,2023-06-19,2026-06-17,1.0046832197480247,-0.1556376978215469,2.5913675209422466,244,2025-06-17,2026-06-17
04_add_staged_entry,4,0.2,1.05,all_new_asset_50_wait_down,0.5,False,False,0.5058476758322628,-0.1813135409719253,1.9229240465055264,1561,2020-01-02,2026-06-17,0.5058476758322628,-0.1813135409719253,1.9229240465055264,1561,2020-01-02,2026-06-17,0.5591003306668298,-0.1813135409719252,2.1654354623869323,1211,2021-06-17,2026-06-17,0.6980634463635851,-0.11874702715665442,2.431551699283573,724,2023-06-19,2026-06-17,0.8803096396341579,-0.11874702715665486,2.738493047419493,244,2025-06-17,2026-06-17
05_add_target_vol,5,0.2,1.05,all_new_asset_50_wait_down,0.5,True,False,0.6143354855403658,-0.20903292398537676,1.9292696110235654,1561,2020-01-02,2026-06-17,0.6143354855403658,-0.20903292398537676,1.9292696110235654,1561,2020-01-02,2026-06-17,0.7170431186127941,-0.2090329239853771,2.175350005934838,1211,2021-06-17,2026-06-17,0.8674904994625221,-0.1630252502332712,2.454775425779763,724,2023-06-19,2026-06-17,1.1875644410964137,-0.12861580287089547,2.8809890904757998,244,2025-06-17,2026-06-17
06_full_v11_add_overheat,6,0.2,1.05,all_new_asset_50_wait_down,0.5,True,True,0.6690497168507459,-0.1749981652410021,2.0880538357677856,1561,2020-01-02,2026-06-17,0.6690497168507459,-0.1749981652410021,2.0880538357677856,1561,2020-01-02,2026-06-17,0.792422332136421,-0.1749981652410021,2.389899585132784,1211,2021-06-17,2026-06-17,0.9882746858920122,-0.16302525023327097,2.756437287418422,724,2023-06-19,2026-06-17,1.3648609638284053,-0.12861580287089514,3.2494522427400003,244,2025-06-17,2026-06-17
