date,candidate,step_order,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,gross_return,asset_component,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_159915.SZ,score_159941.SZ,score_513030.SH,score_513520.SH,score_159985.SZ,score_518880.SH,r2_159915.SZ,r2_159941.SZ,r2_513030.SH,r2_513520.SH,r2_159985.SZ,r2_518880.SH,buffer_blocked_count,target_vol_scale_effective,target_vol_scale_next,weight,overheat_scale_effective,overheat_scale_next,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_feature_missing,exposure_effective,final_exposure_after_overheat,r2_threshold,switch_buffer,entry_mode,initial_fraction,target_vol_enabled,overheat_enabled,source_policy,target_vol_input_return,target_vol_input_nav,base_gross_return,base_return,base_nav,base_turnover,base_cost,realized_vol,base_position_before,base_position_next,actual_position_before,actual_position_next,overheat_scale,final_exposure,drifted_exposure_before_trade,effective_trade_count,target_vol,vol_window,max_lev,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_tc,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day
2024-03-26,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,1.9503240249986624,1.9503240249986624,False,0.0023430178069352436,0.0023430178069352436,0.0023430178069352436,0.0,0.0,0.0023430178069352436,4.775598107818297,127,0,False,0,0,0.7660857599893849,0.22200932358379655,0.6938973511137541,,1.9503240249986624,1.0798730022542298,0.30344275814236343,0.2724968007650467,0.80675855715968,0.09321934385512254,0.7277677274945513,0.7965297530723752,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-27,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,1.5328439215715752,1.5328439215715752,False,0.003740065451145469,0.003740065451145469,0.003740065451145469,0.0,0.0,0.003740065451145469,4.793459157309904,127,0,False,0,0,0.31494316608586215,0.2324674295492246,0.744973524839267,,1.5328439215715752,1.0391960416337325,0.06768683223558536,0.3064739811052686,0.8138315497188755,0.017318798095614207,0.6355702564502412,0.8036338705989694,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-28,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,159985.SZ,1.0,518880.SH,1.0,,,0,518880.SH,1.0,False,False,518880.SH,1.0412692330302686,1.01922193055495,False,-0.017233348858872843,-0.017233348858872843,-0.017233348858872843,2.0,0.002,-0.019198882161155062,4.701430099804401,128,0,False,0,0,0.05527725491278601,0.24948433119736912,0.8083419827450831,,1.01922193055495,1.0412692330302686,0.0026996248422377356,0.35132287856824507,0.8218060301087264,0.00021812747923377618,0.43362368694228504,0.8187106931218003,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-29,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,1.1860885369577843,1.1860885369577843,False,0.01928812885265474,0.01928812885265474,0.01928812885265474,0.0,0.0,0.01928812885265474,4.792111889361178,128,0,False,0,0,,0.2455475823342519,0.8617358495136043,0.03927510657884414,0.7301667860720096,1.1860885369577843,0.012670635967861443,0.36412178824400265,0.8352701251728419,0.010650280082597052,0.3225791171715232,0.809470194828078,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-01,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,1.3425740000430504,1.3425740000430504,False,0.005657432696059228,0.005657432696059228,0.005657432696059228,0.0,0.0,0.005657432696059228,4.819222939847224,128,0,False,0,0,,0.26577615080518324,0.9298085631085968,0.06008010053135737,0.5607869555096701,1.3425740000430504,0.016765041220326515,0.4154115319847276,0.8478750648807833,0.026479590541739206,0.26006827527622944,0.8108400501306039,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-02,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,1.4565591929593373,1.4565591929593373,False,0.0007759456838021261,0.0007759456838021261,0.0007759456838021261,0.0,0.0,0.0007759456838021261,4.8229623950866785,128,0,False,0,0,,0.2571991487997758,0.9310962735595478,0.07390043076857333,0.3650646256445609,1.4565591929593373,0.030915871912374993,0.42271680259319433,0.8572670719024481,0.04310179294889571,0.15745936583956877,0.8246692819538743,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-03,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,1.6786806781314603,1.6786806781314603,False,0.01395619306067064,0.01395619306067064,0.01395619306067064,0.0,0.0,0.01395619306067064,4.890272589396862,128,0,False,0,0,,0.19983043608915785,0.7739312563773606,0.012981508288746335,0.17744773197694497,1.6786806781314603,0.0713248471474256,0.29448765785526887,0.735678123654708,0.0012152012877263418,0.05285934124349223,0.8285811272797281,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-08,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,2.146827911979872,2.146827911979872,False,0.023513668514624442,0.023513668514624442,0.023513668514624442,0.0,0.0,0.023513668514624442,5.005260838010094,128,0,False,0,0,,0.1460454131588591,0.6233105166357724,,0.07725097169670514,2.146827911979872,0.1628752664893317,0.1789926592975366,0.5969453988694138,0.027035301525441535,0.013468169492789173,0.806941240063128,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-09,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,2.60686970390167,2.60686970390167,False,0.0028016436309301618,0.0028016436309301618,0.0028016436309301618,0.0,0.0,0.0028016436309301618,5.019283795158049,128,0,False,0,0,,0.11473750802971772,0.5539198319987659,,0.02350540441169291,2.60686970390167,0.22503244700456237,0.12296496683144398,0.551400583452009,0.07113168072649245,0.0015563518276394683,0.8228991219857085,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-10,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,3.056552003070717,3.056552003070717,False,0.003538834047308592,0.003538834047308592,0.003538834047308592,0.0,0.0,0.003538834047308592,5.037046207545459,128,0,False,0,0,,0.11083869321941764,0.43845077844659097,,,3.056552003070717,0.3506562184768037,0.125146967358564,0.43066282104514675,0.1358486119503951,0.0031424110558683216,0.8496412548708739,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-11,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,3.2646948537984164,3.2646948537984164,False,-0.007423904974016349,-0.007423904974016349,-0.007423904974016349,0.0,0.0,-0.007423904974016349,4.999651655150912,128,0,False,0,0,,0.05393674270373805,0.26303131613117836,,,3.2646948537984164,0.47303679569498003,0.03146124120525606,0.18680463022420424,0.2456252561307839,0.054134293691835644,0.875065624798516,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,3.925787242718709,3.925787242718709,False,0.029169783096484547,0.029169783096484547,0.029169783096484547,0.0,0.0,0.029169783096484547,5.1454904094896445,128,0,False,0,0,,0.0761297497428588,0.14851184620567182,,,3.925787242718709,0.5870892538651284,0.060874142993002756,0.07123803239137427,0.3121760705849519,0.09560771693480574,0.8950560663254785,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-15,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,4.064717938144048,4.064717938144048,False,-0.015806686046511587,-0.015806686046511587,-0.015806686046511587,0.0,0.0,-0.015806686046511587,5.064157258031505,128,0,False,0,0,,0.042946039420579396,0.005601413128114796,,,4.064717938144048,0.6353667067381941,0.02185731794351764,0.00010557847308378943,0.4263208958305489,0.05359211969193334,0.9132151610351963,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-16,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,4.165393954261941,4.165393954261941,False,0.006461140852870528,0.006461140852870528,0.006461140852870528,0.0,0.0,0.006461140852870528,5.096877491376733,128,0,False,0,0,,,,,,4.165393954261941,0.6958148294264452,0.049880214086291175,0.08684332498807268,0.45645720386864197,0.0020002133350087714,0.9270701884003089,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-17,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,4.1203696541438966,4.1203696541438966,False,0.0016507703595012302,0.0016507703595012302,0.0016507703595012302,0.0,0.0,0.0016507703595012302,5.105291265665507,128,0,False,0,0,,,,,,4.1203696541438966,0.6602851238762492,0.1826013592437693,0.2351733060262683,0.5454055635215896,0.02289649268927052,0.9327278133108077,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-18,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,3.847637073946296,3.847637073946296,False,-0.0029298663248489287,-0.0029298663248489287,-0.0029298663248489287,0.0,0.0,-0.0029298663248489287,5.090333444707688,128,0,False,0,0,,,,,,3.847637073946296,0.6399371020116391,0.31925935932886196,0.35715776294119395,0.6314990511553004,0.02809523311865092,0.9227130904834695,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-19,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,3.568669276984811,3.568669276984811,False,0.0047750229568410685,0.0047750229568410685,0.0047750229568410685,0.0,0.0,0.0047750229568410685,5.114639903764143,128,0,False,0,0,,,,,,3.568669276984811,0.6702688183032356,0.4440485209096886,0.4841293576185687,0.6854658675737803,0.005441961961616726,0.9122393357246144,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-22,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,2.8650531395993486,2.8650531395993486,False,-0.01955766770243106,-0.01955766770243106,-0.01955766770243106,0.0,0.0,-0.019557667702430948,5.01460947610873,128,0,False,0,0,,,,,,2.8650531395993486,0.6945303691166598,0.5544548005319798,0.5689894040819415,0.7496393332200265,7.290255954472968e-08,0.8309879642217202,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-23,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,1.9228879312119873,1.9228879312119873,False,-0.02460850111856816,-0.02460850111856816,-0.02460850111856816,0.0,0.0,-0.02460850111856816,4.891207453206726,128,0,False,0,0,,,,,0.05540004994529513,1.9228879312119873,0.7073576300783257,0.6524299471658461,0.6164469137130166,0.8004743516503607,0.016090326838763325,0.6076952643827755,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-24,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,1.3464872536422896,1.3464872536422896,False,0.010512232415902156,0.010512232415902156,0.010512232415902156,0.0,0.0,0.010512232415902156,4.942624962749228,128,0,False,0,0,,,,,0.1575405712524145,1.3464872536422896,0.6804103076931085,0.6722389734463887,0.5381275132436126,0.7676313548525294,0.10509609154040112,0.45718558540429943,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-25,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,0.9107748951679588,0.9107748951679588,False,0.000189143181388296,0.000189143181388296,0.000189143181388296,0.0,0.0,0.000189143181388296,4.943559826559092,128,0,False,0,0,,,,,0.23603368282587,0.9107748951679588,0.6583893033003796,0.7279898265074118,0.49491220711781136,0.779110101849958,0.21903147594710237,0.3161172340319266,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-26,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,0.6347609748036009,0.6347609748036009,False,0.007753403933434155,0.007753403933434155,0.007753403933434155,0.0,0.0,0.007753403933434155,4.981889242763502,128,0,False,0,0,,,,,0.31802949060478825,0.6347609748036009,0.3453209360584296,0.6787560932893912,0.45004440417751135,0.7582674805016846,0.36268052475903745,0.2209188950784805,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-29,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,0.37803050838390484,0.37803050838390484,False,-0.006567836367048274,-0.006567836367048274,-0.006567836367048274,0.0,0.0,-0.006567836367048274,4.949169009418274,128,0,False,0,0,,,,,0.3550224391707997,0.37803050838390484,0.020369380911606227,0.5858605285236875,0.3468530787377113,0.7079591101381479,0.4655220525710764,0.11395787116431111,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-30,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,518880.SH,1.0,159985.SZ,1.0,,,0,159985.SZ,1.0,False,False,159985.SZ,0.39486606897365495,0.17055831915195618,False,-0.001511144692104227,-0.001511144692104227,-0.001511144692104227,2.0,0.002,-0.0035081224027200264,4.931806718741486,129,0,False,0,0,0.09077082904314349,,,,0.39486606897365495,0.17055831915195618,0.007260898952847539,0.4759720642294736,0.27196594856034484,0.643269792206324,0.5467483559441089,0.033604166608002695,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-06,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,0.5720580240892628,0.5720580240892628,False,0.025594149908592323,0.025594149908592323,0.025594149908592323,0.0,0.0,0.025594149908592323,5.058032119221158,129,0,False,0,0,0.43361239397795237,,,,0.5720580240892628,,0.09384221869797382,0.34910083923122515,0.21266223169899034,0.5298658258786708,0.5750562385572627,0.00021149239589379754,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,0.9754534124631213,0.9754534124631213,False,0.031639928698752096,0.031639928698752096,0.031639928698752096,0.0,0.0,0.031639928698752096,5.218067894829313,129,0,False,0,0,0.7926266344596371,,,,0.9754534124631213,,0.20889167809820441,0.1821598813826405,0.11057788245792788,0.4026083709443721,0.5424873376791032,0.03856837377628486,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,1.4028279673358912,1.4028279673358912,False,0.0030237580993521807,0.0030237580993521807,0.0030237580993521807,0.0,0.0,0.0030237580993521807,5.233846069889273,129,0,False,0,0,1.0071061683106115,,,,1.4028279673358912,,0.2922589157618245,0.06404365600895667,0.01508568315039438,0.34094904983233343,0.5997761662436876,0.1391292077777473,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-09,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,1.7304961137681643,1.7304961137681643,False,-0.0051679586563307955,-0.0051679586563307955,-0.0051679586563307955,0.0,0.0,-0.0051679586563306845,5.206797769786486,129,0,False,0,0,1.392972777094839,,0.05673828521079893,,1.7304961137681643,,0.41227401792475304,0.009854312538745802,0.007709817230138638,0.30955090883200576,0.6625164525875742,0.2818093789899222,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,1.8138311846014137,1.8138311846014137,False,-0.015151515151515249,-0.015151515151515249,-0.015151515151515249,0.0,0.0,-0.015151515151515249,5.12790689448669,129,0,False,0,0,1.6568690424795407,0.057309933189123585,0.282156191081369,,1.8138311846014137,,0.5064422184052754,0.0057657333824763235,0.12648015945447033,0.2676146560050482,0.6963058593220922,0.251612369268736,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,1.9496310873393425,1.9496310873393425,False,0.009230769230769154,0.009230769230769154,0.009230769230769154,0.0,0.0,0.009230769230769154,5.175241419666567,129,0,False,0,0,1.717590615637909,0.20994007044456975,0.5014383191561955,,1.9496310873393425,,0.5533422088424591,0.06672584613580468,0.29524629762805077,0.24581685480308213,0.7356754721848057,0.2527968221067629,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,1.9509710159337401,1.9509710159337401,False,-0.00391986062717764,-0.00391986062717764,-0.00391986062717764,0.0,0.0,-0.00391986062717764,5.154955194589477,129,0,False,0,0,1.674454562847672,0.35347952361308077,0.694305417273329,,1.9509710159337401,,0.5676532901035509,0.16759114544480147,0.4547399489139403,0.22752627395041647,0.7500677290502986,0.24223361207229588,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-15,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,1.9742679738069842,1.9742679738069842,False,0.00655881066899866,0.00655881066899866,0.00655881066899866,0.0,0.0,0.00655881066899866,5.188765569717961,129,0,False,0,0,1.4715550496165233,0.5202671903994032,0.8862467933285603,,1.9742679738069842,,0.5206109931981354,0.3041059810924879,0.5941447452929909,0.201836251356038,0.7678867363198432,0.14483328518277683,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,1.9170799615035703,1.9170799615035703,False,-0.0017376194613379914,-0.0017376194613379914,-0.0017376194613379914,0.0,0.0,-0.0017376194613379914,5.179749469683698,129,0,False,0,0,1.2725948569360153,0.7868495343708641,1.1435115890116636,,1.9170799615035703,,0.46868008294725705,0.47068702183221434,0.7156918541786413,0.09483309047309285,0.7710307678415357,0.02843056421900747,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-17,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,1.953855787198699,1.953855787198699,False,0.011749347258485754,0.011749347258485754,0.011749347258485754,0.0,0.0,0.011749347258485754,5.24060814491497,129,0,False,0,0,1.1873369337358395,1.0154214920463862,1.234576408146355,,1.953855787198699,0.010702201695035107,0.46033454940341734,0.6140077343061902,0.7936261285851701,0.04163809623430359,0.7902063111763072,0.0003903062683475733,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-20,01_score_gate_full_entry,1,01_score_gate_full_entry,01_score_gate_full_entry,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,1.874241268647344,1.874241268647344,False,-0.0034408602150537426,-0.0034408602150537426,-0.0034408602150537426,0.0,0.0,-0.0034408602150537426,5.2225759448464455,129,0,False,0,0,1.0961417684691925,1.2129100534409356,1.2847058569961018,,1.874241268647344,0.2305573935463241,0.4483785581520907,0.7336272101178087,0.8443941461877768,0.0036791514689874516,0.7900309897437858,0.09467364595145156,0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,,1.0,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
