date,runner_return,poe_return,runner_nav,poe_nav,abs_return_diff,abs_nav_diff
2012-02-15,0.01538461538461533,0.01538461538461533,1.0143692307692307,1.0143692307692307,0.0,0.0
2012-02-16,-0.004132231404958775,-0.004132231404958775,1.0101776223776222,1.0101776223776222,0.0,0.0
2012-02-17,-0.0055325034578146415,-0.0055325034578146415,1.004588811188811,1.004588811188811,0.0,0.0
2012-02-20,0.0055632823365785455,0.0055632823365785455,1.0101776223776222,1.0101776223776222,0.0,0.0
2012-02-21,0.020746887966804906,0.020746887966804906,1.0311356643356642,1.0311356643356642,0.0,0.0
2012-02-22,0.0314878048780487,0.0314878048780487,1.0636038629370628,1.0636038629370628,0.0,0.0
2012-02-23,0.0,0.0,1.0636038629370628,1.0636038629370628,0.0,0.0
2012-02-24,0.0,0.0,1.0636038629370628,1.0636038629370628,0.0,0.0
2012-02-27,0.0,0.0,1.0636038629370628,1.0636038629370628,0.0,0.0
2012-02-28,0.0,0.0,1.0636038629370628,1.0636038629370628,0.0,0.0
2012-02-29,-0.0010000000000000009,-0.0010000000000000009,1.0625402590741257,1.0625402590741257,0.0,0.0
2012-03-01,0.008141112618724522,0.008141112618724522,1.071190518985177,1.071190518985177,0.0,0.0
2012-03-02,0.021534320323014722,0.021534320323014722,1.0942578787479802,1.0942578787479802,0.0,0.0
2012-03-05,0.0026350461133068936,0.0026350461133068936,1.0971412987183304,1.0971412987183304,0.0,0.0
2012-03-06,-0.01182654402102512,-0.01182654402102512,1.0841659088517535,1.0841659088517535,0.0,0.0
2012-03-07,-0.003989361702127603,-0.003989361702127603,1.0798407788962279,1.0798407788962279,0.0,0.0
2012-03-08,0.021361815754339153,0.021361815754339153,1.1029081386590311,1.1029081386590311,0.0,0.0
2012-03-09,0.018300653594771177,0.018300653594771177,1.123092078451484,1.123092078451484,0.0,0.0
2012-03-12,0.00898587933247752,0.00898587933247752,1.1331840483477105,1.1331840483477105,0.0,0.0
2012-03-13,0.008905852417302906,0.008905852417302906,1.143276018243937,1.143276018243937,0.0,0.0
2012-03-14,-0.046658259773013855,-0.046658259773013855,1.0899327487924544,1.0899327487924544,0.0,0.0
2012-03-15,-0.011904761904761862,-0.011904761904761862,1.0769573589258776,1.0769573589258776,0.0,0.0
2012-03-16,0.02677376171352086,0.02677376171352086,1.1057915586293818,1.1057915586293818,0.0,0.0
2012-03-19,0.016949152542372836,0.016949152542372836,1.1245337884366595,1.1245337884366595,0.0,0.0
2012-03-20,-0.03076923076923077,-0.03076923076923077,1.0899327487924546,1.0899327487924546,0.0,0.0
2012-03-21,-0.008928571428571508,-0.008928571428571508,1.080201206392522,1.080201206392522,0.0,0.0
2012-03-22,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-03-23,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-03-26,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-03-27,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-03-28,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-03-29,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-03-30,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-04-05,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-04-06,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-04-09,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-04-10,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-04-11,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-04-12,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-04-13,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-04-16,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-04-17,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-04-18,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-04-19,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-04-20,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-04-23,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-04-24,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-04-25,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-04-26,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-04-27,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-05-02,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-05-03,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-05-04,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-05-07,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-05-08,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-05-09,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-05-10,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-05-11,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-05-14,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-05-15,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-05-16,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-05-17,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-05-18,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-05-21,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-05-22,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-05-23,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-05-24,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-05-25,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-05-28,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-05-29,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-05-30,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-05-31,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-06-01,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-06-04,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-06-05,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-06-06,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-06-07,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-06-08,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-06-11,0.0,0.0,1.080201206392522,1.080201206392522,0.0,0.0
2012-06-12,-0.001000000000000112,-0.001000000000000112,1.0791210051861293,1.0791210051861293,0.0,0.0
2012-06-13,0.014844804318488558,0.014844804318488558,1.095140345344088,1.095140345344088,0.0,0.0
2012-06-14,-0.009308510638297851,-0.009308510638297851,1.0849462197890234,1.0849462197890234,0.0,0.0
2012-06-15,0.0026845637583892135,0.0026845637583892135,1.0878588270904703,1.0878588270904703,0.0,0.0
2012-06-18,0.016064257028112428,0.016064257028112428,1.1053344708991526,1.1053344708991526,0.0,0.0
2012-06-19,-0.00922266139657435,-0.00922266139657435,1.095140345344088,1.095140345344088,0.0,0.0
2012-06-20,0.0026595744680850686,0.0026595744680850686,1.098052952645535,1.098052952645535,0.0,0.0
2012-06-21,-0.01326259946949615,-0.01326259946949615,1.0834899161382996,1.0834899161382996,0.0,0.0
2012-06-25,-0.01881720430107514,-0.01881720430107514,1.0631016650281704,1.0631016650281704,0.0,0.0
2012-06-26,-0.013316438356164362,-0.013316438356164362,1.048944937239487,1.048944937239487,0.0,0.0
2012-06-27,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-06-28,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-06-29,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-07-02,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-07-03,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-07-04,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-07-05,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-07-06,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-07-09,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-07-10,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-07-11,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-07-12,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-07-13,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-07-16,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-07-17,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-07-18,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-07-19,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-07-20,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-07-23,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-07-24,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-07-25,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-07-26,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-07-27,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-07-30,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-07-31,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-08-01,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-08-02,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-08-03,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-08-06,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-08-07,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-08-08,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-08-09,0.0,0.0,1.048944937239487,1.048944937239487,0.0,0.0
2012-08-10,-0.0010000000000000009,-0.0010000000000000009,1.0478959923022475,1.0478959923022475,0.0,0.0
2012-08-13,-0.021390374331550777,-0.021390374331550777,1.0254811047663706,1.0254811047663706,0.0,0.0
2012-08-14,0.013661202185792254,0.013661202185792254,1.0394904094762936,1.0394904094762936,0.0,0.0
2012-08-15,-0.010781671159029504,-0.010781671159029504,1.0282829657083552,1.0282829657083552,0.0,0.0
2012-08-16,-0.006811989100817484,-0.006811989100817484,1.0212783133533936,1.0212783133533936,0.0,0.0
2012-08-17,-0.002743484224965731,-0.002743484224965731,1.018476452411409,1.018476452411409,0.0,0.0
2012-08-20,0.012379642365887289,0.012379642365887289,1.0310848266503398,1.0310848266503398,0.0,0.0
2012-08-21,0.02309782608695654,0.02309782608695654,1.0549006446572091,1.0549006446572091,0.0,0.0
2012-08-22,-0.0013280212483399723,-0.0013280212483399723,1.0534997141862168,1.0534997141862168,0.0,0.0
2012-08-23,0.003989361702127603,0.003989361702127603,1.0577025055991938,1.0577025055991938,0.0,0.0
2012-08-24,-0.021192052980132492,-0.021192052980132492,1.0352876180633168,1.0352876180633168,0.0,0.0
2012-08-27,-0.014884979702300294,-0.014884979702300294,1.0198773828824015,1.0198773828824015,0.0,0.0
2012-08-28,0.006868131868131844,0.006868131868131844,1.026882035237363,1.026882035237363,0.0,0.0
2012-08-29,-0.003725784447476066,-0.003725784447476066,1.0230560941210831,1.0230560941210831,0.0,0.0
2012-08-30,0.0,0.0,1.0230560941210831,1.0230560941210831,0.0,0.0
2012-08-31,0.0,0.0,1.0230560941210831,1.0230560941210831,0.0,0.0
2012-09-03,0.0,0.0,1.0230560941210831,1.0230560941210831,0.0,0.0
2012-09-04,0.0,0.0,1.0230560941210831,1.0230560941210831,0.0,0.0
2012-09-05,0.0,0.0,1.0230560941210831,1.0230560941210831,0.0,0.0
2012-09-06,0.0,0.0,1.0230560941210831,1.0230560941210831,0.0,0.0
2012-09-07,0.0,0.0,1.0230560941210831,1.0230560941210831,0.0,0.0
2012-09-10,0.0,0.0,1.0230560941210831,1.0230560941210831,0.0,0.0
2012-09-11,0.0,0.0,1.0230560941210831,1.0230560941210831,0.0,0.0
2012-09-12,-0.0010000000000000009,-0.0010000000000000009,1.022033038026962,1.022033038026962,0.0,0.0
2012-09-13,-0.019582245430809553,-0.019582245430809553,1.0020193362379222,1.0020193362379222,0.0,0.0
2012-09-14,-0.003994673768308976,-0.003994673768308976,0.9980165958801142,0.9980165958801142,0.0,0.0
2012-09-17,-0.02904679144385025,-0.02904679144385025,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-09-18,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-09-19,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-09-20,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-09-21,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-09-24,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-09-25,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-09-26,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-09-27,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-09-28,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-10-08,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-10-09,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-10-10,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-10-11,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-10-12,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-10-15,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-10-16,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-10-17,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-10-18,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-10-19,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-10-22,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-10-23,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-10-24,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-10-25,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-10-26,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-10-29,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-10-30,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-10-31,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-11-01,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-11-02,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-11-05,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-11-06,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-11-07,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-11-08,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-11-09,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-11-12,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-11-13,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-11-14,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-11-15,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-11-16,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-11-19,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-11-20,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-11-21,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-11-22,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-11-23,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-11-26,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-11-27,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-11-28,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-11-29,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-11-30,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-12-03,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-12-04,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-12-05,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-12-06,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-12-07,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-12-10,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-12-11,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-12-12,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-12-13,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-12-14,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-12-17,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-12-18,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-12-19,0.0,0.0,0.9690274159620831,0.9690274159620831,0.0,0.0
2012-12-20,-0.0010000000000000009,-0.0010000000000000009,0.968058388546121,0.968058388546121,0.0,0.0
2012-12-21,0.015128593040847127,0.015128593040847127,0.9827037499462136,0.9827037499462136,0.0,0.0
2012-12-24,0.017883755588673722,0.017883755588673722,1.0002781836263248,1.0002781836263248,0.0,0.0
2012-12-25,0.020497803806734938,0.020497803806734938,1.0207816895864543,1.0207816895864543,0.0,0.0
2012-12-26,0.020086083213773254,0.020086083213773254,1.0412851955465838,1.0412851955465838,0.0,0.0
2012-12-27,-0.011251758087201247,-0.011251758087201247,1.0295689064265097,1.0295689064265097,0.0,0.0
2012-12-28,0.007526315789473603,0.007526315789473603,1.0373177671432985,1.0373177671432985,0.0,0.0
2012-12-31,0.0,0.0,1.0373177671432985,1.0373177671432985,0.0,0.0
2013-01-04,0.0,0.0,1.0373177671432985,1.0373177671432985,0.0,0.0
2013-01-07,0.0,0.0,1.0373177671432985,1.0373177671432985,0.0,0.0
2013-01-08,0.0,0.0,1.0373177671432985,1.0373177671432985,0.0,0.0
2013-01-09,0.0,0.0,1.0373177671432985,1.0373177671432985,0.0,0.0
2013-01-10,0.0,0.0,1.0373177671432985,1.0373177671432985,0.0,0.0
2013-01-11,0.0,0.0,1.0373177671432985,1.0373177671432985,0.0,0.0
2013-01-14,0.0,0.0,1.0373177671432985,1.0373177671432985,0.0,0.0
2013-01-15,0.0,0.0,1.0373177671432985,1.0373177671432985,0.0,0.0
2013-01-16,0.0,0.0,1.0373177671432985,1.0373177671432985,0.0,0.0
2013-01-17,0.0,0.0,1.0373177671432985,1.0373177671432985,0.0,0.0
2013-01-18,0.0,0.0,1.0373177671432985,1.0373177671432985,0.0,0.0
2013-01-21,0.0,0.0,1.0373177671432985,1.0373177671432985,0.0,0.0
2013-01-22,0.0,0.0,1.0373177671432985,1.0373177671432985,0.0,0.0
2013-01-23,0.0,0.0,1.0373177671432985,1.0373177671432985,0.0,0.0
2013-01-24,-0.0009999999999998899,-0.0009999999999998899,1.0362804493761553,1.0362804493761553,0.0,0.0
2013-01-25,0.005270092226614009,0.005270092226614009,1.0417417429170046,1.0417417429170046,0.0,0.0
2013-01-28,0.030144167758846763,0.030144167758846763,1.0731441807768882,1.0731441807768882,0.0,0.0
2013-01-29,0.007633587786259444,0.007633587786259444,1.081336121088162,1.081336121088162,0.0,0.0
2013-01-30,-0.010101010101009944,-0.010101010101009944,1.0704135340064636,1.0704135340064636,0.0,0.0
2013-01-31,-0.005102040816326592,-0.005102040816326592,1.0649522404656142,1.0649522404656142,0.0,0.0
2013-02-01,0.0038461538461538325,0.0038461538461538325,1.069048210621251,1.069048210621251,0.0,0.0
2013-02-04,-0.01532567049808442,-0.01532567049808442,1.052664329998703,1.052664329998703,0.0,0.0
2013-02-05,0.016861219195849486,0.016861219195849486,1.0704135340064633,1.0704135340064633,0.0,0.0
2013-02-06,0.008928571428571397,0.008928571428571397,1.0799707977029496,1.0799707977029496,0.0,0.0
2013-02-07,0.01896333754740831,0.01896333754740831,1.1004506484811345,1.1004506484811345,0.0,0.0
2013-02-08,0.01985111662531014,0.01985111662531014,1.1222958226445316,1.1222958226445316,0.0,0.0
2013-02-18,0.012165450121654597,0.012165450121654597,1.135949056496655,1.135949056496655,0.0,0.0
2013-02-19,-0.01682692307692324,-0.01682692307692324,1.1168345291036823,1.1168345291036823,0.0,0.0
2013-02-20,0.04034229828850866,0.04034229828850866,1.161890200815689,1.161890200815689,0.0,0.0
2013-02-21,-0.01527614571092839,-0.01527614571092839,1.1441409968079288,1.1441409968079288,0.0,0.0
2013-02-22,-0.0035799522673030104,-0.0035799522673030104,1.140045026652292,1.140045026652292,0.0,0.0
2013-02-25,0.022754491017964007,0.022754491017964007,1.165986170971326,1.165986170971326,0.0,0.0
2013-02-26,-0.004683840749414525,-0.004683840749414525,1.1605248774304766,1.1605248774304766,0.0,0.0
2013-02-27,-0.009411764705882453,-0.009411764705882453,1.149602290348778,1.149602290348778,0.0,0.0
2013-02-28,0.0213776722090262,0.0213776722090262,1.1741781112826,1.1741781112826,0.0,0.0
2013-03-01,0.029069767441860517,0.029069767441860517,1.2083111959129083,1.2083111959129083,0.0,0.0
2013-03-04,-0.024858757062146908,-0.024858757062146908,1.178274081438237,1.178274081438237,0.0,0.0
2013-03-05,0.02780996523754342,0.02780996523754342,1.211041842683333,1.211041842683333,0.0,0.0
2013-03-06,0.016910935738444266,0.016910935738444266,1.2315216934615179,1.2315216934615179,0.0,0.0
2013-03-07,-0.024390243902439046,-0.024390243902439046,1.2014845789868467,1.2014845789868467,0.0,0.0
2013-03-08,-0.0193181818181819,-0.0193181818181819,1.178274081438237,1.178274081438237,0.0,0.0
2013-03-11,0.004634994206257348,0.004634994206257348,1.1837353749790864,1.1837353749790864,0.0,0.0
2013-03-12,-0.035755478662053086,-0.035755478662053086,1.1414103500375044,1.1414103500375044,0.0,0.0
2013-03-13,-0.004784688995215336,-0.004784688995215336,1.135949056496655,1.135949056496655,0.0,0.0
2013-03-14,0.008605769230769278,0.008605769230769278,1.1457247719347754,1.1457247719347754,0.0,0.0
2013-03-15,0.0,0.0,1.1457247719347754,1.1457247719347754,0.0,0.0
2013-03-18,0.0,0.0,1.1457247719347754,1.1457247719347754,0.0,0.0
2013-03-19,0.0,0.0,1.1457247719347754,1.1457247719347754,0.0,0.0
2013-03-20,0.0,0.0,1.1457247719347754,1.1457247719347754,0.0,0.0
2013-03-21,0.0,0.0,1.1457247719347754,1.1457247719347754,0.0,0.0
2013-03-22,0.0,0.0,1.1457247719347754,1.1457247719347754,0.0,0.0
2013-03-25,0.0,0.0,1.1457247719347754,1.1457247719347754,0.0,0.0
2013-03-26,0.0,0.0,1.1457247719347754,1.1457247719347754,0.0,0.0
2013-03-27,0.0,0.0,1.1457247719347754,1.1457247719347754,0.0,0.0
2013-03-28,0.0,0.0,1.1457247719347754,1.1457247719347754,0.0,0.0
2013-03-29,0.0,0.0,1.1457247719347754,1.1457247719347754,0.0,0.0
2013-04-01,0.0,0.0,1.1457247719347754,1.1457247719347754,0.0,0.0
2013-04-02,0.0,0.0,1.1457247719347754,1.1457247719347754,0.0,0.0
2013-04-03,0.0,0.0,1.1457247719347754,1.1457247719347754,0.0,0.0
2013-04-08,0.0,0.0,1.1457247719347754,1.1457247719347754,0.0,0.0
2013-04-09,0.0,0.0,1.1457247719347754,1.1457247719347754,0.0,0.0
2013-04-10,0.0,0.0,1.1457247719347754,1.1457247719347754,0.0,0.0
2013-04-11,0.0,0.0,1.1457247719347754,1.1457247719347754,0.0,0.0
2013-04-12,0.0,0.0,1.1457247719347754,1.1457247719347754,0.0,0.0
2013-04-15,0.0,0.0,1.1457247719347754,1.1457247719347754,0.0,0.0
2013-04-16,0.0,0.0,1.1457247719347754,1.1457247719347754,0.0,0.0
2013-04-17,0.0,0.0,1.1457247719347754,1.1457247719347754,0.0,0.0
2013-04-18,0.0,0.0,1.1457247719347754,1.1457247719347754,0.0,0.0
2013-04-19,0.0,0.0,1.1457247719347754,1.1457247719347754,0.0,0.0
2013-04-22,0.0,0.0,1.1457247719347754,1.1457247719347754,0.0,0.0
2013-04-23,0.0,0.0,1.1457247719347754,1.1457247719347754,0.0,0.0
