candidate,baseline_candidate,line_id,line_role,overheat_direction,overheat_parameter_label,overheat_enabled,lookback,r2_threshold,r2_label,switch_buffer,buffer_label,entry_fraction,entry_label,score_max,score_max_label,momentum_decay_enabled,decay_ratio_threshold,recovery_ratio_threshold,confirm_days,derisk_scale,decay_label,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,nav_label,ann_return_full,ann_vol_full,max_dd_full,sharpe_repo_full,trades_full,cost_total_full,turnover_total_full,avg_exposure_effective_full,avg_final_exposure_full,avg_existing_overlay_scale_effective_full,avg_overheat_scale_effective_full,avg_combined_overlay_scale_effective_full,overheat_day_ratio_full,trigger_count_full,recovery_count_full,effect_day_ratio_full,effect_day_count_full,return_abs_diff_sum_full,reason_full,ann_return_last_10y,ann_vol_last_10y,max_dd_last_10y,sharpe_repo_last_10y,trades_last_10y,cost_total_last_10y,turnover_total_last_10y,avg_exposure_effective_last_10y,avg_final_exposure_last_10y,avg_existing_overlay_scale_effective_last_10y,avg_overheat_scale_effective_last_10y,avg_combined_overlay_scale_effective_last_10y,overheat_day_ratio_last_10y,trigger_count_last_10y,recovery_count_last_10y,effect_day_ratio_last_10y,effect_day_count_last_10y,return_abs_diff_sum_last_10y,reason_last_10y,ann_return_last_5y,ann_vol_last_5y,max_dd_last_5y,sharpe_repo_last_5y,trades_last_5y,cost_total_last_5y,turnover_total_last_5y,avg_exposure_effective_last_5y,avg_final_exposure_last_5y,avg_existing_overlay_scale_effective_last_5y,avg_overheat_scale_effective_last_5y,avg_combined_overlay_scale_effective_last_5y,overheat_day_ratio_last_5y,trigger_count_last_5y,recovery_count_last_5y,effect_day_ratio_last_5y,effect_day_count_last_5y,return_abs_diff_sum_last_5y,reason_last_5y,ann_return_last_3y,ann_vol_last_3y,max_dd_last_3y,sharpe_repo_last_3y,trades_last_3y,cost_total_last_3y,turnover_total_last_3y,avg_exposure_effective_last_3y,avg_final_exposure_last_3y,avg_existing_overlay_scale_effective_last_3y,avg_overheat_scale_effective_last_3y,avg_combined_overlay_scale_effective_last_3y,overheat_day_ratio_last_3y,trigger_count_last_3y,recovery_count_last_3y,effect_day_ratio_last_3y,effect_day_count_last_3y,return_abs_diff_sum_last_3y,reason_last_3y,ann_return_last_1y,ann_vol_last_1y,max_dd_last_1y,sharpe_repo_last_1y,trades_last_1y,cost_total_last_1y,turnover_total_last_1y,avg_exposure_effective_last_1y,avg_final_exposure_last_1y,avg_existing_overlay_scale_effective_last_1y,avg_overheat_scale_effective_last_1y,avg_combined_overlay_scale_effective_last_1y,overheat_day_ratio_last_1y,trigger_count_last_1y,recovery_count_last_1y,effect_day_ratio_last_1y,effect_day_count_last_1y,return_abs_diff_sum_last_1y,reason_last_1y,ann_delta_full_pp,mdd_improve_full_pp,ann_delta_last_10y_pp,mdd_improve_last_10y_pp,ann_delta_last_5y_pp,mdd_improve_last_5y_pp,ann_delta_last_3y_pp,mdd_improve_last_3y_pp,ann_delta_last_1y_pp,mdd_improve_last_1y_pp,dd_improve_window_count,return_tolerance_ok,full_mdd_improved,material_effect,layer8_pass,pass_reason
A_clean_adaptive_quantile_adaptive_w252_eq0p85_xq0p6_floor_0p1_0p05_scale_0p50_same_side_or_exit,A_clean_scoremax_5_overheat_off,A_clean,A_clean,adaptive_quantile,adaptive_w252_eq0p85_xq0p6_floor_0p1_0p05_scale_0p50_same_side_or_exit,True,28,0.5,0p50,1.0,1p00,0.75,0p75,5.0,5,False,,,,1.0,decay_off,False,,,1.0,nav_off,0.07286549098123207,0.14725388650338464,-0.219612524556551,0.5514824342640744,813.0,0.35881066969588027,358.8106696958803,0.4959909539473684,0.49640213815789475,1.0,0.9377055921052632,0.9377055921052632,0.12458881578947369,39.0,11.0,0.2631578947368421,640.0,1.8872637120377513,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.07999751151585999,0.14644281442898963,-0.1953104340494961,0.5991404444717767,380.0,0.19505145928058187,195.05145928058187,0.5208333333333334,0.5210317460317461,1.0,0.9543650793650794,0.9543650793650794,0.09126984126984126,15.0,5.0,0.2253968253968254,284.0,0.7603579382304936,,0.05171492007378187,0.14854874230735063,-0.1953104340494961,0.41422585609154744,202.0,0.11275405338210132,112.75405338210132,0.5085978835978836,0.5089285714285714,1.0,0.9682539682539683,0.9682539682539683,0.06349206349206349,4.0,1.0,0.18783068783068782,142.0,0.33048393462375325,,0.00413147936640601,0.12353942215908151,-0.19531043404949633,0.09583863959801535,60.0,0.032570799446172576,32.570799446172565,0.4751984126984127,0.4791666666666667,1.0,0.9623015873015873,0.9623015873015873,0.07539682539682539,1.0,1.0,0.1626984126984127,41.0,0.09661333537603078,,-1.856723598274157,1.1426305809225545,,,-1.5738690779687037,-0.0008582739341456147,-2.2633737759895745,-0.0008582739341012058,-1.4220415289792676,-0.0008582739341345125,1,False,True,True,False,full_mdd=True;dd_windows=1;return_tol=False;material=True
A_clean_adaptive_quantile_adaptive_w252_eq0p85_xq0p7_floor_0p1_0p05_scale_0p00_same_side_or_exit,A_clean_scoremax_5_overheat_off,A_clean,A_clean,adaptive_quantile,adaptive_w252_eq0p85_xq0p7_floor_0p1_0p05_scale_0p00_same_side_or_exit,True,28,0.5,0p50,1.0,1p00,0.75,0p75,5.0,5,False,,,,1.0,decay_off,False,,,1.0,nav_off,0.056370116159198735,0.14051385787145354,-0.20309063173998065,0.4607290106702939,559.0,0.35296557302332315,352.96557302332315,0.44027549342105265,0.4406866776315789,1.0,0.8811677631578947,0.8811677631578947,0.11883223684210527,40.0,14.0,0.2652138157894737,645.0,3.6553899666359033,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.06059998686665624,0.14242398362683834,-0.19531043404949633,0.48469443877272084,290.0,0.19547732759965852,195.47732759965854,0.48115079365079366,0.48134920634920636,1.0,0.915079365079365,0.915079365079365,0.08492063492063492,16.0,7.0,0.22777777777777777,287.0,1.4202195443201955,,0.03279938754402534,0.14668902325255445,-0.19531043404949655,0.293879651334748,164.0,0.11586389987051783,115.86389987051783,0.48214285714285715,0.482473544973545,1.0,0.9431216931216931,0.9431216931216931,0.056878306878306875,5.0,3.0,0.18915343915343916,143.0,0.5778524824490239,,-0.01012894193702174,0.12067307977249372,-0.195310434049496,-0.023311986568785158,42.0,0.03302274216815636,33.022742168156356,0.4365079365079365,0.44047619047619047,1.0,0.9246031746031746,0.9246031746031746,0.07539682539682539,1.0,1.0,0.16666666666666666,42.0,0.19348771263033016,,-3.5062610804774907,2.7948198625795895,,,-3.5136215428890782,-0.0008582739341678192,-4.154927028965227,-0.0008582739341456147,-2.8480836593220427,-0.0008582739341012058,1,False,True,True,False,full_mdd=True;dd_windows=1;return_tol=False;material=True
A_clean_adaptive_quantile_adaptive_w252_eq0p85_xq0p7_floor_0p1_0p05_scale_0p50_same_side_or_exit,A_clean_scoremax_5_overheat_off,A_clean,A_clean,adaptive_quantile,adaptive_w252_eq0p85_xq0p7_floor_0p1_0p05_scale_0p50_same_side_or_exit,True,28,0.5,0p50,1.0,1p00,0.75,0p75,5.0,5,False,,,,1.0,decay_off,False,,,1.0,nav_off,0.07401482851039098,0.14847299424732627,-0.219612524556551,0.5553950663017769,802.0,0.36179232201380085,361.7923220138009,0.49886924342105265,0.4992804276315789,1.0,0.9405838815789473,0.9405838815789473,0.11883223684210527,40.0,14.0,0.2578125,627.0,1.791483220674115,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.07911228024719374,0.14846866629918234,-0.19531043404949566,0.5874817799308455,374.0,0.19703726388244208,197.03726388244206,0.5240079365079365,0.5242063492063492,1.0,0.9575396825396826,0.9575396825396826,0.08492063492063492,16.0,7.0,0.21984126984126984,277.0,0.6865699988487798,,0.05435294994826134,0.15141904964367228,-0.195310434049496,0.42580833032670323,199.0,0.11474908516848105,114.74908516848106,0.5119047619047619,0.5122354497354498,1.0,0.9715608465608465,0.9715608465608465,0.056878306878306875,5.0,3.0,0.18253968253968253,138.0,0.2750330186830775,,0.00413147936640601,0.12353942215908151,-0.19531043404949633,0.09583863959801535,60.0,0.032570799446172576,32.570799446172565,0.4751984126984127,0.4791666666666667,1.0,0.9623015873015873,0.9623015873015873,0.07539682539682539,1.0,1.0,0.1626984126984127,41.0,0.09661333537603078,,-1.7417898453582659,1.1426305809225545,,,-1.662392204835328,-0.0008582739341012058,-1.999570788541627,-0.0008582739340901036,-1.4220415289792676,-0.0008582739341345125,1,False,True,True,False,full_mdd=True;dd_windows=1;return_tol=False;material=True
A_clean_adaptive_quantile_adaptive_w252_eq0p85_xq0p8_floor_0p1_0p05_scale_0p00_same_side_or_exit,A_clean_scoremax_5_overheat_off,A_clean,A_clean,adaptive_quantile,adaptive_w252_eq0p85_xq0p8_floor_0p1_0p05_scale_0p00_same_side_or_exit,True,28,0.5,0p50,1.0,1p00,0.75,0p75,5.0,5,False,,,,1.0,decay_off,False,,,1.0,nav_off,0.06476755465266915,0.14142648690852413,-0.19531043404949644,0.5146606855839007,575.0,0.36347999235363837,363.4799923536383,0.4467516447368421,0.4471628289473684,1.0,0.8885690789473685,0.8885690789473685,0.11143092105263158,42.0,20.0,0.26192434210526316,637.0,3.477471670303379,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.06882183423817789,0.14308136068652902,-0.1953104340494961,0.5371051582644407,296.0,0.19898946080896218,198.98946080896218,0.4843253968253968,0.4845238095238095,1.0,0.919047619047619,0.919047619047619,0.08095238095238096,17.0,9.0,0.22698412698412698,286.0,1.351510322245186,,0.04183598990932813,0.14712211627501495,-0.19531043404949666,0.35266694165468504,167.0,0.11737076052849904,117.37076052849906,0.48412698412698413,0.484457671957672,1.0,0.9457671957671958,0.9457671957671958,0.05423280423280423,6.0,4.0,0.18915343915343916,143.0,0.5500239190838867,,-0.01012894193702174,0.12067307977249372,-0.195310434049496,-0.023311986568785158,42.0,0.03302274216815636,33.022742168156356,0.4365079365079365,0.44047619047619047,1.0,0.9246031746031746,0.9246031746031746,0.07539682539682539,1.0,1.0,0.16666666666666666,42.0,0.19348771263033016,,-2.6665172311304497,3.572839631628011,,,-2.691436805736913,-0.0008582739341456147,-3.251266792434948,-0.0008582739341567169,-2.8480836593220427,-0.0008582739341012058,1,False,True,True,False,full_mdd=True;dd_windows=1;return_tol=False;material=True
A_clean_adaptive_quantile_adaptive_w252_eq0p85_xq0p8_floor_0p1_0p05_scale_0p50_same_side_or_exit,A_clean_scoremax_5_overheat_off,A_clean,A_clean,adaptive_quantile,adaptive_w252_eq0p85_xq0p8_floor_0p1_0p05_scale_0p50_same_side_or_exit,True,28,0.5,0p50,1.0,1p00,0.75,0p75,5.0,5,False,,,,1.0,decay_off,False,,,1.0,nav_off,0.07859921998045705,0.14928831126385117,-0.20833659471959742,0.5817104920995927,792.0,0.36775903982932456,367.7590398293246,0.5025699013157895,0.5029810855263158,1.0,0.9442845394736842,0.9442845394736842,0.11143092105263158,42.0,20.0,0.2512335526315789,611.0,1.691188697066772,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.08399071982141382,0.14920112298848404,-0.19531043404949633,0.6155648918356549,371.0,0.19901611937345248,199.0161193734525,0.5259920634920635,0.5261904761904762,1.0,0.9595238095238096,0.9595238095238096,0.08095238095238096,17.0,9.0,0.21666666666666667,273.0,0.6440756423882725,,0.06045209219194758,0.15199673748374812,-0.195310434049496,0.4627164448931168,198.0,0.11573989351781817,115.73989351781819,0.5132275132275133,0.513558201058201,1.0,0.9728835978835979,0.9728835978835979,0.05423280423280423,6.0,4.0,0.18121693121693122,137.0,0.2564717162779081,,0.00413147936640601,0.12353942215908151,-0.19531043404949633,0.09583863959801535,60.0,0.032570799446172576,32.570799446172565,0.4751984126984127,0.4791666666666667,1.0,0.9623015873015873,0.9623015873015873,0.07539682539682539,1.0,1.0,0.1626984126984127,41.0,0.09661333537603078,,-1.2833506983516596,2.2702235646179125,,,-1.1745482474133206,-0.0008582739341678192,-1.389656564173003,-0.0008582739340901036,-1.4220415289792676,-0.0008582739341345125,1,False,True,True,False,full_mdd=True;dd_windows=1;return_tol=False;material=True
A_clean_adaptive_quantile_adaptive_w252_eq0p9_xq0p6_floor_0p1_0p05_scale_0p00_same_side_or_exit,A_clean_scoremax_5_overheat_off,A_clean,A_clean,adaptive_quantile,adaptive_w252_eq0p9_xq0p6_floor_0p1_0p05_scale_0p00_same_side_or_exit,True,28,0.5,0p50,1.0,1p00,0.75,0p75,5.0,5,False,,,,1.0,decay_off,False,,,1.0,nav_off,0.05763555155490119,0.14069537467502008,-0.20309063173998065,0.46882656329443556,559.0,0.3534770179765163,353.4770179765163,0.44109786184210525,0.4415090460526316,1.0,0.8819901315789473,0.8819901315789473,0.11800986842105263,37.0,10.0,0.2635690789473684,641.0,3.6221749784499764,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.06279005675452232,0.142689082941597,-0.19531043404949655,0.49851667192891136,287.0,0.19448403034364997,194.48403034364998,0.48253968253968255,0.48273809523809524,1.0,0.9158730158730158,0.9158730158730158,0.08412698412698413,14.0,4.0,0.2246031746031746,283.0,1.4016192336572533,,0.028603230139648828,0.14447831867155425,-0.19531043404949622,0.26794377070066655,158.0,0.11286033274866478,112.86033274866477,0.4771825396825397,0.4775132275132275,1.0,0.9365079365079365,0.9365079365079365,0.06349206349206349,4.0,1.0,0.18915343915343916,143.0,0.6610178925211824,,-0.01012894193702174,0.12067307977249372,-0.195310434049496,-0.023311986568785158,42.0,0.03302274216815636,33.022742168156356,0.4365079365079365,0.44047619047619047,1.0,0.9246031746031746,0.9246031746031746,0.07539682539682539,1.0,1.0,0.16666666666666666,42.0,0.19348771263033016,,-3.3797175409072455,2.7948198625795895,,,-3.2946145541024707,-0.0008582739341900236,-4.574542769402878,-0.000858273934112308,-2.8480836593220427,-0.0008582739341012058,1,False,True,True,False,full_mdd=True;dd_windows=1;return_tol=False;material=True
A_clean_adaptive_quantile_adaptive_w252_eq0p9_xq0p6_floor_0p1_0p05_scale_0p50_same_side_or_exit,A_clean_scoremax_5_overheat_off,A_clean,A_clean,adaptive_quantile,adaptive_w252_eq0p9_xq0p6_floor_0p1_0p05_scale_0p50_same_side_or_exit,True,28,0.5,0p50,1.0,1p00,0.75,0p75,5.0,5,False,,,,1.0,decay_off,False,,,1.0,nav_off,0.07457093730209641,0.14811639283155684,-0.219612524556551,0.5598628837865535,808.0,0.3615307670480631,361.5307670480631,0.49886924342105265,0.4992804276315789,1.0,0.9409950657894737,0.9409950657894737,0.11800986842105263,37.0,10.0,0.2590460526315789,630.0,1.7938832136527574,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.08018744929638588,0.14780337126490203,-0.19531043404949633,0.5961804543413919,376.0,0.1960296853501778,196.0296853501778,0.5240079365079365,0.5242063492063492,1.0,0.957936507936508,0.957936507936508,0.08412698412698413,14.0,4.0,0.22142857142857142,279.0,0.694305099927997,,0.05171492007378187,0.14854874230735063,-0.1953104340494961,0.41422585609154744,202.0,0.11275405338210132,112.75405338210132,0.5085978835978836,0.5089285714285714,1.0,0.9682539682539683,0.9682539682539683,0.06349206349206349,4.0,1.0,0.18783068783068782,142.0,0.33048393462375325,,0.00413147936640601,0.12353942215908151,-0.19531043404949633,0.09583863959801535,60.0,0.032570799446172576,32.570799446172565,0.4751984126984127,0.4791666666666667,1.0,0.9623015873015873,0.9623015873015873,0.07539682539682539,1.0,1.0,0.1626984126984127,41.0,0.09661333537603078,,-1.6861789661877236,1.1426305809225545,,,-1.5548752999161142,-0.0008582739341678192,-2.2633737759895745,-0.0008582739341012058,-1.4220415289792676,-0.0008582739341345125,1,False,True,True,False,full_mdd=True;dd_windows=1;return_tol=False;material=True
A_clean_adaptive_quantile_adaptive_w252_eq0p9_xq0p7_floor_0p1_0p05_scale_0p00_same_side_or_exit,A_clean_scoremax_5_overheat_off,A_clean,A_clean,adaptive_quantile,adaptive_w252_eq0p9_xq0p7_floor_0p1_0p05_scale_0p00_same_side_or_exit,True,28,0.5,0p50,1.0,1p00,0.75,0p75,5.0,5,False,,,,1.0,decay_off,False,,,1.0,nav_off,0.05846447185723247,0.14209991749294706,-0.20309063173998065,0.4711251371502991,565.0,0.3574902140777113,357.4902140777113,0.44644325657894735,0.4468544407894737,1.0,0.8877467105263158,0.8877467105263158,0.11225328947368421,37.0,12.0,0.25945723684210525,631.0,3.4575128036494984,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.05849639079365043,0.14501864959811064,-0.1953104340494961,0.4649382377099842,291.0,0.19649463806860779,196.4946380686078,0.4882936507936508,0.4884920634920635,1.0,0.9222222222222223,0.9222222222222223,0.07777777777777778,14.0,5.0,0.22063492063492063,278.0,1.276997355898476,,0.021686642273271994,0.14828820227637662,-0.19531043404949577,0.21938211789121229,162.0,0.1148709404736226,114.87094047362262,0.48677248677248675,0.4871031746031746,1.0,0.9470899470899471,0.9470899470899471,0.05291005291005291,4.0,2.0,0.18253968253968253,138.0,0.536396014762405,,-0.01012894193702174,0.12067307977249372,-0.195310434049496,-0.023311986568785158,42.0,0.03302274216815636,33.022742168156356,0.4365079365079365,0.44047619047619047,1.0,0.9246031746031746,0.9246031746031746,0.07539682539682539,1.0,1.0,0.16666666666666666,42.0,0.19348771263033016,,-3.2968255106741173,2.7948198625795895,,,-3.723981150189659,-0.0008582739341456147,-5.266201556040562,-0.0008582739340678991,-2.8480836593220427,-0.0008582739341012058,1,False,True,True,False,full_mdd=True;dd_windows=1;return_tol=False;material=True
A_clean_adaptive_quantile_adaptive_w252_eq0p9_xq0p7_floor_0p1_0p05_scale_0p50_same_side_or_exit,A_clean_scoremax_5_overheat_off,A_clean,A_clean,adaptive_quantile,adaptive_w252_eq0p9_xq0p7_floor_0p1_0p05_scale_0p50_same_side_or_exit,True,28,0.5,0p50,1.0,1p00,0.75,0p75,5.0,5,False,,,,1.0,decay_off,False,,,1.0,nav_off,0.07554690129747055,0.14930955159901807,-0.219612524556551,0.5626719594821776,796.0,0.36351457676644183,363.51457676644185,0.5017475328947368,0.5021587171052632,1.0,0.9438733552631579,0.9438733552631579,0.11225328947368421,37.0,12.0,0.2532894736842105,616.0,1.7023971180195119,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.07896279778955728,0.14977458993060588,-0.19531043404949622,0.5827441471910733,369.0,0.19701764735249616,197.01764735249617,0.5271825396825397,0.5273809523809524,1.0,0.9611111111111111,0.9611111111111111,0.07777777777777778,14.0,5.0,0.2150793650793651,271.0,0.6248115562766744,,0.049728386077946496,0.15180277795995673,-0.195310434049496,0.3961546148140308,195.0,0.11374201538441965,113.74201538441966,0.5138888888888888,0.5142195767195767,1.0,0.9735449735449735,0.9735449735449735,0.05291005291005291,4.0,2.0,0.17724867724867724,134.0,0.2609903909724306,,0.00413147936640601,0.12353942215908151,-0.19531043404949633,0.09583863959801535,60.0,0.032570799446172576,32.570799446172565,0.4751984126984127,0.4791666666666667,1.0,0.9623015873015873,0.9623015873015873,0.07539682539682539,1.0,1.0,0.1626984126984127,41.0,0.09661333537603078,,-1.5885825666503095,1.1426305809225545,,,-1.6773404505989742,-0.0008582739341567169,-2.4620271755731116,-0.0008582739340901036,-1.4220415289792676,-0.0008582739341345125,1,False,True,True,False,full_mdd=True;dd_windows=1;return_tol=False;material=True
A_clean_adaptive_quantile_adaptive_w252_eq0p9_xq0p8_floor_0p1_0p05_scale_0p00_same_side_or_exit,A_clean_scoremax_5_overheat_off,A_clean,A_clean,adaptive_quantile,adaptive_w252_eq0p9_xq0p8_floor_0p1_0p05_scale_0p00_same_side_or_exit,True,28,0.5,0p50,1.0,1p00,0.75,0p75,5.0,5,False,,,,1.0,decay_off,False,,,1.0,nav_off,0.06319257076677842,0.14310360944093195,-0.19531043404949633,0.4999703039554945,583.0,0.3690083096572381,369.0083096572381,0.4537417763157895,0.45415296052631576,1.0,0.8959703947368421,0.8959703947368421,0.1040296052631579,39.0,18.0,0.2553453947368421,621.0,3.2622109291600716,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.0667019309371335,0.14566465983696247,-0.1953104340494961,0.5165449157529876,297.0,0.20000677127791144,200.0067712779114,0.49146825396825394,0.49166666666666664,1.0,0.9261904761904762,0.9261904761904762,0.07380952380952381,15.0,7.0,0.21984126984126984,277.0,1.2082881338234666,,0.030626012338275777,0.14871911514902653,-0.19531043404949644,0.27775829368442434,165.0,0.11637780113160383,116.37780113160383,0.4887566137566138,0.48908730158730157,1.0,0.9497354497354498,0.9497354497354498,0.05026455026455026,5.0,3.0,0.18253968253968253,138.0,0.5085674513972678,,-0.01012894193702174,0.12067307977249372,-0.195310434049496,-0.023311986568785158,42.0,0.03302274216815636,33.022742168156356,0.4365079365079365,0.44047619047619047,1.0,0.9246031746031746,0.9246031746031746,0.07539682539682539,1.0,1.0,0.16666666666666666,42.0,0.19348771263033016,,-2.824015619719522,3.572839631628022,,,-2.903427135841352,-0.0008582739341456147,-4.3722645495401835,-0.0008582739341345125,-2.8480836593220427,-0.0008582739341012058,1,False,True,True,False,full_mdd=True;dd_windows=1;return_tol=False;material=True
A_clean_adaptive_quantile_adaptive_w252_eq0p9_xq0p8_floor_0p1_0p05_scale_0p50_same_side_or_exit,A_clean_scoremax_5_overheat_off,A_clean,A_clean,adaptive_quantile,adaptive_w252_eq0p9_xq0p8_floor_0p1_0p05_scale_0p50_same_side_or_exit,True,28,0.5,0p50,1.0,1p00,0.75,0p75,5.0,5,False,,,,1.0,decay_off,False,,,1.0,nav_off,0.07824633033582518,0.150142074859942,-0.20833659471959742,0.5770788728008232,783.0,0.3694834088674708,369.48340886747076,0.505859375,0.5062705592105263,1.0,0.947985197368421,0.947985197368421,0.1040296052631579,39.0,18.0,0.24588815789473684,598.0,1.5958010716822275,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.08384056158503905,0.1505006840649508,-0.19531043404949622,0.6106324568804259,366.0,0.19899650284350656,198.99650284350656,0.5291666666666667,0.5293650793650794,1.0,0.9630952380952381,0.9630952380952381,0.07380952380952381,15.0,7.0,0.2119047619047619,267.0,0.5823171998161671,,0.0558007764897519,0.15237967260400523,-0.19531043404949622,0.43308446066378997,194.0,0.11473282373375678,114.73282373375679,0.5152116402116402,0.515542328042328,1.0,0.9748677248677249,0.9748677248677249,0.05026455026455026,5.0,3.0,0.17592592592592593,133.0,0.2424290885672612,,0.00413147936640601,0.12353942215908151,-0.19531043404949633,0.09583863959801535,60.0,0.032570799446172576,32.570799446172565,0.4751984126984127,0.4791666666666667,1.0,0.9623015873015873,0.9623015873015873,0.07539682539682539,1.0,1.0,0.1626984126984127,41.0,0.09661333537603078,,-1.3186396628148467,2.2702235646179125,,,-1.189564071050797,-0.0008582739341567169,-1.854788134392571,-0.000858273934112308,-1.4220415289792676,-0.0008582739341345125,1,False,True,True,False,full_mdd=True;dd_windows=1;return_tol=False;material=True
A_clean_adaptive_quantile_adaptive_w252_eq0p95_xq0p6_floor_0p1_0p05_scale_0p00_same_side_or_exit,A_clean_scoremax_5_overheat_off,A_clean,A_clean,adaptive_quantile,adaptive_w252_eq0p95_xq0p6_floor_0p1_0p05_scale_0p00_same_side_or_exit,True,28,0.5,0p50,1.0,1p00,0.75,0p75,5.0,5,False,,,,1.0,decay_off,False,,,1.0,nav_off,0.04845566717068461,0.14578518494344628,-0.20309063173998065,0.3976914354364649,563.0,0.353997274152855,353.99727415285497,0.46484375,0.4652549342105263,1.0,0.9066611842105263,0.9066611842105263,0.09333881578947369,28.0,7.0,0.24054276315789475,585.0,2.914127710247785,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.05206592204930871,0.14938136712423478,-0.19531043404949588,0.41489370398637687,288.0,0.19349497796542187,193.49497796542187,0.5031746031746032,0.5033730158730159,1.0,0.9373015873015873,0.9373015873015873,0.0626984126984127,10.0,3.0,0.20555555555555555,259.0,0.9973559460090232,,0.030619944104993024,0.15296566080158572,-0.19531043404949622,0.27421072322196494,161.0,0.11336790109969884,113.36790109969886,0.5036375661375662,0.503968253968254,1.0,0.9642857142857143,0.9642857142857143,0.03571428571428571,2.0,1.0,0.16666666666666666,126.0,0.33816402876877605,,-0.01012894193702174,0.12067307977249372,-0.195310434049496,-0.023311986568785158,42.0,0.03302274216815636,33.022742168156356,0.4365079365079365,0.44047619047619047,1.0,0.9246031746031746,0.9246031746031746,0.07539682539682539,1.0,1.0,0.16666666666666666,42.0,0.19348771263033016,,-4.297705979328903,2.7948198625795895,,,-4.367028024623831,-0.0008582739341234102,-4.372871372868459,-0.000858273934112308,-2.8480836593220427,-0.0008582739341012058,1,False,True,True,False,full_mdd=True;dd_windows=1;return_tol=False;material=True
A_clean_adaptive_quantile_adaptive_w252_eq0p95_xq0p6_floor_0p1_0p05_scale_0p50_same_side_or_exit,A_clean_scoremax_5_overheat_off,A_clean,A_clean,adaptive_quantile,adaptive_w252_eq0p95_xq0p6_floor_0p1_0p05_scale_0p50_same_side_or_exit,True,28,0.5,0p50,1.0,1p00,0.75,0p75,5.0,5,False,,,,1.0,decay_off,False,,,1.0,nav_off,0.0697494550995299,0.15171414877982575,-0.219612524556551,0.5205277789210602,764.0,0.3614144295237597,361.4144295237597,0.5105365953947368,0.5109477796052632,1.0,0.9533305921052632,0.9533305921052632,0.09333881578947369,28.0,7.0,0.23766447368421054,578.0,1.4426525179160585,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.07472724218137716,0.15262009976047555,-0.19531043404949633,0.548956792427998,355.0,0.1954635604638037,195.46356046380367,0.5342261904761905,0.5344246031746032,1.0,0.9686507936507937,0.9686507936507937,0.0626984126984127,10.0,3.0,0.20317460317460317,256.0,0.49330730698219627,,0.05243854274378812,0.15475364782466708,-0.19531043404949633,0.4082091820676017,186.0,0.11295166946908032,112.95166946908034,0.5218253968253969,0.5221560846560847,1.0,0.9821428571428571,0.9821428571428571,0.03571428571428571,2.0,1.0,0.16534391534391535,125.0,0.16904917227384253,,0.00413147936640601,0.12353942215908151,-0.19531043404949633,0.09583863959801535,60.0,0.032570799446172576,32.570799446172565,0.4751984126984127,0.4791666666666667,1.0,0.9623015873015873,0.9623015873015873,0.07539682539682539,1.0,1.0,0.1626984126984127,41.0,0.09661333537603078,,-2.1683271864443743,1.1426305809225545,,,-2.100896011416986,-0.0008582739341678192,-2.1910115089889493,-0.0008582739341234102,-1.4220415289792676,-0.0008582739341345125,1,False,True,True,False,full_mdd=True;dd_windows=1;return_tol=False;material=True
