mode,line_id,candidate,lookback,r2_threshold,switch_buffer,entry_fraction,target_vol,momentum_decay,nav_enter,nav_exit,nav_scale,overheat_enter,overheat_exit,overheat_scale,overheat_recovery_mode,rows_full,cash_ratio_full,avg_exposure_full,trades_full,cost_total_full,turnover_total_full,nav_defense_day_ratio_full,overheat_day_ratio_full,ann_return_full,max_dd_full,reason_full,ann_return_last_10y,max_dd_last_10y,reason_last_10y,ann_return_last_5y,max_dd_last_5y,reason_last_5y,ann_return_last_3y,max_dd_last_3y,reason_last_3y,ann_return_last_1y,max_dd_last_1y,reason_last_1y
insample_2007_2016_emxc_proxy_pool,final_main,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,28,,1.15,0.25,off,off,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2432,0.14021381578947367,0.6465357730263158,977,0.3076045475886401,307.60454758864,0.2709703947368421,0.03289473684210526,0.08361922419934387,-0.2605338475447849,,,,insufficient rows: 2432 < 2520 trading days,0.036863157397625246,-0.26053384754478615,,0.014050121667832594,-0.2605338475447845,,-0.10409541840576308,-0.14801685302981993,
oos_2017_2026_standalone_reset_emxc_proxy_pool,final_main,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,28,,1.15,0.25,off,off,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2302,0.11772371850564727,0.7524435273675065,585,0.2943827348104433,294.3827348104433,0.04778453518679409,0.02693310165073849,0.16972612898896045,-0.21773319829573257,,,,insufficient rows: 2302 < 2520 trading days,0.2074465922775195,-0.19986683822464368,,0.29167387716309023,-0.17139268577001132,,0.4081129554795826,-0.15874492686466857,
oos_2017_2026_continuous_state_from_2007_emxc_proxy_pool,final_main,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,28,,1.15,0.25,off,off,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2302,0.10599478714161599,0.6280951346655083,1118,0.2521653379774284,252.1653379774284,0.37098175499565594,0.02693310165073849,0.15859195946075366,-0.21773299334235274,,,,insufficient rows: 2302 < 2520 trading days,0.2074465511304997,-0.19986646288030552,,0.29167410418419815,-0.17139262726396587,,0.4081130329356295,-0.15874492686466868,
