date,mode,candidate,line_id,position_before,fraction_before,position,holding_fraction,actual_position_before,actual_position_next,nav_defense_scale_effective,nav_defense_scale_next,nav_defense_on_effective,nav_defense_on_next,overheat_rule_scale_effective,overheat_rule_scale_next,overheat_rule_on_effective,overheat_rule_on_next,overheat_bias,overheat_bias_mom,overheat_same_side,combined_overlay_scale_effective,combined_overlay_scale_next,asset_return,gross_return,turnover,cost,return,nav,exposure_effective,final_exposure_after_overheat
2007-02-02,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2007-02-05,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2007-02-06,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2007-02-07,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2007-02-08,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2007-02-09,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2007-02-12,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,GLD,0.25,CASH,GLD,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.25,0.00025,-0.00024999999999997247,0.99975,0.0,0.25
2007-02-13,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,GLD,0.25,GLD,0.25,GLD,GLD,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.002588673270676356,0.000647168317669089,0.00048506232128542326,4.850623212854232e-07,0.0006466829414306652,1.0003965212706953,0.25,0.25
2007-02-14,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,GLD,0.25,GLD,0.25,GLD,GLD,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.008049915525077056,0.002012478881269264,0.0015063277082508209,1.5063277082508209e-06,0.002010969522108219,1.0024082881849938,0.25,0.25
2007-02-15,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,GLD,0.25,GLD,0.25,GLD,GLD,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0006026957039624303,0.00015067392599060758,0.0001129884200841147,1.129884200841147e-07,0.0001505609205461056,1.002559211699626,0.25,0.25
2007-02-16,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,GLD,0.25,GLD,1.0,GLD,GLD,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,-0.0007529445716073502,-0.00018823614290183754,0.7501412036868138,0.0007501412036868138,-0.0009382361429017827,1.0016185744118102,0.25,1.0
2007-02-26,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,GLD,1.0,GLD,1.0,GLD,GLD,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.02622058239550573,0.02622058239550573,0.0,0.0,0.02622058239550573,1.0278815967710442,1.0,1.0
2007-02-27,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,GLD,1.0,GLD,1.0,GLD,GLD,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,-0.03950065891754684,-0.03950065891754684,0.0,0.0,-0.03950065891754684,0.9872795964093678,1.0,1.0
2007-02-28,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,GLD,1.0,GLD,1.0,GLD,GLD,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.016358349410153794,0.016358349410153794,0.0,0.0,0.016358349410153794,1.003429861012948,1.0,1.0
2007-03-01,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,GLD,1.0,GLD,1.0,GLD,GLD,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,-0.009927852418505356,-0.009927852418505356,0.0,0.0,-0.009927852418505356,0.9934679574404901,1.0,1.0
2007-03-02,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,GLD,1.0,GLD,1.0,GLD,GLD,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,-0.032057134915445484,-0.032057134915445484,0.0,0.0,-0.032057134915445484,0.9616202210946483,1.0,1.0
2007-03-05,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,GLD,1.0,GLD,1.0,GLD,GLD,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,-0.012242957000559329,-0.012242957000559329,0.0,0.0,-0.012242957000559329,0.9498471460769181,1.0,1.0
2007-03-06,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,GLD,1.0,GLD,1.0,GLD,GLD,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.019386639357807045,0.019386639357807045,0.0,0.0,0.019386639357807045,0.9682614901429536,1.0,1.0
2007-03-07,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,GLD,1.0,CASH,0.0,GLD,CASH,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0023382934109268394,0.0023382934109268394,1.0,0.001,0.0013359551175158302,0.9695550440358036,1.0,0.0
2007-03-08,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9695550440358036,0.0,0.0
2007-03-09,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9695550440358036,0.0,0.0
2007-03-12,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9695550440358036,0.0,0.0
2007-03-13,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9695550440358036,0.0,0.0
2007-03-14,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9695550440358036,0.0,0.0
2007-03-15,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9695550440358036,0.0,0.0
2007-03-16,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9695550440358036,0.0,0.0
2007-03-19,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9695550440358036,0.0,0.0
2007-03-20,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9695550440358036,0.0,0.0
2007-03-21,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9695550440358036,0.0,0.0
2007-03-22,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,EMXC,0.25,CASH,EMXC,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.25,0.00025,-0.00024999999999997247,0.9693126552747947,0.0,0.25
2007-03-23,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,EMXC,0.25,EMXC,0.25,EMXC,EMXC,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.004640039273170249,0.0011600098182925622,0.000868999315980834,8.68999315980834e-07,0.0011591398109287443,0.9704362241627608,0.25,0.25
2007-03-26,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,EMXC,0.25,EMXC,1.0,EMXC,EMXC,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,-0.0005986002346149988,-0.0001496500586537497,0.7501122543428593,0.0007501122543428593,-0.0008996500586537781,0.9695631711567729,0.25,1.0
2007-03-27,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,EMXC,1.0,EMXC,1.0,EMXC,EMXC,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,-0.0044499827729860275,-0.0044499827729860275,0.0,0.0,-0.0044499827729860275,0.9652486317478036,1.0,1.0
2007-03-28,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,EMXC,1.0,EMXC,1.0,EMXC,EMXC,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,-0.017880523223496536,-0.017880523223496536,0.0,0.0,-0.017880523223496536,0.9479894811713888,1.0,1.0
2007-03-29,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,EMXC,1.0,EMXC,1.0,EMXC,EMXC,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.01986898156852379,0.01986898156852379,0.0,0.0,0.01986898156852379,0.9668250666999376,1.0,1.0
2007-03-30,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,EMXC,1.0,EMXC,1.0,EMXC,EMXC,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,-0.00017158429153518728,-0.00017158429153518728,0.0,0.0,-0.00017158429153518728,0.9666591747058294,1.0,1.0
2007-04-02,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,EMXC,1.0,EMXC,1.0,EMXC,EMXC,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.006866750627043228,0.006866750627043228,0.0,0.0,0.006866750627043228,0.9732969821998777,1.0,1.0
2007-04-03,insample_2007_2016_emxc_proxy_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,EMXC,1.0,EMXC,1.0,EMXC,EMXC,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0163682450711522,0.0163682450711522,0.0,0.0,0.0163682450711522,0.9892281457315382,1.0,1.0
