mode,line_id,candidate,lookback,r2_threshold,switch_buffer,entry_fraction,target_vol,momentum_decay,nav_enter,nav_exit,nav_scale,overheat_enter,overheat_exit,overheat_scale,overheat_recovery_mode,rows_full,cash_ratio_full,avg_exposure_full,trades_full,cost_total_full,turnover_total_full,nav_defense_day_ratio_full,overheat_day_ratio_full,ann_return_full,max_dd_full,reason_full,ann_return_last_10y,max_dd_last_10y,reason_last_10y,ann_return_last_5y,max_dd_last_5y,reason_last_5y,ann_return_last_3y,max_dd_last_3y,reason_last_3y,ann_return_last_1y,max_dd_last_1y,reason_last_1y
standalone_reset_2017,final_main,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,28,,1.15,0.25,off,off,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2302,0.09339704604691572,0.7598827106863597,644,0.3331631923398706,333.16319233987053,0.05082536924413553,0.021720243266724587,0.13558058588748145,-0.2512636446211869,,,,insufficient rows: 2302 < 2520 trading days,0.11508199392658014,-0.25126364462118755,,0.17471531816581143,-0.20256382569627873,,0.14531796791587914,-0.20256382569627862,
continuous_state_from_2007,final_main,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,28,,1.15,0.25,off,off,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2302,0.08166811468288444,0.6718071242397915,1037,0.30003641279588245,300.03641279588237,0.289748045178106,0.021720243266724587,0.12747098659677247,-0.2512635224559946,,,,insufficient rows: 2302 < 2520 trading days,0.11508200348048092,-0.2512635224559948,,0.17471529393826102,-0.2025638256962785,,0.14531767864036915,-0.20256382569627895,
