candidate,baseline_candidate,line_role,lookback,r2_threshold,r2_label,switch_buffer,buffer_label,entry_fraction,entry_label,target_vol,target_vol_label,vol_window,max_lev,ann_return_full,max_dd_full,reason_full,trades_full,cost_total_full,turnover_total_full,avg_scale_effective_full,avg_exposure_effective_full,scale_change_days_full,avg_realized_vol_full,ann_return_last_10y,max_dd_last_10y,reason_last_10y,trades_last_10y,cost_total_last_10y,turnover_total_last_10y,avg_scale_effective_last_10y,avg_exposure_effective_last_10y,scale_change_days_last_10y,avg_realized_vol_last_10y,ann_return_last_5y,max_dd_last_5y,reason_last_5y,trades_last_5y,cost_total_last_5y,turnover_total_last_5y,avg_scale_effective_last_5y,avg_exposure_effective_last_5y,scale_change_days_last_5y,avg_realized_vol_last_5y,ann_return_last_3y,max_dd_last_3y,reason_last_3y,trades_last_3y,cost_total_last_3y,turnover_total_last_3y,avg_scale_effective_last_3y,avg_exposure_effective_last_3y,scale_change_days_last_3y,avg_realized_vol_last_3y,ann_return_last_1y,max_dd_last_1y,reason_last_1y,trades_last_1y,cost_total_last_1y,turnover_total_last_1y,avg_scale_effective_last_1y,avg_exposure_effective_last_1y,scale_change_days_last_1y,avg_realized_vol_last_1y,ann_delta_full_pp,mdd_improve_full_pp,trade_delta_full,ann_delta_last_10y_pp,mdd_improve_last_10y_pp,trade_delta_last_10y,ann_delta_last_5y_pp,mdd_improve_last_5y_pp,trade_delta_last_5y,ann_delta_last_3y_pp,mdd_improve_last_3y_pp,trade_delta_last_3y,ann_delta_last_1y_pp,mdd_improve_last_1y_pp,trade_delta_last_1y,dd_improve_window_count,return_tolerance_ok,full_mdd_improved,layer5_pass,pass_reason
lb_28_r2_0p50_buf_1p00_entry_0p67_tv25,lb_28_r2_0p50_buf_1p00_entry_0p67_no_tv,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,0.25,tv25,80,1.5,0.10959522887155781,-0.3242371831966284,,1435.0,0.5005936641789404,500.59366417894034,1.3800557684444925,0.7495894157895143,71.0,0.15838185224444917,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,0.12467088536721316,-0.2562102515593684,,759.0,0.26207520075863205,262.07520075863204,1.3700993119382865,0.7570369518775452,40.0,0.15618064245795854,0.09483877155426046,-0.25621025155936805,,436.0,0.150430185464971,150.430185464971,1.3748998770077374,0.7219704648079663,23.0,0.15225524042795394,0.05141071308924183,-0.2562102515593684,,134.0,0.043867893541318204,43.86789354131821,1.421973999147566,0.7102690469594597,7.0,0.14128537137266137,2.1304577780945078,-9.907812052941722,1031.0,,,,3.1646896680586734,-6.429670126318809,548.0,1.9614604088745047,-6.429670126318787,315.0,2.7161372033686737,-6.429670126318876,100.0,0,True,False,False,full_mdd=False;dd_windows=0;return_tol=True
lb_28_r2_0p50_buf_1p00_entry_0p67_tv28,lb_28_r2_0p50_buf_1p00_entry_0p67_no_tv,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,0.28,tv28,80,1.5,0.11599479713819316,-0.3253621741824507,,1435.0,0.5160773820405027,516.0773820405027,1.417205101667294,0.7726253789968256,41.0,0.15838185224444917,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,0.13121988717598843,-0.2662587995843285,,759.0,0.2732808938997652,273.28089389976515,1.4151493361839713,0.7855910066203494,23.0,0.15618064245795854,0.10004914302910484,-0.26625879958432885,,436.0,0.15591185973594066,155.91185973594065,1.4132928187294396,0.7475831438206112,12.0,0.15225524042795394,0.03160064598665313,-0.26625879958432885,,134.0,0.04516180016267463,45.16180016267462,1.4386661337575564,0.7288545285181188,2.0,0.14128537137266137,2.7704146047580425,-10.020311151523952,1031.0,,,,3.8195898489362,-7.434524928814823,548.0,2.4824975563589424,-7.434524928814867,315.0,0.7351304931098035,-7.434524928814923,100.0,0,True,False,False,full_mdd=False;dd_windows=0;return_tol=True
lb_28_r2_0p50_buf_1p00_entry_0p67_tv30,lb_28_r2_0p50_buf_1p00_entry_0p67_no_tv,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,0.3,tv30,80,1.5,0.11846944384184854,-0.3264273970880951,,1435.0,0.5275411588842516,527.5411588842514,1.4458913174020127,0.7876148165450013,29.0,0.15838185224444917,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,0.13074544700985724,-0.276149495936061,,759.0,0.27994835376022087,279.94835376022087,1.4474852230564368,0.8008627865921121,18.0,0.15618064245795854,0.09888547153097682,-0.2761494959360614,,436.0,0.16112060067898376,161.12060067898378,1.461852046423207,0.7701836307794186,10.0,0.15225524042795394,0.029307637799119046,-0.2761494959360613,,134.0,0.047141193375478244,47.14119337547824,1.5,0.7583928571428572,0.0,0.14128537137266137,3.0178792751235806,-10.12683344208839,1031.0,,,,3.7721458323230816,-8.423594563988068,548.0,2.366130406546141,-8.423594563988123,315.0,0.505829674356395,-8.423594563988168,100.0,0,True,False,False,full_mdd=False;dd_windows=0;return_tol=True
lb_28_r2_0p50_buf_1p00_entry_0p67_tv35,lb_28_r2_0p50_buf_1p00_entry_0p67_no_tv,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,0.35,tv35,80,1.5,0.11836825317972721,-0.3264273970880951,,1435.0,0.5296971704287383,529.6971704287383,1.4532552094755105,0.7913668446827851,7.0,0.15838185224444917,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,0.12923294741942604,-0.27009377652891076,,759.0,0.2824952227282478,282.49522272824777,1.459655698552364,0.8070143946231172,4.0,0.15618064245795854,0.10193019170846118,-0.27009377652891087,,436.0,0.16150476720395268,161.5047672039527,1.462539629992357,0.7732114276658003,0.0,0.15225524042795394,0.02909519281113715,-0.2700937765289104,,134.0,0.045921661633007996,45.92166163300799,1.462539629992357,0.739453072449707,0.0,0.14128537137266137,3.0077602089114475,-10.12683344208839,1031.0,,,,3.620895873279961,-7.8180226232730465,548.0,2.670602424294577,-7.818022623273069,315.0,0.48458517555820535,-7.81802262327308,100.0,0,True,False,False,full_mdd=False;dd_windows=0;return_tol=True
lb_28_r2_0p50_buf_1p00_entry_0p75_no_tv,lb_28_r2_0p50_buf_1p00_entry_0p75_no_tv,layer4_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,,no_tv,80,1.5,0.09143291792539343,-0.23103888667324657,,404.0,0.364,364.0,1.0,0.555407072368421,0.0,,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,0.09573677323982399,-0.19530123877110372,,211.0,0.19525000000000003,195.25,1.0,0.564484126984127,0.0,,0.07434947476573273,-0.19530123877110417,,121.0,0.11175000000000002,111.75,1.0,0.5396825396825397,0.0,,0.01835303263088406,-0.19530123877110384,,34.0,0.0315,31.5,1.0,0.5128968253968254,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,baseline/no target-vol
lb_28_r2_0p50_buf_1p00_entry_0p75_tv15,lb_28_r2_0p50_buf_1p00_entry_0p75_no_tv,layer4_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,0.15,tv15,80,1.5,0.07766201958104624,-0.27212930587297446,,1435.0,0.3649731531440402,364.9731531440402,0.9845916789990522,0.5410529116706536,157.0,0.16112600933199311,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,0.09203195992080482,-0.17435891194625364,,759.0,0.19713682232170354,197.13682232170356,1.0051162085408472,0.5618802280285037,74.0,0.1586913692127162,0.05285439391005342,-0.1743589119462532,,436.0,0.11623011194032516,116.23011194032517,1.0074896267699889,0.5325278561919474,44.0,0.15482047571274596,0.03490032321110381,-0.1743589119462533,,134.0,0.03198186992102977,31.981869921029766,1.0674691441280033,0.4824112346384504,9.0,0.14273511003801984,-1.3770898344347193,-4.109041919972789,1031.0,,,,-0.37048133190191734,2.094232682485009,548.0,-2.1495080855679305,2.0942326824850976,315.0,1.6547290580219753,2.0942326824850532,100.0,3,False,False,False,full_mdd=False;dd_windows=3;return_tol=False
lb_28_r2_0p50_buf_1p00_entry_0p75_tv18,lb_28_r2_0p50_buf_1p00_entry_0p75_no_tv,layer4_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,0.18,tv18,80,1.5,0.08840045319342749,-0.3063237828983483,,1435.0,0.42058877233844294,420.58877233844294,1.135037882040535,0.6260020305108758,152.0,0.16112600933199311,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,0.10389736026378493,-0.2052501692516152,,759.0,0.22384377530949245,223.84377530949246,1.1374016967938771,0.6399358088366742,70.0,0.1586913692127162,0.06296968615975773,-0.2052501692516151,,436.0,0.13124473802733838,131.24473802733837,1.1373600210673749,0.6080631398619711,43.0,0.15482047571274596,0.04133699374943656,-0.2052501692516151,,134.0,0.036960629683105706,36.96062968310571,1.180797229964293,0.561387584643797,12.0,0.14273511003801984,-0.3032464731965945,-7.52848962251017,1031.0,,,,0.8160587023960941,-0.9948930480511486,548.0,-1.1379788605974994,-0.9948930480510931,315.0,2.29839611185525,-0.9948930480511264,100.0,0,True,False,False,full_mdd=False;dd_windows=0;return_tol=True
lb_28_r2_0p50_buf_1p00_entry_0p75_tv20,lb_28_r2_0p50_buf_1p00_entry_0p75_no_tv,layer4_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,0.2,tv20,80,1.5,0.09569951495594875,-0.3261727640748512,,1437.0,0.45231895199540145,452.31895199540145,1.2237641402565034,0.6773438340210785,122.0,0.16112600933199311,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,0.11124114657415451,-0.22327961350555459,,761.0,0.23807839552631027,238.07839552631026,1.2136247911120985,0.6861494167350095,60.0,0.1586913692127162,0.06987551169134387,-0.22327961350555448,,438.0,0.13903459940221974,139.03459940221975,1.212781277756736,0.6537091922591021,35.0,0.15482047571274596,0.03572108749768943,-0.2232796135055547,,135.0,0.03901954285422687,39.01954285422687,1.2355010879175667,0.6065974937518678,11.0,0.14273511003801984,0.4266597030555319,-9.51338774016046,1033.0,,,,1.5504373334330523,-2.797837473445086,550.0,-0.44739630743888537,-2.7978374734450306,317.0,1.7368054866805371,-2.797837473445086,101.0,0,True,False,False,full_mdd=False;dd_windows=0;return_tol=True
lb_28_r2_0p50_buf_1p00_entry_0p75_tv22,lb_28_r2_0p50_buf_1p00_entry_0p75_no_tv,layer4_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,0.22,tv22,80,1.5,0.10388548061207814,-0.32394207850652645,,1437.0,0.47504648360818785,475.0464836081878,1.2883863029298326,0.7132228793931399,106.0,0.16112600933199311,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,0.11432353195613398,-0.2436857670746997,,761.0,0.25048663799988957,250.48663799988952,1.2830172216713605,0.723358548890797,51.0,0.1586913692127162,0.07686273604091776,-0.24368576707469958,,438.0,0.14642193928790753,146.42193928790755,1.289654000170077,0.6932686507901357,33.0,0.15482047571274596,0.027224327331810905,-0.24368576707470013,,135.0,0.04149024009861294,41.490240098612944,1.3171075796027796,0.6534024853026275,9.0,0.14273511003801984,1.245256268668471,-9.290319183327988,1033.0,,,,1.8586758716309992,-4.838452830359596,550.0,0.25132612751850303,-4.838452830359541,317.0,0.8871294700926846,-4.83845283035963,101.0,0,True,False,False,full_mdd=False;dd_windows=0;return_tol=True
lb_28_r2_0p50_buf_1p00_entry_0p75_tv25,lb_28_r2_0p50_buf_1p00_entry_0p75_no_tv,layer4_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,0.25,tv25,80,1.5,0.1135777942384173,-0.33137788386694267,,1435.0,0.5047762243405909,504.77622434059083,1.3688051353616832,0.760524960704756,68.0,0.16112600933199311,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,0.13018875431921972,-0.25931139110727275,,759.0,0.2652278413077404,265.2278413077404,1.3607530064167899,0.7673504306398814,39.0,0.1586913692127162,0.09572488544683555,-0.2593113911072732,,436.0,0.1531172155781068,153.11721557810682,1.3656946594007155,0.7312410506766684,23.0,0.15482047571274596,0.0412222825901718,-0.25931139110727286,,134.0,0.04434199428014093,44.34199428014092,1.4118426425694721,0.7138043488573628,9.0,0.14273511003801984,2.2144876313023865,-10.033899719369611,1031.0,,,,3.4451981079395733,-6.401015233616903,548.0,2.1375410681102824,-6.401015233616903,315.0,2.286924995928774,-6.401015233616903,100.0,0,True,False,False,full_mdd=False;dd_windows=0;return_tol=True
lb_28_r2_0p50_buf_1p00_entry_0p75_tv28,lb_28_r2_0p50_buf_1p00_entry_0p75_no_tv,layer4_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,0.28,tv28,80,1.5,0.11937853367554863,-0.3334639363773494,,1435.0,0.5256905100674658,525.6905100674657,1.4171930149219572,0.7907004322179904,42.0,0.16112600933199311,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,0.1324189333163237,-0.2695120935790931,,759.0,0.2769901091002596,276.99010910025964,1.4057510779546214,0.7968557454843472,22.0,0.1586913692127162,0.09577145199143655,-0.26951209357909356,,436.0,0.15853718190513524,158.53718190513524,1.4034894111412801,0.7568586446556351,10.0,0.15482047571274596,0.022939456183089346,-0.269512093579093,,134.0,0.04560036914068091,45.60036914068091,1.4309443466667469,0.7354628977823877,2.0,0.14273511003801984,2.7945615750155195,-10.242504970410282,1031.0,,,,3.6682160076499715,-7.421085480798939,548.0,2.1421977225703825,-7.421085480798939,315.0,0.45864235522052876,-7.421085480798917,100.0,0,True,False,False,full_mdd=False;dd_windows=0;return_tol=True
lb_28_r2_0p50_buf_1p00_entry_0p75_tv30,lb_28_r2_0p50_buf_1p00_entry_0p75_no_tv,layer4_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,0.3,tv30,80,1.5,0.12186461664646209,-0.33451284100407164,,1435.0,0.5333831084162309,533.383108416231,1.4355943875932606,0.7998777658943697,31.0,0.16112600933199311,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,0.13378687831135583,-0.2794173102868388,,759.0,0.2827204844842537,282.7204844842537,1.4325340226323735,0.8092943811629787,17.0,0.1586913692127162,0.09725708064802618,-0.27941731028683847,,436.0,0.16351033354858288,163.51033354858288,1.449702089389574,0.77896478228316,9.0,0.15482047571274596,0.022198214489177692,-0.2794173102868386,,134.0,0.04769655500477071,47.696555004770715,1.4932230116153002,0.7673429460724859,2.0,0.14273511003801984,3.0431698721068656,-10.347395433082507,1031.0,,,,3.8050105071531837,-8.411607151573508,548.0,2.290760588229346,-8.411607151573431,315.0,0.38451818582936337,-8.411607151573474,100.0,0,True,False,False,full_mdd=False;dd_windows=0;return_tol=True
lb_28_r2_0p50_buf_1p00_entry_0p75_tv35,lb_28_r2_0p50_buf_1p00_entry_0p75_no_tv,layer4_primary,28,0.5,0p50,1.0,1p00,0.75,0p75,0.35,tv35,80,1.5,0.1206649704706435,-0.33451284100407164,,1435.0,0.5333850657158286,533.3850657158285,1.4377838271487093,0.8010197084010745,8.0,0.16112600933199311,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,0.1315284887773296,-0.27113111000137524,,759.0,0.2842774045655447,284.27740456554466,1.4387250198882424,0.8128914569197188,3.0,0.1586913692127162,0.09922040199745275,-0.2711311100013756,,436.0,0.16292144663157504,162.92144663157504,1.441606343727489,0.7780097728053115,0.0,0.15482047571274596,0.02038123511633816,-0.27113111000137524,,134.0,0.045926049382058264,45.92604938205827,1.4416063437274889,0.7393953171697536,0.0,0.14273511003801984,2.9232052545250076,-10.347395433082507,1031.0,,,,3.5791715537505597,-7.582987123027152,548.0,2.487092723172002,-7.582987123027141,315.0,0.20282024854541003,-7.582987123027141,100.0,0,True,False,False,full_mdd=False;dd_windows=0;return_tol=True
lb_32_r2_0p50_buf_1p00_entry_0p75_no_tv,lb_32_r2_0p50_buf_1p00_entry_0p75_no_tv,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,,no_tv,80,1.5,0.102407690051882,-0.19348316565751555,,336.0,0.29700000000000004,297.0,1.0,0.561780427631579,0.0,,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,0.09776639107045093,-0.19348316565751555,,174.0,0.1535,153.5,1.0,0.5714285714285714,0.0,,0.08104079827311561,-0.1934831656575161,,96.0,0.08174999999999999,81.75,1.0,0.5426587301587301,0.0,,-0.0354296585713787,-0.19348316565751555,,35.0,0.0285,28.5,1.0,0.5029761904761905,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,baseline/no target-vol
lb_32_r2_0p50_buf_1p00_entry_0p75_tv15,lb_32_r2_0p50_buf_1p00_entry_0p75_no_tv,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.15,tv15,80,1.5,0.08402190866943537,-0.19843938564881636,,1430.0,0.300866378014303,300.866378014303,0.9858675556608584,0.5413962894414974,160.0,0.16224739586098555,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,0.08753157943696177,-0.19843938564881702,,765.0,0.15887351687793239,158.8735168779324,0.9924369653515805,0.5579759028763667,81.0,0.16262183885925816,0.040895851684561224,-0.1984393856488168,,440.0,0.08937209709361202,89.37209709361201,1.0103963396446505,0.5335204822883597,51.0,0.15582224827321012,-0.04033416777316279,-0.19843938564881614,,139.0,0.029148088116376127,29.148088116376123,1.0654196258527207,0.4814795812497364,11.0,0.14580561492337626,-1.838578138244662,-0.4956219991300803,1094.0,,,,-1.023481163348916,-0.49562199913014693,591.0,-4.014494658855439,-0.4956219991300692,344.0,-0.4904509201784091,-0.4956219991300581,104.0,0,False,False,False,full_mdd=False;dd_windows=0;return_tol=False
lb_32_r2_0p50_buf_1p00_entry_0p75_tv18,lb_32_r2_0p50_buf_1p00_entry_0p75_no_tv,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.18,tv18,80,1.5,0.09413462960680885,-0.22197238632726102,,1431.0,0.34284443100682443,342.84443100682444,1.1314398701690778,0.6245276864902513,149.0,0.16224739586098555,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,0.09343972336997752,-0.22197238632726024,,766.0,0.17825718529932982,178.25718529932982,1.1276491300387266,0.6377287889703984,71.0,0.16262183885925816,0.04748514724218866,-0.22197238632726057,,441.0,0.10062482187533166,100.62482187533166,1.150266842933004,0.6162517874552634,48.0,0.15582224827321012,-0.037252362163851305,-0.22197238632726024,,139.0,0.03312563796827901,33.12563796827901,1.1873702442062075,0.5584099236592107,12.0,0.14580561492337626,-0.8273060445073144,-2.8489220669745463,1095.0,,,,-0.4326667700473408,-2.8489220669744686,592.0,-3.3555651030926947,-2.8489220669744464,345.0,-0.18227035924726076,-2.8489220669744686,104.0,0,False,False,False,full_mdd=False;dd_windows=0;return_tol=False
lb_32_r2_0p50_buf_1p00_entry_0p75_tv20,lb_32_r2_0p50_buf_1p00_entry_0p75_no_tv,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.2,tv20,80,1.5,0.10781746510437507,-0.23599423951731624,,1429.0,0.3661506732372963,366.15067323729625,1.2132754516506707,0.6735562861011024,128.0,0.16224739586098555,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,0.10821529484149006,-0.23599423951731624,,764.0,0.1892006673231119,189.20066732311187,1.2100937054263046,0.6871223857096456,64.0,0.16262183885925816,0.06402874669924685,-0.23599423951731624,,439.0,0.10523826502625719,105.23826502625718,1.228909188031636,0.661003650476129,40.0,0.15582224827321012,-0.03954082267247239,-0.23599423951731657,,138.0,0.035086064218434604,35.08606421843461,1.2593150701398708,0.6060268638431172,10.0,0.14580561492337626,0.5409775052493071,-4.2511073859800685,1093.0,,,,1.044890377103913,-4.2511073859800685,590.0,-1.7012051573868758,-4.2511073859800135,343.0,-0.41111641010936895,-4.251107385980102,103.0,0,True,False,False,full_mdd=False;dd_windows=0;return_tol=True
lb_32_r2_0p50_buf_1p00_entry_0p75_tv22,lb_32_r2_0p50_buf_1p00_entry_0p75_no_tv,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.22,tv22,80,1.5,0.11700821874509115,-0.2513564015431997,,1430.0,0.38625822536785126,386.2582253678512,1.2842489220750257,0.7160084689120206,108.0,0.16224739586098555,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,0.1145989940716865,-0.25135640154320027,,765.0,0.19745841059438768,197.45841059438766,1.2791699090843607,0.7260652597837098,55.0,0.16262183885925816,0.07618130285852498,-0.25135640154320027,,440.0,0.1095896623260193,109.58966232601931,1.3014257947964147,0.699452083447872,34.0,0.15582224827321012,-0.04762179059622451,-0.2513564015432005,,139.0,0.0371176157571267,37.1176157571267,1.3240504124876846,0.6469855812431549,9.0,0.14580561492337626,1.4600528693209158,-5.787323588568416,1094.0,,,,1.6832603001235569,-5.787323588568471,591.0,-0.4859495414590631,-5.787323588568416,344.0,-1.2192132024845814,-5.787323588568494,104.0,0,True,False,False,full_mdd=False;dd_windows=0;return_tol=True
lb_32_r2_0p50_buf_1p00_entry_0p75_tv25,lb_32_r2_0p50_buf_1p00_entry_0p75_no_tv,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.25,tv25,80,1.5,0.13168300011808998,-0.25478869551890515,,1430.0,0.4092122027361655,409.2122027361654,1.3590927892381102,0.7626766709862159,73.0,0.16224739586098555,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,0.12999955995092227,-0.2547886955189055,,764.0,0.20833756205652726,208.33756205652725,1.3569733068814764,0.7706802792172917,40.0,0.16262183885925816,0.09578596806957584,-0.25478869551890493,,439.0,0.11382838883096996,113.82838883096996,1.3715140469938882,0.7364459280578406,24.0,0.15582224827321012,-0.03779356218016838,-0.2547886955189058,,138.0,0.03990560180486234,39.90560180486234,1.4121366328243454,0.700567524406683,7.0,0.14580561492337626,2.9275310066207982,-6.13055298613896,1094.0,,,,3.223316888047134,-6.1305529861389925,590.0,1.4745169796460234,-6.130552986138882,343.0,-0.2363903608789686,-6.130552986139026,103.0,0,True,False,False,full_mdd=False;dd_windows=0;return_tol=True
lb_32_r2_0p50_buf_1p00_entry_0p75_tv28,lb_32_r2_0p50_buf_1p00_entry_0p75_no_tv,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.28,tv28,80,1.5,0.14166428626320626,-0.2662187335830559,,1429.0,0.4282127300677416,428.2127300677416,1.415100854875494,0.7987359384941303,47.0,0.16224739586098555,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,0.13780882533998517,-0.26621873358305637,,764.0,0.21872585143763984,218.72585143763982,1.4149781641432442,0.809840563567371,26.0,0.16262183885925816,0.10213621865945632,-0.26621873358305637,,439.0,0.11924926347355985,119.24926347355984,1.430845652838969,0.7758280209981152,13.0,0.15582224827321012,-0.05331676540836894,-0.2662187335830565,,138.0,0.0411869928317731,41.18699283177311,1.4276867332469483,0.7190122367877765,2.0,0.14580561492337626,3.925659621132427,-7.273556792554037,1093.0,,,,4.004243426953424,-7.273556792554081,590.0,2.1095420386340713,-7.273556792554025,343.0,-1.788710683699024,-7.273556792554093,103.0,0,True,False,False,full_mdd=False;dd_windows=0;return_tol=True
lb_32_r2_0p50_buf_1p00_entry_0p75_tv30,lb_32_r2_0p50_buf_1p00_entry_0p75_no_tv,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.3,tv30,80,1.5,0.14788270864524478,-0.2672737273761788,,1430.0,0.43226993257305424,432.26993257305423,1.4258975766739053,0.8059524065869322,27.0,0.16224739586098555,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,0.14579426546182472,-0.2672737273761787,,764.0,0.2204550876957994,220.45508769579942,1.4230761818141027,0.8155400583825819,13.0,0.16262183885925816,0.1098435280602863,-0.26727372737617905,,439.0,0.11831145600163465,118.31145600163462,1.4278366943847653,0.7730314804498644,2.0,0.15582224827321012,-0.056005920667580145,-0.2672737273761784,,138.0,0.041354228037605564,41.354228037605566,1.4327414053922038,0.7206348140216741,0.0,0.14580561492337626,4.547501859336278,-7.379056171866328,1094.0,,,,4.802787439137379,-7.379056171866316,590.0,2.880272978717069,-7.379056171866294,343.0,-2.0576262096201448,-7.379056171866283,103.0,0,True,False,False,full_mdd=False;dd_windows=0;return_tol=True
lb_32_r2_0p50_buf_1p00_entry_0p75_tv35,lb_32_r2_0p50_buf_1p00_entry_0p75_no_tv,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.35,tv35,80,1.5,0.14609489900626715,-0.2782380047639409,,1430.0,0.4433836347916897,443.3836347916897,1.4605823687069333,0.8246360168628243,12.0,0.16224739586098555,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,0.1415972663682763,-0.2782380047639408,,764.0,0.22957788625074438,229.57788625074437,1.4766402997861274,0.8443619909008572,6.0,0.16262183885925816,0.11286331545799522,-0.2782380047639412,,439.0,0.1249978222419022,124.99782224190218,1.499663043897295,0.8137353781610667,1.0,0.15582224827321012,-0.059475923990712,-0.2782380047639411,,138.0,0.04338379863174185,43.38379863174184,1.5,0.7544642857142857,0.0,0.14580561492337626,4.368720895438516,-8.475483910642534,1094.0,,,,4.383087529782537,-8.475483910642524,590.0,3.1822517184879606,-8.475483910642511,343.0,-2.40462654193333,-8.475483910642556,103.0,0,True,False,False,full_mdd=False;dd_windows=0;return_tol=True
