date,strategy,operation,base_position_before,base_position_next,actual_position_before,actual_position_next,position_before_name,position_name,fraction_before,holding_fraction,exposure_effective,drifted_exposure_before_trade,final_exposure_after_overheat,rebalance_delta,buy_delta,sell_delta,turnover,cost,note,version,entry_case,position_before,position,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,trade_blocked_by_stale_price,blocked_trade_target,stale_price_trade_assets,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,asset_return_159915.SZ,asset_return_159941.SZ,asset_return_513030.SH,asset_return_513520.SH,asset_return_159985.SZ,asset_return_518880.SH,gross_return,asset_component,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_159915.SZ,score_159941.SZ,score_513030.SH,score_513520.SH,score_159985.SZ,score_518880.SH,raw_score_159915.SZ,raw_score_159941.SZ,raw_score_513030.SH,raw_score_513520.SH,raw_score_159985.SZ,raw_score_518880.SH,r2_159915.SZ,r2_159941.SZ,r2_513030.SH,r2_513520.SH,r2_159985.SZ,r2_518880.SH,buffer_blocked_count,scenario,weight,target_vol_scale_effective,target_vol_scale_next,overheat_scale,overheat_scale_effective,overheat_scale_next,overheat_on,overheat_on_effective,overheat_triggered,overheat_recovered,overheat_feature_missing,overheat_recovery_mode,actual_entry_state,actual_pending_target,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,signal_price_159915.SZ,signal_price_159941.SZ,signal_price_513030.SH,signal_price_513520.SH,signal_price_159985.SZ,signal_price_518880.SH,price_ffill_159915.SZ,price_ffill_159941.SZ,price_ffill_513030.SH,price_ffill_513520.SH,price_ffill_159985.SZ,price_ffill_518880.SH,common_last_date,last_date_159915.SZ,last_date_159941.SZ,last_date_513030.SH,last_date_513520.SH,last_date_159985.SZ,last_date_518880.SH
2024-11-08,SubD V1.3,减: 黄金ETF(518880.SH) (100.00% NAV) / 加: 纳指ETF(159941.SZ) (100.00% NAV),518880.SH,159941.SZ,518880.SH,159941.SZ,黄金ETF(518880.SH),纳指ETF(159941.SZ),1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.002,-,1.3,full_entry,518880.SH,159941.SZ,,,0,159941.SZ,1.0,False,False,False,,,159941.SZ,0.5047488537427676,,False,0.006484641638225153,-0.010407632263660038,0.00877192982456143,0.014245014245014342,0.007102272727272707,-0.009221311475409832,0.006484641638225153,0.006484641638225153,0.006484641638225153,0.004471672354948719,17.38342460206584,304,0,False,0,0,,0.5047488537427676,,,,,1.1847176644477861,0.5047488537427676,-0.23406337141922973,-0.27393357632384363,0.14468013066671181,0.2838516726866862,0.21792859560810252,0.2861424578257661,0.4194888978582971,0.28512560745090365,0.09148306728663169,0.1170343535679288,0,v1_3_naive_score_0p5_5p5_r2_0p25,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,,FULL_POSITION,,0,False,False,2.282,1.15,1.424,1.418,1.934,5.898,False,False,False,False,False,False,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02
2024-10-17,SubD V1.3,减: 纳指ETF(159941.SZ) (100.00% NAV) / 加: 黄金ETF(518880.SH) (100.00% NAV),159941.SZ,518880.SH,159941.SZ,518880.SH,纳指ETF(159941.SZ),黄金ETF(518880.SH),1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.002,-,1.3,full_entry,159941.SZ,518880.SH,,,0,518880.SH,1.0,False,False,False,,,518880.SH,0.9528674738045819,0.8753071889856068,False,0.005464480874316946,-0.0024999999999999467,0.005464480874316946,0.001386001386001423,-0.000694444444444331,-0.01671891327063746,0.0035690006798096974,0.005464480874316946,0.005464480874316946,0.0034535519125682423,17.438933865560696,303,0,False,0,0,,0.8753071889856068,0.6595497509658241,,,0.9528674738045819,179.97534573989327,0.8753071889856068,0.6595497509658241,0.15978152232362564,-0.3780864532457613,0.9528674738045819,0.543253737738975,0.6214502860466952,0.6664466330520723,0.09217777221983525,0.4584860106683454,0.760757103046615,0,v1_3_naive_score_0p5_5p5_r2_0p25,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,,FULL_POSITION,,0,False,False,1.995,1.104,1.445,1.439,1.882,5.905,False,False,False,False,False,False,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02
2024-10-15,SubD V1.3,减: 黄金ETF(518880.SH) (100.00% NAV) / 加: 纳指ETF(159941.SZ) (100.00% NAV),518880.SH,159941.SZ,518880.SH,159941.SZ,黄金ETF(518880.SH),纳指ETF(159941.SZ),1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.002,-,1.3,full_entry,518880.SH,159941.SZ,,,0,159941.SZ,1.0,False,False,False,,,159941.SZ,0.8492372539866591,0.7482175195034277,False,0.0,-0.03355387523629494,0.020220588235294157,0.015299026425591222,0.013821700069108545,0.000526315789473708,0.0,0.0,0.0,-0.0020000000000000018,17.568848376801043,302,0,False,0,0,,0.8492372539866591,0.6138389306559799,,,0.7482175195034277,423.69224836849634,0.8492372539866591,0.6138389306559799,0.22977398336763444,-0.31009306307385753,0.7482175195034277,0.6274411793300265,0.5441645667642205,0.5834497420234974,0.13913290608060125,0.31189846389983833,0.734499306821877,0,v1_3_naive_score_0p5_5p5_r2_0p25,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,,FULL_POSITION,,0,False,False,2.045,1.11,1.46,1.467,1.901,5.799,False,False,False,False,False,False,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02
2024-09-30,SubD V1.3,减: 创业板100ETF(159915.SZ) (100.00% NAV) / 加: 黄金ETF(518880.SH) (100.00% NAV),159915.SZ,518880.SH,159915.SZ,518880.SH,创业板100ETF(159915.SZ),黄金ETF(518880.SH),1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.002,-,1.3,full_entry,159915.SZ,518880.SH,,,0,518880.SH,1.0,False,False,False,,,518880.SH,0.8847016939223207,,False,0.19999999999999996,0.19999999999999996,-0.004677268475210328,0.015416958654520085,-0.010330578512396604,0.021472392638036908,-0.0001751927119831853,0.19999999999999996,0.19999999999999996,0.1976,17.32477157909603,301,0,False,0,0,,,,,,0.8847016939223207,17.097864333674494,0.49755570278487293,0.3769671927444518,0.0346920079574462,0.37108992660145756,0.8847016939223207,0.3852719927238618,0.2124831921147653,0.30109634030561694,0.0021898215770628227,0.3588974189262162,0.8029832317072603,0,v1_3_naive_score_0p5_5p5_r2_0p25,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,,FULL_POSITION,,0,False,False,2.232,1.064,1.449,1.437,1.998,5.707,False,False,False,False,False,False,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02
2024-09-26,SubD V1.3,减: 黄金ETF(518880.SH) (100.00% NAV) / 加: 创业板100ETF(159915.SZ) (100.00% NAV),518880.SH,159915.SZ,518880.SH,159915.SZ,黄金ETF(518880.SH),创业板100ETF(159915.SZ),1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.002,-,1.3,full_entry,518880.SH,159915.SZ,,,0,159915.SZ,1.0,False,False,False,,,159915.SZ,1.1085303149469032,0.8290064184111869,False,0.0019163763066203376,0.0472049689440992,0.01495327102803734,0.009936124911284594,0.013185287994448291,0.015979381443299134,0.0019163763066203376,0.0019163763066203376,0.0019163763066203376,-8.745644599295055e-05,13.112948514572112,300,0,False,0,0,1.1085303149469032,,,,,0.8290064184111869,1.1085303149469032,0.42101108792333486,0.1364272515573366,-0.09364210113032911,0.3933338601079128,0.8290064184111869,0.2885473938175179,0.13457516481937992,0.07359431158146168,0.014129110814408596,0.36573734158400506,0.7344386036537935,0,v1_3_naive_score_0p5_5p5_r2_0p25,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,,FULL_POSITION,,0,False,False,1.686,1.086,1.423,1.46,1.971,5.751,False,False,False,False,False,False,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02
2024-09-25,SubD V1.3,减: 豆粕ETF(159985.SZ) (100.00% NAV) / 加: 黄金ETF(518880.SH) (100.00% NAV),159985.SZ,518880.SH,159985.SZ,518880.SH,豆粕ETF(159985.SZ),黄金ETF(518880.SH),1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.002,-,1.3,full_entry,159985.SZ,518880.SH,,,0,518880.SH,1.0,False,False,False,,,518880.SH,0.694623720439776,,False,-0.013726487036095691,0.01449275362318847,-0.0092592592592593,-0.0035360678925034916,-0.010302197802197766,-0.013726487036095691,0.007547832192382087,-0.013726487036095691,-0.013726487036095691,-0.015699034062023554,13.114095426750549,299,0,False,0,0,,,,,,0.694623720439776,0.41319961088948354,0.23665470096001018,0.0663608294781659,-0.20448273302128817,0.41884765398739154,0.694623720439776,0.15884424541796738,0.048313149039986625,0.019715606074613534,0.06916244918294145,0.36536795136764166,0.6643585922609725,0,v1_3_naive_score_0p5_5p5_r2_0p25,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,,FULL_POSITION,,0,False,False,1.61,1.07,1.409,1.441,1.94,5.74,False,False,False,False,False,False,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02
2024-09-09,SubD V1.3,减: 德国ETF(513030.SH) (100.00% NAV) / 加: 豆粕ETF(159985.SZ) (100.00% NAV),513030.SH,159985.SZ,513030.SH,159985.SZ,德国ETF(513030.SH),豆粕ETF(159985.SZ),1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.002,-,1.3,full_entry,513030.SH,159985.SZ,,,0,159985.SZ,1.0,False,False,False,,,159985.SZ,0.9479964921957238,0.5360878753304872,False,-0.011486001435750182,0.003315649867373871,-0.008771929824561542,-0.011486001435750182,0.002133712660028486,-0.011088709677419373,-0.007250317201377587,-0.011486001435750182,-0.011486001435750182,-0.013463029432878804,13.289390754335773,298,0,False,0,0,,,0.5360878753304872,,0.9479964921957238,,-0.3140904904882712,-0.35773558314625087,0.5360878753304872,-0.08913901304247218,0.9479964921957238,0.09752829360727877,0.3952112649107139,0.1264058211588066,0.2837903120314105,0.005263401550723024,0.5516203210502356,0.11036440953722804,0,v1_3_naive_score_0p5_5p5_r2_0p25,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,,FULL_POSITION,,0,False,False,1.513,1.017,1.377,1.409,1.962,5.477,False,False,False,False,False,False,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02
2024-09-04,SubD V1.3,减: 日经ETF(513520.SH) (100.00% NAV) / 加: 德国ETF(513030.SH) (100.00% NAV),513520.SH,513030.SH,513520.SH,513030.SH,日经ETF(513520.SH),德国ETF(513030.SH),1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.002,-,1.3,full_entry,513520.SH,513030.SH,,,0,513030.SH,1.0,False,False,False,,,513030.SH,1.4752841454304662,1.3135167528919856,False,-0.04259634888438146,0.0,-0.05312208760484616,-0.028109627547435068,-0.04259634888438146,-0.012827090815803022,-0.0069078349391020755,-0.04259634888438146,-0.04259634888438146,-0.04451115618661272,13.374044685774146,297,0,False,0,0,,,1.4752841454304662,1.3135167528919856,,,-0.42319606886972694,0.40101262511394653,1.4752841454304662,1.3135167528919856,0.18460023265878167,0.2423198304925427,0.569776146489046,0.07085850946628569,0.7209024250381553,0.3179072216345137,0.04782061023209172,0.3367423552915597,0,v1_3_naive_score_0p5_5p5_r2_0p25,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,,FULL_POSITION,,0,False,False,1.525,1.016,1.383,1.416,1.924,5.463,False,False,False,False,False,False,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02
2024-08-26,SubD V1.3,加: 日经ETF(513520.SH) (100.00% NAV),CASH,513520.SH,CASH,513520.SH,现金,日经ETF(513520.SH),0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.001,-,1.3,full_entry,CASH,513520.SH,,,0,513520.SH,1.0,False,False,False,,,513520.SH,1.9997100461328063,,False,0.0,-0.0013183915622939635,0.0009182736455464191,0.005710206995003464,-0.004672897196261627,0.008068854222700539,0.006177325581395499,0.0,0.0,-0.0010000000000000009,14.11063697061443,296,0,False,0,0,,1.3734338463042586,0.9151622661828678,1.9997100461328063,,,-0.5876083989378735,1.3734338463042586,0.9151622661828678,1.9997100461328063,-0.6662263928840795,0.46130079288173587,0.8783872192315105,0.2827299885928387,0.33052536394551324,0.31503721575402677,0.7829143704337813,0.5698305366594072,0,v1_3_naive_score_0p5_5p5_r2_0p25,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,,FULL_POSITION,,0,False,False,1.515,1.09,1.409,1.491,1.874,5.538,False,False,False,False,False,False,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02
2024-07-25,SubD V1.3,减: 黄金ETF(518880.SH) (100.00% NAV),518880.SH,CASH,518880.SH,CASH,黄金ETF(518880.SH),现金,1.0,0.0,1.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.001,-,1.3,full_entry,518880.SH,CASH,,,0,CASH,0.0,False,False,False,,,CASH,,,False,-0.025251601097895704,-0.0030883261272389717,-0.027472527472527486,-0.01869158878504673,-0.028178694158075723,-0.006350757205667024,-0.025251601097895704,-0.025251601097895704,-0.025251601097895704,-0.026226349496797807,14.124761732346776,295,0,False,0,0,,,,,,,0.04149752194321876,-0.3322054243827962,0.06663325443050083,-0.18467275875054145,-0.6273376525401282,0.3401064748469389,0.0029971133921570248,0.13859817201150382,0.014793464895257236,0.020718386508519537,0.6800786851334722,0.21664274654187865,0,v1_3_naive_score_0p5_5p5_r2_0p25,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,,CASH,,0,False,False,1.614,1.062,1.365,1.414,2.034,5.327,False,False,False,False,False,False,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02
2024-07-22,SubD V1.3,减: 日经ETF(513520.SH) (100.00% NAV) / 加: 黄金ETF(518880.SH) (100.00% NAV),513520.SH,518880.SH,513520.SH,518880.SH,日经ETF(513520.SH),黄金ETF(518880.SH),1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.002,-,1.3,full_entry,513520.SH,518880.SH,,,0,518880.SH,1.0,False,False,False,,,518880.SH,0.7092384398984548,,False,-0.01154107264086901,0.0005910165484634966,-0.0018115942028985588,-0.004319654427645814,-0.01154107264086901,0.004411764705882337,-0.0007373271889400401,-0.01154107264086901,-0.01154107264086901,-0.013517990495587329,14.388395031233951,294,0,False,0,0,,,,,,0.7092384398984548,0.13091710118836497,0.24796970475964675,0.40946444778223157,1.0827716253944821,-0.6958383692269108,0.7092384398984548,0.022999294171418994,0.06064337184890689,0.3800232136127907,0.2184132385267531,0.7711873015758974,0.6187538311252685,0,v1_3_naive_score_0p5_5p5_r2_0p25,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,,FULL_POSITION,,0,False,False,1.693,1.102,1.383,1.456,2.049,5.421,False,False,False,False,False,False,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02
2024-07-15,SubD V1.3,减: 纳指ETF(159941.SZ) (100.00% NAV) / 加: 日经ETF(513520.SH) (100.00% NAV),159941.SZ,513520.SH,159941.SZ,513520.SH,纳指ETF(159941.SZ),日经ETF(513520.SH),1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.002,-,1.3,full_entry,159941.SZ,513520.SH,,,0,513520.SH,1.0,False,False,False,,,513520.SH,5.258405259861148,1.415888833695404,False,0.02852049910873422,-0.007864488808227543,0.02852049910873422,0.01570306923625986,0.018741633199464536,-0.02046783625731008,-0.0007344840249723372,0.02852049910873422,0.02852049910873422,0.026463458110516758,15.070757750073,293,0,False,0,0,,1.415888833695404,0.6854694019851275,5.258405259861148,,,-0.576609304306237,1.415888833695404,0.6854694019851275,5.258405259861148,-0.6217632759026528,0.47883246050950046,0.6056337103450525,0.7111273788681653,0.6918033179987993,0.7714395147035338,0.6815743397150964,0.6913530186240355,0,v1_3_naive_score_0p5_5p5_r2_0p25,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,,FULL_POSITION,,0,False,False,1.64,1.154,1.423,1.522,2.01,5.442,False,False,False,False,False,False,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02
2024-07-10,SubD V1.3,减: 日经ETF(513520.SH) (100.00% NAV) / 加: 纳指ETF(159941.SZ) (100.00% NAV),513520.SH,159941.SZ,513520.SH,159941.SZ,日经ETF(513520.SH),纳指ETF(159941.SZ),1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.002,-,1.3,full_entry,513520.SH,159941.SZ,,,0,159941.SZ,1.0,False,False,False,,,159941.SZ,1.723190982733874,,False,0.010197578075207048,-0.0012345679012345512,-0.007758620689655049,-0.014883061658398367,0.010197578075207048,-0.010900473933649124,0.006527415143603221,0.010197578075207048,0.010197578075207048,0.00817718291905667,15.061702408572799,292,0,False,0,0,,1.723190982733874,,,,,-0.7245782777279894,1.723190982733874,0.38471418304606964,5.799201373994449,-0.441676156482282,0.25855880587331614,0.9005597294319586,0.8135172511491623,0.32633530349791817,0.7948066209484731,0.6202643659996085,0.3714904618877588,0,v1_3_naive_score_0p5_5p5_r2_0p25,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,,FULL_POSITION,,0,False,False,1.618,1.151,1.39,1.585,2.087,5.397,False,False,False,False,False,False,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02
2024-07-04,SubD V1.3,减: 纳指ETF(159941.SZ) (100.00% NAV) / 加: 日经ETF(513520.SH) (100.00% NAV),159941.SZ,513520.SH,159941.SZ,513520.SH,纳指ETF(159941.SZ),日经ETF(513520.SH),1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.002,-,1.3,full_entry,159941.SZ,513520.SH,,,0,513520.SH,1.0,False,False,False,,,513520.SH,1.945103621424121,1.3917545582975812,False,0.0035366931918656697,-0.007980356046654369,0.0035366931918656697,0.01669085631349798,0.0219853431045971,-0.022831050228310446,0.004681647940074862,0.0035366931918656697,0.0035366931918656697,0.001529619805481941,14.606279748614375,291,0,False,0,0,,1.3917545582975812,,1.945103621424121,,,-0.7252133324175826,1.3917545582975812,-0.06676265463837638,1.945103621424121,-0.3546136211546479,0.02981446623616435,0.8833010867366015,0.7568185629562684,0.02058509710944323,0.515954224002707,0.5378451309380561,0.008153547370115977,0,v1_3_naive_score_0p5_5p5_r2_0p25,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,,FULL_POSITION,,0,False,False,1.616,1.135,1.401,1.534,2.14,5.365,False,False,False,False,False,False,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02
2024-06-06,SubD V1.3,加: 纳指ETF(159941.SZ) (100.00% NAV),CASH,159941.SZ,CASH,159941.SZ,现金,纳指ETF(159941.SZ),0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.001,-,1.3,full_entry,CASH,159941.SZ,,,0,159941.SZ,1.0,False,False,False,,,159941.SZ,0.5192038469945859,,False,0.0,-0.006124721603563588,0.02137998056365409,0.010729613733905685,0.004335260115607031,0.003992901508429458,0.013899323816679132,0.0,0.0,-0.0010000000000000009,13.552391139807106,290,0,False,0,0,,0.5192038469945859,,,,,-0.2940956933081469,0.5192038469945859,0.026009866899339817,-0.36119240672433495,-0.3352354317168412,-0.0734525135512255,0.4338125258278337,0.4837903362077599,0.004168698768520884,0.6050087611645854,0.37358042628218513,0.02313915547860701,0,v1_3_naive_score_0p5_5p5_r2_0p25,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,,FULL_POSITION,,0,False,False,1.785,1.051,1.413,1.39,2.263,5.398,False,False,False,False,False,False,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02
2024-06-05,SubD V1.3,减: 纳指ETF(159941.SZ) (100.00% NAV),159941.SZ,CASH,159941.SZ,CASH,纳指ETF(159941.SZ),现金,1.0,0.0,1.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.001,-,1.3,full_entry,159941.SZ,CASH,,,0,CASH,0.0,False,False,False,,,CASH,,,False,0.007835455435847294,-0.0055370985603543366,0.007835455435847294,-0.0021413276231264655,-0.004316546762589968,0.007599463567277587,-0.004115226337448652,0.007835455435847294,0.007835455435847294,0.00682761998041137,13.565957096904011,289,0,False,0,0,,,,,,,-0.30966854613707895,0.47505123766629254,0.02880966423659248,-0.36669762086978497,-0.30419281915400553,-0.08482413198430283,0.44965397054305245,0.45164359901212403,0.004504066810972596,0.5967895629650984,0.27025558328357757,0.028978698844245865,0,v1_3_naive_score_0p5_5p5_r2_0p25,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,,CASH,,0,False,False,1.796,1.029,1.398,1.384,2.254,5.324,False,False,False,False,False,False,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02
2024-05-23,SubD V1.3,减: 豆粕ETF(159985.SZ) (100.00% NAV) / 加: 纳指ETF(159941.SZ) (100.00% NAV),159985.SZ,159941.SZ,159985.SZ,159941.SZ,豆粕ETF(159985.SZ),纳指ETF(159941.SZ),1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.002,-,1.3,full_entry,159985.SZ,159941.SZ,,,0,159941.SZ,1.0,False,False,False,,,159941.SZ,1.7694620945736608,1.6329765222380508,False,0.0012831479897348341,-0.015225666122892889,0.008729388942774197,-0.0021276595744680327,0.012729844413012836,0.0012831479897348341,-0.02294246176256376,0.0012831479897348341,0.0012831479897348341,-0.000719418306244668,13.724701748181785,288,0,False,0,0,0.6392149599614618,1.7694620945736608,1.0879565412324386,,1.6329765222380508,0.5154860286481251,0.6392149599614618,1.7694620945736608,1.0879565412324386,0.04184296739831628,1.6329765222380508,0.5154860286481251,0.2967717563116835,0.9422625770056965,0.8299114630759092,0.008998442211536228,0.7923024589955056,0.3531285276978865,0,v1_3_naive_score_0p5_5p5_r2_0p25,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,,FULL_POSITION,,0,False,False,1.811,1.04,1.407,1.432,2.341,5.366,False,False,False,False,False,False,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02
2024-05-06,SubD V1.3,加: 豆粕ETF(159985.SZ) (100.00% NAV),CASH,159985.SZ,CASH,159985.SZ,现金,豆粕ETF(159985.SZ),0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.001,-,1.3,full_entry,CASH,159985.SZ,,,0,159985.SZ,1.0,False,False,False,,,159985.SZ,0.5720580240892594,,False,0.0,0.020374449339207068,0.0030674846625766694,-0.002945508100147265,0.010460251046025215,0.025594149908592323,-0.006053726825577033,0.0,0.0,-0.0010000000000000009,13.182379591699387,287,0,False,0,0,,,,,0.5720580240892594,,0.4336123939779508,-0.3859658308096259,-0.28173443852831737,-0.6561343373889326,0.5720580240892594,-0.011409862259121883,0.09384221869797393,0.34910083923122526,0.21266223169899046,0.5298658258786707,0.5750562385572624,0.00021149239589302038,0,v1_3_naive_score_0p5_5p5_r2_0p25,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,,FULL_POSITION,,0,False,False,1.853,0.981,1.354,1.449,2.244,5.254,False,False,False,False,False,False,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02
2024-04-26,SubD V1.3,减: 黄金ETF(518880.SH) (100.00% NAV),518880.SH,CASH,518880.SH,CASH,黄金ETF(518880.SH),现金,1.0,0.0,1.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.001,-,1.3,full_entry,518880.SH,CASH,,,0,CASH,0.0,False,False,False,,,CASH,,,False,0.007753403933434155,0.03379953379953382,0.018867924528301883,-0.002210759027265974,0.007784854918612805,0.0022914757103573713,0.007753403933434155,0.007753403933434155,0.007753403933434155,0.006745650529500713,13.195575166866254,286,0,False,0,0,,,,,,,-0.36833550467363874,-0.5463466155157721,-0.4341564555623123,-0.7808254765023664,0.3180294906047918,0.6347609748036072,0.3453209360584306,0.678756093289391,0.45004440417751146,0.7582674805016846,0.3626805247590371,0.22091889507847984,0,v1_3_naive_score_0p5_5p5_r2_0p25,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,,CASH,,0,False,False,1.774,0.972,1.354,1.424,2.187,5.329,False,False,False,False,False,False,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02
2024-03-28,SubD V1.3,减: 豆粕ETF(159985.SZ) (100.00% NAV) / 加: 黄金ETF(518880.SH) (100.00% NAV),159985.SZ,518880.SH,159985.SZ,518880.SH,豆粕ETF(159985.SZ),黄金ETF(518880.SH),1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.002,-,1.3,full_entry,159985.SZ,518880.SH,,,0,518880.SH,1.0,False,False,False,,,518880.SH,1.0412692330302744,1.01922193055495,False,-0.017233348858872843,0.009184845005740572,0.0009930486593843213,0.003566333808844524,-0.006345177664974666,-0.017233348858872843,0.007815631262525047,-0.017233348858872843,-0.017233348858872843,-0.019198882161155062,12.465185679988563,285,0,False,0,0,,,0.8083419827450833,,1.01922193055495,1.0412692330302744,0.05527725491278557,0.24948433119736912,0.8083419827450833,-0.005569473529008273,1.01922193055495,1.0412692330302744,0.0026996248422376246,0.35132287856824496,0.8218060301087267,0.0002181274792323329,0.43362368694228504,0.8187106931217999,0,v1_3_naive_score_0p5_5p5_r2_0p25,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,,FULL_POSITION,,0,False,False,1.758,1.008,1.407,1.566,2.11,5.029,False,False,False,False,False,False,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02
2024-03-19,SubD V1.3,减: 创业板100ETF(159915.SZ) (100.00% NAV) / 加: 豆粕ETF(159985.SZ) (100.00% NAV),159915.SZ,159985.SZ,159915.SZ,159985.SZ,创业板100ETF(159915.SZ),豆粕ETF(159985.SZ),1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.002,-,1.3,full_entry,159915.SZ,159985.SZ,,,0,159985.SZ,1.0,False,False,False,,,159985.SZ,2.7819588014713226,2.516943870586691,False,-0.011733333333333373,-0.011733333333333373,-0.006054490413723523,-0.007315288953913646,-0.0025839793281653423,0.009310986964618184,0.002057613168724215,-0.011733333333333373,-0.011733333333333373,-0.013709866666666737,12.833497589593982,284,0,False,0,0,2.516943870586691,,0.9555802525334678,,2.7819588014713226,1.2337382607394738,2.516943870586691,0.12718576513446078,0.9555802525334678,0.3279625775104895,2.7819588014713226,1.2337382607394738,0.8425583000145449,0.11462996187996477,0.827323314450014,0.10025039810840042,0.9185907343036762,0.785180374905631,0,v1_3_naive_score_0p5_5p5_r2_0p25,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,,FULL_POSITION,,0,False,False,1.853,0.985,1.357,1.544,2.168,4.87,False,False,False,False,False,False,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02
