candidate,R2_THRESHOLD,TARGET_VOL,VOL_WINDOW,SWITCH_BUFFER,MAX_LEV,segment,start,end,rows,ann_return,ann_vol,sharpe_repo,max_dd,total_return,maxdd_start,maxdd_trough,trades,asset_switches,cash_days,holding_days,holding_day_ratio,avg_weight,max_weight,cost_total,qqq_days,gld_days,buffer_blocked_days
switch_1.03,0.3,0.25,20,1.03,1.5,last_10y,2016-05-09,2026-05-15,2520,0.2381869556265368,0.227651138079293,1.0527423496826127,-0.2466726578093067,7.4695872019454015,2021-11-19,2022-10-14,908.0,110,343,2177,0.8638888888888889,1.1908506880417353,1.5,0.5183245684501097,1279,898,5
switch_1.03,0.3,0.25,20,1.03,1.5,last_5y,2021-05-11,2026-05-15,1260,0.29963819053573504,0.2473992305941668,1.1834352338413687,-0.2466726578093067,2.7077660551520033,2021-11-19,2022-10-14,531.0,51,173,1087,0.8626984126984127,1.164486918752082,1.5,0.25396103918489404,587,500,0
switch_1.03,0.3,0.25,20,1.03,1.5,last_3y,2023-05-11,2026-05-15,756,0.4317633812295334,0.25323635063518485,1.544760767308313,-0.19530655308001366,1.9350381601243933,2026-01-29,2026-03-30,284.0,28,95,661,0.8743386243386243,1.1864360168471102,1.5,0.14132505310400897,368,293,0
switch_1.03,0.3,0.25,20,1.03,1.5,last_1y,2025-05-15,2026-05-15,252,0.6717235319675863,0.26999541706923397,2.043001499041298,-0.19530655308001377,0.6717235319675863,2026-01-29,2026-03-30,124.0,8,36,216,0.8571428571428571,1.092902842540102,1.5,0.03792549696464359,117,99,0
switch_1.04,0.3,0.25,20,1.04,1.5,full,2015-07-13,2026-05-15,2728,0.23470933602890387,0.22660631586596078,1.0440963418737215,-0.2466726578093067,8.799965776846694,2021-11-19,2022-10-14,962.0,118,382,2346,0.8599706744868035,1.1894832891632614,1.5,0.5607482261889645,1356,990,6
switch_1.04,0.3,0.25,20,1.04,1.5,last_10y,2016-05-09,2026-05-15,2520,0.23517631504604175,0.2277302965891061,1.0417581944892969,-0.2466726578093067,7.265888699098133,2021-11-19,2022-10-14,916.0,110,343,2177,0.8638888888888889,1.1903007034530122,1.5,0.5183879549554066,1280,897,6
switch_1.04,0.3,0.25,20,1.04,1.5,last_5y,2021-05-11,2026-05-15,1260,0.2996381905357355,0.2473992305941668,1.1834352338413685,-0.24667265780930658,2.707766055152009,2021-11-19,2022-10-14,531.0,51,173,1087,0.8626984126984127,1.1644869187520825,1.5,0.2539610391848941,587,500,0
switch_1.04,0.3,0.25,20,1.04,1.5,last_3y,2023-05-11,2026-05-15,756,0.43176338122953406,0.2532363506351849,1.5447607673083121,-0.19530655308001355,1.9350381601243978,2026-01-29,2026-03-30,284.0,28,95,661,0.8743386243386243,1.1864360168471104,1.5,0.141325053104009,368,293,0
switch_1.04,0.3,0.25,20,1.04,1.5,last_1y,2025-05-15,2026-05-15,252,0.671723531967588,0.2699954170692342,2.043001499041307,-0.19530655308001343,0.671723531967588,2026-01-29,2026-03-30,124.0,8,36,216,0.8571428571428571,1.0929028425401024,1.5,0.037925496964643604,117,99,0
switch_1.05,0.3,0.25,20,1.05,1.5,full,2015-07-13,2026-05-15,2728,0.23801669663170855,0.22656119257998833,1.05607687784949,-0.24667265780930736,9.087909536999916,2021-11-19,2022-10-14,960.0,116,382,2346,0.8599706744868035,1.1894832891632618,1.5,0.5547482261889646,1359,987,11
switch_1.05,0.3,0.25,20,1.05,1.5,last_10y,2016-05-09,2026-05-15,2520,0.23875841389074126,0.2276816517846027,1.054662345300339,-0.24667265780930725,7.508758024075734,2021-11-19,2022-10-14,914.0,108,343,2177,0.8638888888888889,1.1903007034530122,1.5,0.5123879549554067,1283,894,11
switch_1.05,0.3,0.25,20,1.05,1.5,last_5y,2021-05-11,2026-05-15,1260,0.29594498723293494,0.24746046526961832,1.171690973120115,-0.24667265780930714,2.6553825206274007,2021-11-19,2022-10-14,531.0,51,173,1087,0.8626984126984127,1.164486918752083,1.5,0.2539610391848942,588,499,1
switch_1.05,0.3,0.25,20,1.05,1.5,last_3y,2023-05-11,2026-05-15,756,0.42498869719218724,0.2533432590183684,1.525466380666952,-0.19530655308001388,1.8935717702538009,2026-01-29,2026-03-30,284.0,28,95,661,0.8743386243386243,1.1864360168471106,1.5,0.141325053104009,369,292,1
switch_1.05,0.3,0.25,20,1.05,1.5,last_1y,2025-05-15,2026-05-15,252,0.6717235319675867,0.2699954170692342,2.0430014990412966,-0.19530655308001377,0.6717235319675867,2026-01-29,2026-03-30,124.0,8,36,216,0.8571428571428571,1.092902842540103,1.5,0.03792549696464362,117,99,0
switch_1.06,0.3,0.25,20,1.06,1.5,full,2015-07-13,2026-05-15,2728,0.2514248086141182,0.22651771029767556,1.1038187769605718,-0.24667265780930692,10.335617500573282,2021-11-19,2022-10-14,953.0,112,382,2346,0.8599706744868035,1.1896086181773728,1.5,0.5432644791827923,1358,988,12
switch_1.06,0.3,0.25,20,1.06,1.5,last_10y,2016-05-09,2026-05-15,2520,0.2532883933725236,0.22763454648331535,1.1060911424363808,-0.2466726578093068,8.561151000818802,2021-11-19,2022-10-14,907.0,104,343,2177,0.8638888888888889,1.1904363770841608,1.5,0.5009042079492344,1282,895,12
switch_1.06,0.3,0.25,20,1.06,1.5,last_5y,2021-05-11,2026-05-15,1260,0.2959449872329354,0.24746046526961812,1.1716909731201175,-0.2466726578093068,2.6553825206274047,2021-11-19,2022-10-14,531.0,51,173,1087,0.8626984126984127,1.164486918752082,1.5,0.25396103918489404,588,499,1
switch_1.06,0.3,0.25,20,1.06,1.5,last_3y,2023-05-11,2026-05-15,756,0.4249886971921868,0.2533432590183682,1.5254663806669548,-0.19530655308001366,1.8935717702537977,2026-01-29,2026-03-30,284.0,28,95,661,0.8743386243386243,1.18643601684711,1.5,0.14132505310400897,369,292,1
switch_1.06,0.3,0.25,20,1.06,1.5,last_1y,2025-05-15,2026-05-15,252,0.6717235319675867,0.2699954170692339,2.0430014990413006,-0.19530655308001355,0.6717235319675867,2026-01-29,2026-03-30,124.0,8,36,216,0.8571428571428571,1.092902842540102,1.5,0.03792549696464359,117,99,0
switch_1.07,0.3,0.25,20,1.07,1.5,full,2015-07-13,2026-05-15,2728,0.2548668197078008,0.22653346570702404,1.1158944959549781,-0.24667265780930703,10.677732893404185,2021-11-19,2022-10-14,953.0,112,382,2346,0.8599706744868035,1.189681793307244,1.5,0.5432625152359054,1357,989,15
switch_1.07,0.3,0.25,20,1.07,1.5,last_10y,2016-05-09,2026-05-15,2520,0.2570204790183763,0.2276514218019331,1.1191000978940555,-0.24667265780930692,8.84971198396729,2021-11-19,2022-10-14,907.0,104,343,2177,0.8638888888888889,1.1905155920660215,1.5,0.5009022440023475,1281,896,15
switch_1.07,0.3,0.25,20,1.07,1.5,last_5y,2021-05-11,2026-05-15,1260,0.3058188306380514,0.24744453642115327,1.2024596329289738,-0.24667265780930692,2.7967730256149936,2021-11-19,2022-10-14,531.0,51,173,1087,0.8626984126984127,1.1646453487158037,1.5,0.25395907523800715,586,501,3
switch_1.07,0.3,0.25,20,1.07,1.5,last_3y,2023-05-11,2026-05-15,756,0.4346912718910567,0.2533980197518845,1.552011771988332,-0.19530655308001377,1.9530810633728182,2026-01-29,2026-03-30,284.0,28,95,661,0.8743386243386243,1.186317951529379,1.5,0.14132266224005074,368,293,2
switch_1.07,0.3,0.25,20,1.07,1.5,last_1y,2025-05-15,2026-05-15,252,0.70610425364193,0.27009793388478176,2.1178662470174676,-0.19530655308001366,0.70610425364193,2026-01-29,2026-03-30,124.0,8,36,216,0.8571428571428571,1.092548646586909,1.5,0.03792310610068536,116,100,1
switch_1.08,0.3,0.25,20,1.08,1.5,full,2015-07-13,2026-05-15,2728,0.25810087268821746,0.22644454154472127,1.1276193947534738,-0.24667265780930703,11.007689884608334,2021-11-19,2022-10-14,950.0,110,382,2346,0.8599706744868035,1.1899639316271986,1.5,0.5371274098070795,1352,994,20
switch_1.08,0.3,0.25,20,1.08,1.5,last_10y,2016-05-09,2026-05-15,2520,0.25862641517117835,0.22755923758328822,1.125075456798259,-0.24667265780930692,8.97627522108239,2021-11-19,2022-10-14,905.0,102,343,2177,0.8638888888888889,1.1908543349637888,1.5,0.4947681703260536,1278,899,18
switch_1.08,0.3,0.25,20,1.08,1.5,last_5y,2021-05-11,2026-05-15,1260,0.3091575212631421,0.24727314121674687,1.2134566433524705,-0.24667265780930692,2.8455594150541335,2021-11-19,2022-10-14,529.0,49,173,1087,0.8626984126984127,1.1653228345113376,1.5,0.2478250015617132,583,504,6
switch_1.08,0.3,0.25,20,1.08,1.5,last_3y,2023-05-11,2026-05-15,756,0.43523344797302843,0.2531308793417497,1.5548711413817995,-0.19530655308001366,1.9564302753332026,2026-01-29,2026-03-30,282.0,26,95,661,0.8743386243386243,1.187298166055103,1.5,0.1351807003149253,366,295,4
switch_1.08,0.3,0.25,20,1.08,1.5,last_1y,2025-05-15,2026-05-15,252,0.7080392173795778,0.2693429647661623,2.1272464530270985,-0.19530655308001355,0.7080392173795778,2026-01-29,2026-03-30,122.0,6,36,216,0.8571428571428571,1.095489290164081,1.5,0.031781144175559925,114,102,3
switch_1.09,0.3,0.25,20,1.09,1.5,full,2015-07-13,2026-05-15,2728,0.2553412906925301,0.22590279927146598,1.12008961443079,-0.24667265780930703,10.72562029160284,2021-11-19,2022-10-14,930.0,110,382,2346,0.8599706744868035,1.1921881496235427,1.5,0.5365781574032993,1353,993,23
switch_1.09,0.3,0.25,20,1.09,1.5,last_10y,2016-05-09,2026-05-15,2520,0.255638080974673,0.2269756279601834,1.1169420094358065,-0.24667265780930692,8.74192507393805,2021-11-19,2022-10-14,885.0,102,343,2177,0.8638888888888889,1.1932621392074498,1.5,0.49421891792227335,1279,898,21
switch_1.09,0.3,0.25,20,1.09,1.5,last_5y,2021-05-11,2026-05-15,1260,0.30294828266967677,0.24620147050374214,1.1984081043734076,-0.24667265780930692,2.755224355645814,2021-11-19,2022-10-14,509.0,49,173,1087,0.8626984126984127,1.17013844299866,1.5,0.24727574915793293,584,503,9
switch_1.09,0.3,0.25,20,1.09,1.5,last_3y,2023-05-11,2026-05-15,756,0.44809609945238904,0.2531849270293636,1.58988120710071,-0.19530655308001343,2.036631908436848,2026-01-29,2026-03-30,282.0,26,95,661,0.8743386243386243,1.1872981660551034,1.5,0.13518070031492535,368,293,6
switch_1.09,0.3,0.25,20,1.09,1.5,last_1y,2025-05-15,2026-05-15,252,0.7543746698953535,0.26942087272140447,2.2262679010732866,-0.19530655308001355,0.7543746698953535,2026-01-29,2026-03-30,122.0,6,36,216,0.8571428571428571,1.0954892901640816,1.5,0.031781144175559946,116,100,5
switch_1.10,0.3,0.25,20,1.1,1.5,full,2015-07-13,2026-05-15,2728,0.2547565018549329,0.22614362432066812,1.1170821998524043,-0.24667265780930658,10.666624200280966,2021-11-19,2022-10-14,930.0,110,382,2346,0.8599706744868035,1.1921881496235427,1.5,0.5365781574032993,1357,989,25
switch_1.10,0.3,0.25,20,1.1,1.5,last_10y,2016-05-09,2026-05-15,2520,0.25500488635868424,0.22723509204494194,1.1137117007956718,-0.24667265780930647,8.692909713810407,2021-11-19,2022-10-14,885.0,102,343,2177,0.8638888888888889,1.1932621392074498,1.5,0.49421891792227335,1283,894,23
switch_1.10,0.3,0.25,20,1.1,1.5,last_5y,2021-05-11,2026-05-15,1260,0.30294828266967655,0.24620147050374216,1.1984081043734063,-0.24667265780930658,2.7552243556458116,2021-11-19,2022-10-14,509.0,49,173,1087,0.8626984126984127,1.17013844299866,1.5,0.24727574915793293,584,503,9
switch_1.10,0.3,0.25,20,1.1,1.5,last_3y,2023-05-11,2026-05-15,756,0.4480960994523884,0.2531849270293637,1.5898812071007082,-0.19530655308001377,2.0366319084368443,2026-01-29,2026-03-30,282.0,26,95,661,0.8743386243386243,1.1872981660551034,1.5,0.13518070031492535,368,293,6
switch_1.10,0.3,0.25,20,1.1,1.5,last_1y,2025-05-15,2026-05-15,252,0.7543746698953544,0.2694208727214043,2.2262679010732924,-0.19530655308001377,0.7543746698953544,2026-01-29,2026-03-30,122.0,6,36,216,0.8571428571428571,1.0954892901640816,1.5,0.031781144175559946,116,100,5
switch_1.11,0.3,0.25,20,1.11,1.5,full,2015-07-13,2026-05-15,2728,0.26238461235955857,0.2260994890312964,1.144084809669088,-0.24667265780930692,11.457767540679908,2021-11-19,2022-10-14,928.0,108,382,2346,0.8599706744868035,1.1921881496235427,1.5,0.5305781574032993,1361,985,27
switch_1.11,0.3,0.25,20,1.11,1.5,last_10y,2016-05-09,2026-05-15,2520,0.2632663217211051,0.22718746246477572,1.1428016744151628,-0.24667265780930692,9.35021047515529,2021-11-19,2022-10-14,883.0,100,343,2177,0.8638888888888889,1.1932621392074498,1.5,0.48821891792227334,1287,890,25
switch_1.11,0.3,0.25,20,1.11,1.5,last_5y,2021-05-11,2026-05-15,1260,0.32015881699117577,0.24610397612424753,1.2521597812090857,-0.24667265780930703,3.009875631770873,2021-11-19,2022-10-14,507.0,47,173,1087,0.8626984126984127,1.17013844299866,1.5,0.24127574915793293,588,499,11
switch_1.11,0.3,0.25,20,1.11,1.5,last_3y,2023-05-11,2026-05-15,756,0.4801158921924116,0.2529885625271563,1.6774937388315474,-0.19530655308001355,2.242553610409973,2026-01-29,2026-03-30,280.0,24,95,661,0.8743386243386243,1.1872981660551034,1.5,0.12918070031492535,372,289,8
switch_1.11,0.3,0.25,20,1.11,1.5,last_1y,2025-05-15,2026-05-15,252,0.8733432603654983,0.26865482154987047,2.4766402987699654,-0.19530655308001355,0.8733432603654983,2026-01-29,2026-03-30,120.0,4,36,216,0.8571428571428571,1.0954892901640816,1.5,0.025781144175559944,120,96,7
switch_1.12,0.3,0.25,20,1.12,1.5,full,2015-07-13,2026-05-15,2728,0.2623846123595588,0.2260994890312964,1.1440848096690897,-0.24667265780930692,11.457767540679912,2021-11-19,2022-10-14,928.0,108,382,2346,0.8599706744868035,1.1921881496235427,1.5,0.5305781574032993,1361,985,27
switch_1.12,0.3,0.25,20,1.12,1.5,last_10y,2016-05-09,2026-05-15,2520,0.2632663217211053,0.22718746246477572,1.142801674415162,-0.24667265780930703,9.350210475155299,2021-11-19,2022-10-14,883.0,100,343,2177,0.8638888888888889,1.1932621392074498,1.5,0.48821891792227334,1287,890,25
switch_1.12,0.3,0.25,20,1.12,1.5,last_5y,2021-05-11,2026-05-15,1260,0.32015881699117554,0.24610397612424753,1.2521597812090863,-0.2466726578093068,3.0098756317708695,2021-11-19,2022-10-14,507.0,47,173,1087,0.8626984126984127,1.17013844299866,1.5,0.24127574915793293,588,499,11
switch_1.12,0.3,0.25,20,1.12,1.5,last_3y,2023-05-11,2026-05-15,756,0.4801158921924116,0.2529885625271562,1.6774937388315485,-0.19530655308001366,2.2425536104099724,2026-01-29,2026-03-30,280.0,24,95,661,0.8743386243386243,1.1872981660551034,1.5,0.12918070031492535,372,289,8
switch_1.12,0.3,0.25,20,1.12,1.5,last_1y,2025-05-15,2026-05-15,252,0.8733432603654963,0.26865482154987036,2.4766402987699574,-0.19530655308001366,0.8733432603654963,2026-01-29,2026-03-30,120.0,4,36,216,0.8571428571428571,1.0954892901640816,1.5,0.025781144175559944,120,96,7
switch_1.13,0.3,0.25,20,1.13,1.5,full,2015-07-13,2026-05-15,2728,0.26357571516700107,0.22605506995365557,1.1484411768624398,-0.24667265780930725,11.58560425781429,2021-11-19,2022-10-14,928.0,108,382,2346,0.8599706744868035,1.1921881496235427,1.5,0.5305781574032993,1358,988,30
switch_1.13,0.3,0.25,20,1.13,1.5,last_10y,2016-05-09,2026-05-15,2520,0.2645566885953423,0.22713958946825258,1.1474937572826223,-0.24667265780930714,9.456420269524404,2021-11-19,2022-10-14,883.0,100,343,2177,0.8638888888888889,1.1932621392074498,1.5,0.48821891792227334,1284,893,28
switch_1.13,0.3,0.25,20,1.13,1.5,last_5y,2021-05-11,2026-05-15,1260,0.31930446960490744,0.2461062502008721,1.2495168050297931,-0.24667265780930725,2.9969173592207747,2021-11-19,2022-10-14,507.0,47,173,1087,0.8626984126984127,1.17013844299866,1.5,0.24127574915793293,587,500,12
switch_1.13,0.3,0.25,20,1.13,1.5,last_3y,2023-05-11,2026-05-15,756,0.4801158921924118,0.2529885625271562,1.677493738831551,-0.19530655308001366,2.2425536104099746,2026-01-29,2026-03-30,280.0,24,95,661,0.8743386243386243,1.1872981660551034,1.5,0.12918070031492535,372,289,8
switch_1.13,0.3,0.25,20,1.13,1.5,last_1y,2025-05-15,2026-05-15,252,0.8733432603654951,0.26865482154987047,2.4766402987699605,-0.19530655308001377,0.8733432603654951,2026-01-29,2026-03-30,120.0,4,36,216,0.8571428571428571,1.0954892901640816,1.5,0.025781144175559944,120,96,7
switch_1.14,0.3,0.25,20,1.14,1.5,full,2015-07-13,2026-05-15,2728,0.25993564899225685,0.22619658930553402,1.1351100829884746,-0.24667265780930725,11.198624496219852,2021-11-19,2022-10-14,935.0,108,382,2346,0.8599706744868035,1.1915427010644872,1.5,0.5305667236399878,1359,987,31
switch_1.14,0.3,0.25,20,1.14,1.5,last_10y,2016-05-09,2026-05-15,2520,0.2606135825660203,0.22729210406051223,1.1331359770568925,-0.24667265780930714,9.134908251496391,2021-11-19,2022-10-14,890.0,100,343,2177,0.8638888888888889,1.1925634155292344,1.5,0.48820748415896187,1285,892,29
switch_1.14,0.3,0.25,20,1.14,1.5,last_5y,2021-05-11,2026-05-15,1260,0.31108965908184616,0.24639221460466604,1.2229976294627842,-0.24667265780930725,2.874020905852349,2021-11-19,2022-10-14,514.0,47,173,1087,0.8626984126984127,1.1687409956422288,1.5,0.2412643153946215,588,499,13
switch_1.14,0.3,0.25,20,1.14,1.5,last_3y,2023-05-11,2026-05-15,756,0.4647875908579375,0.2534705542566707,1.6336890192270814,-0.2132485459384591,2.142852189849691,2024-07-10,2024-12-19,287.0,24,95,661,0.8743386243386243,1.1849690871277176,1.5,0.1291692665516139,373,288,9
switch_1.14,0.3,0.25,20,1.14,1.5,last_1y,2025-05-15,2026-05-15,252,0.8733432603654956,0.2686548215498702,2.476640298769959,-0.19530655308001377,0.8733432603654956,2026-01-29,2026-03-30,120.0,4,36,216,0.8571428571428571,1.0954892901640811,1.5,0.025781144175559934,120,96,7
switch_1.15,0.3,0.25,20,1.15,1.5,full,2015-07-13,2026-05-15,2728,0.25993564899225685,0.22619658930553402,1.1351100829884746,-0.24667265780930725,11.198624496219852,2021-11-19,2022-10-14,935.0,108,382,2346,0.8599706744868035,1.1915427010644872,1.5,0.5305667236399878,1359,987,31
switch_1.15,0.3,0.25,20,1.15,1.5,last_10y,2016-05-09,2026-05-15,2520,0.2606135825660203,0.22729210406051223,1.1331359770568925,-0.24667265780930714,9.134908251496391,2021-11-19,2022-10-14,890.0,100,343,2177,0.8638888888888889,1.1925634155292344,1.5,0.48820748415896187,1285,892,29
switch_1.15,0.3,0.25,20,1.15,1.5,last_5y,2021-05-11,2026-05-15,1260,0.31108965908184616,0.24639221460466604,1.2229976294627842,-0.24667265780930725,2.874020905852349,2021-11-19,2022-10-14,514.0,47,173,1087,0.8626984126984127,1.1687409956422288,1.5,0.2412643153946215,588,499,13
switch_1.15,0.3,0.25,20,1.15,1.5,last_3y,2023-05-11,2026-05-15,756,0.4647875908579375,0.2534705542566707,1.6336890192270814,-0.2132485459384591,2.142852189849691,2024-07-10,2024-12-19,287.0,24,95,661,0.8743386243386243,1.1849690871277176,1.5,0.1291692665516139,373,288,9
switch_1.15,0.3,0.25,20,1.15,1.5,last_1y,2025-05-15,2026-05-15,252,0.8733432603654956,0.2686548215498702,2.476640298769959,-0.19530655308001377,0.8733432603654956,2026-01-29,2026-03-30,120.0,4,36,216,0.8571428571428571,1.0954892901640811,1.5,0.025781144175559934,120,96,7
switch_1.16,0.3,0.25,20,1.16,1.5,full,2015-07-13,2026-05-15,2728,0.25993564899225663,0.226196589305534,1.1351100829884735,-0.24667265780930725,11.198624496219823,2021-11-19,2022-10-14,935.0,108,382,2346,0.8599706744868035,1.1915427010644872,1.5,0.5305667236399878,1359,987,31
switch_1.16,0.3,0.25,20,1.16,1.5,last_10y,2016-05-09,2026-05-15,2520,0.2606135825660201,0.22729210406051223,1.133135977056891,-0.24667265780930725,9.134908251496366,2021-11-19,2022-10-14,890.0,100,343,2177,0.8638888888888889,1.1925634155292344,1.5,0.48820748415896187,1285,892,29
switch_1.16,0.3,0.25,20,1.16,1.5,last_5y,2021-05-11,2026-05-15,1260,0.31108965908184594,0.24639221460466604,1.2229976294627853,-0.24667265780930725,2.8740209058523463,2021-11-19,2022-10-14,514.0,47,173,1087,0.8626984126984127,1.1687409956422288,1.5,0.2412643153946215,588,499,13
switch_1.16,0.3,0.25,20,1.16,1.5,last_3y,2023-05-11,2026-05-15,756,0.46478759085793664,0.25347055425667075,1.633689019227077,-0.21324854593845965,2.1428521898496853,2024-07-10,2024-12-19,287.0,24,95,661,0.8743386243386243,1.1849690871277176,1.5,0.1291692665516139,373,288,9
switch_1.16,0.3,0.25,20,1.16,1.5,last_1y,2025-05-15,2026-05-15,252,0.8733432603654963,0.26865482154987014,2.4766402987699605,-0.19530655308001388,0.8733432603654963,2026-01-29,2026-03-30,120.0,4,36,216,0.8571428571428571,1.0954892901640811,1.5,0.025781144175559934,120,96,7
switch_1.17,0.3,0.25,20,1.17,1.5,full,2015-07-13,2026-05-15,2728,0.2599356489922564,0.22619658930553402,1.135110082988474,-0.24667265780930625,11.198624496219807,2021-11-19,2022-10-14,935.0,108,382,2346,0.8599706744868035,1.1915427010644872,1.5,0.5305667236399878,1359,987,31
switch_1.17,0.3,0.25,20,1.17,1.5,last_10y,2016-05-09,2026-05-15,2520,0.26061358256601985,0.22729210406051226,1.1331359770568905,-0.24667265780930636,9.13490825149635,2021-11-19,2022-10-14,890.0,100,343,2177,0.8638888888888889,1.1925634155292344,1.5,0.48820748415896187,1285,892,29
switch_1.17,0.3,0.25,20,1.17,1.5,last_5y,2021-05-11,2026-05-15,1260,0.3110896590818455,0.24639221460466604,1.222997629462785,-0.24667265780930636,2.87402090585234,2021-11-19,2022-10-14,514.0,47,173,1087,0.8626984126984127,1.1687409956422288,1.5,0.2412643153946215,588,499,13
switch_1.17,0.3,0.25,20,1.17,1.5,last_3y,2023-05-11,2026-05-15,756,0.46478759085793553,0.25347055425667064,1.6336890192270763,-0.21324854593846032,2.1428521898496786,2024-07-10,2024-12-19,287.0,24,95,661,0.8743386243386243,1.1849690871277176,1.5,0.1291692665516139,373,288,9
