candidate,R2_THRESHOLD,TARGET_VOL,VOL_WINDOW,MAX_LEV,segment,start,end,rows,ann_return,ann_vol,sharpe_repo,max_dd,total_return,maxdd_start,maxdd_trough,trades,cash_days,holding_days,holding_day_ratio,avg_weight,max_weight,cost_total,qqq_days,gld_days
r2_0.20_tv_20_vw_20,0.2,0.2,20,1.5,last_5y,2021-05-11,2026-05-15,1260,0.3615656130745082,0.21943031868512003,1.5169233030166043,-0.2673009517682322,3.6794291155296692,2021-05-11,2022-10-14,850,90,1170,0.9285714285714286,1.1072342874842822,1.5,0.0,633,537
r2_0.20_tv_20_vw_20,0.2,0.2,20,1.5,last_3y,2023-05-11,2026-05-15,756,0.48175731078859196,0.22626971335695956,1.8521295435927763,-0.15492722453612162,2.253353357427782,2023-05-11,2026-03-30,499,43,713,0.9431216931216931,1.1422513402779864,1.5,0.0,397,316
r2_0.20_tv_20_vw_20,0.2,0.2,20,1.5,last_1y,2025-05-15,2026-05-15,252,0.7362257992895125,0.23433932188143544,2.4757678069794307,-0.15492722453612162,0.7362257992895125,2025-05-15,2026-03-30,173,18,234,0.9285714285714286,1.0283763477525076,1.5,0.0,128,106
r2_0.20_tv_25_vw_20,0.2,0.25,20,1.5,full,2015-07-13,2026-05-15,2728,0.31319326386982693,0.23215016830148916,1.2902921163442214,-0.3147434513924401,18.096534076535402,2015-07-13,2022-10-14,1069,227,2501,0.9167888563049853,1.2602914487532668,1.5,0.0,1455,1046
r2_0.20_tv_25_vw_20,0.2,0.25,20,1.5,last_10y,2016-05-09,2026-05-15,2520,0.303279999153949,0.23217412371976012,1.2575251141290036,-0.3147434513924401,13.137652541957257,2016-05-09,2022-10-14,1011,203,2317,0.9194444444444444,1.2580703277059264,1.5,0.0,1365,952
r2_0.20_tv_25_vw_20,0.2,0.25,20,1.5,last_5y,2021-05-11,2026-05-15,1260,0.4018250797821836,0.2527051810266816,1.4635805636855788,-0.3147434513924401,4.413387652026789,2021-05-11,2022-10-14,625,90,1170,0.9285714285714286,1.2355725237243698,1.5,0.0,633,537
r2_0.20_tv_25_vw_20,0.2,0.25,20,1.5,last_3y,2023-05-11,2026-05-15,756,0.549430886376693,0.25841793752898945,1.8247768292342084,-0.19164837897349007,2.719774619465656,2023-05-11,2026-03-30,337,43,713,0.9431216931216931,1.2625018977553695,1.5,0.0,397,316
r2_0.20_tv_25_vw_20,0.2,0.25,20,1.5,last_1y,2025-05-15,2026-05-15,252,0.8329433666161643,0.27164864502312996,2.3718009489419734,-0.19164837897349007,0.8329433666161643,2025-05-15,2026-03-30,133,18,234,0.9285714285714286,1.1494542220416135,1.5,0.0,128,106
r2_0.20_tv_30_vw_20,0.2,0.3,20,1.5,full,2015-07-13,2026-05-15,2728,0.32899729372944764,0.24847719254141012,1.2695569818190746,-0.34450060853338516,20.736887764841693,2015-07-13,2022-10-14,786,227,2501,0.9167888563049853,1.3121636923915483,1.5,0.0,1455,1046
r2_0.20_tv_30_vw_20,0.2,0.3,20,1.5,last_10y,2016-05-09,2026-05-15,2520,0.31844926570962206,0.24953836711994196,1.2332690022432915,-0.34450060853338516,14.872093997794497,2016-05-09,2022-10-14,740,203,2317,0.9194444444444444,1.3123789411950526,1.5,0.0,1365,952
r2_0.20_tv_30_vw_20,0.2,0.3,20,1.5,last_5y,2021-05-11,2026-05-15,1260,0.41840785691991567,0.2749857422687962,1.4092221908671136,-0.34450060853338516,4.741239198267009,2021-05-11,2022-10-14,443,90,1170,0.9285714285714286,1.3077477708553105,1.5,0.0,633,537
r2_0.20_tv_30_vw_20,0.2,0.3,20,1.5,last_3y,2023-05-11,2026-05-15,756,0.5919264742139885,0.28040693444185055,1.7995138220800526,-0.22755654376578216,3.0343076684457024,2023-05-11,2026-03-30,230,43,713,0.9431216931216931,1.320826173425412,1.5,0.0,397,316
r2_0.20_tv_30_vw_20,0.2,0.3,20,1.5,last_1y,2025-05-15,2026-05-15,252,0.8787609405966301,0.3047792646213003,2.228300503174217,-0.22755654376578216,0.8787609405966301,2025-05-15,2026-03-30,111,18,234,0.9285714285714286,1.2353277927001374,1.5,0.0,128,106
r2_0.20_no_tv_vw_40,0.2,,40,1.5,full,2015-07-13,2026-05-15,2728,0.23740538958317203,0.1852016289310846,1.243427212916492,-0.2512482906587016,9.034116674930143,2015-07-13,2022-10-14,274,227,2501,0.9167888563049853,0.9167888563049853,1.0,0.0,1455,1046
r2_0.20_no_tv_vw_40,0.2,,40,1.5,last_10y,2016-05-09,2026-05-15,2520,0.23175780502502508,0.18722704697359452,1.207558428844641,-0.2512482906587016,7.0399477913183865,2016-05-09,2022-10-14,248,203,2317,0.9194444444444444,0.9194444444444444,1.0,0.0,1365,952
r2_0.20_no_tv_vw_40,0.2,,40,1.5,last_5y,2021-05-11,2026-05-15,1260,0.2842121754630915,0.19964890929386953,1.3532853141995793,-0.2512482906587016,2.4928820108809955,2021-05-11,2022-10-14,121,90,1170,0.9285714285714286,0.9285714285714286,1.0,0.0,633,537
r2_0.20_no_tv_vw_40,0.2,,40,1.5,last_3y,2023-05-11,2026-05-15,756,0.3930133102489175,0.20689038298224222,1.7065275907429636,-0.15295665801712233,1.7031229413179707,2023-05-11,2026-03-30,61,43,713,0.9431216931216931,0.9431216931216931,1.0,0.0,397,316
r2_0.20_no_tv_vw_40,0.2,,40,1.5,last_1y,2025-05-15,2026-05-15,252,0.5758807172225819,0.23837730805596288,2.030618463004442,-0.15295665801712255,0.5758807172225819,2025-05-15,2026-03-30,16,18,234,0.9285714285714286,0.9285714285714286,1.0,0.0,128,106
r2_0.20_tv_15_vw_40,0.2,0.15,40,1.5,full,2015-07-13,2026-05-15,2728,0.21022137124608942,0.16458847492158674,1.2420538879686882,-0.200851860943138,6.889410179288275,2015-07-13,2018-10-11,2318,227,2501,0.9167888563049853,0.9386515551647543,1.5,0.0,1455,1046
r2_0.20_tv_15_vw_40,0.2,0.15,40,1.5,last_10y,2016-05-09,2026-05-15,2520,0.20606178941872777,0.16438427858255347,1.2224369491124953,-0.200851860943138,5.5117179798355895,2016-05-09,2018-10-11,2129,203,2317,0.9194444444444444,0.9410443842163582,1.5,0.0,1365,952
r2_0.20_tv_15_vw_40,0.2,0.15,40,1.5,last_5y,2021-05-11,2026-05-15,1260,0.2683032911354355,0.1679167524202237,1.5000329861343764,-0.1895024034764412,2.2818263453268623,2021-05-11,2022-10-14,1162,90,1170,0.9285714285714286,0.8525124643202631,1.5,0.0,633,537
r2_0.20_tv_15_vw_40,0.2,0.15,40,1.5,last_3y,2023-05-11,2026-05-15,756,0.3450548663408437,0.17451896789397,1.7867457625730032,-0.11276607947545447,1.4334364008935219,2023-05-11,2024-08-07,715,43,713,0.9431216931216931,0.8672847423416561,1.5,0.0,397,316
r2_0.20_tv_15_vw_40,0.2,0.15,40,1.5,last_1y,2025-05-15,2026-05-15,252,0.5615770541855798,0.17378479838884603,2.6545558816133137,-0.0934178425291532,0.5615770541855798,2025-05-15,2025-11-07,232,18,234,0.9285714285714286,0.7244319528189138,1.5,0.0,128,106
r2_0.20_tv_20_vw_40,0.2,0.2,40,1.5,full,2015-07-13,2026-05-15,2728,0.2784181116887079,0.20534511718668508,1.299422641244089,-0.2469776727658335,13.281592365536309,2015-07-13,2022-10-14,1702,227,2501,0.9167888563049853,1.1451464248638736,1.5,0.0,1455,1046
r2_0.20_tv_20_vw_40,0.2,0.2,40,1.5,last_10y,2016-05-09,2026-05-15,2520,0.2698068498413302,0.2046791984453644,1.2699505835627227,-0.2469776727658335,9.898749105108054,2016-05-09,2022-10-14,1543,203,2317,0.9194444444444444,1.1433094686000265,1.5,0.0,1365,952
r2_0.20_tv_20_vw_40,0.2,0.2,40,1.5,last_5y,2021-05-11,2026-05-15,1260,0.35509416593055465,0.21541934727100048,1.5190690318541022,-0.2469776727658336,3.569275851477866,2021-05-11,2022-10-14,939,90,1170,0.9285714285714286,1.0804492883901888,1.5,0.0,633,537
r2_0.20_tv_20_vw_40,0.2,0.2,40,1.5,last_3y,2023-05-11,2026-05-15,756,0.46588671583131624,0.22428434133512018,1.8185668179860628,-0.13897651373200826,2.1499323563869175,2023-05-11,2024-08-07,581,43,713,0.9431216931216931,1.111117707090247,1.5,0.0,397,316
r2_0.20_tv_20_vw_40,0.2,0.2,40,1.5,last_1y,2025-05-15,2026-05-15,252,0.7730718815485667,0.2250554885261413,2.6616297008140952,-0.12334273623781988,0.7730718815485667,2025-05-15,2025-11-07,187,18,234,0.9285714285714286,0.9240003919571207,1.5,0.0,128,106
r2_0.20_tv_25_vw_40,0.2,0.25,40,1.5,full,2015-07-13,2026-05-15,2728,0.3156047599584815,0.23227094344589055,1.297759644864,-0.3016141365524253,18.47960373815398,2015-07-13,2022-10-14,1107,227,2501,0.9167888563049853,1.2534977028986423,1.5,0.0,1455,1046
r2_0.20_tv_25_vw_40,0.2,0.25,40,1.5,last_10y,2016-05-09,2026-05-15,2520,0.3047026838293263,0.23225702383826272,1.261983405924182,-0.3016141365524254,13.292742105413803,2016-05-09,2022-10-14,1041,203,2317,0.9194444444444444,1.2506869219931849,1.5,0.0,1365,952
r2_0.20_tv_25_vw_40,0.2,0.25,40,1.5,last_5y,2021-05-11,2026-05-15,1260,0.4039414742535745,0.2505882420567735,1.4800503250447128,-0.3016141365524252,4.454375325711043,2021-05-11,2022-10-14,664,90,1170,0.9285714285714286,1.2210964870575278,1.5,0.0,633,537
r2_0.20_tv_25_vw_40,0.2,0.25,40,1.5,last_3y,2023-05-11,2026-05-15,756,0.5523887820654472,0.25784860571223495,1.8359084135239088,-0.15599472489313715,2.7411186945686357,2023-05-11,2024-08-07,336,43,713,0.9431216931216931,1.2454252520532152,1.5,0.0,397,316
r2_0.20_tv_25_vw_40,0.2,0.25,40,1.5,last_1y,2025-05-15,2026-05-15,252,0.8884799635685503,0.2679386228309232,2.512364201632082,-0.152671334932157,0.8884799635685503,2025-05-15,2025-11-07,167,18,234,0.9285714285714286,1.062065796184452,1.5,0.0,128,106
r2_0.20_tv_30_vw_40,0.2,0.3,40,1.5,full,2015-07-13,2026-05-15,2728,0.33435236295262083,0.25044414467840254,1.2776387782949747,-0.3476734103631627,21.70404230706799,2015-07-13,2022-10-14,792,227,2501,0.9167888563049853,1.309610504162369,1.5,0.0,1455,1046
r2_0.20_tv_30_vw_40,0.2,0.3,40,1.5,last_10y,2016-05-09,2026-05-15,2520,0.3230699580923295,0.2514709197831261,1.2396655814772841,-0.3476734103631627,15.437209242539325,2016-05-09,2022-10-14,756,203,2317,0.9194444444444444,1.3083983478788859,1.5,0.0,1365,952
r2_0.20_tv_30_vw_40,0.2,0.3,40,1.5,last_5y,2021-05-11,2026-05-15,1260,0.43005138503187124,0.2747926005638268,1.4397737641825044,-0.34767341036316257,4.980785333873898,2021-05-11,2022-10-14,475,90,1170,0.9285714285714286,1.304501135560995,1.5,0.0,633,537
r2_0.20_tv_30_vw_40,0.2,0.3,40,1.5,last_3y,2023-05-11,2026-05-15,756,0.6082178721206273,0.2793377472803482,1.841711206775466,-0.17170180500980115,3.1594379732939615,2023-05-11,2026-03-30,235,43,713,0.9431216931216931,1.3077541264088028,1.5,0.0,397,316
r2_0.20_tv_30_vw_40,0.2,0.3,40,1.5,last_1y,2025-05-15,2026-05-15,252,0.969658735397511,0.29917565233822185,2.4219938497959244,-0.17170180500980115,0.969658735397511,2025-05-15,2026-03-30,129,18,234,0.9285714285714286,1.1690062098317726,1.5,0.0,128,106
r2_0.20_no_tv_vw_60,0.2,,60,1.5,full,2015-07-13,2026-05-15,2728,0.23740538958317203,0.1852016289310846,1.243427212916492,-0.2512482906587016,9.034116674930143,2015-07-13,2022-10-14,274,227,2501,0.9167888563049853,0.9167888563049853,1.0,0.0,1455,1046
r2_0.20_no_tv_vw_60,0.2,,60,1.5,last_10y,2016-05-09,2026-05-15,2520,0.23175780502502508,0.18722704697359452,1.207558428844641,-0.2512482906587016,7.0399477913183865,2016-05-09,2022-10-14,248,203,2317,0.9194444444444444,0.9194444444444444,1.0,0.0,1365,952
r2_0.20_no_tv_vw_60,0.2,,60,1.5,last_5y,2021-05-11,2026-05-15,1260,0.2842121754630915,0.19964890929386953,1.3532853141995793,-0.2512482906587016,2.4928820108809955,2021-05-11,2022-10-14,121,90,1170,0.9285714285714286,0.9285714285714286,1.0,0.0,633,537
r2_0.20_no_tv_vw_60,0.2,,60,1.5,last_3y,2023-05-11,2026-05-15,756,0.3930133102489175,0.20689038298224222,1.7065275907429636,-0.15295665801712233,1.7031229413179707,2023-05-11,2026-03-30,61,43,713,0.9431216931216931,0.9431216931216931,1.0,0.0,397,316
r2_0.20_no_tv_vw_60,0.2,,60,1.5,last_1y,2025-05-15,2026-05-15,252,0.5758807172225819,0.23837730805596288,2.030618463004442,-0.15295665801712255,0.5758807172225819,2025-05-15,2026-03-30,16,18,234,0.9285714285714286,0.9285714285714286,1.0,0.0,128,106
r2_0.20_tv_15_vw_60,0.2,0.15,60,1.5,full,2015-07-13,2026-05-15,2728,0.20469525721079362,0.1630774382047401,1.2239249353330501,-0.19059661675883666,6.508060961662416,2015-07-13,2018-10-11,2391,227,2501,0.9167888563049853,0.9205405171615731,1.5,0.0,1455,1046
r2_0.20_tv_15_vw_60,0.2,0.15,60,1.5,last_10y,2016-05-09,2026-05-15,2520,0.19750753611578564,0.1630542054448225,1.187357552443555,-0.19059661675883666,5.06432617049949,2016-05-09,2018-10-11,2199,203,2317,0.9194444444444444,0.9225226130695838,1.5,0.0,1365,952
r2_0.20_tv_15_vw_60,0.2,0.15,60,1.5,last_5y,2021-05-11,2026-05-15,1260,0.26477456002760524,0.16574950015278453,1.5005660483976575,-0.17786272696128202,2.2364254493755182,2021-05-11,2022-07-18,1178,90,1170,0.9285714285714286,0.829611052943195,1.5,0.0,633,537
r2_0.20_tv_15_vw_60,0.2,0.15,60,1.5,last_3y,2023-05-11,2026-05-15,756,0.33199408387736984,0.1719037118827695,1.754350904479884,-0.11102442160192028,1.3632348785595894,2023-05-11,2024-08-07,724,43,713,0.9431216931216931,0.8322079890834844,1.4008881836189753,0.0,397,316
r2_0.20_tv_15_vw_60,0.2,0.15,60,1.5,last_1y,2025-05-15,2026-05-15,252,0.48164068644365954,0.16947464102050064,2.407184616476049,-0.10077211374730088,0.48164068644365954,2025-05-15,2025-11-07,237,18,234,0.9285714285714286,0.6581701986234475,1.3433044781348054,0.0,128,106
r2_0.20_tv_20_vw_60,0.2,0.2,60,1.5,full,2015-07-13,2026-05-15,2728,0.26960219670391083,0.20592098422246544,1.2626872503750572,-0.23119632419314207,12.250846208112346,2015-07-13,2022-07-18,1794,227,2501,0.9167888563049853,1.1357728872850714,1.5,0.0,1455,1046
r2_0.20_tv_20_vw_60,0.2,0.2,60,1.5,last_10y,2016-05-09,2026-05-15,2520,0.2587918701705647,0.20549962595740104,1.2232215169013654,-0.23119632419314218,8.98939747379589,2016-05-09,2022-07-18,1634,203,2317,0.9194444444444444,1.1336736570435095,1.5,0.0,1365,952
r2_0.20_tv_20_vw_60,0.2,0.2,60,1.5,last_5y,2021-05-11,2026-05-15,1260,0.34528911710522214,0.21522186729855072,1.4863669026648534,-0.23119632419314207,3.4063414172790045,2021-05-11,2022-07-18,987,90,1170,0.9285714285714286,1.0642584456603685,1.5,0.0,633,537
r2_0.20_tv_20_vw_60,0.2,0.2,60,1.5,last_3y,2023-05-11,2026-05-15,756,0.4414241454210741,0.22529342243930678,1.7364444030695223,-0.14567817716796594,1.9948520885054348,2023-05-11,2024-08-07,628,43,713,0.9431216931216931,1.088805929036995,1.5,0.0,397,316
r2_0.20_tv_20_vw_60,0.2,0.2,60,1.5,last_1y,2025-05-15,2026-05-15,252,0.6364782604009016,0.2217144236999539,2.336164378721646,-0.13289758878946611,0.6364782604009016,2025-05-15,2025-11-07,201,18,234,0.9285714285714286,0.853594302764576,1.5,0.0,128,106
r2_0.20_tv_25_vw_60,0.2,0.25,60,1.5,full,2015-07-13,2026-05-15,2728,0.3038405706890408,0.23394351241794079,1.2516705533082468,-0.28171974269644695,16.674650476781945,2015-07-13,2022-07-18,1126,227,2501,0.9167888563049853,1.2475503350653998,1.5,0.0,1455,1046
r2_0.20_tv_25_vw_60,0.2,0.25,60,1.5,last_10y,2016-05-09,2026-05-15,2520,0.2913411303093496,0.23390320478979032,1.2106435528125559,-0.28171974269644695,11.894658324659332,2016-05-09,2022-07-18,1044,203,2317,0.9194444444444444,1.2432382360163061,1.5,0.0,1365,952
r2_0.20_tv_25_vw_60,0.2,0.25,60,1.5,last_5y,2021-05-11,2026-05-15,1260,0.3953830069090576,0.25154601763199114,1.4508510036291962,-0.28171974269644706,4.290139799076666,2021-05-11,2022-07-18,670,90,1170,0.9285714285714286,1.2092635294764806,1.5,0.0,633,537
r2_0.20_tv_25_vw_60,0.2,0.25,60,1.5,last_3y,2023-05-11,2026-05-15,756,0.5192213074250633,0.26138128374685576,1.7315893100105921,-0.16430534076119763,2.506413490563726,2023-05-11,2025-11-07,353,43,713,0.9431216931216931,1.2311146377194684,1.5,0.0,397,316
r2_0.20_tv_25_vw_60,0.2,0.25,60,1.5,last_1y,2025-05-15,2026-05-15,252,0.7149279877318933,0.2638512518116878,2.1812050547982236,-0.16430534076119763,0.7149279877318933,2025-05-15,2025-11-07,179,18,234,0.9285714285714286,0.9917649405586301,1.5,0.0,128,106
r2_0.20_tv_30_vw_60,0.2,0.3,60,1.5,full,2015-07-13,2026-05-15,2728,0.3218703139785677,0.25241312001214866,1.2324146060997536,-0.32944775624419864,19.507720344401577,2015-07-13,2022-07-18,851,227,2501,0.9167888563049853,1.3048148229297156,1.5,0.0,1455,1046
r2_0.20_tv_30_vw_60,0.2,0.3,60,1.5,last_10y,2016-05-09,2026-05-15,2520,0.30947716898377076,0.25356695643886273,1.190796715811392,-0.32944775624419864,13.82447452444608,2016-05-09,2022-07-18,825,203,2317,0.9194444444444444,1.3029900146635969,1.5,0.0,1365,952
r2_0.20_tv_30_vw_60,0.2,0.3,60,1.5,last_5y,2021-05-11,2026-05-15,1260,0.416130438947081,0.2762199264641804,1.3983039634983612,-0.32944775624419864,4.695295850108783,2021-05-11,2022-07-18,551,90,1170,0.9285714285714286,1.300364358285353,1.5,0.0,633,537
r2_0.20_tv_30_vw_60,0.2,0.3,60,1.5,last_3y,2023-05-11,2026-05-15,756,0.5648353769584629,0.28175055823646555,1.7311710576055757,-0.18035459297405554,2.8318276556268134,2023-05-11,2025-11-07,274,43,713,0.9431216931216931,1.2999464211325218,1.5,0.0,397,316
r2_0.20_tv_30_vw_60,0.2,0.3,60,1.5,last_1y,2025-05-15,2026-05-15,252,0.7916672145934784,0.29830971868090195,2.110303342544572,-0.18035459297405565,0.7916672145934784,2025-05-15,2025-11-07,172,18,234,0.9285714285714286,1.114184680370096,1.5,0.0,128,106
r2_0.20_no_tv_vw_80,0.2,,80,1.5,full,2015-07-13,2026-05-15,2728,0.23740538958317203,0.1852016289310846,1.243427212916492,-0.2512482906587016,9.034116674930143,2015-07-13,2022-10-14,274,227,2501,0.9167888563049853,0.9167888563049853,1.0,0.0,1455,1046
r2_0.20_no_tv_vw_80,0.2,,80,1.5,last_10y,2016-05-09,2026-05-15,2520,0.23175780502502508,0.18722704697359452,1.207558428844641,-0.2512482906587016,7.0399477913183865,2016-05-09,2022-10-14,248,203,2317,0.9194444444444444,0.9194444444444444,1.0,0.0,1365,952
r2_0.20_no_tv_vw_80,0.2,,80,1.5,last_5y,2021-05-11,2026-05-15,1260,0.2842121754630915,0.19964890929386953,1.3532853141995793,-0.2512482906587016,2.4928820108809955,2021-05-11,2022-10-14,121,90,1170,0.9285714285714286,0.9285714285714286,1.0,0.0,633,537
r2_0.20_no_tv_vw_80,0.2,,80,1.5,last_3y,2023-05-11,2026-05-15,756,0.3930133102489175,0.20689038298224222,1.7065275907429636,-0.15295665801712233,1.7031229413179707,2023-05-11,2026-03-30,61,43,713,0.9431216931216931,0.9431216931216931,1.0,0.0,397,316
r2_0.20_no_tv_vw_80,0.2,,80,1.5,last_1y,2025-05-15,2026-05-15,252,0.5758807172225819,0.23837730805596288,2.030618463004442,-0.15295665801712255,0.5758807172225819,2025-05-15,2026-03-30,16,18,234,0.9285714285714286,0.9285714285714286,1.0,0.0,128,106
r2_0.20_tv_15_vw_80,0.2,0.15,80,1.5,full,2015-07-13,2026-05-15,2728,0.19795051813945141,0.1623403136927154,1.1941414124819751,-0.19435569913511674,6.065322648325467,2015-07-13,2018-10-11,2440,227,2501,0.9167888563049853,0.9090156688201387,1.5,0.0,1455,1046
r2_0.20_tv_15_vw_80,0.2,0.15,80,1.5,last_10y,2016-05-09,2026-05-15,2520,0.1907986121477523,0.1620573665796679,1.158975234025762,-0.19435569913511674,4.733016584865058,2016-05-09,2018-10-11,2248,203,2317,0.9194444444444444,0.9091181520472832,1.5,0.0,1365,952
r2_0.20_tv_15_vw_80,0.2,0.15,80,1.5,last_5y,2021-05-11,2026-05-15,1260,0.2525552535461384,0.163415866966367,1.4601670830463536,-0.18718185011393695,2.083077659139164,2021-05-11,2022-10-14,1188,90,1170,0.9285714285714286,0.8166030354398756,1.5,0.0,633,537
r2_0.20_tv_15_vw_80,0.2,0.15,80,1.5,last_3y,2023-05-11,2026-05-15,756,0.3207416955296045,0.16787693593499756,1.7417357793983073,-0.11174940779868014,1.3038471697249086,2023-05-11,2025-11-07,724,43,713,0.9431216931216931,0.8137876526153414,1.2966957008572668,0.0,397,316
r2_0.20_tv_15_vw_80,0.2,0.15,80,1.5,last_1y,2025-05-15,2026-05-15,252,0.4265961267881715,0.16437254279455116,2.2459561902780596,-0.11174940779868026,0.4265961267881715,2025-05-15,2025-11-07,237,18,234,0.9285714285714286,0.6192512004184254,1.2966957008572668,0.0,128,106
r2_0.20_tv_20_vw_80,0.2,0.2,80,1.5,full,2015-07-13,2026-05-15,2728,0.2620468705837016,0.20624249188115537,1.2320766802626604,-0.24392468879318363,11.42173404509403,2015-07-13,2022-10-14,1776,227,2501,0.9167888563049853,1.1296001769078077,1.5,0.0,1455,1046
r2_0.20_tv_20_vw_80,0.2,0.2,80,1.5,last_10y,2016-05-09,2026-05-15,2520,0.25056882389303525,0.20560729863390204,1.1907870051489486,-0.24392468879318363,8.355693319879059,2016-05-09,2022-10-14,1623,203,2317,0.9194444444444444,1.1255445097732018,1.5,0.0,1365,952
r2_0.20_tv_20_vw_80,0.2,0.2,80,1.5,last_5y,2021-05-11,2026-05-15,1260,0.33076604464664516,0.21320327478379653,1.4474073555507476,-0.24392468879318363,3.173578199214738,2021-05-11,2022-10-14,985,90,1170,0.9285714285714286,1.054404406849469,1.5,0.0,633,537
r2_0.20_tv_20_vw_80,0.2,0.2,80,1.5,last_3y,2023-05-11,2026-05-15,756,0.42901624070810085,0.22153575274351534,1.722951958537351,-0.14718873721632875,1.9181760827061787,2023-05-11,2025-11-07,613,43,713,0.9431216931216931,1.072162878922035,1.5,0.0,397,316
r2_0.20_tv_20_vw_80,0.2,0.2,80,1.5,last_1y,2025-05-15,2026-05-15,252,0.5674808109508318,0.21641654169144403,2.188349420146434,-0.14718873721632886,0.5674808109508318,2025-05-15,2025-11-07,210,18,234,0.9285714285714286,0.811241647363344,1.5,0.0,128,106
r2_0.20_tv_25_vw_80,0.2,0.25,80,1.5,full,2015-07-13,2026-05-15,2728,0.29314841727323837,0.23425129146539697,1.2151372810651233,-0.2978671021308307,15.167316423491133,2015-07-13,2022-10-14,1171,227,2501,0.9167888563049853,1.2438732295096222,1.5,0.0,1455,1046
r2_0.20_tv_25_vw_80,0.2,0.25,80,1.5,last_10y,2016-05-09,2026-05-15,2520,0.2796771738276862,0.2340930177674663,1.1710438288748148,-0.2978671021308307,10.77617451878465,2016-05-09,2022-10-14,1092,203,2317,0.9194444444444444,1.238240339047719,1.5,0.0,1365,952
