candidate,r2_threshold,switch_buffer,ann_return_full,ann_return_last_10y,ann_return_last_1y,ann_return_last_3y,ann_return_last_5y,ann_vol_full,ann_vol_last_10y,ann_vol_last_1y,ann_vol_last_3y,ann_vol_last_5y,sharpe_repo_full,sharpe_repo_last_10y,sharpe_repo_last_1y,sharpe_repo_last_3y,sharpe_repo_last_5y,max_dd_full,max_dd_last_10y,max_dd_last_1y,max_dd_last_3y,max_dd_last_5y,avg_turnover_full,avg_turnover_last_10y,avg_turnover_last_1y,avg_turnover_last_3y,avg_turnover_last_5y,holding_day_ratio_full,holding_day_ratio_last_10y,holding_day_ratio_last_1y,holding_day_ratio_last_3y,holding_day_ratio_last_5y,cost_total_full,cost_total_last_10y,cost_total_last_1y,cost_total_last_3y,cost_total_last_5y,ann_return_delta_vs_off_full,max_dd_delta_vs_off_full,ann_return_delta_vs_off_last_10y,max_dd_delta_vs_off_last_10y,ann_return_delta_vs_off_last_5y,max_dd_delta_vs_off_last_5y,ann_return_delta_vs_off_last_3y,max_dd_delta_vs_off_last_3y,ann_return_delta_vs_off_last_1y,max_dd_delta_vs_off_last_1y,decision_hint,stability_label
r2_0.200,0.2,1.0,0.29461149930063835,0.3428140869138545,0.5272497435702592,0.6819611338737437,0.5335530383962759,0.2242118815709998,0.2326634317129105,0.3084161469615029,0.2853758843900614,0.2611886053180006,1.2632125331110529,1.3825063939970774,1.5278605925534297,1.9632550008084166,1.7663001197117523,-0.24395899370024787,-0.21834692555630153,-0.15868919725725483,-0.15868919725725406,-0.21834692555630109,0.1825041922861934,0.21587301587301588,0.3333333333333333,0.25132275132275134,0.2365079365079365,0.7926215762996087,0.9107142857142857,0.9087301587301587,0.9232804232804233,0.9246031746031746,0.6529999999999999,0.544,0.084,0.19,0.298,0.06415985816740055,0.12071038684486801,0.0011140593685292632,-0.003518063826499662,0.04958501707647378,-0.003518063826498552,0.07146595853506099,0.013159494374650915,0.1936531411550031,0.013159494374650249,boundary_mapping,pending_review
r2_0.225,0.225,1.0,0.3011774673757355,0.3580866315077218,0.6872886741710935,0.7226372415764564,0.5780809309419088,0.2221417617114153,0.23045704520853594,0.3095143297104677,0.28533950804485275,0.2608180031072052,1.2957624045262754,1.4427325366595163,1.8460450507435835,2.0473702211083307,1.878359409898852,-0.24825100880204154,-0.21834692555630097,-0.1586891972572565,-0.16113656555047784,-0.21834692555630097,0.1825041922861934,0.2150793650793651,0.31746031746031744,0.24867724867724866,0.23492063492063492,0.7845164896590274,0.9035714285714286,0.9007936507936508,0.917989417989418,0.919047619047619,0.653,0.542,0.08000000000000002,0.188,0.296,0.07072582624249768,0.11641837174307434,0.01638660396239655,-0.003518063826499107,0.09411290962210672,-0.003518063826498441,0.11214206623777367,0.010712126081427131,0.3536920717558374,0.013159494374648584,boundary_mapping,pending_review
r2_0.250,0.25,1.0,0.309122405693081,0.3605888107201203,0.7292975938413024,0.7196039504408496,0.5817771578566968,0.2209057833400039,0.22944022443309325,0.3081848282310868,0.284498771643746,0.25987760195645376,1.3293543389467886,1.456140815520634,1.9326365379807522,2.0463660819781566,1.89322859341214,-0.25440376418417854,-0.17909377805015625,-0.1377428361092673,-0.15199197869237935,-0.17909377805015614,0.1825041922861934,0.21666666666666667,0.31746031746031744,0.25132275132275134,0.23492063492063492,0.7744550027948575,0.8948412698412699,0.8968253968253969,0.9126984126984127,0.9119047619047619,0.653,0.546,0.08000000000000002,0.19,0.296,0.07867076455984323,0.11026561636093735,0.018888783174795032,0.03573508367964562,0.09780913653689471,0.035735083679646396,0.10910877510216688,0.019856712939525623,0.3957009914260463,0.034105855522637785,boundary_mapping,pending_review
r2_0.275,0.275,1.0,0.2980299091459315,0.3462771597311589,0.6433855474911498,0.6986766424611837,0.5479518248957749,0.21860651368600187,0.22685185395283136,0.3062406279196074,0.2833738311310948,0.2557246555069106,1.3021289087348018,1.4235791598872916,1.776232732848291,2.0100683773795853,1.835274854266724,-0.23488905853021524,-0.1837097701647944,-0.13774283610926719,-0.15199197869237924,-0.18370977016479406,0.1819452207937395,0.21666666666666667,0.3333333333333333,0.25396825396825395,0.23333333333333334,0.7652319731693683,0.8865079365079365,0.8928571428571429,0.9074074074074074,0.9031746031746032,0.651,0.546,0.084,0.192,0.294,0.06757826801269373,0.12978032201490064,0.0045771321858336655,0.031119091565007473,0.06398380357597278,0.031119091565008472,0.08818146712250097,0.019856712939525734,0.3097889450758937,0.034105855522637896,boundary_mapping,pending_review
r2_0.300,0.3,1.0,0.2640461111333996,0.3147136577585552,0.591819535507722,0.6120923750757437,0.49626564056582745,0.2146238878837897,0.22325323357172902,0.30301052635345266,0.2763637784543763,0.2506785301294435,1.1987171869877569,1.3366899118659403,1.6865401102152304,1.8646644984730034,1.7316766261211978,-0.25718148445536915,-0.18159365390350934,-0.1300136590328822,-0.1548616382533341,-0.17783441893486174,0.1819452207937395,0.21666666666666667,0.3412698412698413,0.25396825396825395,0.2365079365079365,0.7554499720514254,0.8773809523809524,0.8809523809523809,0.9007936507936508,0.8944444444444445,0.651,0.546,0.08600000000000001,0.192,0.298,0.0335944700001618,0.10748789608974674,-0.026986369786770048,0.03323520782629252,0.012297619246025349,0.036994442794940796,0.0015971997370609614,0.01698705337857087,0.2582229330924659,0.04183503259902288,boundary_mapping,pending_review
r2_0.325,0.325,1.0,0.25841305699431993,0.30068560671197586,0.5272262547345754,0.5535717963460929,0.46674743907681915,0.21302986069149174,0.2215170960282531,0.2996224958694318,0.27273978633615986,0.24774650035080936,1.1850989951103121,1.2969418937810004,1.5637376861329684,1.7499601939345797,1.6686600069205306,-0.258236938921236,-0.1879144419927321,-0.12392278411282331,-0.15011016036166547,-0.16757680776990658,0.1819452207937395,0.21746031746031746,0.3412698412698413,0.25396825396825395,0.23492063492063492,0.7453884851872554,0.8670634920634921,0.8690476190476191,0.8941798941798942,0.8857142857142857,0.651,0.548,0.08600000000000001,0.192,0.296,0.02796141586108214,0.10643244162387988,-0.041014420833349385,0.02691441973706976,-0.01722058224298295,0.04725205395989596,-0.05692337899258981,0.021738531270239503,0.19362965231931928,0.04792590751908177,boundary_mapping,pending_review
r2_0.350,0.35,1.0,0.25139782197776994,0.28423672587976423,0.5279701803115031,0.5368575112361649,0.46315312715537393,0.21160759430197115,0.2198716723672254,0.29841413372875636,0.2717201158674505,0.24742718840863404,1.165179726960377,1.2470350643993136,1.5704864676911163,1.715626150310821,1.6605504378681193,-0.24156669129791875,-0.17801154550423826,-0.1305991837849313,-0.15048249368229072,-0.16289615470134167,0.18138624930128563,0.21746031746031746,0.3492063492063492,0.2566137566137566,0.2365079365079365,0.732811626607043,0.8515873015873016,0.8373015873015873,0.8783068783068783,0.8698412698412699,0.649,0.548,0.08800000000000001,0.194,0.29800000000000004,0.020946180844532147,0.12310268924719714,-0.05746330166556102,0.03681731622556361,-0.020814894164428166,0.05193270702846087,-0.07363766410251782,0.021366197949614252,0.19437357789624699,0.04124950784697379,boundary_mapping,pending_review
r2_0.375,0.375,1.0,0.2160050216627991,0.23935289134612447,0.37314653724413627,0.41275059344827714,0.3825898641530838,0.20336485941705562,0.20898131110442006,0.28922009324268094,0.24280833682251118,0.22838799555147488,1.063577707601228,1.1315248965439688,1.2411911379234348,1.5449941616022869,1.532764435846637,-0.25507618093260676,-0.22534069177096072,-0.21382419573414224,-0.2253406917709605,-0.22534069177096094,0.18082727780883176,0.21428571428571427,0.3333333333333333,0.24603174603174602,0.23015873015873015,0.7188373392956959,0.8380952380952381,0.8134920634920635,0.8690476190476191,0.8595238095238096,0.647,0.54,0.08399999999999999,0.186,0.29000000000000004,-0.014446619470438682,0.10959319961250913,-0.10234713619920077,-0.010511830041158854,-0.10137815716671827,-0.01051183004115841,-0.19774458189040556,-0.05349200013905553,0.03954993482888014,-0.04197550410223716,boundary_mapping,pending_review
r2_0.400,0.4,1.0,0.19485000087676374,0.22157219418426566,0.36452063762635123,0.37781445975713157,0.34409581041608384,0.20101219554258334,0.20717176392790557,0.2882289212572809,0.24042018415717364,0.22582864354819815,0.9863098321679721,1.0697976191777714,1.2225852986064731,1.453677737044141,1.42239552196848,-0.2664186682354771,-0.23986854036205596,-0.18024498504249298,-0.23986854036205485,-0.23986854036205563,0.1825041922861934,0.21666666666666667,0.3412698412698413,0.25396825396825395,0.23492063492063492,0.7020681945220794,0.8218253968253968,0.7976190476190477,0.8584656084656085,0.8452380952380952,0.653,0.546,0.08600000000000001,0.192,0.29600000000000004,-0.035601640256474054,0.09825071230963878,-0.12012783336105959,-0.025039678632254092,-0.13987221090371826,-0.025039678632253093,-0.23268071558155112,-0.06801984873014988,0.030924035211095102,-0.008396293410587896,boundary_mapping,pending_review
r2_0.450,0.45,1.0,0.16492190365569415,0.1897004508179312,0.3585843977565648,0.3191173799989684,0.30213132509496465,0.19812183081974413,0.2043748229956313,0.2867141912894924,0.2378335568135642,0.2237010663472642,0.8696973472692373,0.9522014206066232,1.212300521053954,1.2836348440390324,1.2918463843307408,-0.28697167802876733,-0.286971678028767,-0.1857025363830569,-0.28697167802876755,-0.28697167802876766,0.17970933482392398,0.21428571428571427,0.3333333333333333,0.25396825396825395,0.23015873015873015,0.6738401341531582,0.7932539682539682,0.7777777777777778,0.8359788359788359,0.819047619047619,0.643,0.54,0.08400000000000002,0.192,0.29000000000000004,-0.06552973747754365,0.07769770251634855,-0.15199957672739406,-0.07214281629896513,-0.18183669622483745,-0.07214281629896513,-0.2913777953397143,-0.11512298639686258,0.024987795341308683,-0.013853844751151811,boundary_mapping,pending_review
r2_0.500,0.5,1.0,0.1214788533126534,0.1649526431763324,0.39508934884174907,0.28866430948891186,0.2781843651106848,0.19053559862463207,0.19838841779084854,0.2826338163248557,0.2316018324007416,0.2170249575879109,0.6971291226294164,0.8688789277563204,1.319592763832681,1.2109329823867403,1.239244882681643,-0.27008774242808153,-0.270087742428082,-0.15890520005654407,-0.2700877424280822,-0.2700877424280823,0.17691447736165455,0.20952380952380953,0.30952380952380953,0.24867724867724866,0.22380952380952382,0.6361095584125209,0.7563492063492063,0.746031746031746,0.7976190476190477,0.7793650793650794,0.633,0.528,0.07800000000000001,0.188,0.28200000000000003,-0.1089727878205844,0.09458163811703435,-0.17674738436899284,-0.05525888069828011,-0.20578365620911732,-0.05525888069827978,-0.32183086584977083,-0.09823905079617723,0.06149274642649294,0.01294349157536101,boundary_mapping,pending_review
r2_0.600,0.6,1.0,0.12061759023441088,0.1707487382230446,0.355306410632384,0.3016176606412877,0.30887192635950966,0.17063325759807957,0.18034984590480352,0.2544355359201389,0.20771585222452876,0.19918509320495292,0.7529179459885953,0.9644061305098796,1.3226064137913152,1.3732731958883069,1.4509201717223534,-0.33030888303897277,-0.25765946806701046,-0.1315486277784278,-0.13495902295726447,-0.1634271816841283,0.1646171045276691,0.19722222222222222,0.31746031746031744,0.23544973544973544,0.20793650793650795,0.5452766908887646,0.6551587301587302,0.6349206349206349,0.6957671957671958,0.6817460317460318,0.589,0.497,0.08,0.17800000000000002,0.262,-0.10983405089882692,0.03436049750614312,-0.17095128932228065,-0.04283060633720859,-0.17509609496029244,0.05140168004567425,-0.308877514697395,0.0368896686746405,0.02170980821712787,0.040300063853477286,boundary_mapping,pending_review
r2_0.700,0.7,1.0,0.04949683645376801,0.07424436302328896,0.17422475426205675,0.16288464837649141,0.21096540468326608,0.142093716730664,0.15264781093382673,0.19574462181654284,0.1670214027012749,0.1641207192440366,0.4113772976311069,0.5457345935972291,0.9186587762967717,0.9872414913557788,1.2483780421841686,-0.40842490812484955,-0.2958553179354967,-0.14658391196683862,-0.14658391196683918,-0.14658391196683895,0.1416992733370598,0.175,0.23809523809523808,0.18783068783068782,0.1746031746031746,0.4150363331470095,0.5134920634920634,0.45634920634920634,0.5436507936507936,0.546031746031746,0.507,0.44100000000000006,0.060000000000000005,0.142,0.22,-0.18095480467946978,-0.043755527579733666,-0.2674556645220363,-0.08102645620569482,-0.273002616636536,0.06824494976296358,-0.4476105269621913,0.025264779665065795,-0.15937184815319938,0.02526477966506646,boundary_mapping,pending_review
r2_0.800,0.8,1.0,-0.003942911633915136,-0.002238945942941384,-0.0527977999286563,-0.02513672098944808,0.05833248097636101,0.09954411104431797,0.11050656577185504,0.1198989503654997,0.11989870868343862,0.1202375537436632,0.010327065393489201,0.035249836612903145,-0.3920899687607503,-0.15218286878788564,0.5313653118614081,-0.38718655479016995,-0.2964619600948796,-0.14048826714596363,-0.21686355712415484,-0.21686355712415517,0.08971492453884852,0.11150793650793651,0.10714285714285714,0.13756613756613756,0.12380952380952381,0.22750139742873113,0.2853174603174603,0.21428571428571427,0.32275132275132273,0.3261904761904762,0.321,0.281,0.027000000000000003,0.10400000000000001,0.156,-0.23439455276715293,-0.02251717424505406,-0.34393897348826663,-0.0816330983650777,-0.4256355403434411,-0.002034695394352637,-0.6356318963281308,-0.04501486549224987,-0.3863944023439124,0.03136042448594145,boundary_mapping,pending_review
r2_0.900,0.9,1.0,-0.013565195962171983,-0.013478588601506969,-0.026701050616948274,-0.026384291960614314,-0.02469156417924634,0.043340318559672186,0.048751103558950744,0.06056856538633938,0.06461477084295505,0.058432990412619415,-0.29340371066584864,-0.25392940382743745,-0.41648190671601976,-0.3814038491039997,-0.3985953098564696,-0.18482850404899787,-0.15477362668544425,-0.047963734197000174,-0.12230178239680889,-0.15380767974710907,0.022358859698155393,0.02857142857142857,0.031746031746031744,0.03968253968253968,0.0380952380952381,0.044158747903856904,0.05714285714285714,0.05555555555555555,0.08465608465608465,0.08412698412698413,0.08,0.07200000000000001,0.008,0.03,0.048,-0.24401683709540978,0.17984087649611802,-0.3551786161468322,0.06005523504435761,-0.5086595854990484,0.06102118198269346,-0.636879467299297,0.04954690923509608,-0.3602976530322044,0.12388495743490491,boundary_mapping,pending_review
