candidate,segment,r2_threshold,switch_buffer,start,end,rows,ann_return,ann_vol,sharpe_repo,max_dd,avg_weight,held_day_avg_weight,holding_days,holding_day_ratio,avg_turnover,turnover_total,cost_total,trade_days
r2_0.010,full,0.01,1.0,2011-12-09,2026-09-02,3578,0.22328242997173064,0.2411201950612407,0.9559174572364328,-0.37141957811454074,0.87842370039128,1.0,3143,0.87842370039128,0.19200670765790945,687.0,0.6869999999999999,389
r2_0.010,last_10y,0.01,1.0,2016-04-21,2026-09-02,2520,0.33836788670640594,0.24045187911035265,1.331616047594986,-0.22361125982005037,0.9686507936507937,1.0,2441,0.9686507936507937,0.2222222222222222,560.0,0.56,296
r2_0.010,last_5y,0.01,1.0,2021-06-25,2026-09-02,1260,0.4652023937563523,0.26581838809217767,1.5684167497470876,-0.22361125982005092,0.9634920634920635,1.0,1214,0.9634920634920635,0.24285714285714285,306.0,0.306,162
r2_0.010,last_3y,0.01,1.0,2023-07-24,2026-09-02,756,0.5826185672274691,0.2884785909750582,1.7338541085888721,-0.17240602621298073,0.955026455026455,1.0,722,0.955026455026455,0.26455026455026454,200.0,0.2,106
r2_0.010,last_1y,0.01,1.0,2025-08-20,2026-09-02,252,0.3032591879960207,0.31330627864119454,1.00213225193748,-0.17184869163190475,0.9642857142857143,1.0,243,0.9642857142857143,0.3492063492063492,88.0,0.08800000000000001,47
r2_0.025,full,0.025,1.0,2011-12-09,2026-09-02,3578,0.22926217155924689,0.23985505946886537,0.9800196596961411,-0.35492846345585083,0.8697596422582449,1.0,3112,0.8697596422582449,0.19256567915036332,689.0,0.689,391
r2_0.025,last_10y,0.025,1.0,2016-04-21,2026-09-02,2520,0.34438580020091303,0.2389798288756109,1.357109234508515,-0.2236112598200517,0.9642857142857143,1.0,2430,0.9642857142857143,0.2222222222222222,560.0,0.56,296
r2_0.025,last_5y,0.025,1.0,2021-06-25,2026-09-02,1260,0.47674311474010267,0.2651291772201235,1.6014372796462275,-0.22361125982005126,0.9595238095238096,1.0,1209,0.9595238095238096,0.24126984126984127,304.0,0.304,161
r2_0.025,last_3y,0.025,1.0,2023-07-24,2026-09-02,756,0.5972325400345666,0.28801731063669284,1.7681389709870556,-0.1718486916319052,0.9537037037037037,1.0,721,0.9537037037037037,0.2619047619047619,198.0,0.198,104
r2_0.025,last_1y,0.025,1.0,2025-08-20,2026-09-02,252,0.3032591879960207,0.31330627864119454,1.0021322519374776,-0.17184869163190553,0.9642857142857143,1.0,243,0.9642857142857143,0.3492063492063492,88.0,0.08800000000000001,47
r2_0.050,full,0.05,1.0,2011-12-09,2026-09-02,3578,0.22905277206468333,0.236453174380904,0.9899943961105682,-0.3480461544239455,0.8529904974846283,1.0,3052,0.8529904974846283,0.1936836221352711,693.0,0.6930000000000001,399
r2_0.050,last_10y,0.05,1.0,2016-04-21,2026-09-02,2520,0.34211148701468974,0.23791418724033556,1.3550006071248506,-0.21230405302042055,0.9543650793650794,1.0,2405,0.9543650793650794,0.22380952380952382,564.0,0.5640000000000001,304
r2_0.050,last_5y,0.05,1.0,2021-06-25,2026-09-02,1260,0.4888458508498905,0.26446470557491997,1.6357029681566442,-0.21230405302042077,0.9492063492063492,1.0,1196,0.9492063492063492,0.24126984126984127,304.0,0.304,162
r2_0.050,last_3y,0.05,1.0,2023-07-24,2026-09-02,756,0.617210885687953,0.28713197492180914,1.8160713606557084,-0.17184869163190464,0.9431216931216931,1.0,713,0.9431216931216931,0.2619047619047619,198.0,0.198,104
r2_0.050,last_1y,0.05,1.0,2025-08-20,2026-09-02,252,0.3548097516157338,0.3110909088302935,1.131873750726343,-0.17184869163190508,0.9444444444444444,1.0,238,0.9444444444444444,0.3492063492063492,88.0,0.08800000000000001,47
r2_0.075,full,0.075,1.0,2011-12-09,2026-09-02,3578,0.23723221814046003,0.2346001498153895,1.0242350011676298,-0.33386066236389267,0.8423700391280045,1.0,3014,0.8423700391280045,0.19480156512017888,697.0,0.6970000000000001,403
r2_0.075,last_10y,0.075,1.0,2016-04-21,2026-09-02,2520,0.33387008981643174,0.23715816765753908,1.3325668361754013,-0.19283264883724116,0.9492063492063492,1.0,2392,0.9492063492063492,0.2261904761904762,570.0,0.5700000000000001,309
r2_0.075,last_5y,0.075,1.0,2021-06-25,2026-09-02,1260,0.48652498511049336,0.264096125077469,1.631695215537161,-0.19283264883724072,0.9476190476190476,1.0,1194,0.9476190476190476,0.24603174603174602,310.0,0.31,165
r2_0.075,last_3y,0.075,1.0,2023-07-24,2026-09-02,756,0.6063876906700212,0.2871188989239678,1.7927064362242844,-0.1718486916319052,0.9404761904761905,1.0,711,0.9404761904761905,0.2619047619047619,198.0,0.198,104
r2_0.075,last_1y,0.075,1.0,2025-08-20,2026-09-02,252,0.34004214467967087,0.31098698928501844,1.09685973828347,-0.1718486916319053,0.9365079365079365,1.0,236,0.9365079365079365,0.3492063492063492,88.0,0.08800000000000001,47
r2_0.100,full,0.1,1.0,2011-12-09,2026-09-02,3578,0.24361915163640324,0.2336077551464022,1.0496437325345667,-0.3240982062007908,0.8320290665176076,1.0,2977,0.8320290665176076,0.19256567915036332,689.0,0.6890000000000001,400
r2_0.100,last_10y,0.1,1.0,2016-04-21,2026-09-02,2520,0.3404741892306151,0.23615795846373946,1.3581356606474098,-0.19584994960270852,0.9416666666666667,1.0,2373,0.9416666666666667,0.2246031746031746,566.0,0.5660000000000001,308
r2_0.100,last_5y,0.1,1.0,2021-06-25,2026-09-02,1260,0.5013376259411124,0.2629849298508385,1.6752119456976795,-0.1958499496027094,0.942063492063492,1.0,1187,0.942063492063492,0.24126984126984127,304.0,0.304,162
r2_0.100,last_3y,0.1,1.0,2023-07-24,2026-09-02,756,0.6068307087977602,0.28700933928858946,1.7942435764648454,-0.17184869163190464,0.9365079365079365,1.0,708,0.9365079365079365,0.25925925925925924,196.0,0.196,103
r2_0.100,last_1y,0.1,1.0,2025-08-20,2026-09-02,252,0.32197904977091896,0.31074500975560837,1.0537431664766248,-0.17184869163190453,0.9325396825396826,1.0,235,0.9325396825396826,0.3412698412698413,86.0,0.08600000000000001,46
r2_0.125,full,0.125,1.0,2011-12-09,2026-09-02,3578,0.27283663868721897,0.2280656989862096,1.171314980331373,-0.2527209621736839,0.8216880939072108,1.0,2940,0.8216880939072108,0.19144773616545557,685.0,0.685,399
r2_0.125,last_10y,0.125,1.0,2016-04-21,2026-09-02,2520,0.3540686665146868,0.2346517404972146,1.4084026637937739,-0.20285269906502568,0.9341269841269841,1.0,2354,0.9341269841269841,0.22142857142857142,558.0,0.558,306
r2_0.125,last_5y,0.125,1.0,2021-06-25,2026-09-02,1260,0.5216056408145961,0.26210100950804327,1.731210333753517,-0.20285269906502534,0.9388888888888889,1.0,1183,0.9388888888888889,0.23809523809523808,300.0,0.3,160
r2_0.125,last_3y,0.125,1.0,2023-07-24,2026-09-02,756,0.6381594764991962,0.2860457037470806,1.8669469315772114,-0.1718486916319052,0.9338624338624338,1.0,706,0.9338624338624338,0.2566137566137566,194.0,0.194,102
r2_0.125,last_1y,0.125,1.0,2025-08-20,2026-09-02,252,0.3709985042217756,0.30852241608587333,1.1772240074356142,-0.1718486916319053,0.9285714285714286,1.0,234,0.9285714285714286,0.3333333333333333,84.0,0.084,45
r2_0.150,full,0.15,1.0,2011-12-09,2026-09-02,3578,0.27545735019690554,0.22731609244341103,1.1834788068652509,-0.2560600106000752,0.8099496925656792,1.0,2898,0.8099496925656792,0.18865287870318614,675.0,0.675,402
r2_0.150,last_10y,0.15,1.0,2016-04-21,2026-09-02,2520,0.3538392869306626,0.23399849460926206,1.4109473905946743,-0.21454808154272653,0.9257936507936508,1.0,2333,0.9257936507936508,0.21984126984126984,554.0,0.554,312
r2_0.150,last_5y,0.15,1.0,2021-06-25,2026-09-02,1260,0.518655724948851,0.2617780788177163,1.7255955030969186,-0.21454808154272642,0.9349206349206349,1.0,1178,0.9349206349206349,0.23809523809523808,300.0,0.3,163
r2_0.150,last_3y,0.15,1.0,2023-07-24,2026-09-02,756,0.6409343527357345,0.2854759011592279,1.8760412710009748,-0.15835387103101373,0.9298941798941799,1.0,703,0.9298941798941799,0.25396825396825395,192.0,0.192,103
r2_0.150,last_1y,0.15,1.0,2025-08-20,2026-09-02,252,0.384855050289185,0.30818393902066493,1.2108537978587262,-0.15835387103101362,0.9246031746031746,1.0,233,0.9246031746031746,0.3333333333333333,84.0,0.084,45
r2_0.175,full,0.175,1.0,2011-12-09,2026-09-02,3578,0.30160414090917453,0.22570869982577646,1.2802411417733355,-0.219734211530614,0.8021240916713248,1.0,2870,0.8021240916713248,0.18585802124091672,665.0,0.665,398
r2_0.175,last_10y,0.175,1.0,2016-04-21,2026-09-02,2520,0.36321671820599666,0.2335268768291578,1.4429009270244513,-0.2084730407853127,0.9198412698412698,1.0,2318,0.9198412698412698,0.21904761904761905,552.0,0.552,313
r2_0.175,last_5y,0.175,1.0,2021-06-25,2026-09-02,1260,0.550848409812488,0.26134007218149324,1.8084181030167237,-0.20847304078531315,0.930952380952381,1.0,1173,0.930952380952381,0.24126984126984127,304.0,0.304,166
r2_0.175,last_3y,0.175,1.0,2023-07-24,2026-09-02,756,0.6974398611384816,0.2854304887252246,1.9950985691400773,-0.15868919725725572,0.9259259259259259,1.0,700,0.9259259259259259,0.2566137566137566,194.0,0.194,105
r2_0.175,last_1y,0.175,1.0,2025-08-20,2026-09-02,252,0.528210562482136,0.30838411173059815,1.5300301606020368,-0.1586891972572556,0.9126984126984127,1.0,230,0.9126984126984127,0.3333333333333333,84.0,0.084,46
r2_0.200,full,0.2,1.0,2011-12-09,2026-09-02,3578,0.29461149930063835,0.2242118815709998,1.2632125331110529,-0.24395899370024787,0.7926215762996087,1.0,2836,0.7926215762996087,0.1825041922861934,653.0,0.6529999999999999,400
r2_0.200,last_10y,0.2,1.0,2016-04-21,2026-09-02,2520,0.3428140869138545,0.2326634317129105,1.3825063939970774,-0.21834692555630153,0.9107142857142857,1.0,2295,0.9107142857142857,0.21587301587301588,544.0,0.544,316
r2_0.200,last_5y,0.2,1.0,2021-06-25,2026-09-02,1260,0.5335530383962759,0.2611886053180006,1.7663001197117523,-0.21834692555630109,0.9246031746031746,1.0,1165,0.9246031746031746,0.2365079365079365,298.0,0.298,167
r2_0.200,last_3y,0.2,1.0,2023-07-24,2026-09-02,756,0.6819611338737437,0.2853758843900614,1.9632550008084166,-0.15868919725725406,0.9232804232804233,1.0,698,0.9232804232804233,0.25132275132275134,190.0,0.19,104
r2_0.200,last_1y,0.2,1.0,2025-08-20,2026-09-02,252,0.5272497435702592,0.3084161469615029,1.5278605925534297,-0.15868919725725483,0.9087301587301587,1.0,229,0.9087301587301587,0.3333333333333333,84.0,0.084,47
r2_0.225,full,0.225,1.0,2011-12-09,2026-09-02,3578,0.3011774673757355,0.2221417617114153,1.2957624045262754,-0.24825100880204154,0.7845164896590274,1.0,2807,0.7845164896590274,0.1825041922861934,653.0,0.653,401
r2_0.225,last_10y,0.225,1.0,2016-04-21,2026-09-02,2520,0.3580866315077218,0.23045704520853594,1.4427325366595163,-0.21834692555630097,0.9035714285714286,1.0,2277,0.9035714285714286,0.2150793650793651,542.0,0.542,315
r2_0.225,last_5y,0.225,1.0,2021-06-25,2026-09-02,1260,0.5780809309419088,0.2608180031072052,1.878359409898852,-0.21834692555630097,0.919047619047619,1.0,1158,0.919047619047619,0.23492063492063492,296.0,0.296,166
r2_0.225,last_3y,0.225,1.0,2023-07-24,2026-09-02,756,0.7226372415764564,0.28533950804485275,2.0473702211083307,-0.16113656555047784,0.917989417989418,1.0,694,0.917989417989418,0.24867724867724866,188.0,0.188,103
r2_0.225,last_1y,0.225,1.0,2025-08-20,2026-09-02,252,0.6872886741710935,0.3095143297104677,1.8460450507435835,-0.1586891972572565,0.9007936507936508,1.0,227,0.9007936507936508,0.31746031746031744,80.0,0.08000000000000002,45
r2_0.250,full,0.25,1.0,2011-12-09,2026-09-02,3578,0.309122405693081,0.2209057833400039,1.3293543389467886,-0.25440376418417854,0.7744550027948575,1.0,2771,0.7744550027948575,0.1825041922861934,653.0,0.653,399
r2_0.250,last_10y,0.25,1.0,2016-04-21,2026-09-02,2520,0.3605888107201203,0.22944022443309325,1.456140815520634,-0.17909377805015625,0.8948412698412699,1.0,2255,0.8948412698412699,0.21666666666666667,546.0,0.546,318
r2_0.250,last_5y,0.25,1.0,2021-06-25,2026-09-02,1260,0.5817771578566968,0.25987760195645376,1.89322859341214,-0.17909377805015614,0.9119047619047619,1.0,1149,0.9119047619047619,0.23492063492063492,296.0,0.296,168
r2_0.250,last_3y,0.25,1.0,2023-07-24,2026-09-02,756,0.7196039504408496,0.284498771643746,2.0463660819781566,-0.15199197869237935,0.9126984126984127,1.0,690,0.9126984126984127,0.25132275132275134,190.0,0.19,106
r2_0.250,last_1y,0.25,1.0,2025-08-20,2026-09-02,252,0.7292975938413024,0.3081848282310868,1.9326365379807522,-0.1377428361092673,0.8968253968253969,1.0,226,0.8968253968253969,0.31746031746031744,80.0,0.08000000000000002,46
r2_0.275,full,0.275,1.0,2011-12-09,2026-09-02,3578,0.2980299091459315,0.21860651368600187,1.3021289087348018,-0.23488905853021524,0.7652319731693683,1.0,2738,0.7652319731693683,0.1819452207937395,651.0,0.651,401
r2_0.275,last_10y,0.275,1.0,2016-04-21,2026-09-02,2520,0.3462771597311589,0.22685185395283136,1.4235791598872916,-0.1837097701647944,0.8865079365079365,1.0,2234,0.8865079365079365,0.21666666666666667,546.0,0.546,321
r2_0.275,last_5y,0.275,1.0,2021-06-25,2026-09-02,1260,0.5479518248957749,0.2557246555069106,1.835274854266724,-0.18370977016479406,0.9031746031746032,1.0,1138,0.9031746031746032,0.23333333333333334,294.0,0.294,168
r2_0.275,last_3y,0.275,1.0,2023-07-24,2026-09-02,756,0.6986766424611837,0.2833738311310948,2.0100683773795853,-0.15199197869237924,0.9074074074074074,1.0,686,0.9074074074074074,0.25396825396825395,192.0,0.192,107
r2_0.275,last_1y,0.275,1.0,2025-08-20,2026-09-02,252,0.6433855474911498,0.3062406279196074,1.776232732848291,-0.13774283610926719,0.8928571428571429,1.0,225,0.8928571428571429,0.3333333333333333,84.0,0.084,49
r2_0.300,full,0.3,1.0,2011-12-09,2026-09-02,3578,0.2640461111333996,0.2146238878837897,1.1987171869877569,-0.25718148445536915,0.7554499720514254,1.0,2703,0.7554499720514254,0.1819452207937395,651.0,0.651,404
r2_0.300,last_10y,0.3,1.0,2016-04-21,2026-09-02,2520,0.3147136577585552,0.22325323357172902,1.3366899118659403,-0.18159365390350934,0.8773809523809524,1.0,2211,0.8773809523809524,0.21666666666666667,546.0,0.546,324
r2_0.300,last_5y,0.3,1.0,2021-06-25,2026-09-02,1260,0.49626564056582745,0.2506785301294435,1.7316766261211978,-0.17783441893486174,0.8944444444444445,1.0,1127,0.8944444444444445,0.2365079365079365,298.0,0.298,173
r2_0.300,last_3y,0.3,1.0,2023-07-24,2026-09-02,756,0.6120923750757437,0.2763637784543763,1.8646644984730034,-0.1548616382533341,0.9007936507936508,1.0,681,0.9007936507936508,0.25396825396825395,192.0,0.192,109
r2_0.300,last_1y,0.3,1.0,2025-08-20,2026-09-02,252,0.591819535507722,0.30301052635345266,1.6865401102152304,-0.1300136590328822,0.8809523809523809,1.0,222,0.8809523809523809,0.3412698412698413,86.0,0.08600000000000001,51
r2_0.325,full,0.325,1.0,2011-12-09,2026-09-02,3578,0.25841305699431993,0.21302986069149174,1.1850989951103121,-0.258236938921236,0.7453884851872554,1.0,2667,0.7453884851872554,0.1819452207937395,651.0,0.651,409
r2_0.325,last_10y,0.325,1.0,2016-04-21,2026-09-02,2520,0.30068560671197586,0.2215170960282531,1.2969418937810004,-0.1879144419927321,0.8670634920634921,1.0,2185,0.8670634920634921,0.21746031746031746,548.0,0.548,329
r2_0.325,last_5y,0.325,1.0,2021-06-25,2026-09-02,1260,0.46674743907681915,0.24774650035080936,1.6686600069205306,-0.16757680776990658,0.8857142857142857,1.0,1116,0.8857142857142857,0.23492063492063492,296.0,0.296,174
r2_0.325,last_3y,0.325,1.0,2023-07-24,2026-09-02,756,0.5535717963460929,0.27273978633615986,1.7499601939345797,-0.15011016036166547,0.8941798941798942,1.0,676,0.8941798941798942,0.25396825396825395,192.0,0.192,110
r2_0.325,last_1y,0.325,1.0,2025-08-20,2026-09-02,252,0.5272262547345754,0.2996224958694318,1.5637376861329684,-0.12392278411282331,0.8690476190476191,1.0,219,0.8690476190476191,0.3412698412698413,86.0,0.08600000000000001,51
r2_0.350,full,0.35,1.0,2011-12-09,2026-09-02,3578,0.25139782197776994,0.21160759430197115,1.165179726960377,-0.24156669129791875,0.732811626607043,1.0,2622,0.732811626607043,0.18138624930128563,649.0,0.649,417
r2_0.350,last_10y,0.35,1.0,2016-04-21,2026-09-02,2520,0.28423672587976423,0.2198716723672254,1.2470350643993136,-0.17801154550423826,0.8515873015873016,1.0,2146,0.8515873015873016,0.21746031746031746,548.0,0.548,338
r2_0.350,last_5y,0.35,1.0,2021-06-25,2026-09-02,1260,0.46315312715537393,0.24742718840863404,1.6605504378681193,-0.16289615470134167,0.8698412698412699,1.0,1096,0.8698412698412699,0.2365079365079365,298.0,0.29800000000000004,181
r2_0.350,last_3y,0.35,1.0,2023-07-24,2026-09-02,756,0.5368575112361649,0.2717201158674505,1.715626150310821,-0.15048249368229072,0.8783068783068783,1.0,664,0.8783068783068783,0.2566137566137566,194.0,0.194,115
r2_0.350,last_1y,0.35,1.0,2025-08-20,2026-09-02,252,0.5279701803115031,0.29841413372875636,1.5704864676911163,-0.1305991837849313,0.8373015873015873,1.0,211,0.8373015873015873,0.3492063492063492,88.0,0.08800000000000001,55
r2_0.375,full,0.375,1.0,2011-12-09,2026-09-02,3578,0.2160050216627991,0.20336485941705562,1.063577707601228,-0.25507618093260676,0.7188373392956959,1.0,2572,0.7188373392956959,0.18082727780883176,647.0,0.647,421
r2_0.375,last_10y,0.375,1.0,2016-04-21,2026-09-02,2520,0.23935289134612447,0.20898131110442006,1.1315248965439688,-0.22534069177096072,0.8380952380952381,1.0,2112,0.8380952380952381,0.21428571428571427,540.0,0.54,336
r2_0.375,last_5y,0.375,1.0,2021-06-25,2026-09-02,1260,0.3825898641530838,0.22838799555147488,1.532764435846637,-0.22534069177096094,0.8595238095238096,1.0,1083,0.8595238095238096,0.23015873015873015,290.0,0.29000000000000004,177
r2_0.375,last_3y,0.375,1.0,2023-07-24,2026-09-02,756,0.41275059344827714,0.24280833682251118,1.5449941616022869,-0.2253406917709605,0.8690476190476191,1.0,657,0.8690476190476191,0.24603174603174602,186.0,0.186,111
r2_0.375,last_1y,0.375,1.0,2025-08-20,2026-09-02,252,0.37314653724413627,0.28922009324268094,1.2411911379234348,-0.21382419573414224,0.8134920634920635,1.0,205,0.8134920634920635,0.3333333333333333,84.0,0.08399999999999999,53
r2_0.400,full,0.4,1.0,2011-12-09,2026-09-02,3578,0.19485000087676374,0.20101219554258334,0.9863098321679721,-0.2664186682354771,0.7020681945220794,1.0,2512,0.7020681945220794,0.1825041922861934,653.0,0.653,432
r2_0.400,last_10y,0.4,1.0,2016-04-21,2026-09-02,2520,0.22157219418426566,0.20717176392790557,1.0697976191777714,-0.23986854036205596,0.8218253968253968,1.0,2071,0.8218253968253968,0.21666666666666667,546.0,0.546,345
r2_0.400,last_5y,0.4,1.0,2021-06-25,2026-09-02,1260,0.34409581041608384,0.22582864354819815,1.42239552196848,-0.23986854036205563,0.8452380952380952,1.0,1065,0.8452380952380952,0.23492063492063492,296.0,0.29600000000000004,184
r2_0.400,last_3y,0.4,1.0,2023-07-24,2026-09-02,756,0.37781445975713157,0.24042018415717364,1.453677737044141,-0.23986854036205485,0.8584656084656085,1.0,649,0.8584656084656085,0.25396825396825395,192.0,0.192,116
r2_0.400,last_1y,0.4,1.0,2025-08-20,2026-09-02,252,0.36452063762635123,0.2882289212572809,1.2225852986064731,-0.18024498504249298,0.7976190476190477,1.0,201,0.7976190476190477,0.3412698412698413,86.0,0.08600000000000001,53
r2_0.450,full,0.45,1.0,2011-12-09,2026-09-02,3578,0.16492190365569415,0.19812183081974413,0.8696973472692373,-0.28697167802876733,0.6738401341531582,1.0,2411,0.6738401341531582,0.17970933482392398,643.0,0.643,436
r2_0.450,last_10y,0.45,1.0,2016-04-21,2026-09-02,2520,0.1897004508179312,0.2043748229956313,0.9522014206066232,-0.286971678028767,0.7932539682539682,1.0,1999,0.7932539682539682,0.21428571428571427,540.0,0.54,349
r2_0.450,last_5y,0.45,1.0,2021-06-25,2026-09-02,1260,0.30213132509496465,0.2237010663472642,1.2918463843307408,-0.28697167802876766,0.819047619047619,1.0,1032,0.819047619047619,0.23015873015873015,290.0,0.29000000000000004,183
r2_0.450,last_3y,0.45,1.0,2023-07-24,2026-09-02,756,0.3191173799989684,0.2378335568135642,1.2836348440390324,-0.28697167802876755,0.8359788359788359,1.0,632,0.8359788359788359,0.25396825396825395,192.0,0.192,118
r2_0.450,last_1y,0.45,1.0,2025-08-20,2026-09-02,252,0.3585843977565648,0.2867141912894924,1.212300521053954,-0.1857025363830569,0.7777777777777778,1.0,196,0.7777777777777778,0.3333333333333333,84.0,0.08400000000000002,53
r2_0.500,full,0.5,1.0,2011-12-09,2026-09-02,3578,0.1214788533126534,0.19053559862463207,0.6971291226294164,-0.27008774242808153,0.6361095584125209,1.0,2276,0.6361095584125209,0.17691447736165455,633.0,0.633,434
r2_0.500,last_10y,0.5,1.0,2016-04-21,2026-09-02,2520,0.1649526431763324,0.19838841779084854,0.8688789277563204,-0.270087742428082,0.7563492063492063,1.0,1906,0.7563492063492063,0.20952380952380953,528.0,0.528,346
r2_0.500,last_5y,0.5,1.0,2021-06-25,2026-09-02,1260,0.2781843651106848,0.2170249575879109,1.239244882681643,-0.2700877424280823,0.7793650793650794,1.0,982,0.7793650793650794,0.22380952380952382,282.0,0.28200000000000003,182
r2_0.500,last_3y,0.5,1.0,2023-07-24,2026-09-02,756,0.28866430948891186,0.2316018324007416,1.2109329823867403,-0.2700877424280822,0.7976190476190477,1.0,603,0.7976190476190477,0.24867724867724866,188.0,0.188,119
r2_0.500,last_1y,0.5,1.0,2025-08-20,2026-09-02,252,0.39508934884174907,0.2826338163248557,1.319592763832681,-0.15890520005654407,0.746031746031746,1.0,188,0.746031746031746,0.30952380952380953,78.0,0.07800000000000001,49
r2_0.600,full,0.6,1.0,2011-12-09,2026-09-02,3578,0.12061759023441088,0.17063325759807957,0.7529179459885953,-0.33030888303897277,0.5452766908887646,1.0,1951,0.5452766908887646,0.1646171045276691,589.0,0.589,428
r2_0.600,last_10y,0.6,1.0,2016-04-21,2026-09-02,2520,0.1707487382230446,0.18034984590480352,0.9644061305098796,-0.25765946806701046,0.6551587301587302,1.0,1651,0.6551587301587302,0.19722222222222222,497.0,0.497,350
r2_0.600,last_5y,0.6,1.0,2021-06-25,2026-09-02,1260,0.30887192635950966,0.19918509320495292,1.4509201717223534,-0.1634271816841283,0.6817460317460318,1.0,859,0.6817460317460318,0.20793650793650795,262.0,0.262,184
r2_0.600,last_3y,0.6,1.0,2023-07-24,2026-09-02,756,0.3016176606412877,0.20771585222452876,1.3732731958883069,-0.13495902295726447,0.6957671957671958,1.0,526,0.6957671957671958,0.23544973544973544,178.0,0.17800000000000002,125
r2_0.600,last_1y,0.6,1.0,2025-08-20,2026-09-02,252,0.355306410632384,0.2544355359201389,1.3226064137913152,-0.1315486277784278,0.6349206349206349,1.0,160,0.6349206349206349,0.31746031746031744,80.0,0.08,57
r2_0.700,full,0.7,1.0,2011-12-09,2026-09-02,3578,0.04949683645376801,0.142093716730664,0.4113772976311069,-0.40842490812484955,0.4150363331470095,1.0,1485,0.4150363331470095,0.1416992733370598,507.0,0.507,396
r2_0.700,last_10y,0.7,1.0,2016-04-21,2026-09-02,2520,0.07424436302328896,0.15264781093382673,0.5457345935972291,-0.2958553179354967,0.5134920634920634,1.0,1294,0.5134920634920634,0.175,441.0,0.44100000000000006,333
r2_0.700,last_5y,0.7,1.0,2021-06-25,2026-09-02,1260,0.21096540468326608,0.1641207192440366,1.2483780421841686,-0.14658391196683895,0.546031746031746,1.0,688,0.546031746031746,0.1746031746031746,220.0,0.22,166
r2_0.700,last_3y,0.7,1.0,2023-07-24,2026-09-02,756,0.16288464837649141,0.1670214027012749,0.9872414913557788,-0.14658391196683918,0.5436507936507936,1.0,411,0.5436507936507936,0.18783068783068782,142.0,0.142,106
r2_0.700,last_1y,0.7,1.0,2025-08-20,2026-09-02,252,0.17422475426205675,0.19574462181654284,0.9186587762967717,-0.14658391196683862,0.45634920634920634,1.0,115,0.45634920634920634,0.23809523809523808,60.0,0.060000000000000005,46
r2_0.800,full,0.8,1.0,2011-12-09,2026-09-02,3578,-0.003942911633915136,0.09954411104431797,0.010327065393489201,-0.38718655479016995,0.22750139742873113,1.0,814,0.22750139742873113,0.08971492453884852,321.0,0.321,283
r2_0.800,last_10y,0.8,1.0,2016-04-21,2026-09-02,2520,-0.002238945942941384,0.11050656577185504,0.035249836612903145,-0.2964619600948796,0.2853174603174603,1.0,719,0.2853174603174603,0.11150793650793651,281.0,0.281,244
