candidate,baseline_candidate,line_role,lookback,r2_threshold,r2_label,switch_buffer,buffer_label,entry_fraction,entry_label,momentum_decay_enabled,decay_ratio_threshold,recovery_ratio_threshold,confirm_days,derisk_scale,decay_label,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,nav_label,ann_return_full,max_dd_full,reason_full,trades_full,cost_total_full,turnover_total_full,avg_exposure_effective_full,avg_final_exposure_full,avg_nav_defense_scale_effective_full,avg_nav_defense_scale_next_full,defense_day_ratio_full,trigger_count_full,recovery_count_full,ann_return_last_10y,max_dd_last_10y,reason_last_10y,trades_last_10y,cost_total_last_10y,turnover_total_last_10y,avg_exposure_effective_last_10y,avg_final_exposure_last_10y,avg_nav_defense_scale_effective_last_10y,avg_nav_defense_scale_next_last_10y,defense_day_ratio_last_10y,trigger_count_last_10y,recovery_count_last_10y,ann_return_last_5y,max_dd_last_5y,reason_last_5y,trades_last_5y,cost_total_last_5y,turnover_total_last_5y,avg_exposure_effective_last_5y,avg_final_exposure_last_5y,avg_nav_defense_scale_effective_last_5y,avg_nav_defense_scale_next_last_5y,defense_day_ratio_last_5y,trigger_count_last_5y,recovery_count_last_5y,ann_return_last_3y,max_dd_last_3y,reason_last_3y,trades_last_3y,cost_total_last_3y,turnover_total_last_3y,avg_exposure_effective_last_3y,avg_final_exposure_last_3y,avg_nav_defense_scale_effective_last_3y,avg_nav_defense_scale_next_last_3y,defense_day_ratio_last_3y,trigger_count_last_3y,recovery_count_last_3y,ann_return_last_1y,max_dd_last_1y,reason_last_1y,trades_last_1y,cost_total_last_1y,turnover_total_last_1y,avg_exposure_effective_last_1y,avg_final_exposure_last_1y,avg_nav_defense_scale_effective_last_1y,avg_nav_defense_scale_next_last_1y,defense_day_ratio_last_1y,trigger_count_last_1y,recovery_count_last_1y,ann_delta_full_pp,mdd_improve_full_pp,ann_delta_last_10y_pp,mdd_improve_last_10y_pp,ann_delta_last_5y_pp,mdd_improve_last_5y_pp,ann_delta_last_3y_pp,mdd_improve_last_3y_pp,ann_delta_last_1y_pp,mdd_improve_last_1y_pp,dd_improve_window_count,return_tolerance_ok,full_mdd_improved,material_defense,layer7_pass,pass_reason
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,False,,,1.0,nav_off,0.10629916519138827,-0.29479232575959524,,412.0,0.366,366.0,0.780530427631579,0.7809416118421053,1.0,1.0,0.0,0.0,0.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.05486471300767004,-0.2621919229689481,,230.0,0.20375,203.75,0.7950396825396825,0.7956349206349206,1.0,1.0,0.0,0.0,0.0,0.057229580424003945,-0.26219192296894833,,143.0,0.12625,126.25,0.8075396825396826,0.808531746031746,1.0,1.0,0.0,0.0,0.0,-0.11112484795031208,-0.21356651337179,,49.0,0.043500000000000004,43.5,0.8184523809523809,0.8184523809523809,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,baseline/no NAV defense
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p075_exit_0p03_scale_0p00,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.075,0.03,0.0,nav_enter_0p075_exit_0p03_scale_0p00,-0.005601726480106262,-0.31476429123883787,,233.0,0.15176094236941629,151.76094236941628,0.2935855263157895,0.2935855263157895,0.359375,0.3589638157894737,0.640625,19.0,18.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,-0.027723713681892748,-0.3147642912388371,,95.0,0.06785118686554689,67.8511868655469,0.2563492063492063,0.25615079365079363,0.3055555555555556,0.3047619047619048,0.6944444444444444,9.0,8.0,0.030430818140574578,-0.12171017472888257,,48.0,0.03654199414971739,36.54199414971739,0.2490079365079365,0.2490079365079365,0.28703703703703703,0.28703703703703703,0.7129629629629629,3.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-11.190089167149452,-1.9971965479242626,,,-8.258842668956278,-5.257236826988898,-2.6798762283429367,14.048174824006576,11.112484795031207,21.356651337179,2,False,False,True,False,full_mdd=False;dd_windows=2;return_tol=False;material=True
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p075_exit_0p03_scale_0p25,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.075,0.03,0.25,nav_enter_0p075_exit_0p03_scale_0p25,0.023537296976968047,-0.2512339781993632,,1578.0,0.20727059467303421,207.27059467303422,0.41532175164473684,0.4154245476973684,0.51953125,0.5192228618421053,0.640625,19.0,18.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,-0.005692044086761605,-0.22496515156576447,,880.0,0.10279786524341292,102.79786524341291,0.3910218253968254,0.3910218253968254,0.4791666666666667,0.4785714285714286,0.6944444444444444,9.0,8.0,0.03936037530520253,-0.14855884934875552,,536.0,0.0595590420309731,59.559042030973096,0.388640873015873,0.3888888888888889,0.4652777777777778,0.4652777777777778,0.7129629629629629,3.0,3.0,-0.025997845820691978,-0.05693195939419671,,234.0,0.011122890333335723,11.122890333335723,0.20461309523809523,0.20461309523809523,0.25,0.25,1.0,0.0,0.0,-8.276186821442021,4.355834756023203,,,-6.055675709443165,3.7226771403183645,-1.7869205118801412,11.363307362019281,8.51270021296201,15.663455397759328,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p075_exit_0p03_scale_0p50,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.075,0.03,0.5,nav_enter_0p075_exit_0p03_scale_0p50,0.05195747071080792,-0.24995288221835688,,1578.0,0.2615972485207861,261.59724852078614,0.5370579769736842,0.5372635690789473,0.6796875,0.6794819078947368,0.640625,19.0,18.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.015454715687774456,-0.18559022181009965,,880.0,0.13716086379776216,137.16086379776215,0.5256944444444445,0.5258928571428572,0.6527777777777778,0.6523809523809524,0.6944444444444444,9.0,8.0,0.046816368704222455,-0.18559022181009954,,536.0,0.08221844101307743,82.21844101307744,0.5282738095238095,0.5287698412698413,0.6435185185185185,0.6435185185185185,0.7129629629629629,3.0,3.0,-0.05327921978228978,-0.11148225746635432,,234.0,0.022089811411938998,22.089811411938996,0.40922619047619047,0.40922619047619047,0.5,0.5,1.0,0.0,0.0,-5.434169448058035,4.483944354123837,,,-3.9409997319895584,7.660170115884846,-1.041321171978149,7.660170115884879,5.7845628168022305,10.208425590543568,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p075_exit_0p03_scale_0p75,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.075,0.03,0.75,nav_enter_0p075_exit_0p03_scale_0p75,0.0795527549057169,-0.25807466203847584,,1578.0,0.3147447759257149,314.7447759257149,0.6587942023026315,0.6591025904605263,0.83984375,0.8397409539473685,0.640625,19.0,18.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.035638243704954053,-0.2236368721986276,,880.0,0.17094216671285012,170.9421667128501,0.6603670634920635,0.6607638888888889,0.8263888888888888,0.8261904761904761,0.6944444444444444,9.0,8.0,0.0527583189324734,-0.22363687219862693,,536.0,0.10452236561052583,104.52236561052585,0.667906746031746,0.6686507936507936,0.8217592592592593,0.8217592592592593,0.7129629629629629,3.0,3.0,-0.0817168214592785,-0.16369137969937986,,234.0,0.032902311998630716,32.902311998630715,0.6138392857142857,0.6138392857142857,0.75,0.75,1.0,0.0,0.0,-2.6746410285671374,3.67176637211194,,,-1.9226469302715987,3.855505077032051,-0.44712614915305426,3.8555050770321397,2.940802649103358,4.987513367241014,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p075_exit_0p05_scale_0p00,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.075,0.05,0.0,nav_enter_0p075_exit_0p05_scale_0p00,-0.010057272804063211,-0.3234470945237201,,285.0,0.1847936711114188,184.7936711114188,0.3469366776315789,0.3469366776315789,0.42105263157894735,0.4206414473684211,0.5789473684210527,29.0,28.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,-0.023837948279333165,-0.3019211612189896,,126.0,0.08287641248987557,82.87641248987555,0.30734126984126986,0.30714285714285716,0.36904761904761907,0.3682539682539683,0.6309523809523809,13.0,12.0,0.047047564735978264,-0.12127362428080413,,57.0,0.042553501151117,42.553501151117,0.2880291005291005,0.2880291005291005,0.33201058201058203,0.33201058201058203,0.667989417989418,4.0,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-11.635643799545148,-2.865476876412487,,,-7.870266128700321,-3.9729238250041488,-1.018201568802568,14.09182986881442,11.112484795031207,21.356651337179,2,False,False,True,False,full_mdd=False;dd_windows=2;return_tol=False;material=True
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p075_exit_0p05_scale_0p25,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.075,0.05,0.25,nav_enter_0p075_exit_0p05_scale_0p25,0.01991846499304728,-0.24968107410269424,,1475.0,0.23173605990454585,231.73605990454584,0.4553351151315789,0.4554379111842105,0.5657894736842105,0.5654810855263158,0.5789473684210527,29.0,28.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,-0.0028688702719052994,-0.22251282577850184,,831.0,0.11397520725316151,113.97520725316153,0.429265873015873,0.429265873015873,0.5267857142857143,0.5261904761904762,0.6309523809523809,13.0,12.0,0.05180027122701314,-0.14855884934875507,,511.0,0.0640351886308114,64.03518863081139,0.41790674603174605,0.4181547619047619,0.4990079365079365,0.4990079365079365,0.667989417989418,4.0,4.0,-0.025997845820691978,-0.05693195939419671,,234.0,0.011122890333335723,11.122890333335723,0.20461309523809523,0.20461309523809523,0.25,0.25,1.0,0.0,0.0,-8.6380700198341,4.5111251656901,,,-5.773358327957534,3.9679097190446266,-0.5429309196990806,11.363307362019325,8.51270021296201,15.663455397759328,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p075_exit_0p05_scale_0p50,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.075,0.05,0.5,nav_enter_0p075_exit_0p05_scale_0p50,0.049354881959717156,-0.24907946545764303,,1475.0,0.27770117564856356,277.70117564856355,0.563733552631579,0.5639391447368421,0.7105263157894737,0.7103207236842105,0.5789473684210527,29.0,28.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.01727054948072082,-0.18559022181009988,,831.0,0.14454973104130536,144.54973104130534,0.5511904761904762,0.5513888888888889,0.6845238095238095,0.6841269841269841,0.6309523809523809,13.0,12.0,0.05508248088228607,-0.18559022181009854,,511.0,0.08518085706985903,85.18085706985903,0.5477843915343915,0.5482804232804233,0.666005291005291,0.666005291005291,0.667989417989418,4.0,4.0,-0.05327921978228978,-0.11148225746635432,,234.0,0.022089811411938998,22.089811411938996,0.40922619047619047,0.40922619047619047,0.5,0.5,1.0,0.0,0.0,-5.694428323167111,4.571286030195221,,,-3.759416352694922,7.660170115884823,-0.21470995417178784,7.660170115884979,5.7845628168022305,10.208425590543568,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p075_exit_0p05_scale_0p75,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.075,0.05,0.75,nav_enter_0p075_exit_0p05_scale_0p75,0.0781543095864543,-0.2530775821610285,,1475.0,0.322691078542217,322.6910785422169,0.672131990131579,0.6724403782894737,0.8552631578947368,0.8551603618421053,0.5789473684210527,29.0,28.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.03651080977776244,-0.22363687219862827,,831.0,0.17460215844805854,174.60215844805853,0.6731150793650794,0.6735119047619048,0.8422619047619048,0.8420634920634921,0.6309523809523809,13.0,12.0,0.056871800026021324,-0.2236368721986277,,511.0,0.10599272034551585,105.99272034551585,0.6776620370370371,0.6784060846560847,0.8330026455026455,0.8330026455026455,0.667989417989418,4.0,4.0,-0.0817168214592785,-0.16369137969937986,,234.0,0.032902311998630716,32.902311998630715,0.6138392857142857,0.6138392857142857,0.75,0.75,1.0,0.0,0.0,-2.814485560493396,4.171474359856675,,,-1.8353903229907598,3.8555050770319843,-0.03577803979826211,3.855505077032062,2.940802649103358,4.987513367241014,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p1_exit_0p03_scale_0p00,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.1,0.03,0.0,nav_enter_0p1_exit_0p03_scale_0p00,-0.0062448919588599106,-0.34147030874634077,,294.0,0.18282553089539627,182.8255308953963,0.3863075657894737,0.3863075657894737,0.4798519736842105,0.47944078947368424,0.5201480263157895,13.0,12.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,-0.040487350051155224,-0.3414703087463399,,137.0,0.08890099533910464,88.90099533910464,0.34563492063492063,0.34543650793650793,0.4238095238095238,0.423015873015873,0.5761904761904761,7.0,6.0,0.001584554783961023,-0.17191578030924604,,59.0,0.04255726093445229,42.55726093445229,0.29563492063492064,0.29563492063492064,0.3425925925925926,0.3425925925925926,0.6574074074074074,3.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-11.254405715024818,-4.667798298674553,,,-9.535206305882527,-7.927838577739177,-5.564502564004292,9.027614265970229,11.112484795031207,21.356651337179,2,False,False,True,False,full_mdd=False;dd_windows=2;return_tol=False;material=True
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p1_exit_0p03_scale_0p25,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.1,0.03,0.25,nav_enter_0p1_exit_0p03_scale_0p25,0.022658512995575864,-0.2804793343920462,,1391.0,0.23028188862709648,230.28188862709646,0.48486328125,0.4849660773026316,0.6098889802631579,0.6095805921052632,0.5201480263157895,13.0,12.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,-0.015856316129736037,-0.2519429145963753,,789.0,0.11844448710934091,118.4444871093409,0.4579861111111111,0.4579861111111111,0.5678571428571428,0.5672619047619047,0.5761904761904761,7.0,6.0,0.017333434664702274,-0.15066246347253787,,506.0,0.06402897954868951,64.0289795486895,0.4236111111111111,0.423859126984127,0.5069444444444444,0.5069444444444444,0.6574074074074074,3.0,3.0,-0.025997845820691978,-0.05693195939419671,,234.0,0.011122890333335723,11.122890333335723,0.20461309523809523,0.20461309523809523,0.25,0.25,1.0,0.0,0.0,-8.36406521958124,1.4312991367549044,,,-7.072102913740608,1.024900837257281,-3.989614575930167,11.152945949641047,8.51270021296201,15.663455397759328,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
