start,end,rows,ann_return,ann_vol,sharpe_repo,max_dd,avg_weight,held_day_avg_weight,holding_days,holding_day_ratio,partial_position_days,pending_days,max_pending_days,staged_initials,staged_fills,avg_turnover,turnover_total,cost_total,trade_days,candidate,segment,initial_entry_fraction,r2_threshold,switch_buffer
2011-12-09,2026-09-02,3578,0.282974088812465,0.21301656816446174,1.276143140354042,-0.2279772972549462,0.7578535494689772,0.9561354019746122,2836,0.7926215762996087,622,622,7,327,276,0.1768026830631638,632.6,0.6326,676,staged_0.80,full,0.8,0.2,1.0
2016-04-21,2026-09-02,2520,0.3267685836947751,0.2195945772255439,1.3971203609900265,-0.1971646631558024,0.8695238095238095,0.9547712418300652,2295,0.9107142857142857,519,518,7,272,224,0.20817460317460318,524.6,0.5246,540,staged_0.80,last_10y,0.8,0.2,1.0
2021-06-25,2026-09-02,1260,0.5167505543685804,0.2427284398960622,1.8370681783011484,-0.1971646631558026,0.881904761904762,0.9538197424892704,1165,0.9246031746031746,269,269,7,149,120,0.22730158730158728,286.4,0.2864,287,staged_0.80,last_5y,0.8,0.2,1.0
2023-07-24,2026-09-02,756,0.6362771000653495,0.26159631823036855,2.012911065967644,-0.14813775473755753,0.8764550264550266,0.9492836676217765,698,0.9232804232804233,177,177,7,95,73,0.23968253968253966,181.2,0.18120000000000003,177,staged_0.80,last_3y,0.8,0.2,1.0
2025-08-20,2026-09-02,252,0.48699818885454027,0.28785863442768483,1.522786691178046,-0.14813775473755808,0.8468253968253968,0.9318777292576419,229,0.9087301587301587,78,78,4,42,31,0.31587301587301586,79.6,0.0796,78,staged_0.80,last_1y,0.8,0.2,1.0
2011-12-09,2026-09-02,3578,0.27997817940496694,0.21052327358025555,1.2777203874410423,-0.2244904410855758,0.7491615427613192,0.9451692524682651,2836,0.7926215762996087,622,622,7,327,276,0.17537730575740637,627.5,0.6275000000000001,676,staged_0.75,full,0.75,0.2,1.0
2016-04-21,2026-09-02,2520,0.32265953514087786,0.21667267305348759,1.3988010512922449,-0.19180041735129572,0.8592261904761904,0.9434640522875817,2295,0.9107142857142857,519,518,7,272,224,0.20625,519.75,0.5197499999999999,540,staged_0.75,last_10y,0.75,0.2,1.0
2021-06-25,2026-09-02,1260,0.5123550188130961,0.2385615671245275,1.8529693653364083,-0.19180041735129605,0.8712301587301587,0.9422746781115879,1165,0.9246031746031746,269,269,7,149,120,0.225,283.5,0.28350000000000003,287,staged_0.75,last_5y,0.75,0.2,1.0
2023-07-24,2026-09-02,756,0.6247175600077663,0.25618477899388614,2.022527441296338,-0.14549483442445865,0.8647486772486772,0.9366045845272206,698,0.9232804232804233,177,177,7,95,73,0.23677248677248677,179.0,0.179,177,staged_0.75,last_3y,0.75,0.2,1.0
2025-08-20,2026-09-02,252,0.4767815416082095,0.28322882060922544,1.5186371584618301,-0.14549483442445843,0.8313492063492064,0.9148471615720524,229,0.9087301587301587,78,78,4,42,31,0.3115079365079365,78.5,0.07850000000000001,78,staged_0.75,last_1y,0.75,0.2,1.0
2011-12-09,2026-09-02,3578,0.27511320828171804,0.20680911057821955,1.2786085855911422,-0.21890183384173822,0.7352543320290664,0.9276234132581099,2836,0.7926215762996087,622,622,7,327,276,0.1730967020681945,619.3399999999999,0.61934,676,staged_0.67,full,0.67,0.2,1.0
2016-04-21,2026-09-02,2520,0.31600476816582534,0.21231188540274035,1.3994984623276137,-0.1831600423776344,0.84275,0.9253725490196079,2295,0.9107142857142857,519,518,7,272,224,0.20317063492063492,511.99,0.5119900000000001,540,staged_0.67,last_10y,0.67,0.2,1.0
2021-06-25,2026-09-02,1260,0.5051611077877938,0.23231295576678826,1.8761996804880794,-0.1831600423776346,0.8541507936507935,0.9238025751072959,1165,0.9246031746031746,269,269,7,149,120,0.22131746031746033,278.86,0.27886,287,staged_0.67,last_5y,0.67,0.2,1.0
2023-07-24,2026-09-02,756,0.606113684489666,0.24803585440482034,2.034581511064776,-0.14126202694451861,0.8460185185185184,0.9163180515759312,698,0.9232804232804233,177,177,7,95,73,0.2321164021164021,175.48,0.17548000000000002,177,staged_0.67,last_3y,0.67,0.2,1.0
2025-08-20,2026-09-02,252,0.4603166878169538,0.27629320860264617,1.509100798170907,-0.1412620269445185,0.8065873015873015,0.8875982532751091,229,0.9087301587301587,78,78,4,42,31,0.30452380952380953,76.74,0.07674,78,staged_0.67,last_1y,0.67,0.2,1.0
2011-12-09,2026-09-02,3578,0.27078446169721127,0.20384960216134176,1.2775780902836331,-0.2140022788525504,0.7230855226383454,0.9122708039492242,2836,0.7926215762996087,622,622,7,327,276,0.17110117384013418,612.2,0.6122000000000001,676,staged_0.60,full,0.6,0.2,1.0
2016-04-21,2026-09-02,2520,0.3101013839427553,0.20883002667876704,1.3978805925173758,-0.17554130921864575,0.8283333333333334,0.9095424836601306,2295,0.9107142857142857,519,518,7,272,224,0.20047619047619047,505.2,0.5052,540,staged_0.60,last_10y,0.6,0.2,1.0
2021-06-25,2026-09-02,1260,0.49870454282973586,0.22729685210148523,1.8937916717096377,-0.1755413092186452,0.8392063492063493,0.9076394849785409,1165,0.9246031746031746,269,269,7,149,120,0.2180952380952381,274.8,0.27480000000000004,287,staged_0.60,last_5y,0.6,0.2,1.0
2023-07-24,2026-09-02,756,0.5897297011188805,0.24146341452710476,2.041052095296495,-0.1375541916768429,0.8296296296296295,0.8985673352435529,698,0.9232804232804233,177,177,7,95,73,0.22804232804232805,172.4,0.1724,177,staged_0.60,last_3y,0.6,0.2,1.0
2025-08-20,2026-09-02,252,0.4457965227886871,0.27073154654823967,1.4975201050361615,-0.13755419167684324,0.7849206349206349,0.8637554585152837,229,0.9087301587301587,78,78,4,42,31,0.29841269841269835,75.19999999999999,0.0752,78,staged_0.60,last_1y,0.6,0.2,1.0
2011-12-09,2026-09-02,3578,0.26448475563850615,0.20011665417709062,1.2728777147918588,-0.20698791747584655,0.7057015092230297,0.8903385049365303,2836,0.7926215762996087,622,622,7,327,276,0.16825041922861933,602.0,0.6020000000000001,676,staged_0.50,full,0.5,0.2,1.0
2016-04-21,2026-09-02,2520,0.3015389162104858,0.2044292597596711,1.391537052989385,-0.1645622973923878,0.8077380952380953,0.8869281045751634,2295,0.9107142857142857,519,518,7,272,224,0.19662698412698412,495.5,0.49550000000000005,540,staged_0.50,last_10y,0.5,0.2,1.0
2021-06-25,2026-09-02,1260,0.4892202426673704,0.22092109057259923,1.9134200471044844,-0.16456229739238737,0.8178571428571428,0.884549356223176,1165,0.9246031746031746,269,269,7,149,120,0.21349206349206348,269.0,0.269,287,staged_0.50,last_5y,0.5,0.2,1.0
2023-07-24,2026-09-02,756,0.5661612633943087,0.23306838917342176,2.0421510154528115,-0.13225069316750115,0.8062169312169312,0.8732091690544412,698,0.9232804232804233,177,177,7,95,73,0.2222222222222222,168.0,0.168,177,staged_0.50,last_3y,0.5,0.2,1.0
2025-08-20,2026-09-02,252,0.4248817990924514,0.2636686418096281,1.4751311749070024,-0.13225069316750127,0.753968253968254,0.8296943231441049,229,0.9087301587301587,78,78,4,42,31,0.2896825396825397,73.0,0.07300000000000001,78,staged_0.50,last_1y,0.5,0.2,1.0
2011-12-09,2026-09-02,3578,0.25804962540339016,0.19699554520167006,1.2640373069683608,-0.2004555059875488,0.6883174958077138,0.8684062059238364,2836,0.7926215762996087,622,622,7,327,276,0.1653996646171045,591.8,0.5918,676,staged_0.40,full,0.4,0.2,1.0
2016-04-21,2026-09-02,2520,0.29282615094621156,0.20074265875424804,1.3799600094194164,-0.15347069857447082,0.7871428571428571,0.864313725490196,2295,0.9107142857142857,519,518,7,272,224,0.19277777777777777,485.8,0.4858,540,staged_0.40,last_10y,0.4,0.2,1.0
2021-06-25,2026-09-02,1260,0.4794312427127312,0.21554867606452874,1.9251801971537719,-0.1534706985744717,0.7965079365079365,0.8614592274678112,1165,0.9246031746031746,269,269,7,149,120,0.20888888888888887,263.2,0.2632,287,staged_0.40,last_5y,0.4,0.2,1.0
2023-07-24,2026-09-02,756,0.5424117667702104,0.2259597535484741,2.0316604087970997,-0.13046488637364317,0.782804232804233,0.8478510028653297,698,0.9232804232804233,177,177,7,95,73,0.2164021164021164,163.6,0.1636,177,staged_0.40,last_3y,0.4,0.2,1.0
2025-08-20,2026-09-02,252,0.40378036350190305,0.2577197456811822,1.445185295345865,-0.1304648863736435,0.723015873015873,0.7956331877729258,229,0.9087301587301587,78,78,4,42,31,0.280952380952381,70.80000000000001,0.0708,78,staged_0.40,last_1y,0.4,0.2,1.0
2011-12-09,2026-09-02,3578,0.2534649261532893,0.19519084270619635,1.2552176479132628,-0.1969228691528263,0.6761486864169928,0.8530535966149507,2836,0.7926215762996087,622,622,7,327,276,0.1634041363890442,584.6600000000001,0.5846600000000001,676,staged_0.33,full,0.33,0.2,1.0
2016-04-21,2026-09-02,2520,0.28663870302148986,0.19860869834006747,1.3684986566462778,-0.14923918547237924,0.7727261904761905,0.848483660130719,2295,0.9107142857142857,519,518,7,272,224,0.19008333333333333,479.01,0.47901,540,staged_0.33,last_10y,0.33,0.2,1.0
2021-06-25,2026-09-02,1260,0.47239882470450767,0.21242654734456612,1.9279354001912794,-0.1456391752350381,0.7815634920634921,0.8452961373390557,1165,0.9246031746031746,269,269,7,149,120,0.20566666666666666,259.14,0.25914,287,staged_0.33,last_5y,0.33,0.2,1.0
2023-07-24,2026-09-02,756,0.5256855627083414,0.22181663715831673,2.0162919259188676,-0.13003415741018487,0.766415343915344,0.8301002865329514,698,0.9232804232804233,177,177,7,95,73,0.21232804232804234,160.52,0.16052,177,staged_0.33,last_3y,0.33,0.2,1.0
2025-08-20,2026-09-02,252,0.38890728313382184,0.25426081984237664,1.4194084308350123,-0.13003415741018476,0.7013492063492064,0.7717903930131005,229,0.9087301587301587,78,78,4,42,31,0.27484126984126983,69.25999999999999,0.06925999999999999,78,staged_0.33,last_1y,0.33,0.2,1.0
2011-12-09,2026-09-02,3578,0.2481449248665566,0.1935245928766914,1.242372907898632,-0.19373254031194287,0.6622414756847401,0.8355077574047954,2836,0.7926215762996087,622,622,7,327,276,0.16112353269983232,576.5,0.5765,676,staged_0.25,full,0.25,0.2,1.0
2016-04-21,2026-09-02,2520,0.27947892942227903,0.19663809050295053,1.3518513211974634,-0.15180465644717311,0.75625,0.8303921568627451,2295,0.9107142857142857,519,518,7,272,224,0.18700396825396826,471.25,0.47125000000000006,540,staged_0.25,last_10y,0.25,0.2,1.0
2021-06-25,2026-09-02,1260,0.46418127023268485,0.20953722657451954,1.9249093592507154,-0.13815865222694634,0.7644841269841269,0.8268240343347639,1165,0.9246031746031746,269,269,7,149,120,0.201984126984127,254.5,0.25450000000000006,287,staged_0.25,last_5y,0.25,0.2,1.0
2023-07-24,2026-09-02,756,0.5064732322317049,0.2179796424614141,1.98975433407424,-0.129544871571718,0.7476851851851852,0.8098137535816619,698,0.9232804232804233,177,177,7,95,73,0.20767195767195767,157.0,0.15700000000000003,177,staged_0.25,last_3y,0.25,0.2,1.0
2025-08-20,2026-09-02,252,0.3718149279829419,0.25105441124345357,1.3849146943501336,-0.12954487157171846,0.6765873015873016,0.7445414847161572,229,0.9087301587301587,78,78,4,42,31,0.26785714285714285,67.5,0.0675,78,staged_0.25,last_1y,0.25,0.2,1.0
2011-12-09,2026-09-02,3578,0.23794042305859597,0.1915747142181368,1.2101777421740247,-0.18949330779376783,0.6361654555617663,0.8026093088857545,2836,0.7926215762996087,622,622,7,327,276,0.1568474007825601,561.2,0.5612,676,staged_0.10,full,0.1,0.2,1.0
2016-04-21,2026-09-02,2520,0.2658031113634012,0.19433764642709125,1.3102027365689193,-0.1566397487925515,0.7253571428571429,0.796470588235294,2295,0.9107142857142857,519,518,7,272,224,0.1812301587301587,456.7,0.45670000000000005,540,staged_0.10,last_10y,0.1,0.2,1.0
2021-06-25,2026-09-02,1260,0.4482583797849724,0.206168300622783,1.8998802715304703,-0.13649688629693446,0.7324603174603175,0.7921888412017167,1165,0.9246031746031746,269,269,7,149,120,0.19507936507936507,245.8,0.24580000000000002,287,staged_0.10,last_5y,0.1,0.2,1.0
2023-07-24,2026-09-02,756,0.4701918837086909,0.21353149245237094,1.912404501139913,-0.13649688629693424,0.7125661375661375,0.7717765042979944,698,0.9232804232804233,177,177,7,95,73,0.19894179894179895,150.4,0.15040000000000003,177,staged_0.10,last_3y,0.1,0.2,1.0
2025-08-20,2026-09-02,252,0.33952368310865144,0.2472869358136705,1.3057542655231078,-0.1286360457111264,0.6301587301587303,0.6934497816593885,229,0.9087301587301587,78,78,4,42,31,0.2547619047619048,64.2,0.06420000000000001,78,staged_0.10,last_1y,0.1,0.2,1.0
