mode,line_id,candidate,lookback,r2_threshold,switch_buffer,entry_fraction,target_vol,momentum_decay,nav_enter,nav_exit,nav_scale,overheat_enter,overheat_exit,overheat_scale,overheat_recovery_mode,rows_full,cash_ratio_full,avg_exposure_full,trades_full,cost_total_full,turnover_total_full,nav_defense_day_ratio_full,overheat_day_ratio_full,ann_return_full,max_dd_full,reason_full,ann_return_last_10y,max_dd_last_10y,reason_last_10y,ann_return_last_5y,max_dd_last_5y,reason_last_5y,ann_return_last_3y,max_dd_last_3y,reason_last_3y,ann_return_last_1y,max_dd_last_1y,reason_last_1y
insample_2007_2016_three_asset_pool,final_main,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,28,,1.15,0.25,off,off,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2432,0.15090460526315788,0.6909436677631579,751,0.25488289333213276,254.8828933321328,0.16858552631578946,0.024671052631578948,0.1324286434774904,-0.2559616547871546,,,,insufficient rows: 2432 < 2520 trading days,0.09211883158163037,-0.25596165478715416,,0.04365756983802682,-0.2559616547871545,,-0.11056120589107377,-0.13252146838552148,
oos_2017_2026_standalone_reset_three_asset_pool,final_main,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,28,,1.15,0.25,off,off,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2302,0.11902693310165074,0.7480994787141616,580,0.24948888608409464,249.48888608409464,0.06255430060816682,0.021285838401390096,0.18258132237617763,-0.23570536139963316,,,,insufficient rows: 2302 < 2520 trading days,0.1834385808144754,-0.23570536139963216,,0.31191318214985064,-0.17099266654712553,,0.5325433563065796,-0.13541513831593577,
oos_2017_2026_continuous_state_from_2007_three_asset_pool,final_main,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,28,,1.15,0.25,off,off,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2302,0.10729800173761946,0.6956993918331885,842,0.23712706358088623,237.12706358088622,0.21242397914856648,0.021285838401390096,0.17825299688948126,-0.23570516739501124,,,,insufficient rows: 2302 < 2520 trading days,0.1834386698559609,-0.23570516739500946,,0.31191319474835066,-0.1709924694261753,,0.5325435844119493,-0.1354151383159361,
