date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,trade_blocked_by_stale_price,blocked_trade_target,stale_price_trade_assets,asset_return,gross_return,asset_component,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,price_ffill_CN_ZZ500_000905,price_ffill_QQQ,price_ffill_EWG,price_ffill_EWJ,price_ffill_GLD,score_CN_ZZ500_000905,score_QQQ,score_EWG,score_EWJ,score_GLD,r2_CN_ZZ500_000905,r2_QQQ,r2_EWG,r2_EWJ,r2_GLD,buffer_blocked_count,target_vol_input_return,target_vol_input_nav,base_gross_return,base_return,base_nav,base_turnover,base_cost,virtual_base_realized_vol,realized_vol,base_position_before,base_position_next,actual_position_before,actual_position_next,target_vol_scale_effective,target_vol_scale_next,weight,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,target_vol,vol_window,max_lev,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,overheat_on,overheat_on_effective,overheat_triggered,overheat_recovered,overheat_feature_missing,overheat_tc,nav_before_overheat,return_before_overheat,overheat_bias,overheat_bias_mom,overheat_same_side,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count
2013-05-06,1.0,v1_0_original_full_entry,full_entry_baseline,EWJ,1.0,EWJ,1.0,,,0,,,False,False,EWJ,1.890758687721585,1.890758687721585,False,False,,,-0.004244451917131742,-0.005405031356314291,-0.004244451917131742,0.0014859534823927767,1.4859534823927767e-06,-0.005406509278171545,2.8045417304236695,197,0,False,0,0,False,False,False,False,False,,0.6909651432452253,0.6892146323216368,1.890758687721585,,0.018705794115325247,0.37934540456523846,0.23426693659099296,0.8098705985255868,0.20239239000047116,0,-0.004244451917131742,2.615986246752193,-0.004244451917131742,-0.004244451917131742,2.615986246752193,0.0,0.0,0.19616863503459298,0.19616863503459298,EWJ,EWJ,EWJ,EWJ,1.2734344650008027,1.2734344650008027,1.2734344650008027,1.0,1.0,1.0,1.2734344650008027,1.2734344650008027,1.2734344650008027,1.2749204184831955,-0.0014859534823927767,0.0,0.0014859534823927767,1155,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,2.8045417304236695,,,,,,,,,,,,,,,,,,,,,,,
2013-05-07,1.0,v1_0_original_full_entry,full_entry_baseline,EWJ,1.0,EWJ,1.0,,,0,,,False,False,EWJ,1.823328294629937,1.823328294629937,False,False,,,0.001705121381609942,0.002171360334351886,0.001705121381609942,0.0005924383542046385,5.924383542046385e-07,0.002170766609600472,2.8106297359673045,197,0,False,0,0,False,False,False,False,False,,0.8982347587257273,1.022840979561943,1.823328294629937,,0.10613528505045522,0.47550986893092373,0.3464213697751731,0.82306950380347,0.14188828039726076,0,0.001705121381609942,2.6204468208355274,0.001705121381609942,0.001705121381609942,2.6204468208355274,0.0,0.0,0.19522832991109784,0.19522832991109784,EWJ,EWJ,EWJ,EWJ,1.2734344650008027,1.2734344650008027,1.2734344650008027,1.0,1.0,1.0,1.2734344650008027,1.2734344650008027,1.2734344650008027,1.272842026646598,0.0005924383542046385,0.0005924383542046385,0.0,1156,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,2.8106297359673045,,,,,,,,,,,,,,,,,,,,,,,
2013-05-08,1.0,v1_0_original_full_entry,full_entry_baseline,EWJ,1.0,EWJ,1.0,,,0,,,False,False,EWJ,1.802567452853682,1.802567452853682,False,False,,,0.008510473022135034,0.010837529659846292,0.008510473022135034,0.002931583006685168,2.931583006685168e-06,0.01083456630572166,2.841081690202475,197,0,False,0,0,False,False,False,False,False,0.41233207439492725,1.1184753644630874,1.4707734849339205,1.802567452853682,,0.2341797468370962,0.5622265605311175,0.4540069354257148,0.8437180855062322,0.06575215263194456,0,0.008510473022135034,2.642748062810188,0.008510473022135034,0.008510473022135034,2.642748062810188,0.0,0.0,0.19488454906458483,0.19488454906458483,EWJ,EWJ,EWJ,EWJ,1.2734344650008027,1.2734344650008027,1.2734344650008027,1.0,1.0,1.0,1.2734344650008027,1.2734344650008027,1.2734344650008027,1.2705028819941175,0.002931583006685168,0.002931583006685168,0.0,1157,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,2.841081690202475,,,,,,,,,,,,,,,,,,,,,,,
2013-05-09,1.0,v1_0_original_full_entry,full_entry_baseline,EWJ,1.0,EWG,1.0,,,0,EWG,1.0,False,False,EWG,1.77817027867053,1.627798172490937,False,False,,,-0.0075947801907197965,-0.009671454848967958,-0.0075947801907197965,2.5495392651094395,0.0025495392651094396,-0.012196336360189242,2.8064309022819907,198,0,False,0,0,False,False,False,False,False,0.5686341261713921,1.2848415345317732,1.77817027867053,1.627798172490937,,0.3414095153475185,0.6314372127229384,0.5365081935563503,0.8429928600872802,0.02677641917151352,0,-0.009579590630338308,2.6174316182293467,-0.0075947801907197965,-0.009579590630338308,2.6174316182293467,2.0,0.002,0.19494420185663505,0.19494420185663505,EWJ,EWG,EWJ,EWG,1.2734344650008027,1.2734344650008027,1.2734344650008027,1.0,1.0,1.0,1.2734344650008027,1.2734344650008027,1.2734344650008027,1.2761048001086366,-0.0026703351078338766,1.2734344650008027,1.2761048001086366,1158,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,2.8064309022819907,,,,,,,,,,,,,,,,,,,,,,,
2013-05-10,1.0,v1_0_original_full_entry,full_entry_baseline,EWG,1.0,EWG,1.0,,,0,,,False,False,EWG,2.0491060998409094,2.0491060998409094,False,False,,,0.0019137404236535538,0.002437023012545673,0.0019137404236535538,0.0006647460821305184,6.647460821305185e-07,0.0024363566464620234,2.8132683688636018,198,0,False,0,0,False,False,False,False,False,0.7458473546635349,1.4646402372733793,2.0491060998409094,1.4289936496909585,,0.44466152092066824,0.6941544307197194,0.6073942087145943,0.8403630267877911,0.008349363646368513,0,0.0019137404236535538,2.622440702923301,0.0019137404236535538,0.0019137404236535538,2.622440702923301,0.0,0.0,0.1945552403750437,0.1945552403750437,EWG,EWG,EWG,EWG,1.2734344650008027,1.2734344650008027,1.2734344650008027,1.0,1.0,1.0,1.2734344650008027,1.2734344650008027,1.2734344650008027,1.2727697189186722,0.0006647460821305184,0.0006647460821305184,0.0,1159,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,2.8132683688636018,,,,,,,,,,,,,,,,,,,,,,,
2013-05-13,1.0,v1_0_original_full_entry,full_entry_baseline,EWG,1.0,EWG,1.0,,,0,,,False,False,EWG,2.1914867124222814,2.1914867124222814,False,False,,,-0.0038197697851747314,-0.0048642264928102155,-0.0038197697851747314,0.0013365484430498675,1.3365484430498675e-06,-0.004865556539978999,2.7995802525527616,198,0,False,0,0,False,False,False,False,False,0.9228049499079509,1.5993991217835477,2.1914867124222814,1.3461922076927757,,0.5347410643695174,0.7435976401422488,0.6563993576246437,0.8721075667990826,0.0019472947301109045,0,-0.0038197697851747314,2.612423583162862,-0.0038197697851747314,-0.0038197697851747314,2.612423583162862,0.0,0.0,0.1943054242877348,0.1943054242877348,EWG,EWG,EWG,EWG,1.2734344650008027,1.2734344650008027,1.2734344650008027,1.0,1.0,1.0,1.2734344650008027,1.2734344650008027,1.2734344650008027,1.2747710134438526,-0.0013365484430498675,0.0,0.0013365484430498675,1160,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,2.7995802525527616,,,,,,,,,,,,,,,,,,,,,,,
2013-05-14,1.0,v1_0_original_full_entry,full_entry_baseline,EWG,1.0,EWG,1.0,,,0,,,False,False,EWG,2.3391258826895798,2.3391258826895798,False,False,,,0.0053680222089589336,0.006835824489778047,0.0053680222089589336,0.00185645958033831,1.8564595803383099e-06,0.006833955339766051,2.818712458968798,198,0,False,0,0,False,False,False,False,False,0.9542975818912283,1.738183432286954,2.3391258826895798,1.3318171910273442,,0.5693758593405138,0.789203213936785,0.7052211656706524,0.9011725583178164,0.00023957190871060074,0,0.0053680222089589336,2.6264471309764885,0.0053680222089589336,0.0053680222089589336,2.6264471309764885,0.0,0.0,0.193562772452239,0.193562772452239,EWG,EWG,EWG,EWG,1.2734344650008027,1.2734344650008027,1.2734344650008027,1.0,1.0,1.0,1.2734344650008027,1.2734344650008027,1.2734344650008027,1.2715780054204644,0.00185645958033831,0.00185645958033831,0.0,1161,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,2.818712458968798,,,,,,,,,,,,,,,,,,,,,,,
2013-05-15,1.0,v1_0_original_full_entry,full_entry_baseline,EWG,1.0,EWG,1.0,,,0,,,False,False,EWG,2.3502761404703763,2.3502761404703763,False,False,,,-0.0026699799301912464,-0.0034000444639659703,-0.0026699799301912464,0.0009328611082302096,9.328611082302096e-07,-0.003400974153304981,2.8091260907502464,198,0,False,0,0,False,False,False,False,False,1.0706883297323504,1.8313525461733624,2.3502761404703763,1.4013358734004724,,0.6284569794159373,0.8242380294443346,0.7310761979856291,0.917551725032019,0.006538767276067503,0,-0.0026699799301912464,2.619434569849073,-0.0026699799301912464,-0.0026699799301912464,2.619434569849073,0.0,0.0,0.1936845091712296,0.1936845091712296,EWG,EWG,EWG,EWG,1.2734344650008027,1.2734344650008027,1.2734344650008027,1.0,1.0,1.0,1.2734344650008027,1.2734344650008027,1.2734344650008027,1.274367326109033,-0.0009328611082302096,0.0,0.0009328611082302096,1162,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,2.8091260907502464,,,,,,,,,,,,,,,,,,,,,,,
2013-05-16,1.0,v1_0_original_full_entry,full_entry_baseline,EWG,1.0,EWG,1.0,,,0,,,False,False,EWG,2.2410709063432392,2.2410709063432392,False,False,,,-0.002676526746233865,-0.003408381405150661,-0.002676526746233865,0.000935156315432506,9.35156315432506e-07,-0.0034093133740966675,2.799548899599528,198,0,False,0,0,False,False,False,False,False,1.2514111471165301,1.8492469878114686,2.2410709063432392,1.311467088680021,,0.6893039305005118,0.8469279705775233,0.7341483587573999,0.9048584597143667,0.02561619206324084,0,-0.002676526746233865,2.612423583162862,-0.002676526746233865,-0.002676526746233865,2.612423583162862,0.0,0.0,0.19359383591875326,0.19359383591875326,EWG,EWG,EWG,EWG,1.2734344650008027,1.2734344650008027,1.2734344650008027,1.0,1.0,1.0,1.2734344650008027,1.2734344650008027,1.2734344650008027,1.2743696213162352,-0.000935156315432506,0.0,0.000935156315432506,1163,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,2.799548899599528,,,,,,,,,,,,,,,,,,,,,,,
2013-05-17,1.0,v1_0_original_full_entry,full_entry_baseline,EWG,1.0,EWG,1.0,,,0,,,False,False,EWG,2.1926382678915513,2.1926382678915513,False,False,,,0.00805183242192209,0.010253480912486474,0.00805183242192209,0.002775199611457335,2.775199611457335e-06,0.010250677257418905,2.828246171835685,198,0,False,0,0,False,False,False,False,False,1.5445612933742803,1.9366146749808637,2.1926382678915513,1.3628334768895813,,0.7387594816486023,0.8784256390066556,0.7507467162278487,0.9155943395023755,0.09217998589688314,0,0.00805183242192209,2.6334583800695666,0.00805183242192209,0.00805183242192209,2.6334583800695666,0.0,0.0,0.18804002087111205,0.18804002087111205,EWG,EWG,EWG,EWG,1.2734344650008027,1.2734344650008027,1.2734344650008027,1.0,1.0,1.0,1.2734344650008027,1.2734344650008027,1.2734344650008027,1.2706592653893454,0.002775199611457335,0.002775199611457335,0.0,1164,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,2.828246171835685,,,,,,,,,,,,,,,,,,,,,,,
2013-05-20,1.0,v1_0_original_full_entry,full_entry_baseline,EWG,1.0,EWG,1.0,,,0,,,False,False,EWG,2.1336950259963325,2.1336950259963325,False,False,,,0.0038037889021713678,0.004843875885612587,0.0038037889021713678,0.12796724283793992,0.00012796724283793993,0.004715288785333005,2.8415821692919025,198,0,False,0,0,False,False,False,False,False,1.9210175174990067,1.9377999352263777,2.1336950259963325,1.4538485572089392,,0.7739053148550538,0.898536666130282,0.7669852784082487,0.925625012261579,0.1266860989724503,0,0.0038037889021713678,2.6434754998300054,0.0038037889021713678,0.0038037889021713678,2.6434754998300054,0.0,0.0,0.17856076467639,0.17856076467639,EWG,EWG,EWG,EWG,1.2734344650008027,1.4000836099301044,1.4000836099301044,1.0,1.0,1.0,1.2734344650008027,1.4000836099301044,1.4000836099301044,1.2721163670921645,0.12796724283793992,0.12796724283793992,0.0,1165,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,2.8415821692919025,,,,,,,,,,,,,,,,,,,,,,,
2013-05-21,1.0,v1_0_original_full_entry,full_entry_baseline,EWG,1.0,CN_ZZ500_000905,1.0,,,0,CN_ZZ500_000905,1.0,False,False,CN_ZZ500_000905,2.398614125303102,2.038678631301997,False,False,,,0.003410278602539174,0.004774675176710439,0.003410278602539174,2.7982660281521214,0.0027982660281521215,0.0019630483372157226,2.847160332444393,199,0,False,0,0,False,False,False,False,False,2.398614125303102,1.8754341722939882,2.038678631301997,1.5579776265244782,,0.7992309744301742,0.9063120294838047,0.7767708265016491,0.9347731301314531,0.21740787596886724,0,0.0014034580453341494,2.6471855067878853,0.003410278602539174,0.0014034580453341494,2.6471855067878853,2.0,0.002,0.17556090372899583,0.17556090372899583,EWG,CN_ZZ500_000905,EWG,CN_ZZ500_000905,1.4000836099301044,1.4000836099301044,1.4000836099301044,1.0,1.0,1.0,1.4000836099301044,1.4000836099301044,1.4000836099301044,1.3981824182220173,0.0019011917080871132,1.4000836099301044,1.3981824182220173,1166,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,2.847160332444393,,,,,,,,,,,,,,,,,,,,,,,
2013-05-22,1.0,v1_0_original_full_entry,full_entry_baseline,CN_ZZ500_000905,1.0,CN_ZZ500_000905,1.0,,,0,,,False,False,CN_ZZ500_000905,2.641327006290955,2.641327006290955,False,False,,,-0.008235940280851173,-0.011531004999582867,-0.008235940280851173,0.004667183421724896,4.667183421724897e-06,-0.011535618365689171,2.814316577423386,199,0,False,0,0,False,False,False,False,False,2.641327006290955,1.6440096625886302,1.7980212480770499,1.4822029493395394,,0.8306615198802292,0.8678257587886072,0.7522402253455509,0.9274338765582051,0.34830794301015755,0,-0.008235940280851173,2.6253834450416456,-0.008235940280851173,-0.008235940280851173,2.6253834450416456,0.0,0.0,0.1763073040361993,0.1763073040361993,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,1.4000836099301044,1.4000836099301044,1.4000836099301044,1.0,1.0,1.0,1.4000836099301044,1.4000836099301044,1.4000836099301044,1.4047507933518293,-0.004667183421724896,0.0,0.004667183421724896,1167,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,2.814316577423386,,,,,,,,,,,,,,,,,,,,,,,
2013-05-23,1.0,v1_0_original_full_entry,full_entry_baseline,CN_ZZ500_000905,1.0,CN_ZZ500_000905,1.0,,,0,,,False,False,CN_ZZ500_000905,2.6377704224943157,2.6377704224943157,False,False,,,-0.008424146735643068,-0.011794509772220052,-0.008424146735643068,0.004775110130118776,4.775110130118776e-06,-0.011799228562267117,2.78110981287979,199,0,False,0,0,False,False,False,False,False,2.6377704224943157,1.3696339913156597,1.500120690072087,0.970644115461212,,0.8435424629425977,0.8039172809280095,0.7046108876775384,0.5526438201785997,0.44076930298129724,0,-0.008424146735643068,2.6032668296632866,-0.008424146735643068,-0.008424146735643068,2.6032668296632866,0.0,0.0,0.17551748251752097,0.17551748251752097,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,1.4000836099301044,1.4000836099301044,1.4000836099301044,1.0,1.0,1.0,1.4000836099301044,1.4000836099301044,1.4000836099301044,1.4048587200602232,-0.004775110130118776,0.0,0.004775110130118776,1168,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,2.78110981287979,,,,,,,,,,,,,,,,,,,,,,,
2013-05-24,1.0,v1_0_original_full_entry,full_entry_baseline,CN_ZZ500_000905,1.0,CN_ZZ500_000905,1.0,,,0,,,False,False,CN_ZZ500_000905,2.814986931307192,2.814986931307192,False,False,,,0.015530727157023083,0.021744316542844387,0.015530727157023083,0.008514404745954218,8.514404745954219e-06,0.02173561699818638,2.841558950602443,199,0,False,0,0,False,False,False,False,False,2.814986931307192,1.1099521740804876,1.1701982277006442,,,0.8693080121654763,0.7296429328892386,0.6237189846056127,0.1630396186441877,0.5347961960452998,0,0.015530727157023083,2.6436974565117155,0.015530727157023083,0.015530727157023083,2.6436974565117155,0.0,0.0,0.17522225618432244,0.17522225618432244,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,1.4000836099301044,1.4000836099301044,1.4000836099301044,1.0,1.0,1.0,1.4000836099301044,1.4000836099301044,1.4000836099301044,1.3915692051841502,0.008514404745954218,0.008514404745954218,0.0,1169,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,2.841558950602443,,,,,,,,,,,,,,,,,,,,,,,
2013-05-27,1.0,v1_0_original_full_entry,full_entry_baseline,CN_ZZ500_000905,1.0,CN_ZZ500_000905,1.0,,,0,,,False,False,CN_ZZ500_000905,3.063061652274837,3.063061652274837,False,False,,,0.010142593870552385,0.014200479440337933,0.010142593870552385,0.005601830399807772,5.601830399807772e-06,0.014194798061260672,2.8818943060854125,199,0,False,0,0,False,True,True,True,True,3.063061652274837,0.8676136621819035,0.8688390627969436,,,0.8946765642378214,0.6480382923572787,0.5345366385378523,0.016578114981568137,0.6039811792524539,0,0.010142593870552385,2.670511406129726,0.010142593870552385,0.010142593870552385,2.670511406129726,0.0,0.0,0.17557928053169256,0.17557928053169256,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,1.4000836099301044,1.4000836099301044,1.4000836099301044,1.0,1.0,1.0,1.4000836099301044,1.4000836099301044,1.4000836099301044,1.3944817795302966,0.005601830399807772,0.005601830399807772,0.0,1170,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,2.8818943060854125,,,,,,,,,,,,,,,,,,,,,,,
2013-05-28,1.0,v1_0_original_full_entry,full_entry_baseline,CN_ZZ500_000905,1.0,CN_ZZ500_000905,1.0,,,0,,,False,False,CN_ZZ500_000905,3.2193338747098537,3.2193338747098537,False,False,,,0.0019238672086649977,0.0026935749465338433,0.0019238672086649977,0.0010747602409679757,1.0747602409679757e-06,0.0026924972913455747,2.889653798698492,199,0,False,0,0,False,False,False,False,False,3.2193338747098537,0.7071738816418034,0.6873464495878003,,,0.9159100582716005,0.6103469580723763,0.5020589078205914,0.01351967426307088,0.649822892908096,0,0.0019238672086649977,2.675649115454345,0.0019238672086649977,0.0019238672086649977,2.675649115454345,0.0,0.0,0.1729657261515686,0.1729657261515686,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,1.4000836099301044,1.4000836099301044,1.4000836099301044,1.0,1.0,1.0,1.4000836099301044,1.4000836099301044,1.4000836099301044,1.3990088496891364,0.0010747602409679757,0.0010747602409679757,0.0,1171,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,2.889653798698492,,,,,,,,,,,,,,,,,,,,,,,
2013-05-29,1.0,v1_0_original_full_entry,full_entry_baseline,CN_ZZ500_000905,1.0,CN_ZZ500_000905,1.0,,,0,,,False,False,CN_ZZ500_000905,3.385121993849311,3.385121993849311,False,False,,,0.007456018893457816,0.010439049848059483,0.007456018893457816,0.004133344557576191,4.13334455757619e-06,0.010434873355312124,2.919806970128607,199,0,False,0,0,False,False,False,False,False,3.385121993849311,0.5415651780221369,0.4961448254881251,,,0.9352488910328892,0.5298528001633351,0.42919267576539755,0.11589534124035328,0.6187569828039255,0,0.007456018893457816,2.6955988058114366,0.007456018893457816,0.007456018893457816,2.6955988058114366,0.0,0.0,0.1733158165835366,0.1733158165835366,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,1.4000836099301044,1.4000836099301044,1.4000836099301044,1.0,1.0,1.0,1.4000836099301044,1.4000836099301044,1.4000836099301044,1.3959502653725282,0.004133344557576191,0.004133344557576191,0.0,1172,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,2.919806970128607,,,,,,,,,,,,,,,,,,,,,,,
2013-05-30,1.0,v1_0_original_full_entry,full_entry_baseline,CN_ZZ500_000905,1.0,CN_ZZ500_000905,1.0,,,0,,,False,False,CN_ZZ500_000905,3.4237472554974087,3.4237472554974087,False,False,,,0.002284561447182698,0.0031985770380786953,0.002284561447182698,0.08283015706318553,8.283015706318553e-05,0.0031154819423770963,2.9289035760192697,199,0,False,0,0,False,False,False,False,False,3.4237472554974087,0.4388987540526761,0.4137887695965996,,,0.9466886340883814,0.4923664007269315,0.43792897470447745,0.25361712230302913,0.47573468463588553,0,0.002284561447182698,2.701757066920265,0.002284561447182698,0.002284561447182698,2.701757066920265,0.0,0.0,0.16873215648791176,0.16873215648791176,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,1.4000836099301044,1.4816381489079729,1.4816381489079729,1.0,1.0,1.0,1.4000836099301044,1.4816381489079729,1.4816381489079729,1.3988079918447873,0.08283015706318553,0.08283015706318553,0.0,1173,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,2.9289035760192697,,,,,,,,,,,,,,,,,,,,,,,
2013-05-31,1.0,v1_0_original_full_entry,full_entry_baseline,CN_ZZ500_000905,1.0,CN_ZZ500_000905,1.0,,,0,,,False,False,CN_ZZ500_000905,3.1798501619303314,3.1798501619303314,False,False,,,-0.006186079122823873,-0.00916553082053902,-0.006186079122823873,0.004455304529140225,4.455304529140225e-06,-0.009169945289837278,2.9020456904679643,199,0,False,0,0,False,False,False,False,False,3.1798501619303314,0.2984837098127997,0.2713173940877629,,,0.9383835605883796,0.35147158951885216,0.3137311624102608,0.4002783486634708,0.45527565874755305,0,-0.006186079122823873,2.6850437839336476,-0.006186079122823873,-0.006186079122823873,2.6850437839336476,0.0,0.0,0.16918999238891472,0.16918999238891472,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,1.4816381489079729,1.4816381489079729,1.4816381489079729,1.0,1.0,1.0,1.4816381489079729,1.4816381489079729,1.4816381489079729,1.486093453437113,-0.004455304529140225,0.0,0.004455304529140225,1174,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,2.9020456904679643,,,,,,,,,,,,,,,,,,,,,,,
2013-06-03,1.0,v1_0_original_full_entry,full_entry_baseline,CN_ZZ500_000905,1.0,CN_ZZ500_000905,1.0,,,0,,,False,False,CN_ZZ500_000905,2.7577306996199584,2.7577306996199584,False,False,,,-0.0069535199754243715,-0.010302600464782378,-0.0069535199754243715,0.005013780393003486,5.013780393003486e-06,-0.01030756259019916,2.872132672873848,199,0,False,0,0,False,False,False,False,False,2.7577306996199584,0.1947882976546469,0.21480484126785782,,,0.9045068315360851,0.23635803773890618,0.29939340258747604,0.5265549339029982,0.3047568725465152,0,-0.0069535199754243715,2.666373278347176,-0.0069535199754243715,-0.0069535199754243715,2.666373278347176,0.0,0.0,0.1643015672067381,0.1643015672067381,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,1.4816381489079729,1.4816381489079729,1.4816381489079729,1.0,1.0,1.0,1.4816381489079729,1.4816381489079729,1.4816381489079729,1.4866519293009763,-0.005013780393003486,0.0,0.005013780393003486,1175,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,2.872132672873848,,,,,,,,,,,,,,,,,,,,,,,
2013-06-04,1.0,v1_0_original_full_entry,full_entry_baseline,CN_ZZ500_000905,1.0,CN_ZZ500_000905,1.0,,,0,,,False,False,CN_ZZ500_000905,2.0482558923387715,2.0482558923387715,False,False,,,-0.01960671226448496,-0.029050052865722743,-0.01960671226448496,0.014410231680037855,1.4410231680037855e-05,-0.029064044479410578,2.788656881118674,199,0,False,0,0,False,False,False,False,False,2.0482558923387715,,,,,0.767554621507956,0.07613661424433438,0.19446473753849203,0.6029234744584484,0.2193499080226763,0,-0.01960671226448496,2.6140944646889115,-0.01960671226448496,-0.01960671226448496,2.6140944646889115,0.0,0.0,0.1675946201657299,0.1675946201657299,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,1.4816381489079729,1.4816381489079729,1.4816381489079729,1.0,1.0,1.0,1.4816381489079729,1.4816381489079729,1.4816381489079729,1.4960483805880107,-0.014410231680037855,0.0,0.014410231680037855,1176,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,2.788656881118674,,,,,,,,,,,,,,,,,,,,,,,
2013-06-05,1.0,v1_0_original_full_entry,full_entry_baseline,CN_ZZ500_000905,1.0,CN_ZZ500_000905,1.0,,,0,,,False,False,CN_ZZ500_000905,1.5321787774949902,1.5321787774949902,False,False,,,0.004125977345897702,0.0061132054372121025,0.004125977345897702,0.0029264628818717053,2.9264628818717055e-06,0.006110261084261381,2.805696302736731,199,0,False,0,0,False,False,False,False,False,1.5321787774949902,,,,,0.6498802770778606,0.018792110475338686,0.005242936801116871,0.6926786899919946,0.13117480565116935,0,0.004125977345897702,2.6248801592302544,0.004125977345897702,0.004125977345897702,2.6248801592302544,0.0,0.0,0.16751608770169424,0.16751608770169424,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,1.4816381489079729,1.4816381489079729,1.4816381489079729,1.0,1.0,1.0,1.4816381489079729,1.4816381489079729,1.4816381489079729,1.4787116860261011,0.0029264628818717053,0.0029264628818717053,0.0,1177,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,2.805696302736731,,,,,,,,,,,,,,,,,,,,,,,
2013-06-06,1.0,v1_0_original_full_entry,full_entry_baseline,CN_ZZ500_000905,1.0,CN_ZZ500_000905,1.0,,,0,,,False,False,CN_ZZ500_000905,0.9755990869965772,0.9755990869965772,False,False,,,-0.017685045870338145,-0.026202838626680398,-0.017685045870338145,0.012959872130342553,1.2959872130342554e-05,-0.026215458913372625,2.732143686588935,199,0,False,0,0,False,False,False,False,False,0.9755990869965772,,,,,0.41336836922042264,0.13299733878239617,0.001629539469733321,0.762634544977635,0.03694428950141615,0,-0.017685045870338256,2.5784590332101267,-0.017685045870338145,-0.017685045870338256,2.5784590332101267,0.0,0.0,0.17023789472633089,0.17023789472633089,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,1.4816381489079729,1.4816381489079729,1.4816381489079729,1.0,1.0,1.0,1.4816381489079729,1.4816381489079729,1.4816381489079729,1.4945980210383154,-0.012959872130342553,0.0,0.012959872130342553,1178,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,2.732143686588935,,,,,,,,,,,,,,,,,,,,,,,
