candidate,lookback,ann_return_full,ann_return_last_10y,ann_return_last_1y,ann_return_last_3y,ann_return_last_5y,ann_vol_full,ann_vol_last_10y,ann_vol_last_1y,ann_vol_last_3y,ann_vol_last_5y,sharpe_repo_full,sharpe_repo_last_10y,sharpe_repo_last_1y,sharpe_repo_last_3y,sharpe_repo_last_5y,max_dd_full,max_dd_last_10y,max_dd_last_1y,max_dd_last_3y,max_dd_last_5y,avg_weight_full,avg_weight_last_10y,avg_weight_last_1y,avg_weight_last_3y,avg_weight_last_5y,holding_day_ratio_full,holding_day_ratio_last_10y,holding_day_ratio_last_1y,holding_day_ratio_last_3y,holding_day_ratio_last_5y,cash_days_full,cash_days_last_10y,cash_days_last_1y,cash_days_last_3y,cash_days_last_5y,trade_days_full,trade_days_last_10y,trade_days_last_1y,trade_days_last_3y,trade_days_last_5y,avg_turnover_full,avg_turnover_last_10y,avg_turnover_last_1y,avg_turnover_last_3y,avg_turnover_last_5y,cost_total_full,cost_total_last_10y,cost_total_last_1y,cost_total_last_3y,cost_total_last_5y,ann_return_delta_vs_current_full,max_dd_delta_vs_current_full,ann_return_delta_vs_current_last_10y,max_dd_delta_vs_current_last_10y,ann_return_delta_vs_current_last_5y,max_dd_delta_vs_current_last_5y,ann_return_delta_vs_current_last_3y,max_dd_delta_vs_current_last_3y,ann_return_delta_vs_current_last_1y,max_dd_delta_vs_current_last_1y,decision_hint,stability_label
lookback_033,33,0.23263694556518022,0.2884582822491746,0.26499508030083674,0.5642901775221454,0.4164902808936424,0.2515497754533571,0.2597586595467557,0.32701531828696795,0.3180770422054362,0.28922441679383076,0.9563083559426829,1.1041497456847058,0.8825939976989731,1.5619523977204308,1.3457693769645855,-0.4326373110059393,-0.25758727179869834,-0.18885313357282285,-0.1888531335728224,-0.1978052321793876,0.8932364449413079,0.9797619047619047,0.9841269841269841,0.9695767195767195,0.9746031746031746,0.8932364449413079,0.9797619047619047,0.9841269841269841,0.9695767195767195,0.9746031746031746,382,51,4,23,32,268,208,33,71,108,0.1349916154276132,0.15873015873015872,0.25396825396825395,0.17989417989417988,0.1634920634920635,0.48300000000000004,0.4,0.064,0.136,0.20600000000000002,0.002185304431936208,-0.06796793046082916,-0.053241745296158216,-0.042758410068898245,-0.06747774042616728,0.017023629550413033,-0.04620499781654641,-0.017004441940918213,-0.06860152211442494,-0.01700444194091777,lookback_scan,pending_review
lookback_034,34,0.20070282810837714,0.24526424958949145,0.15075043513373898,0.4528962135263326,0.3445636460213539,0.25193784834646,0.2599717938069716,0.32831849849472,0.31847158065276326,0.28871535339904186,0.8509839017646037,0.972164848754788,0.591911238461828,1.3280991787094503,1.1669139733315337,-0.3988404887573911,-0.24926542470063284,-0.19155291421958576,-0.19155291421958576,-0.19155291421958553,0.8940749021799889,0.9801587301587301,0.9841269841269841,0.9695767195767195,0.9753968253968254,0.8940749021799889,0.9801587301587301,0.9841269841269841,0.9695767195767195,0.9753968253968254,379,50,4,23,31,261,201,31,68,106,0.131078814980436,0.15317460317460319,0.23809523809523808,0.17195767195767195,0.16031746031746033,0.46900000000000003,0.386,0.060000000000000005,0.13,0.202,-0.02974881302486687,-0.034171108212280976,-0.09643577795584135,-0.03443656297083275,-0.13940437529845573,0.02327594751021511,-0.15759896181235922,-0.019704222587681564,-0.1828461672815227,-0.019704222587680675,lookback_scan,pending_review
lookback_035,35,0.2009381550402478,0.232787467451542,0.13473008743276504,0.45982741346751155,0.3307541627603343,0.2518477612850673,0.2615969926250576,0.33685843835585566,0.32188467588920383,0.2902130943465594,0.8521001020836904,0.9293742683407505,0.5440248713457626,1.332335985792442,1.126989450711501,-0.3293984763167507,-0.27535943843445654,-0.19196923452183878,-0.19196923452183834,-0.2166126260601624,0.897987702627166,0.9833333333333333,0.9841269841269841,0.9761904761904762,0.9809523809523809,0.897987702627166,0.9833333333333333,0.9841269841269841,0.9761904761904762,0.9809523809523809,365,42,4,18,24,252,196,29,67,102,0.1271660145332588,0.15,0.2222222222222222,0.1693121693121693,0.15396825396825398,0.45500000000000007,0.378,0.05600000000000001,0.128,0.194,-0.0295134860929962,0.035270904228359434,-0.1089125600937908,-0.06053057670465645,-0.15321385855947534,-0.001783764330361759,-0.15066776187118025,-0.020120542889934145,-0.19886651498249663,-0.0201205428899337,lookback_scan,pending_review
lookback_036,36,0.17775413213536528,0.20405452196257756,-0.050251748542046615,0.36449016940374857,0.2997777645307218,0.2528331133821643,0.2625768973885883,0.3444089289848211,0.32442151698309785,0.29257354525191465,0.7727124502611251,0.8371604451897369,0.023920339807729958,1.116390468879761,1.039931782523122,-0.31940331926553456,-0.28028501833785746,-0.23011886970082962,-0.23011886970082995,-0.2301188697008294,0.9010620458356624,0.9857142857142858,0.9841269841269841,0.9801587301587301,0.9857142857142858,0.9010620458356624,0.9857142857142858,0.9841269841269841,0.9801587301587301,0.9857142857142858,354,36,4,15,18,245,186,27,64,95,0.12381218557853549,0.14365079365079364,0.20634920634920634,0.164021164021164,0.14603174603174604,0.44300000000000006,0.362,0.052000000000000005,0.12400000000000001,0.18400000000000002,-0.05269750899787873,0.045266061279575553,-0.13764550558275523,-0.06545615660805737,-0.18419025678908785,-0.015290007971028752,-0.24600500593494323,-0.05827017806892576,-0.3838483509573083,-0.05827017806892454,lookback_scan,pending_review
lookback_037,37,0.1433928063094203,0.17037875972454852,-0.09501564815669883,0.23639861284829689,0.22248935397105618,0.2552274812523864,0.2646160854814493,0.3462343842244357,0.3291392201197493,0.29586940391421157,0.6518671971123939,0.725500306981976,-0.11376459728884418,0.8053623146096577,0.8243116783400924,-0.3781743629779185,-0.28028501833785824,-0.22096150995839747,-0.22096150995839703,-0.22949194056344147,0.9021799888205702,0.9853174603174604,0.9880952380952381,0.9814814814814815,0.9865079365079366,0.9021799888205702,0.9853174603174604,0.9880952380952381,0.9814814814814815,0.9865079365079366,350,37,3,14,17,244,187,25,63,96,0.12269424259362773,0.14365079365079364,0.19047619047619047,0.16137566137566137,0.14761904761904762,0.43900000000000006,0.362,0.048,0.122,0.18600000000000003,-0.0870588348238237,-0.013504982432808399,-0.17132126782078427,-0.06545615660805815,-0.26147866734875347,-0.014663078833640819,-0.3740965624903949,-0.049112818326492835,-0.4286122505719605,-0.04911281832649239,lookback_scan,pending_review
lookback_038,38,0.15561171624836057,0.18960299921018753,0.029066437376624066,0.26598023985276154,0.2442352059576529,0.2560466713525885,0.26620550195105896,0.34915635440395454,0.33228627081919615,0.2979080766565447,0.692169462009968,0.7840342094146578,0.2579884978300638,0.8722185394266347,0.8800180852443001,-0.3353688417756193,-0.27535943843445676,-0.21960855301011972,-0.2212739505544542,-0.22127395055445387,0.9007825600894355,0.9845238095238096,0.9880952380952381,0.9814814814814815,0.9865079365079366,0.9007825600894355,0.9845238095238096,0.9880952380952381,0.9814814814814815,0.9865079365079366,355,39,3,14,17,234,181,23,59,92,0.11654555617663499,0.1373015873015873,0.1746031746031746,0.15079365079365079,0.14126984126984127,0.41700000000000004,0.346,0.044,0.11399999999999999,0.17800000000000002,-0.07483992488488345,0.02930053876949079,-0.15209702833514527,-0.06053057670465667,-0.23973281536215674,-0.006445088824653222,-0.34451493548593026,-0.04942525892255001,-0.3045301650386376,-0.04775986137821464,lookback_scan,pending_review
lookback_039,39,0.1482562796825222,0.17249673734438775,0.00406066646642067,0.22041207226168802,0.21096802621977617,0.25708118748053016,0.2670122824568677,0.3478064106570983,0.33587885049045757,0.3005128602654352,0.6656523567906508,0.7283060084690471,0.18681430808375094,0.7575598277913478,0.7849487525134826,-0.2746956522580347,-0.23572190221374745,-0.21960855301012072,-0.2196085530101206,-0.23572190221374756,0.9007825600894355,0.9853174603174604,0.9920634920634921,0.9828042328042328,0.9873015873015873,0.9007825600894355,0.9853174603174604,0.9920634920634921,0.9828042328042328,0.9873015873015873,355,37,2,13,16,228,177,25,59,92,0.11375069871436556,0.1349206349206349,0.19047619047619047,0.15079365079365079,0.14126984126984127,0.40700000000000003,0.34,0.048,0.114,0.17800000000000002,-0.08219536145072182,0.0899737282870754,-0.16920329020094504,-0.020893040483947356,-0.2729999951000335,-0.020893040483946912,-0.3900831030770038,-0.04775986137821642,-0.329535935948841,-0.04775986137821564,lookback_scan,pending_review
lookback_040,40,0.1420673375596313,0.16016585081987844,0.003915134745809956,0.20209175395259882,0.1850557772815855,0.2574667695240469,0.2670418550483295,0.3488008874573537,0.33481696395460453,0.30040561957032746,0.6440185031194189,0.6886478228719087,0.18683429408028437,0.713692031702828,0.7130752379503467,-0.2652076249211631,-0.25501310873134775,-0.21608318105809166,-0.2550131087313483,-0.2550131087313485,0.9010620458356624,0.984920634920635,0.9920634920634921,0.9828042328042328,0.9873015873015873,0.9010620458356624,0.984920634920635,0.9920634920634921,0.9828042328042328,0.9873015873015873,354,38,2,13,16,224,171,23,58,88,0.11151481274455002,0.13095238095238096,0.1746031746031746,0.14814814814814814,0.1349206349206349,0.399,0.33,0.044,0.112,0.17,-0.08838430357361271,0.09946175562394699,-0.18153417672545435,-0.04018424700154766,-0.29891224403822414,-0.04018424700154788,-0.408403421386093,-0.08316441709944411,-0.3296814676694517,-0.044234489426186574,lookback_scan,pending_review
lookback_041,41,0.14881836590550757,0.1703909835455466,-0.06837210381062153,0.14565593773425878,0.19083468787190627,0.25262286476354934,0.25956016311575597,0.3482116215329893,0.31295147261499057,0.2859562142111163,0.6755125016898171,0.7355884874354597,-0.027988473784457134,0.5895735672037594,0.7528887890108567,-0.28901661713322935,-0.24268116872699041,-0.24036336964392035,-0.24036336964392002,-0.24036336964392047,0.902738960313024,0.986904761904762,0.996031746031746,0.9867724867724867,0.9904761904761905,0.902738960313024,0.986904761904762,0.996031746031746,0.9867724867724867,0.9904761904761905,348,33,1,10,12,210,162,21,55,86,0.10536612632755729,0.1246031746031746,0.15873015873015872,0.1402116402116402,0.13174603174603175,0.377,0.314,0.04,0.106,0.166,-0.08163327522773645,0.07565276341188076,-0.1713090439997862,-0.027852306997190324,-0.2931333334479034,-0.02553450791411982,-0.464839237604433,-0.06851467801201583,-0.4019687062258832,-0.06851467801201527,lookback_scan,pending_review
lookback_042,42,0.131349129242047,0.13780744233770115,-0.10123025219625725,0.05385831015646847,0.13042601050878289,0.2571038623057464,0.26634823491839305,0.3485663794636215,0.3304634900561847,0.29761353539106855,0.6089967694513073,0.6181648193473036,-0.13059627685613284,0.32438188569986554,0.5610239765242212,-0.2785535446987184,-0.26710664485461544,-0.2671066448546153,-0.2671066448546149,-0.2671066448546141,0.902738960313024,0.9865079365079366,0.996031746031746,0.9867724867724867,0.9896825396825397,0.902738960313024,0.9865079365079366,0.996031746031746,0.9867724867724867,0.9896825396825397,348,34,1,10,13,208,163,24,56,84,0.10480715483510342,0.1253968253968254,0.18253968253968253,0.14285714285714285,0.12857142857142856,0.375,0.316,0.046,0.10800000000000001,0.162,-0.09910251189119701,0.08611583584639171,-0.20389258520763165,-0.05227778312481535,-0.35354201081102676,-0.05227778312481346,-0.5566368651822233,-0.09525795322271069,-0.43482685461151893,-0.09525795322271025,lookback_scan,pending_review
lookback_043,43,0.10958704052257784,0.11223468409752124,-0.08748174679926435,0.0482079920852263,0.11073923898628246,0.25861358894626063,0.2686116108875869,0.34960127081261594,0.33128251923821317,0.29828493254377975,0.5319166716930528,0.5306962290284469,-0.08577126450311202,0.308159410117449,0.5015070763490703,-0.28698795040690495,-0.26470421942338884,-0.2647042194233882,-0.26470421942338873,-0.2647042194233886,0.9019005030743432,0.9873015873015873,1.0,0.9894179894179894,0.9912698412698413,0.9019005030743432,0.9873015873015873,1.0,0.9894179894179894,0.9912698412698413,351,32,0,8,11,197,154,23,55,81,0.09977641140301845,0.11904761904761904,0.18253968253968253,0.14285714285714285,0.1253968253968254,0.357,0.30000000000000004,0.046,0.10800000000000001,0.158,-0.12086460061066617,0.07768143013820517,-0.22946534344781155,-0.04987535769358875,-0.3732287823335272,-0.049875357693587974,-0.5622871832534655,-0.09285552779148454,-0.421078349214526,-0.0928555277914831,lookback_scan,pending_review
lookback_044,44,0.10912138049483477,0.11747370106710742,-0.003881036608143984,0.10419692776053457,0.14268047558949815,0.2614634467033353,0.27105972626673347,0.3518483462464542,0.333224890926438,0.3006754270421828,0.5274340238176077,0.5457090859631802,0.1661197716049229,0.4644949707995338,0.5942158542843771,-0.32764702808583346,-0.2900978395199739,-0.2546398578352784,-0.25463985783527876,-0.2546398578352784,0.9021799888205702,0.9873015873015873,1.0,0.9894179894179894,0.9920634920634921,0.9021799888205702,0.9873015873015873,1.0,0.9894179894179894,0.9920634920634921,350,32,0,8,10,193,150,22,54,82,0.09754052543320291,0.11587301587301588,0.1746031746031746,0.1402116402116402,0.12698412698412698,0.349,0.29200000000000004,0.044,0.10600000000000001,0.16,-0.12133026063840924,0.03702235245927665,-0.22422632647822538,-0.07526897779017383,-0.3412875457303115,-0.03981099610547778,-0.5062982475781572,-0.08279116620337457,-0.33747763902340566,-0.08279116620337335,lookback_scan,pending_review
lookback_045,45,0.10400564954128289,0.10194157980002982,-0.027568434028281574,0.0948169912181811,0.12461303175168603,0.26034200088852966,0.2701107012783345,0.34697349805790323,0.33232624642583175,0.2997863709255731,0.5108113608587297,0.4948604345185872,0.09436373668340117,0.43922611634654807,0.5419324366341841,-0.3199137668629779,-0.3199137668629781,-0.2616621611035874,-0.26166216110358764,-0.26166216110358764,0.9024594745667971,0.9876984126984127,1.0,0.9907407407407407,0.9920634920634921,0.9024594745667971,0.9876984126984127,1.0,0.9907407407407407,0.9920634920634921,349,31,0,7,10,191,147,22,53,79,0.09642258244829514,0.11349206349206349,0.1746031746031746,0.13756613756613756,0.12222222222222222,0.345,0.28600000000000003,0.044,0.10400000000000001,0.154,-0.12644599159196113,0.04475561368213221,-0.23975844774530297,-0.10508490513317803,-0.3593549895681236,-0.046833299373786996,-0.5156781841205107,-0.08981346947168345,-0.36116503644354325,-0.08981346947168234,lookback_scan,pending_review
lookback_046,46,0.10461213469859065,0.09878649428928887,0.03345173730188988,0.11585576913162399,0.14271300577145474,0.2609645084295368,0.26883776227704265,0.3472740831373066,0.3326581184411408,0.30044395508122246,0.5123065439100464,0.48533815577879413,0.269838466953302,0.49635703615006854,0.5945683065139743,-0.3347155164169944,-0.3347155164169944,-0.24756113148974224,-0.24756113148974201,-0.2475611314897419,0.9044158747903857,0.9876984126984127,1.0,0.9920634920634921,0.9928571428571429,0.9044158747903857,0.9876984126984127,1.0,0.9920634920634921,0.9928571428571429,342,31,0,6,9,190,150,20,53,79,0.09698155394074902,0.11587301587301588,0.15873015873015872,0.13756613756613756,0.12222222222222222,0.347,0.29200000000000004,0.04,0.104,0.154,-0.12583950643465336,0.029953864128115737,-0.24291353325604392,-0.11988665468719428,-0.3412550155483549,-0.03273226975994126,-0.4946394062070678,-0.07571243985783782,-0.3001448651133718,-0.07571243985783715,lookback_scan,pending_review
lookback_047,47,0.116252034975723,0.11511890352882648,0.02203951643882185,0.15784000433409395,0.1556975356798711,0.26147360079188436,0.26953506805445965,0.34444619943581134,0.3321682852718881,0.30036123355002353,0.5519253136262005,0.5395430371940846,0.23696266350739045,0.6078056548072552,0.6322542797285006,-0.2622330992529698,-0.2512341333371896,-0.25123413333718947,-0.2512341333371898,-0.2512341333371897,0.9052543320290665,0.9880952380952381,1.0,0.9920634920634921,0.9928571428571429,0.9052543320290665,0.9880952380952381,1.0,0.9920634920634921,0.9928571428571429,339,30,0,6,9,177,143,18,47,74,0.09083286752375629,0.11031746031746031,0.14285714285714285,0.12169312169312169,0.11428571428571428,0.325,0.278,0.036000000000000004,0.092,0.14400000000000002,-0.114199606157521,0.10243628129214033,-0.22658112401650632,-0.03640527160738949,-0.32827048563993855,-0.036405271607389045,-0.45265517100459784,-0.07938544170528561,-0.31155708597643983,-0.07938544170528439,lookback_scan,pending_review
lookback_048,48,0.1278718877527898,0.12896560966840176,-0.023120178210058406,0.16086454105948755,0.170225742622367,0.2604222240281398,0.26793843560111547,0.3441992909116596,0.33158883874900014,0.30042525657262203,0.5928153156183826,0.5871411612025982,0.10563679434182457,0.6161796279036512,0.673800617906181,-0.26223309925296956,-0.26053061140687417,-0.2605306114068746,-0.2605306114068747,-0.2605306114068753,0.9052543320290665,0.9884920634920635,1.0,0.9933862433862434,0.9936507936507937,0.9052543320290665,0.9884920634920635,1.0,0.9933862433862434,0.9936507936507937,339,29,0,5,8,168,136,18,43,70,0.08580212409167133,0.10396825396825397,0.14285714285714285,0.1111111111111111,0.10793650793650794,0.307,0.262,0.036000000000000004,0.084,0.136,-0.10257975338045422,0.10243628129214055,-0.21273441787693104,-0.04570174967707408,-0.31374227869744264,-0.04570174967707463,-0.44963063427920424,-0.08868191977497053,-0.3567167806253201,-0.08868191977496953,lookback_scan,pending_review
lookback_049,49,0.11809337705494549,0.12574724044022223,-0.10025057130894788,0.12973615839725428,0.14460758001310547,0.2614167042275337,0.2682753159116249,0.3470303842143721,0.3326014089808095,0.3008455977780379,0.5582630587007448,0.5761102257145221,-0.12920446302836744,0.5336014029203551,0.5996929046179821,-0.3018987626955667,-0.30189876269556704,-0.30189876269556626,-0.3018987626955668,-0.3018987626955665,0.9055338177752935,0.9884920634920635,1.0,0.9947089947089947,0.9944444444444445,0.9055338177752935,0.9884920634920635,1.0,0.9947089947089947,0.9944444444444445,338,29,0,4,7,168,136,18,43,70,0.08580212409167133,0.10396825396825397,0.14285714285714285,0.1111111111111111,0.10793650793650794,0.307,0.262,0.036000000000000004,0.084,0.136,-0.11235826407829852,0.06277061784954341,-0.21595278710511057,-0.08706990096576694,-0.3393604413067042,-0.08706990096576583,-0.4807590169414375,-0.13005007106366262,-0.43384717372420956,-0.13005007106366118,lookback_scan,pending_review
lookback_050,50,0.11751421243515336,0.14255291897596645,-0.040658433192820254,0.15253431179964805,0.15416906449351697,0.2610699416651864,0.26796318581907896,0.3434293271091812,0.33318901063433237,0.30127913652320826,0.5566435370320857,0.6317517280402388,0.052434245647150116,0.5932432424680808,0.626883124608718,-0.3263918482179452,-0.27878688483624625,-0.2787868848362458,-0.2787868848362467,-0.2787868848362465,0.9046953605366126,0.9892857142857143,1.0,0.996031746031746,0.9952380952380953,0.9046953605366126,0.9892857142857143,1.0,0.996031746031746,0.9952380952380953,341,27,0,3,6,165,131,18,43,71,0.08356623812185579,0.1,0.14285714285714285,0.1111111111111111,0.10952380952380952,0.29900000000000004,0.252,0.036000000000000004,0.084,0.138,-0.11293742869809065,0.03827753232716491,-0.19914710856936635,-0.06395802310644616,-0.3297989568262927,-0.06395802310644583,-0.45796086353904375,-0.1069381932043425,-0.37425503560808193,-0.10693819320434073,lookback_scan,pending_review
