start,end,rows,ann_return,ann_vol,sharpe_repo,max_dd,avg_weight,holding_day_ratio,cash_days,trade_days,avg_turnover,turnover_total,cost_total,candidate,segment,lookback,r2,switch_buffer,initial_entry_fraction,overheat,target_vol
2025-08-20,2026-09-02,252,0.3823600222768657,0.3196305932485566,1.1732010987461023,-0.18885313357282296,0.9841269841269841,0.9841269841269841,4,36,0.2777777777777778,70.0,0.07,lookback_032,last_1y,32,off,1.0,1.0,off,off
2011-12-09,2026-09-02,3578,0.23263694556518022,0.2515497754533571,0.9563083559426829,-0.4326373110059393,0.8932364449413079,0.8932364449413079,382,268,0.1349916154276132,483.0,0.48300000000000004,lookback_033,full,33,off,1.0,1.0,off,off
2016-04-21,2026-09-02,2520,0.2884582822491746,0.2597586595467557,1.1041497456847058,-0.25758727179869834,0.9797619047619047,0.9797619047619047,51,208,0.15873015873015872,400.0,0.4,lookback_033,last_10y,33,off,1.0,1.0,off,off
2021-06-25,2026-09-02,1260,0.4164902808936424,0.28922441679383076,1.3457693769645855,-0.1978052321793876,0.9746031746031746,0.9746031746031746,32,108,0.1634920634920635,206.0,0.20600000000000002,lookback_033,last_5y,33,off,1.0,1.0,off,off
2023-07-24,2026-09-02,756,0.5642901775221454,0.3180770422054362,1.5619523977204308,-0.1888531335728224,0.9695767195767195,0.9695767195767195,23,71,0.17989417989417988,136.0,0.136,lookback_033,last_3y,33,off,1.0,1.0,off,off
2025-08-20,2026-09-02,252,0.26499508030083674,0.32701531828696795,0.8825939976989731,-0.18885313357282285,0.9841269841269841,0.9841269841269841,4,33,0.25396825396825395,64.0,0.064,lookback_033,last_1y,33,off,1.0,1.0,off,off
2011-12-09,2026-09-02,3578,0.20070282810837714,0.25193784834646,0.8509839017646037,-0.3988404887573911,0.8940749021799889,0.8940749021799889,379,261,0.131078814980436,469.0,0.46900000000000003,lookback_034,full,34,off,1.0,1.0,off,off
2016-04-21,2026-09-02,2520,0.24526424958949145,0.2599717938069716,0.972164848754788,-0.24926542470063284,0.9801587301587301,0.9801587301587301,50,201,0.15317460317460319,386.0,0.386,lookback_034,last_10y,34,off,1.0,1.0,off,off
2021-06-25,2026-09-02,1260,0.3445636460213539,0.28871535339904186,1.1669139733315337,-0.19155291421958553,0.9753968253968254,0.9753968253968254,31,106,0.16031746031746033,202.0,0.202,lookback_034,last_5y,34,off,1.0,1.0,off,off
2023-07-24,2026-09-02,756,0.4528962135263326,0.31847158065276326,1.3280991787094503,-0.19155291421958576,0.9695767195767195,0.9695767195767195,23,68,0.17195767195767195,130.0,0.13,lookback_034,last_3y,34,off,1.0,1.0,off,off
2025-08-20,2026-09-02,252,0.15075043513373898,0.32831849849472,0.591911238461828,-0.19155291421958576,0.9841269841269841,0.9841269841269841,4,31,0.23809523809523808,60.0,0.060000000000000005,lookback_034,last_1y,34,off,1.0,1.0,off,off
2011-12-09,2026-09-02,3578,0.2009381550402478,0.2518477612850673,0.8521001020836904,-0.3293984763167507,0.897987702627166,0.897987702627166,365,252,0.1271660145332588,455.0,0.45500000000000007,lookback_035,full,35,off,1.0,1.0,off,off
2016-04-21,2026-09-02,2520,0.232787467451542,0.2615969926250576,0.9293742683407505,-0.27535943843445654,0.9833333333333333,0.9833333333333333,42,196,0.15,378.0,0.378,lookback_035,last_10y,35,off,1.0,1.0,off,off
2021-06-25,2026-09-02,1260,0.3307541627603343,0.2902130943465594,1.126989450711501,-0.2166126260601624,0.9809523809523809,0.9809523809523809,24,102,0.15396825396825398,194.0,0.194,lookback_035,last_5y,35,off,1.0,1.0,off,off
2023-07-24,2026-09-02,756,0.45982741346751155,0.32188467588920383,1.332335985792442,-0.19196923452183834,0.9761904761904762,0.9761904761904762,18,67,0.1693121693121693,128.0,0.128,lookback_035,last_3y,35,off,1.0,1.0,off,off
2025-08-20,2026-09-02,252,0.13473008743276504,0.33685843835585566,0.5440248713457626,-0.19196923452183878,0.9841269841269841,0.9841269841269841,4,29,0.2222222222222222,56.0,0.05600000000000001,lookback_035,last_1y,35,off,1.0,1.0,off,off
2011-12-09,2026-09-02,3578,0.17775413213536528,0.2528331133821643,0.7727124502611251,-0.31940331926553456,0.9010620458356624,0.9010620458356624,354,245,0.12381218557853549,443.0,0.44300000000000006,lookback_036,full,36,off,1.0,1.0,off,off
2016-04-21,2026-09-02,2520,0.20405452196257756,0.2625768973885883,0.8371604451897369,-0.28028501833785746,0.9857142857142858,0.9857142857142858,36,186,0.14365079365079364,362.0,0.362,lookback_036,last_10y,36,off,1.0,1.0,off,off
2021-06-25,2026-09-02,1260,0.2997777645307218,0.29257354525191465,1.039931782523122,-0.2301188697008294,0.9857142857142858,0.9857142857142858,18,95,0.14603174603174604,184.0,0.18400000000000002,lookback_036,last_5y,36,off,1.0,1.0,off,off
2023-07-24,2026-09-02,756,0.36449016940374857,0.32442151698309785,1.116390468879761,-0.23011886970082995,0.9801587301587301,0.9801587301587301,15,64,0.164021164021164,124.0,0.12400000000000001,lookback_036,last_3y,36,off,1.0,1.0,off,off
2025-08-20,2026-09-02,252,-0.050251748542046615,0.3444089289848211,0.023920339807729958,-0.23011886970082962,0.9841269841269841,0.9841269841269841,4,27,0.20634920634920634,52.0,0.052000000000000005,lookback_036,last_1y,36,off,1.0,1.0,off,off
2011-12-09,2026-09-02,3578,0.1433928063094203,0.2552274812523864,0.6518671971123939,-0.3781743629779185,0.9021799888205702,0.9021799888205702,350,244,0.12269424259362773,439.0,0.43900000000000006,lookback_037,full,37,off,1.0,1.0,off,off
2016-04-21,2026-09-02,2520,0.17037875972454852,0.2646160854814493,0.725500306981976,-0.28028501833785824,0.9853174603174604,0.9853174603174604,37,187,0.14365079365079364,362.0,0.362,lookback_037,last_10y,37,off,1.0,1.0,off,off
2021-06-25,2026-09-02,1260,0.22248935397105618,0.29586940391421157,0.8243116783400924,-0.22949194056344147,0.9865079365079366,0.9865079365079366,17,96,0.14761904761904762,186.0,0.18600000000000003,lookback_037,last_5y,37,off,1.0,1.0,off,off
2023-07-24,2026-09-02,756,0.23639861284829689,0.3291392201197493,0.8053623146096577,-0.22096150995839703,0.9814814814814815,0.9814814814814815,14,63,0.16137566137566137,122.0,0.122,lookback_037,last_3y,37,off,1.0,1.0,off,off
2025-08-20,2026-09-02,252,-0.09501564815669883,0.3462343842244357,-0.11376459728884418,-0.22096150995839747,0.9880952380952381,0.9880952380952381,3,25,0.19047619047619047,48.0,0.048,lookback_037,last_1y,37,off,1.0,1.0,off,off
2011-12-09,2026-09-02,3578,0.15561171624836057,0.2560466713525885,0.692169462009968,-0.3353688417756193,0.9007825600894355,0.9007825600894355,355,234,0.11654555617663499,417.0,0.41700000000000004,lookback_038,full,38,off,1.0,1.0,off,off
2016-04-21,2026-09-02,2520,0.18960299921018753,0.26620550195105896,0.7840342094146578,-0.27535943843445676,0.9845238095238096,0.9845238095238096,39,181,0.1373015873015873,346.0,0.346,lookback_038,last_10y,38,off,1.0,1.0,off,off
2021-06-25,2026-09-02,1260,0.2442352059576529,0.2979080766565447,0.8800180852443001,-0.22127395055445387,0.9865079365079366,0.9865079365079366,17,92,0.14126984126984127,178.0,0.17800000000000002,lookback_038,last_5y,38,off,1.0,1.0,off,off
2023-07-24,2026-09-02,756,0.26598023985276154,0.33228627081919615,0.8722185394266347,-0.2212739505544542,0.9814814814814815,0.9814814814814815,14,59,0.15079365079365079,114.0,0.11399999999999999,lookback_038,last_3y,38,off,1.0,1.0,off,off
2025-08-20,2026-09-02,252,0.029066437376624066,0.34915635440395454,0.2579884978300638,-0.21960855301011972,0.9880952380952381,0.9880952380952381,3,23,0.1746031746031746,44.0,0.044,lookback_038,last_1y,38,off,1.0,1.0,off,off
2011-12-09,2026-09-02,3578,0.1482562796825222,0.25708118748053016,0.6656523567906508,-0.2746956522580347,0.9007825600894355,0.9007825600894355,355,228,0.11375069871436556,407.0,0.40700000000000003,lookback_039,full,39,off,1.0,1.0,off,off
2016-04-21,2026-09-02,2520,0.17249673734438775,0.2670122824568677,0.7283060084690471,-0.23572190221374745,0.9853174603174604,0.9853174603174604,37,177,0.1349206349206349,340.0,0.34,lookback_039,last_10y,39,off,1.0,1.0,off,off
2021-06-25,2026-09-02,1260,0.21096802621977617,0.3005128602654352,0.7849487525134826,-0.23572190221374756,0.9873015873015873,0.9873015873015873,16,92,0.14126984126984127,178.0,0.17800000000000002,lookback_039,last_5y,39,off,1.0,1.0,off,off
2023-07-24,2026-09-02,756,0.22041207226168802,0.33587885049045757,0.7575598277913478,-0.2196085530101206,0.9828042328042328,0.9828042328042328,13,59,0.15079365079365079,114.0,0.114,lookback_039,last_3y,39,off,1.0,1.0,off,off
2025-08-20,2026-09-02,252,0.00406066646642067,0.3478064106570983,0.18681430808375094,-0.21960855301012072,0.9920634920634921,0.9920634920634921,2,25,0.19047619047619047,48.0,0.048,lookback_039,last_1y,39,off,1.0,1.0,off,off
2011-12-09,2026-09-02,3578,0.1420673375596313,0.2574667695240469,0.6440185031194189,-0.2652076249211631,0.9010620458356624,0.9010620458356624,354,224,0.11151481274455002,399.0,0.399,lookback_040,full,40,off,1.0,1.0,off,off
2016-04-21,2026-09-02,2520,0.16016585081987844,0.2670418550483295,0.6886478228719087,-0.25501310873134775,0.984920634920635,0.984920634920635,38,171,0.13095238095238096,330.0,0.33,lookback_040,last_10y,40,off,1.0,1.0,off,off
2021-06-25,2026-09-02,1260,0.1850557772815855,0.30040561957032746,0.7130752379503467,-0.2550131087313485,0.9873015873015873,0.9873015873015873,16,88,0.1349206349206349,170.0,0.17,lookback_040,last_5y,40,off,1.0,1.0,off,off
2023-07-24,2026-09-02,756,0.20209175395259882,0.33481696395460453,0.713692031702828,-0.2550131087313483,0.9828042328042328,0.9828042328042328,13,58,0.14814814814814814,112.0,0.112,lookback_040,last_3y,40,off,1.0,1.0,off,off
2025-08-20,2026-09-02,252,0.003915134745809956,0.3488008874573537,0.18683429408028437,-0.21608318105809166,0.9920634920634921,0.9920634920634921,2,23,0.1746031746031746,44.0,0.044,lookback_040,last_1y,40,off,1.0,1.0,off,off
2011-12-09,2026-09-02,3578,0.14881836590550757,0.25262286476354934,0.6755125016898171,-0.28901661713322935,0.902738960313024,0.902738960313024,348,210,0.10536612632755729,377.0,0.377,lookback_041,full,41,off,1.0,1.0,off,off
2016-04-21,2026-09-02,2520,0.1703909835455466,0.25956016311575597,0.7355884874354597,-0.24268116872699041,0.986904761904762,0.986904761904762,33,162,0.1246031746031746,314.0,0.314,lookback_041,last_10y,41,off,1.0,1.0,off,off
2021-06-25,2026-09-02,1260,0.19083468787190627,0.2859562142111163,0.7528887890108567,-0.24036336964392047,0.9904761904761905,0.9904761904761905,12,86,0.13174603174603175,166.0,0.166,lookback_041,last_5y,41,off,1.0,1.0,off,off
2023-07-24,2026-09-02,756,0.14565593773425878,0.31295147261499057,0.5895735672037594,-0.24036336964392002,0.9867724867724867,0.9867724867724867,10,55,0.1402116402116402,106.0,0.106,lookback_041,last_3y,41,off,1.0,1.0,off,off
2025-08-20,2026-09-02,252,-0.06837210381062153,0.3482116215329893,-0.027988473784457134,-0.24036336964392035,0.996031746031746,0.996031746031746,1,21,0.15873015873015872,40.0,0.04,lookback_041,last_1y,41,off,1.0,1.0,off,off
2011-12-09,2026-09-02,3578,0.131349129242047,0.2571038623057464,0.6089967694513073,-0.2785535446987184,0.902738960313024,0.902738960313024,348,208,0.10480715483510342,375.0,0.375,lookback_042,full,42,off,1.0,1.0,off,off
2016-04-21,2026-09-02,2520,0.13780744233770115,0.26634823491839305,0.6181648193473036,-0.26710664485461544,0.9865079365079366,0.9865079365079366,34,163,0.1253968253968254,316.0,0.316,lookback_042,last_10y,42,off,1.0,1.0,off,off
2021-06-25,2026-09-02,1260,0.13042601050878289,0.29761353539106855,0.5610239765242212,-0.2671066448546141,0.9896825396825397,0.9896825396825397,13,84,0.12857142857142856,162.0,0.162,lookback_042,last_5y,42,off,1.0,1.0,off,off
2023-07-24,2026-09-02,756,0.05385831015646847,0.3304634900561847,0.32438188569986554,-0.2671066448546149,0.9867724867724867,0.9867724867724867,10,56,0.14285714285714285,108.0,0.10800000000000001,lookback_042,last_3y,42,off,1.0,1.0,off,off
2025-08-20,2026-09-02,252,-0.10123025219625725,0.3485663794636215,-0.13059627685613284,-0.2671066448546153,0.996031746031746,0.996031746031746,1,24,0.18253968253968253,46.0,0.046,lookback_042,last_1y,42,off,1.0,1.0,off,off
2011-12-09,2026-09-02,3578,0.10958704052257784,0.25861358894626063,0.5319166716930528,-0.28698795040690495,0.9019005030743432,0.9019005030743432,351,197,0.09977641140301845,357.0,0.357,lookback_043,full,43,off,1.0,1.0,off,off
2016-04-21,2026-09-02,2520,0.11223468409752124,0.2686116108875869,0.5306962290284469,-0.26470421942338884,0.9873015873015873,0.9873015873015873,32,154,0.11904761904761904,300.0,0.30000000000000004,lookback_043,last_10y,43,off,1.0,1.0,off,off
2021-06-25,2026-09-02,1260,0.11073923898628246,0.29828493254377975,0.5015070763490703,-0.2647042194233886,0.9912698412698413,0.9912698412698413,11,81,0.1253968253968254,158.0,0.158,lookback_043,last_5y,43,off,1.0,1.0,off,off
2023-07-24,2026-09-02,756,0.0482079920852263,0.33128251923821317,0.308159410117449,-0.26470421942338873,0.9894179894179894,0.9894179894179894,8,55,0.14285714285714285,108.0,0.10800000000000001,lookback_043,last_3y,43,off,1.0,1.0,off,off
2025-08-20,2026-09-02,252,-0.08748174679926435,0.34960127081261594,-0.08577126450311202,-0.2647042194233882,1.0,1.0,0,23,0.18253968253968253,46.0,0.046,lookback_043,last_1y,43,off,1.0,1.0,off,off
2011-12-09,2026-09-02,3578,0.10912138049483477,0.2614634467033353,0.5274340238176077,-0.32764702808583346,0.9021799888205702,0.9021799888205702,350,193,0.09754052543320291,349.0,0.349,lookback_044,full,44,off,1.0,1.0,off,off
2016-04-21,2026-09-02,2520,0.11747370106710742,0.27105972626673347,0.5457090859631802,-0.2900978395199739,0.9873015873015873,0.9873015873015873,32,150,0.11587301587301588,292.0,0.29200000000000004,lookback_044,last_10y,44,off,1.0,1.0,off,off
2021-06-25,2026-09-02,1260,0.14268047558949815,0.3006754270421828,0.5942158542843771,-0.2546398578352784,0.9920634920634921,0.9920634920634921,10,82,0.12698412698412698,160.0,0.16,lookback_044,last_5y,44,off,1.0,1.0,off,off
2023-07-24,2026-09-02,756,0.10419692776053457,0.333224890926438,0.4644949707995338,-0.25463985783527876,0.9894179894179894,0.9894179894179894,8,54,0.1402116402116402,106.0,0.10600000000000001,lookback_044,last_3y,44,off,1.0,1.0,off,off
2025-08-20,2026-09-02,252,-0.003881036608143984,0.3518483462464542,0.1661197716049229,-0.2546398578352784,1.0,1.0,0,22,0.1746031746031746,44.0,0.044,lookback_044,last_1y,44,off,1.0,1.0,off,off
2011-12-09,2026-09-02,3578,0.10400564954128289,0.26034200088852966,0.5108113608587297,-0.3199137668629779,0.9024594745667971,0.9024594745667971,349,191,0.09642258244829514,345.0,0.345,lookback_045,full,45,off,1.0,1.0,off,off
2016-04-21,2026-09-02,2520,0.10194157980002982,0.2701107012783345,0.4948604345185872,-0.3199137668629781,0.9876984126984127,0.9876984126984127,31,147,0.11349206349206349,286.0,0.28600000000000003,lookback_045,last_10y,45,off,1.0,1.0,off,off
2021-06-25,2026-09-02,1260,0.12461303175168603,0.2997863709255731,0.5419324366341841,-0.26166216110358764,0.9920634920634921,0.9920634920634921,10,79,0.12222222222222222,154.0,0.154,lookback_045,last_5y,45,off,1.0,1.0,off,off
2023-07-24,2026-09-02,756,0.0948169912181811,0.33232624642583175,0.43922611634654807,-0.26166216110358764,0.9907407407407407,0.9907407407407407,7,53,0.13756613756613756,104.0,0.10400000000000001,lookback_045,last_3y,45,off,1.0,1.0,off,off
2025-08-20,2026-09-02,252,-0.027568434028281574,0.34697349805790323,0.09436373668340117,-0.2616621611035874,1.0,1.0,0,22,0.1746031746031746,44.0,0.044,lookback_045,last_1y,45,off,1.0,1.0,off,off
2011-12-09,2026-09-02,3578,0.10461213469859065,0.2609645084295368,0.5123065439100464,-0.3347155164169944,0.9044158747903857,0.9044158747903857,342,190,0.09698155394074902,347.0,0.347,lookback_046,full,46,off,1.0,1.0,off,off
2016-04-21,2026-09-02,2520,0.09878649428928887,0.26883776227704265,0.48533815577879413,-0.3347155164169944,0.9876984126984127,0.9876984126984127,31,150,0.11587301587301588,292.0,0.29200000000000004,lookback_046,last_10y,46,off,1.0,1.0,off,off
2021-06-25,2026-09-02,1260,0.14271300577145474,0.30044395508122246,0.5945683065139743,-0.2475611314897419,0.9928571428571429,0.9928571428571429,9,79,0.12222222222222222,154.0,0.154,lookback_046,last_5y,46,off,1.0,1.0,off,off
2023-07-24,2026-09-02,756,0.11585576913162399,0.3326581184411408,0.49635703615006854,-0.24756113148974201,0.9920634920634921,0.9920634920634921,6,53,0.13756613756613756,104.0,0.104,lookback_046,last_3y,46,off,1.0,1.0,off,off
2025-08-20,2026-09-02,252,0.03345173730188988,0.3472740831373066,0.269838466953302,-0.24756113148974224,1.0,1.0,0,20,0.15873015873015872,40.0,0.04,lookback_046,last_1y,46,off,1.0,1.0,off,off
2011-12-09,2026-09-02,3578,0.116252034975723,0.26147360079188436,0.5519253136262005,-0.2622330992529698,0.9052543320290665,0.9052543320290665,339,177,0.09083286752375629,325.0,0.325,lookback_047,full,47,off,1.0,1.0,off,off
2016-04-21,2026-09-02,2520,0.11511890352882648,0.26953506805445965,0.5395430371940846,-0.2512341333371896,0.9880952380952381,0.9880952380952381,30,143,0.11031746031746031,278.0,0.278,lookback_047,last_10y,47,off,1.0,1.0,off,off
2021-06-25,2026-09-02,1260,0.1556975356798711,0.30036123355002353,0.6322542797285006,-0.2512341333371897,0.9928571428571429,0.9928571428571429,9,74,0.11428571428571428,144.0,0.14400000000000002,lookback_047,last_5y,47,off,1.0,1.0,off,off
2023-07-24,2026-09-02,756,0.15784000433409395,0.3321682852718881,0.6078056548072552,-0.2512341333371898,0.9920634920634921,0.9920634920634921,6,47,0.12169312169312169,92.0,0.092,lookback_047,last_3y,47,off,1.0,1.0,off,off
2025-08-20,2026-09-02,252,0.02203951643882185,0.34444619943581134,0.23696266350739045,-0.25123413333718947,1.0,1.0,0,18,0.14285714285714285,36.0,0.036000000000000004,lookback_047,last_1y,47,off,1.0,1.0,off,off
2011-12-09,2026-09-02,3578,0.1278718877527898,0.2604222240281398,0.5928153156183826,-0.26223309925296956,0.9052543320290665,0.9052543320290665,339,168,0.08580212409167133,307.0,0.307,lookback_048,full,48,off,1.0,1.0,off,off
2016-04-21,2026-09-02,2520,0.12896560966840176,0.26793843560111547,0.5871411612025982,-0.26053061140687417,0.9884920634920635,0.9884920634920635,29,136,0.10396825396825397,262.0,0.262,lookback_048,last_10y,48,off,1.0,1.0,off,off
2021-06-25,2026-09-02,1260,0.170225742622367,0.30042525657262203,0.673800617906181,-0.2605306114068753,0.9936507936507937,0.9936507936507937,8,70,0.10793650793650794,136.0,0.136,lookback_048,last_5y,48,off,1.0,1.0,off,off
2023-07-24,2026-09-02,756,0.16086454105948755,0.33158883874900014,0.6161796279036512,-0.2605306114068747,0.9933862433862434,0.9933862433862434,5,43,0.1111111111111111,84.0,0.084,lookback_048,last_3y,48,off,1.0,1.0,off,off
2025-08-20,2026-09-02,252,-0.023120178210058406,0.3441992909116596,0.10563679434182457,-0.2605306114068746,1.0,1.0,0,18,0.14285714285714285,36.0,0.036000000000000004,lookback_048,last_1y,48,off,1.0,1.0,off,off
2011-12-09,2026-09-02,3578,0.11809337705494549,0.2614167042275337,0.5582630587007448,-0.3018987626955667,0.9055338177752935,0.9055338177752935,338,168,0.08580212409167133,307.0,0.307,lookback_049,full,49,off,1.0,1.0,off,off
2016-04-21,2026-09-02,2520,0.12574724044022223,0.2682753159116249,0.5761102257145221,-0.30189876269556704,0.9884920634920635,0.9884920634920635,29,136,0.10396825396825397,262.0,0.262,lookback_049,last_10y,49,off,1.0,1.0,off,off
2021-06-25,2026-09-02,1260,0.14460758001310547,0.3008455977780379,0.5996929046179821,-0.3018987626955665,0.9944444444444445,0.9944444444444445,7,70,0.10793650793650794,136.0,0.136,lookback_049,last_5y,49,off,1.0,1.0,off,off
2023-07-24,2026-09-02,756,0.12973615839725428,0.3326014089808095,0.5336014029203551,-0.3018987626955668,0.9947089947089947,0.9947089947089947,4,43,0.1111111111111111,84.0,0.084,lookback_049,last_3y,49,off,1.0,1.0,off,off
2025-08-20,2026-09-02,252,-0.10025057130894788,0.3470303842143721,-0.12920446302836744,-0.30189876269556626,1.0,1.0,0,18,0.14285714285714285,36.0,0.036000000000000004,lookback_049,last_1y,49,off,1.0,1.0,off,off
2011-12-09,2026-09-02,3578,0.11751421243515336,0.2610699416651864,0.5566435370320857,-0.3263918482179452,0.9046953605366126,0.9046953605366126,341,165,0.08356623812185579,299.0,0.29900000000000004,lookback_050,full,50,off,1.0,1.0,off,off
2016-04-21,2026-09-02,2520,0.14255291897596645,0.26796318581907896,0.6317517280402388,-0.27878688483624625,0.9892857142857143,0.9892857142857143,27,131,0.1,252.0,0.252,lookback_050,last_10y,50,off,1.0,1.0,off,off
2021-06-25,2026-09-02,1260,0.15416906449351697,0.30127913652320826,0.626883124608718,-0.2787868848362465,0.9952380952380953,0.9952380952380953,6,71,0.10952380952380952,138.0,0.138,lookback_050,last_5y,50,off,1.0,1.0,off,off
2023-07-24,2026-09-02,756,0.15253431179964805,0.33318901063433237,0.5932432424680808,-0.2787868848362467,0.996031746031746,0.996031746031746,3,43,0.1111111111111111,84.0,0.084,lookback_050,last_3y,50,off,1.0,1.0,off,off
2025-08-20,2026-09-02,252,-0.040658433192820254,0.3434293271091812,0.052434245647150116,-0.2787868848362458,1.0,1.0,0,18,0.14285714285714285,36.0,0.036000000000000004,lookback_050,last_1y,50,off,1.0,1.0,off,off
