candidate,candidate_type,lookback,r2_threshold,switch_buffer,entry_fraction,decay_label,nav_label,notes,ann_return_full,max_dd_full,reason_full,ann_return_last_10y,max_dd_last_10y,reason_last_10y,ann_return_last_5y,max_dd_last_5y,reason_last_5y,ann_return_last_3y,max_dd_last_3y,reason_last_3y,ann_return_last_1y,max_dd_last_1y,reason_last_1y
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,layer5_carried_baseline_no_decay,28,0.5,1.0,0.75,decay_off,nav_off,Layer5 carried primary line; target-vol rejected and momentum decay disabled for standalone NAV-defense test,0.09143280358375905,-0.23103804353793,,,,insufficient rows: 2432 < 2520 trading days,0.0957360792194073,-0.19530151138201635,,0.07434907397052593,-0.19530151138201646,,0.01835244791470303,-0.19530151138201612,
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p125_exit_0p05_scale_0p75,standalone_nav_defense_selected,28,0.5,1.0,0.75,decay_off,nav_enter_0p125_exit_0p05_scale_0p75,Selected standalone NAV-defense line under the documented pass rule,0.08334890802774719,-0.20495431596336466,,,,insufficient rows: 2432 < 2520 trading days,0.08980786299287913,-0.1808908917894324,,0.0647294474609077,-0.18089089178943252,,0.019110338729322773,-0.18089089178943218,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay_nav_off,28,0.5,1.0,0.67,decay_off,nav_off,Entry-fraction neighbor before standalone NAV defense,0.08829052602419307,-0.2251581596970027,,,,insufficient rows: 2432 < 2520 trading days,0.09302332049789386,-0.19191381091895954,,0.0752238065405395,-0.19191381091895965,,0.024248809573833796,-0.19191381091895965,
lb_32_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,return_peak_watch_no_decay_nav_off,32,0.5,1.0,0.75,decay_off,nav_off,Return-peak watch line before standalone NAV defense,0.1024079507579756,-0.19348313873251066,,,,insufficient rows: 2432 < 2520 trading days,0.09776674621577497,-0.19348313873251077,,0.08104114345415403,-0.19348313873251088,,-0.03542928215691121,-0.19348313873251088,
orig_layer7_standalone_lb25_r2_0p20_buf_1p05_entry_0p50_nav_off,original_same_stage_no_decay_nav_off,25,0.2,1.05,0.5,decay_off,nav_off,"Original first-layer parameter plus original R2 0.20, switch buffer 1.05, initial entry fraction 0.50; no momentum decay and no NAV defense",0.08028531561802899,-0.2816295381935455,,,,insufficient rows: 2432 < 2520 trading days,0.08269728081187422,-0.28162953819354564,,0.03257560198967879,-0.2816295381935464,,-0.17994267077228587,-0.2703663656145022,
orig_full_v1_1_reference,original_full_strategy_reference,25,0.2,,,,,"Full official V1.1 chain including target-vol and overheat; context only, not standalone NAV-defense pass baseline",0.1184216638065958,-0.3696391606265418,,,,insufficient rows: 2432 < 2520 trading days,0.1261103190631503,-0.3696391606265419,,0.03412585269200452,-0.3696391606265419,,-0.26975330029851063,-0.36963916062654156,
