candidate,baseline_candidate,line_role,lookback,r2_threshold,r2_label,switch_buffer,buffer_label,entry_fraction,entry_label,momentum_decay_enabled,decay_ratio_threshold,recovery_ratio_threshold,confirm_days,derisk_scale,decay_label,ann_return_full,max_dd_full,reason_full,trades_full,cost_total_full,turnover_total_full,avg_exposure_effective_full,avg_final_exposure_full,avg_decay_multiplier_effective_full,avg_decay_multiplier_next_full,decay_day_ratio_full,trigger_count_full,recovery_count_full,ann_return_last_10y,max_dd_last_10y,reason_last_10y,trades_last_10y,cost_total_last_10y,turnover_total_last_10y,avg_exposure_effective_last_10y,avg_final_exposure_last_10y,avg_decay_multiplier_effective_last_10y,avg_decay_multiplier_next_last_10y,decay_day_ratio_last_10y,trigger_count_last_10y,recovery_count_last_10y,ann_return_last_5y,max_dd_last_5y,reason_last_5y,trades_last_5y,cost_total_last_5y,turnover_total_last_5y,avg_exposure_effective_last_5y,avg_final_exposure_last_5y,avg_decay_multiplier_effective_last_5y,avg_decay_multiplier_next_last_5y,decay_day_ratio_last_5y,trigger_count_last_5y,recovery_count_last_5y,ann_return_last_3y,max_dd_last_3y,reason_last_3y,trades_last_3y,cost_total_last_3y,turnover_total_last_3y,avg_exposure_effective_last_3y,avg_final_exposure_last_3y,avg_decay_multiplier_effective_last_3y,avg_decay_multiplier_next_last_3y,decay_day_ratio_last_3y,trigger_count_last_3y,recovery_count_last_3y,ann_return_last_1y,max_dd_last_1y,reason_last_1y,trades_last_1y,cost_total_last_1y,turnover_total_last_1y,avg_exposure_effective_last_1y,avg_final_exposure_last_1y,avg_decay_multiplier_effective_last_1y,avg_decay_multiplier_next_last_1y,decay_day_ratio_last_1y,trigger_count_last_1y,recovery_count_last_1y,ann_delta_full_pp,mdd_improve_full_pp,trade_delta_full,ann_delta_last_10y_pp,mdd_improve_last_10y_pp,trade_delta_last_10y,ann_delta_last_5y_pp,mdd_improve_last_5y_pp,trade_delta_last_5y,ann_delta_last_3y_pp,mdd_improve_last_3y_pp,trade_delta_last_3y,ann_delta_last_1y_pp,mdd_improve_last_1y_pp,trade_delta_last_1y,dd_improve_window_count,return_tolerance_ok,full_mdd_improved,material_decay,layer6_pass,pass_reason
lb_28_r2_0p40_buf_1p00_entry_0p75_decay_0p45_rec_0p85_c3_scale_0p75,lb_28_r2_0p40_buf_1p00_entry_0p75_decay_off,r2_neighbor,28,0.4,0p40,1.0,1p00,0.75,0p75,True,0.45,0.85,3.0,0.75,decay_0p45_rec_0p85_c3_scale_0p75,0.07788905735084595,-0.28884057872809066,,671.0,0.38772478209742667,387.7247820974266,0.6064967105263158,0.6069078947368421,0.9940378289473685,0.9940378289473685,0.023848684210526317,12.0,2.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.07614030943896344,-0.2334150499389872,,356.0,0.21012590107497087,210.1259010749709,0.6192460317460318,0.6194444444444445,0.9900793650793651,0.9900793650793651,0.03968253968253968,9.0,2.0,0.05249814487257032,-0.23341504993898665,,200.0,0.12392242827813156,123.92242827813155,0.6068121693121693,0.6071428571428571,0.9917328042328042,0.9917328042328042,0.03306878306878307,4.0,1.0,-0.07568976205820621,-0.23341504993898687,,52.0,0.03950315573530361,39.50315573530361,0.5942460317460317,0.5982142857142857,1.0,1.0,0.0,0.0,0.0,-0.5972518208837929,-0.35760931641491966,248.0,,,,-1.1591376899315442,0.00039083149139251816,132.0,-1.1754626841710802,0.00039083149147023377,65.0,-0.0002888814030765907,0.00039083149135921147,9.0,0,False,False,True,False,full_mdd=False;dd_windows=0;return_tol=False;material=True
lb_28_r2_0p40_buf_1p00_entry_0p75_decay_0p45_rec_0p95_c1_scale_0p00,lb_28_r2_0p40_buf_1p00_entry_0p75_decay_off,r2_neighbor,28,0.4,0p40,1.0,1p00,0.75,0p75,True,0.45,0.95,1.0,0.0,decay_0p45_rec_0p95_c1_scale_0p00,0.06386074087172022,-0.27064026520521745,,636.0,0.39261914384866164,392.6191438486617,0.5659950657894737,0.56640625,0.9535361842105263,0.9535361842105263,0.046463815789473686,34.0,2.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.05073192986707453,-0.18855425542498316,,321.0,0.21303962438694113,213.0396243869411,0.5617063492063492,0.5619047619047619,0.9325396825396826,0.9325396825396826,0.06746031746031746,19.0,2.0,0.04753509179856863,-0.18855425542498405,,183.0,0.1253928477265002,125.3928477265002,0.5582010582010583,0.558531746031746,0.9431216931216931,0.9431216931216931,0.056878306878306875,10.0,1.0,-0.009571248387256315,-0.1885542554249835,,55.0,0.03950315573530361,39.50315573530361,0.5704365079365079,0.5744047619047619,0.9761904761904762,0.9761904761904762,0.023809523809523808,3.0,0.0,-2.0000834687963653,1.4624220358724016,213.0,,,,-3.699975647120435,4.486470282891797,97.0,-1.6717679915712491,4.48647028289173,48.0,6.611562485691913,4.4864702828916965,12.0,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_28_r2_0p40_buf_1p00_entry_0p75_decay_0p45_rec_0p95_c1_scale_0p50,lb_28_r2_0p40_buf_1p00_entry_0p75_decay_off,r2_neighbor,28,0.4,0p40,1.0,1p00,0.75,0p75,True,0.45,0.95,1.0,0.5,decay_0p45_rec_0p95_c1_scale_0p50,0.07421646270895255,-0.27791196602411716,,722.0,0.38981169914715524,389.81169914715525,0.5892269736842105,0.5896381578947368,0.9767680921052632,0.9767680921052632,0.046463815789473686,34.0,2.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.06967769092199272,-0.21096088788906853,,389.0,0.211195477751072,211.19547775107202,0.5954365079365079,0.5956349206349206,0.9662698412698413,0.9662698412698413,0.06746031746031746,19.0,2.0,0.05630596499711471,-0.21096088788906786,,217.0,0.1244453180202853,124.44531802028531,0.5866402116402116,0.5869708994708994,0.9715608465608465,0.9715608465608465,0.056878306878306875,10.0,1.0,-0.04276859183834092,-0.21096088788906864,,58.0,0.03949237801925647,39.49237801925646,0.5823412698412699,0.5863095238095238,0.9880952380952381,0.9880952380952381,0.023809523809523808,3.0,0.0,-0.964511285073133,0.7352519539824298,299.0,,,,-1.8053995416286162,2.2458070364832605,165.0,-0.794680671716641,2.2458070364833493,82.0,3.2918281405834526,2.245807036483183,15.0,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_28_r2_0p40_buf_1p00_entry_0p75_decay_0p45_rec_0p95_c1_scale_0p75,lb_28_r2_0p40_buf_1p00_entry_0p75_decay_off,r2_neighbor,28,0.4,0p40,1.0,1p00,0.75,0p75,True,0.45,0.95,1.0,0.75,decay_0p45_rec_0p95_c1_scale_0p75,0.0791036781641179,-0.2816000051477632,,722.0,0.38826263051860466,388.2626305186046,0.600842927631579,0.6012541118421053,0.9883840460526315,0.9883840460526315,0.046463815789473686,34.0,2.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.07879708590941026,-0.22218206104569138,,389.0,0.21015580931423622,210.1558093142362,0.6123015873015873,0.6125,0.9831349206349206,0.9831349206349206,0.06746031746031746,19.0,2.0,0.0603658272487384,-0.22218206104569116,,217.0,0.12393175398817025,123.93175398817024,0.6008597883597884,0.6011904761904762,0.9857804232804233,0.9857804232804233,0.056878306878306875,10.0,1.0,-0.05926379827315309,-0.22218206104569183,,58.0,0.039494920771209294,39.494920771209294,0.5882936507936508,0.5922619047619048,0.9940476190476191,0.9940476190476191,0.023809523809523808,3.0,0.0,-0.475789739556598,0.3664480416178284,299.0,,,,-0.8934600428868622,1.123689720820975,165.0,-0.3886944465542719,1.1236897208210195,82.0,1.6423074971022356,1.123689720820864,15.0,4,True,True,True,True,pass
lb_28_r2_0p40_buf_1p00_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p00,lb_28_r2_0p40_buf_1p00_entry_0p75_decay_off,r2_neighbor,28,0.4,0p40,1.0,1p00,0.75,0p75,True,0.45,0.95,3.0,0.0,decay_0p45_rec_0p95_c3_scale_0p00,0.05929344051564511,-0.29938565605372514,,622.0,0.3906191438486617,390.6191438486617,0.5877878289473685,0.5881990131578947,0.975328947368421,0.975328947368421,0.024671052631578948,12.0,2.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.04041875611079493,-0.23341504993898732,,314.0,0.21303962438694113,213.0396243869411,0.5878968253968254,0.5880952380952381,0.9587301587301588,0.9587301587301588,0.04126984126984127,9.0,2.0,0.021982989709956602,-0.23341504993898665,,179.0,0.12539284772650022,125.3928477265002,0.5806878306878307,0.5810185185185185,0.9656084656084656,0.9656084656084656,0.03439153439153439,4.0,1.0,-0.07568976205820621,-0.23341504993898687,,52.0,0.03950315573530361,39.50315573530361,0.5942460317460317,0.5982142857142857,1.0,1.0,0.0,0.0,0.0,-2.4568135044038764,-1.4121170489783674,199.0,,,,-4.731293022748395,0.00039083149138141593,90.0,-4.226978200432452,0.00039083149147023377,44.0,-0.0002888814030765907,0.00039083149135921147,9.0,0,False,False,True,False,full_mdd=False;dd_windows=0;return_tol=False;material=True
lb_28_r2_0p40_buf_1p00_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p50,lb_28_r2_0p40_buf_1p00_entry_0p75_decay_off,r2_neighbor,28,0.4,0p40,1.0,1p00,0.75,0p75,True,0.45,0.95,3.0,0.5,decay_0p45_rec_0p95_c3_scale_0p50,0.07170108447715995,-0.2923572747692986,,673.0,0.38878837789006504,388.7883778900651,0.6001233552631579,0.6005345394736842,0.9876644736842105,0.9876644736842105,0.024671052631578948,12.0,2.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.06415721752362402,-0.2334150499389872,,358.0,0.21118304008035696,211.18304008035696,0.608531746031746,0.6087301587301587,0.9793650793650793,0.9793650793650793,0.04126984126984127,9.0,2.0,0.04305712220285307,-0.23341504993898732,,201.0,0.12445065980107341,124.4506598010734,0.5978835978835979,0.5982142857142857,0.9828042328042328,0.9828042328042328,0.03439153439153439,4.0,1.0,-0.07568976205820621,-0.23341504993898687,,52.0,0.03950315573530361,39.50315573530361,0.5942460317460317,0.5982142857142857,1.0,1.0,0.0,0.0,0.0,-1.2160491082523928,-0.7092789205357164,250.0,,,,-2.357446881465486,0.00039083149139251816,134.0,-2.119564951142805,0.0003908314914036204,66.0,-0.0002888814030765907,0.00039083149135921147,9.0,0,False,False,True,False,full_mdd=False;dd_windows=0;return_tol=False;material=True
lb_28_r2_0p40_buf_1p00_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p75,lb_28_r2_0p40_buf_1p00_entry_0p75_decay_off,r2_neighbor,28,0.4,0p40,1.0,1p00,0.75,0p75,True,0.45,0.95,3.0,0.75,decay_0p45_rec_0p95_c3_scale_0p75,0.07778690278625322,-0.28884057872809066,,673.0,0.38774577004246574,387.7457700424657,0.6062911184210527,0.606702302631579,0.9938322368421053,0.9938322368421053,0.024671052631578948,12.0,2.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.07594346348346481,-0.2334150499389871,,358.0,0.21014688902001,210.14688902000998,0.6188492063492064,0.6190476190476191,0.9896825396825397,0.9896825396825397,0.04126984126984127,9.0,2.0,0.05362106586558313,-0.2334150499389872,,201.0,0.1239360425230518,123.9360425230518,0.6064814814814815,0.6068121693121693,0.9914021164021164,0.9914021164021164,0.03439153439153439,4.0,1.0,-0.07568976205820621,-0.23341504993898687,,52.0,0.03950315573530361,39.50315573530361,0.5942460317460317,0.5982142857142857,1.0,1.0,0.0,0.0,0.0,-0.6074672773430656,-0.35760931641491966,250.0,,,,-1.1788222854814068,0.0003908314914036204,134.0,-1.0631705848697992,0.0003908314914147226,66.0,-0.0002888814030765907,0.00039083149135921147,9.0,0,False,False,True,False,full_mdd=False;dd_windows=0;return_tol=False;material=True
lb_28_r2_0p40_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p00,lb_28_r2_0p40_buf_1p00_entry_0p75_decay_off,r2_neighbor,28,0.4,0p40,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.0,decay_0p55_rec_0p85_c1_scale_0p00,0.0661380983696096,-0.2523909433323459,,643.0,0.392114521615338,392.11452161533805,0.5298108552631579,0.5302220394736842,0.9173519736842105,0.9173519736842105,0.08264802631578948,52.0,2.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.03870668021615753,-0.1704677080155762,,324.0,0.21303962438694113,213.0396243869411,0.520436507936508,0.5206349206349207,0.8912698412698413,0.8912698412698413,0.10873015873015873,28.0,2.0,0.03976980736877356,-0.17046770801557654,,184.0,0.12539284772650022,125.3928477265002,0.5171957671957672,0.517526455026455,0.9021164021164021,0.9021164021164021,0.09788359788359788,13.0,1.0,0.029196032897698343,-0.1704677080155761,,55.0,0.03950315573530361,39.50315573530361,0.5545634920634921,0.558531746031746,0.9603174603174603,0.9603174603174603,0.03968253968253968,3.0,0.0,-1.7723477190074277,3.2873542231595554,220.0,,,,-4.902500612212135,6.295125023832493,100.0,-2.4482964345507563,6.295125023832481,49.0,10.48829061418738,6.295125023832437,12.0,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_28_r2_0p40_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p50,lb_28_r2_0p40_buf_1p00_entry_0p75_decay_off,r2_neighbor,28,0.4,0p40,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.5,decay_0p55_rec_0p85_c1_scale_0p50,0.07564449449202426,-0.26869099795596363,,809.0,0.38946416198169537,389.4641619816954,0.5711348684210527,0.571546052631579,0.9586759868421053,0.9586759868421053,0.08264802631578948,52.0,2.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.06382839393390305,-0.20217875821866893,,441.0,0.21129676081468865,211.29676081468864,0.5748015873015873,0.575,0.9456349206349206,0.9456349206349206,0.10873015873015873,28.0,2.0,0.05256156580305138,-0.2021787582186685,,248.0,0.12449068848733905,124.49068848733906,0.5661375661375662,0.566468253968254,0.951058201058201,0.951058201058201,0.09788359788359788,13.0,1.0,-0.0241365657930257,-0.2021787582186696,,62.0,0.039504265785894506,39.5042657858945,0.5744047619047619,0.5783730158730159,0.9801587301587301,0.9801587301587301,0.03968253968253968,3.0,0.0,-0.8217081067659615,1.6573487607977833,386.0,,,,-2.390329240437583,3.12402000352322,217.0,-1.169120591122974,3.124020003523287,113.0,5.155030745114974,3.124020003523087,19.0,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_28_r2_0p40_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c1_scale_0p75,lb_28_r2_0p40_buf_1p00_entry_0p75_decay_off,r2_neighbor,28,0.4,0p40,1.0,1p00,0.75,0p75,True,0.55,0.85,1.0,0.75,decay_0p55_rec_0p85_c1_scale_0p75,0.07991144827165031,-0.27696710260301816,,809.0,0.3878804341582863,387.88043415828633,0.591796875,0.5922080592105263,0.9793379934210527,0.9793379934210527,0.08264802631578948,52.0,2.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.07591650174299458,-0.21785626932221602,,441.0,0.21023183271678453,210.2318327167845,0.601984126984127,0.6021825396825397,0.9728174603174603,0.9728174603174603,0.10873015873015873,28.0,2.0,0.05852977347508159,-0.2178562693222157,,248.0,0.12396588341915377,123.96588341915378,0.5906084656084656,0.5909391534391535,0.9755291005291006,0.9755291005291006,0.09788359788359788,13.0,1.0,-0.05013332954606864,-0.2178562693222157,,62.0,0.03950386917659497,39.503869176594975,0.5843253968253969,0.5882936507936508,0.9900793650793651,0.9900793650793651,0.03968253968253968,3.0,0.0,-0.3950127288033567,0.8297382960923305,386.0,,,,-1.18151845952843,1.556268893168511,217.0,-0.5722998239199528,1.5562688931685664,113.0,2.5553543698106806,1.5562688931684776,19.0,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_28_r2_0p40_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p00,lb_28_r2_0p40_buf_1p00_entry_0p75_decay_off,r2_neighbor,28,0.4,0p40,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.0,decay_0p55_rec_0p85_c3_scale_0p00,0.07969199317934605,-0.27845030592775555,,630.0,0.3906191438486617,390.6191438486617,0.5647615131578947,0.565172697368421,0.9523026315789473,0.9523026315789473,0.047697368421052634,21.0,2.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.06982916465144107,-0.18670082067428195,,320.0,0.21303962438694113,213.0396243869411,0.5577380952380953,0.557936507936508,0.9285714285714286,0.9285714285714286,0.07142857142857142,16.0,2.0,0.0503070774920269,-0.1867008206742823,,183.0,0.12539284772650022,125.3928477265002,0.5462962962962963,0.5466269841269841,0.9312169312169312,0.9312169312169312,0.06878306878306878,9.0,1.0,-0.0201114833046665,-0.1867008206742824,,55.0,0.03950315573530361,39.50315573530361,0.5783730158730159,0.5823412698412699,0.9841269841269841,0.9841269841269841,0.015873015873015872,3.0,0.0,-0.4169582380337822,0.6814179636185913,207.0,,,,-1.7902521686837813,4.6718137579619174,96.0,-1.3945694222254224,4.671813757961907,48.0,5.557538993950894,4.671813757961807,12.0,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_28_r2_0p40_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p50,lb_28_r2_0p40_buf_1p00_entry_0p75_decay_off,r2_neighbor,28,0.4,0p40,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.5,decay_0p55_rec_0p85_c3_scale_0p50,0.08216740136255396,-0.28176676662707467,,725.0,0.3888352958596486,388.83529585964857,0.588610197368421,0.5890213815789473,0.9761513157894737,0.9761513157894737,0.047697368421052634,21.0,2.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.0793833765098817,-0.2100603375692386,,395.0,0.21119877235175463,211.1987723517546,0.593452380952381,0.5936507936507937,0.9642857142857143,0.9642857142857143,0.07142857142857142,16.0,2.0,0.057773339655387446,-0.21006033756923903,,226.0,0.12445415195795992,124.45415195795991,0.5806878306878307,0.5810185185185185,0.9656084656084656,0.9656084656084656,0.06878306878306878,9.0,1.0,-0.04789272871849559,-0.21006033756923914,,56.0,0.0394885625290063,39.488562529006295,0.5863095238095238,0.5902777777777778,0.9920634920634921,0.9920634920634921,0.015873015873015872,3.0,0.0,-0.16941741971299162,0.34977189368667894,302.0,,,,-0.8348309828397182,2.3358620684662545,171.0,-0.6479432058893675,2.3358620684662323,91.0,2.7794144525679854,2.3358620684661324,13.0,4,True,True,True,True,pass
lb_28_r2_0p40_buf_1p00_entry_0p75_decay_0p55_rec_0p85_c3_scale_0p75,lb_28_r2_0p40_buf_1p00_entry_0p75_decay_off,r2_neighbor,28,0.4,0p40,1.0,1p00,0.75,0p75,True,0.55,0.85,3.0,0.75,decay_0p55_rec_0p85_c3_scale_0p75,0.08308694781578185,-0.2835148059185151,,725.0,0.38778083327545565,387.7808332754556,0.6005345394736842,0.6009457236842105,0.9880756578947368,0.9880756578947368,0.047697368421052634,21.0,2.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.08368768921531622,-0.22173833163439383,,395.0,0.21015859975406442,210.15859975406443,0.6113095238095239,0.6115079365079366,0.9821428571428571,0.9821428571428571,0.07142857142857142,16.0,2.0,0.061120022288299714,-0.22173833163439427,,226.0,0.12393852614437409,123.93852614437408,0.5978835978835979,0.5982142857142857,0.9828042328042328,0.9828042328042328,0.06878306878306878,9.0,1.0,-0.061789317923607534,-0.22173833163439494,,56.0,0.03949205147359729,39.492051473597286,0.5902777777777778,0.5942460317460317,0.996031746031746,0.996031746031746,0.015873015873015872,3.0,0.0,-0.07746277439020233,0.1749679645426383,302.0,,,,-0.40439971229626615,1.1680626619507306,171.0,-0.3132749425981407,1.1680626619507084,91.0,1.3897555320567911,1.168062661950553,13.0,4,True,True,True,True,pass
lb_28_r2_0p40_buf_1p00_entry_0p75_decay_0p55_rec_0p95_c1_scale_0p00,lb_28_r2_0p40_buf_1p00_entry_0p75_decay_off,r2_neighbor,28,0.4,0p40,1.0,1p00,0.75,0p75,True,0.55,0.95,1.0,0.0,decay_0p55_rec_0p95_c1_scale_0p00,0.06601404720124227,-0.2523909433323459,,642.0,0.392114521615338,392.11452161533805,0.5298108552631579,0.5302220394736842,0.9173519736842105,0.9173519736842105,0.08264802631578948,51.0,2.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.038473415074749884,-0.1704677080155761,,323.0,0.21303962438694113,213.0396243869411,0.520436507936508,0.5206349206349207,0.8912698412698413,0.8912698412698413,0.10873015873015873,27.0,2.0,0.04421184098032227,-0.17046770801557654,,184.0,0.12539284772650022,125.3928477265002,0.5158730158730159,0.5162037037037037,0.9007936507936508,0.9007936507936508,0.0992063492063492,13.0,1.0,0.029196032897698343,-0.1704677080155761,,55.0,0.03950315573530361,39.50315573530361,0.5545634920634921,0.558531746031746,0.9603174603174603,0.9603174603174603,0.03968253968253968,3.0,0.0,-1.7847528358441611,3.2873542231595554,219.0,,,,-4.9258271263529,6.2951250238325045,99.0,-2.004093073395885,6.295125023832481,49.0,10.48829061418738,6.295125023832437,12.0,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_28_r2_0p40_buf_1p00_entry_0p75_decay_0p55_rec_0p95_c1_scale_0p50,lb_28_r2_0p40_buf_1p00_entry_0p75_decay_off,r2_neighbor,28,0.4,0p40,1.0,1p00,0.75,0p75,True,0.55,0.95,1.0,0.5,decay_0p55_rec_0p95_c1_scale_0p50,0.07558335573706776,-0.26869099795596363,,809.0,0.3894882160725848,389.4882160725848,0.5711348684210527,0.571546052631579,0.9586759868421053,0.9586759868421053,0.08264802631578948,51.0,2.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.06371168584590547,-0.20217875821866926,,441.0,0.2113208149055781,211.32081490557812,0.5748015873015873,0.575,0.9456349206349206,0.9456349206349206,0.10873015873015873,27.0,2.0,0.05480827872225169,-0.20217875821866949,,249.0,0.12450894307372334,124.50894307372334,0.5654761904761905,0.5658068783068783,0.9503968253968254,0.9503968253968254,0.0992063492063492,13.0,1.0,-0.0241365657930257,-0.2021787582186696,,62.0,0.039504265785894506,39.5042657858945,0.5744047619047619,0.5783730158730159,0.9801587301587301,0.9801587301587301,0.03968253968253968,3.0,0.0,-0.8278219822616117,1.6573487607977833,386.0,,,,-2.4020000492373406,3.124020003523187,217.0,-0.944449299202943,3.124020003523187,114.0,5.155030745114974,3.124020003523087,19.0,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_28_r2_0p40_buf_1p00_entry_0p75_decay_0p55_rec_0p95_c1_scale_0p75,lb_28_r2_0p40_buf_1p00_entry_0p75_decay_off,r2_neighbor,28,0.4,0p40,1.0,1p00,0.75,0p75,True,0.55,0.95,1.0,0.75,decay_0p55_rec_0p95_c1_scale_0p75,0.07988113127813401,-0.27696710260301816,,809.0,0.38789833933589196,387.89833933589193,0.591796875,0.5922080592105263,0.9793379934210527,0.9793379934210527,0.08264802631578948,51.0,2.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.07585820236660568,-0.2178562693222159,,441.0,0.21024973789439014,210.24973789439014,0.601984126984127,0.6021825396825397,0.9728174603174603,0.9728174603174603,0.10873015873015873,27.0,2.0,0.059659129674097144,-0.2178562693222167,,249.0,0.12397949766407401,123.97949766407402,0.5902777777777778,0.5906084656084656,0.9751984126984127,0.9751984126984127,0.0992063492063492,13.0,1.0,-0.05013332954606864,-0.2178562693222157,,62.0,0.03950386917659497,39.503869176594975,0.5843253968253969,0.5882936507936508,0.9900793650793651,0.9900793650793651,0.03968253968253968,3.0,0.0,-0.39804442815498664,0.8297382960923305,386.0,,,,-1.1873483971673204,1.556268893168522,217.0,-0.4593642040183976,1.5562688931684665,114.0,2.5553543698106806,1.5562688931684776,19.0,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_28_r2_0p40_buf_1p00_entry_0p75_decay_0p55_rec_0p95_c3_scale_0p00,lb_28_r2_0p40_buf_1p00_entry_0p75_decay_off,r2_neighbor,28,0.4,0p40,1.0,1p00,0.75,0p75,True,0.55,0.95,3.0,0.0,decay_0p55_rec_0p95_c3_scale_0p00,0.07927384151634675,-0.27845030592775555,,630.0,0.3906191438486617,390.6191438486617,0.5639391447368421,0.5643503289473685,0.9514802631578947,0.9514802631578947,0.04851973684210526,21.0,2.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.06902958234841683,-0.1867008206742824,,320.0,0.21303962438694113,213.0396243869411,0.5561507936507937,0.5563492063492064,0.926984126984127,0.926984126984127,0.07301587301587302,16.0,2.0,0.054794127709876905,-0.18670082067428206,,183.0,0.12539284772650022,125.3928477265002,0.544973544973545,0.5453042328042328,0.9298941798941799,0.9298941798941799,0.0701058201058201,9.0,1.0,-0.0201114833046665,-0.1867008206742824,,55.0,0.03950315573530361,39.50315573530361,0.5783730158730159,0.5823412698412699,0.9841269841269841,0.9841269841269841,0.015873015873015872,3.0,0.0,-0.45877340433371216,0.6814179636185913,207.0,,,,-1.8702103989862051,4.671813757961873,96.0,-0.9458644004404215,4.671813757961929,48.0,5.557538993950894,4.671813757961807,12.0,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_28_r2_0p40_buf_1p00_entry_0p75_decay_0p55_rec_0p95_c3_scale_0p50,lb_28_r2_0p40_buf_1p00_entry_0p75_decay_off,r2_neighbor,28,0.4,0p40,1.0,1p00,0.75,0p75,True,0.55,0.95,3.0,0.5,decay_0p55_rec_0p95_c3_scale_0p50,0.08196078732776924,-0.28176676662707467,,727.0,0.3888634629784241,388.8634629784241,0.5881990131578947,0.588610197368421,0.9757401315789473,0.9757401315789473,0.04851973684210526,21.0,2.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.07898563991004481,-0.2100603375692386,,397.0,0.21122693947053012,211.2269394705301,0.5926587301587302,0.5928571428571429,0.9634920634920635,0.9634920634920635,0.07301587301587302,16.0,2.0,0.06003117720617923,-0.2100603375692386,,227.0,0.12447240654434422,124.47240654434421,0.580026455026455,0.5803571428571429,0.96494708994709,0.96494708994709,0.0701058201058201,9.0,1.0,-0.04789272871849559,-0.21006033756923914,,56.0,0.0394885625290063,39.488562529006295,0.5863095238095238,0.5902777777777778,0.9920634920634921,0.9920634920634921,0.015873015873015872,3.0,0.0,-0.19007882319146407,0.34977189368667894,304.0,,,,-0.8746046428234067,2.3358620684662545,173.0,-0.4221594508101889,2.3358620684662768,92.0,2.7794144525679854,2.3358620684661324,13.0,4,True,True,True,True,pass
