candidate,overheat_derisk_scale,overheat_enter,overheat_exit,bias_ma,bias_momentum_days,ann_return_full,ann_return_last_10y,ann_return_last_1y,ann_return_last_3y,ann_return_last_5y,ann_vol_full,ann_vol_last_10y,ann_vol_last_1y,ann_vol_last_3y,ann_vol_last_5y,sharpe_repo_full,sharpe_repo_last_10y,sharpe_repo_last_1y,sharpe_repo_last_3y,sharpe_repo_last_5y,max_dd_full,max_dd_last_10y,max_dd_last_1y,max_dd_last_3y,max_dd_last_5y,avg_weight_full,avg_weight_last_10y,avg_weight_last_1y,avg_weight_last_3y,avg_weight_last_5y,holding_day_ratio_full,holding_day_ratio_last_10y,holding_day_ratio_last_1y,holding_day_ratio_last_3y,holding_day_ratio_last_5y,overheat_days_full,overheat_days_last_10y,overheat_days_last_1y,overheat_days_last_3y,overheat_days_last_5y,overheat_triggers_full,overheat_triggers_last_10y,overheat_triggers_last_1y,overheat_triggers_last_3y,overheat_triggers_last_5y,overheat_recoveries_full,overheat_recoveries_last_10y,overheat_recoveries_last_1y,overheat_recoveries_last_3y,overheat_recoveries_last_5y,avg_turnover_full,avg_turnover_last_10y,avg_turnover_last_1y,avg_turnover_last_3y,avg_turnover_last_5y,cost_total_full,cost_total_last_10y,cost_total_last_1y,cost_total_last_3y,cost_total_last_5y,ann_return_delta_vs_off_full,max_dd_delta_vs_off_full,ann_return_delta_vs_off_last_10y,max_dd_delta_vs_off_last_10y,ann_return_delta_vs_off_last_5y,max_dd_delta_vs_off_last_5y,ann_return_delta_vs_off_last_3y,max_dd_delta_vs_off_last_3y,ann_return_delta_vs_off_last_1y,max_dd_delta_vs_off_last_1y,decision_hint,stability_label
scale_1.00_off,1.0,0.2,0.18,60,20,0.2304516411332438,0.3417000275453328,0.33359660241526323,0.6104951753386918,0.48396802131980965,0.243716346643768,0.24090591081288845,0.31384892256705815,0.2887508298802378,0.26626305032071695,0.9722486786218415,1.3398950386378392,1.0743488348190255,1.7930810447278898,1.6141132068789015,-0.3646693805451108,-0.21482886172980076,-0.17184869163190464,-0.17184869163190408,-0.2148288617298011,0.8943543879262158,0.975,0.9722222222222222,0.9642857142857143,0.9706349206349206,0.8943543879262158,0.975,0.9722222222222222,0.9642857142857143,0.9706349206349206,0,0,0,0,0,13,9,4,6,8,10,7,2,4,6,0.19312465064281722,0.22301587301587303,0.3492063492063492,0.2619047619047619,0.24285714285714285,0.691,0.562,0.08800000000000001,0.198,0.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overheat_scale_ablation,pending_review
scale_0.90,0.9,0.2,0.18,60,20,0.23207011993114324,0.34341096457275433,0.33615742973479423,0.6151291806106023,0.48721617836318254,0.2432318658262597,0.2405416338713983,0.3128919488260881,0.2880354340355929,0.2656162810136896,0.97909598035045,1.3468562495277967,1.082796789695477,1.8067938640984422,1.6256267547607504,-0.3638547178552758,-0.2125261221128084,-0.17184869163190408,-0.1718486916319042,-0.2125261221128083,0.8934647282595695,0.9741302913412674,0.9698441444110253,0.96296487358192,0.9690544977654239,0.8943543879262158,0.975,0.9722222222222222,0.9642857142857143,0.9706349206349206,32,22,6,10,20,13,9,4,6,8,10,7,2,4,6,0.1935794149455469,0.22341855264508298,0.35001705624901774,0.26271254375893166,0.2436612082005328,0.6926271466751668,0.5630147526656091,0.08820429817475248,0.19861068308175234,0.3070131223326713,0.0016184787978994475,0.0008146626898349885,0.001710937027421533,0.002302739616992344,0.00324815704337289,0.0023027396169927883,0.004634005271910491,-1.1102230246251565e-16,0.0025608273195310005,5.551115123125783e-16,overheat_scale_ablation,pending_review
scale_0.75,0.75,0.2,0.18,60,20,0.23448364083119277,0.34596570945945593,0.33994392788325944,0.6220537517393696,0.492068465547592,0.24259242891891347,0.24006055657047562,0.3116311312168154,0.287089714672041,0.264760782340988,0.9890955268404923,1.3569888306771036,1.0949856954356785,1.8267079322494197,1.6423297819706135,-0.362675544439253,-0.20907201268731945,-0.17184869163190442,-0.1718486916319043,-0.20907201268731945,0.8921283264971667,0.9728243820687011,0.9662758353034168,0.9609828218350904,0.9666810604663084,0.8943543879262158,0.975,0.9722222222222222,0.9642857142857143,0.9706349206349206,32,22,6,10,20,13,9,4,6,8,10,7,2,4,6,0.19425834750295562,0.22402008626724226,0.3512259805799759,0.26391821987695596,0.2448628810084156,0.6950563673655752,0.5645306173934506,0.08850894710615394,0.1995221742269787,0.3085272300706037,0.004031999697948985,0.0019938361058577936,0.004265681914123132,0.005756849042481305,0.008100444227782333,0.005756849042481638,0.011558576400677811,-2.220446049250313e-16,0.006347325467996212,2.220446049250313e-16,overheat_scale_ablation,pending_review
scale_0.50,0.5,0.2,0.18,60,20,0.23846840553501236,0.3501926327429674,0.3461079358311552,0.6335237209845603,0.5001023401371769,0.24176415832848122,0.2394353875251269,0.3100034746774552,0.28585811812610673,0.2636462054088041,1.0049818136276552,1.373009413462466,1.113907014738045,1.8580225713666503,1.6685426070824285,-0.3608243308758121,-0.20331516364483848,-0.17184869163190364,-0.17184869163190375,-0.2033151636448386,0.8898958140324068,0.9706442207683252,0.9603254642751018,0.9576772841879317,0.9627177460170634,0.8943543879262158,0.975,0.9722222222222222,0.9642857142857143,0.9706349206349206,32,22,6,10,20,13,9,4,6,8,10,7,2,4,6,0.1953814278427227,0.22501609833298364,0.3532218844798371,0.265911888213715,0.24685402513895857,0.6990747488212619,0.5670405677991188,0.08901191488891896,0.20102938748956856,0.3110360716750878,0.008016764401768572,0.0038450496692986613,0.008492605197634617,0.011513698084962276,0.016134318817367266,0.011513698084962498,0.023028545645868537,3.3306690738754696e-16,0.012511333415891945,9.992007221626409e-16,overheat_scale_ablation,pending_review
scale_0.25,0.25,0.2,0.18,60,20,0.24240609143200964,0.3543809965132674,0.352087058034636,0.6449041644985471,0.5080694955417042,0.24123983324098186,0.23903457532332376,0.3089789533829163,0.2850641529405457,0.2629287350130653,1.0198072478877436,1.38788166717082,1.1309302651939863,1.8868003066619474,1.6925528806439036,-0.3591155283232482,-0.1975583146023574,-0.17184869163190364,-0.17184869163190375,-0.19755831460235684,0.8876567036646579,0.9684594100123634,0.9543710912976977,0.9543690833212221,0.958744766131663,0.8943543879262158,0.975,0.9722222222222222,0.9642857142857143,0.9706349206349206,32,22,6,10,20,13,9,4,6,8,10,7,2,4,6,0.19649406528890861,0.22600406317931448,0.35519415477957483,0.2678861258619251,0.24883085889867904,0.7030557656037151,0.5695302392118726,0.08950892700445287,0.20252191115161539,0.3135268822123356,0.01195445029876585,0.005553852221862554,0.01268096896793458,0.01727054712744336,0.02410147422189457,0.017270547127444247,0.03440898915985535,3.3306690738754696e-16,0.018490455619372792,9.992007221626409e-16,overheat_scale_ablation,pending_review
scale_0.10,0.1,0.2,0.18,60,20,0.24474616367930824,0.35687558475510284,0.3555851392450282,0.6516890703116278,0.5128176962815507,0.24107426330676895,0.23890332503880432,0.3086579351648748,0.28480051530877454,0.2626922186666721,1.0281547323763793,1.3962254487652899,1.1401676111230503,1.9027665898373707,1.7058277854620016,-0.35815851611927196,-0.19410420517686933,-0.17184869163190397,-0.17184869163190408,-0.19410420517686866,0.8863100076829485,0.967146246775624,0.9507965391099316,0.9523828769007274,0.9563562491239804,0.8943543879262158,0.975,0.9722222222222222,0.9642857142857143,0.9706349206349206,32,22,6,10,20,13,9,4,6,8,10,7,2,4,6,0.19715670331006255,0.226593040547566,0.3563662013071528,0.2690614828094349,0.2500102024888612,0.7054266844434038,0.5710144621798664,0.08980428272940251,0.2034104810039328,0.3150128551359651,0.014294522546064448,0.006510864425838814,0.01517555720977004,0.02072465655293143,0.028849674961741067,0.02072465655293243,0.04119389497293602,0.0,0.021988536829764982,6.661338147750939e-16,overheat_scale_ablation,pending_review
scale_0.00,0.0,0.2,0.18,60,20,0.24629683753804366,0.35853098845582987,0.35787974076221585,0.6561941481546727,0.5159697686440063,0.24102688721095705,0.2388617821156042,0.3085672917651087,0.2847140610718282,0.2626162739764493,1.0334801498874409,1.401538259806076,1.145901197895946,1.9128458444190592,1.7141853853110802,-0.3575489253554198,-0.19238668031416106,-0.17184869163190353,-0.1718486916319042,-0.19238668031416106,0.8854108440469536,0.9662698412698413,0.9484126984126984,0.951058201058201,0.9547619047619048,0.8854108440469536,0.9662698412698413,0.9484126984126984,0.951058201058201,0.9547619047619048,32,22,6,10,20,13,9,4,6,8,10,7,2,4,6,0.1975964225824483,0.22698412698412698,0.35714285714285715,0.2698412698412698,0.2507936507936508,0.707,0.5720000000000001,0.09,0.20400000000000001,0.316,0.015845196404799866,0.007120455189690955,0.016830960910497073,0.022442181415639695,0.032001747324196694,0.022442181415640028,0.0456989728159809,-1.1102230246251565e-16,0.024283138346952615,1.1102230246251565e-15,overheat_scale_ablation,pending_review
