start,end,rows,ann_return,ann_vol,sharpe_repo,max_dd,avg_weight,holding_day_ratio,overheat_days,overheat_triggers,overheat_recoveries,avg_turnover,turnover_total,cost_total,candidate,segment,overheat_enter,overheat_exit,overheat_derisk_scale,episodes,positive_episodes,negative_episodes,event_alpha_sum,top3_alpha_share
2011-12-09,2026-09-02,3578,0.0864974698555343,0.18366341398403488,0.5434164822057438,-0.45805342996526843,0.6260480715483511,0.6260480715483511,960,156,66,0.18893236444941308,676.0,0.676,enter_0.075,full,0.075,0.05499999999999999,0.0,105,51,54,-1.5657818899755542,-0.1488137106220402
2016-04-21,2026-09-02,2520,0.15993829655875214,0.17097876149577756,0.9529758098286296,-0.19238668031416106,0.6718253968253968,0.6718253968253968,764,131,48,0.20912698412698413,527.0,0.527,enter_0.075,last_10y,0.075,0.05499999999999999,0.0,105,51,54,-1.5657818899755542,-0.1488137106220402
2021-06-25,2026-09-02,1260,0.16468395589125184,0.174834604391996,0.9589320015474122,-0.19238668031416062,0.5746031746031746,0.5746031746031746,499,84,30,0.22142857142857142,279.0,0.279,enter_0.075,last_5y,0.075,0.05499999999999999,0.0,105,51,54,-1.5657818899755542,-0.1488137106220402
2023-07-24,2026-09-02,756,0.1896858130912431,0.1762243326017283,1.0733483506454984,-0.1338489974860403,0.5119047619047619,0.5119047619047619,342,62,21,0.22486772486772486,170.0,0.17,enter_0.075,last_3y,0.075,0.05499999999999999,0.0,105,51,54,-1.5657818899755542,-0.1488137106220402
2025-08-20,2026-09-02,252,0.05583315817005263,0.18254157449929384,0.38903729304547435,-0.12598102608017203,0.49206349206349204,0.49206349206349204,121,33,12,0.24603174603174602,62.0,0.062,enter_0.075,last_1y,0.075,0.05499999999999999,0.0,105,51,54,-1.5657818899755542,-0.1488137106220402
2011-12-09,2026-09-02,3578,0.16078720008843117,0.2028385020479059,0.8364370668458888,-0.43110522962443676,0.7361654555617664,0.7361654555617664,566,115,54,0.19899385131358302,712.0,0.712,enter_0.100,full,0.1,0.08,0.0,83,45,38,-0.6823999621894621,-0.3366036360196545
2016-04-21,2026-09-02,2520,0.2630830732121272,0.19291728613856193,1.3071340348110974,-0.19238668031416128,0.8007936507936508,0.8007936507936508,439,97,42,0.2257936507936508,569.0,0.569,enter_0.100,last_10y,0.1,0.08,0.0,83,45,38,-0.6823999621894621,-0.3366036360196545
2021-06-25,2026-09-02,1260,0.28470686293211944,0.20205530226385526,1.3407665029859182,-0.19238668031416128,0.7396825396825397,0.7396825396825397,291,64,27,0.24047619047619048,303.0,0.303,enter_0.100,last_5y,0.1,0.08,0.0,83,45,38,-0.6823999621894621,-0.3366036360196545
2023-07-24,2026-09-02,756,0.33460644789939176,0.2061096493987993,1.5036931220504908,-0.1363475271800536,0.7116402116402116,0.7116402116402116,191,47,20,0.2566137566137566,194.0,0.194,enter_0.100,last_3y,0.1,0.08,0.0,83,45,38,-0.6823999621894621,-0.3366036360196545
2025-08-20,2026-09-02,252,0.035492536153141296,0.2206919120121776,0.2687915774743077,-0.1363475271800535,0.626984126984127,0.626984126984127,87,26,8,0.2777777777777778,70.0,0.07,enter_0.100,last_1y,0.1,0.08,0.0,83,45,38,-0.6823999621894621,-0.3366036360196545
2011-12-09,2026-09-02,3578,0.18892219664306986,0.21958786594496654,0.8978955973578483,-0.40782909950793533,0.8113471212968139,0.8113471212968139,297,73,35,0.19927333705980996,713.0,0.7130000000000001,enter_0.125,full,0.125,0.105,0.0,56,28,28,-0.42573418021456716,-0.4058815482332286
2016-04-21,2026-09-02,2520,0.28450149224125565,0.21364966292643683,1.2788271915720488,-0.1923866803141614,0.8865079365079365,0.8865079365079365,223,62,28,0.22777777777777777,574.0,0.5740000000000001,enter_0.125,last_10y,0.125,0.105,0.0,56,28,28,-0.42573418021456716,-0.4058815482332286
2021-06-25,2026-09-02,1260,0.3677994615474973,0.2236638405435855,1.5120300666768154,-0.19238668031416084,0.8341269841269842,0.8341269841269842,172,45,20,0.2492063492063492,314.0,0.314,enter_0.125,last_5y,0.125,0.105,0.0,56,28,28,-0.42573418021456716,-0.4058815482332286
2023-07-24,2026-09-02,756,0.452896454460598,0.23231778272955203,1.7244696527802095,-0.16746164317509238,0.8161375661375662,0.8161375661375662,112,34,16,0.27116402116402116,205.0,0.20500000000000002,enter_0.125,last_3y,0.125,0.105,0.0,56,28,28,-0.42573418021456716,-0.4058815482332286
2025-08-20,2026-09-02,252,0.27287980873218287,0.2632547855107963,1.0482043456452852,-0.16746164317509205,0.7341269841269841,0.7341269841269841,60,23,10,0.32936507936507936,83.0,0.08300000000000002,enter_0.125,last_1y,0.125,0.105,0.0,56,28,28,-0.42573418021456716,-0.4058815482332286
2011-12-09,2026-09-02,3578,0.1891582745524294,0.22581410494195933,0.8801852617528604,-0.40521937198172897,0.8487982112912241,0.8487982112912241,163,44,17,0.19424259362772497,695.0,0.6950000000000001,enter_0.150,full,0.15,0.13,0.0,38,18,20,-0.44430670731033367,-0.32519258869718154
2016-04-21,2026-09-02,2520,0.2779343070500382,0.22065861849698687,1.221870580582724,-0.1923866803141614,0.9265873015873016,0.9265873015873016,122,37,12,0.2222222222222222,560.0,0.56,enter_0.150,last_10y,0.15,0.13,0.0,38,18,20,-0.44430670731033367,-0.32519258869718154
2021-06-25,2026-09-02,1260,0.3517454231509951,0.2327853649533273,1.4109863064019939,-0.19238668031416084,0.8968253968253969,0.8968253968253969,93,28,9,0.24285714285714285,306.0,0.306,enter_0.150,last_5y,0.15,0.13,0.0,38,18,20,-0.44430670731033367,-0.32519258869718154
2023-07-24,2026-09-02,756,0.4409292147376733,0.24391021308368352,1.6199397590279385,-0.17184869163190408,0.8796296296296297,0.8796296296296297,64,22,7,0.2619047619047619,198.0,0.198,enter_0.150,last_3y,0.15,0.13,0.0,38,18,20,-0.44430670731033367,-0.32519258869718154
2025-08-20,2026-09-02,252,0.29484765054699413,0.2780878226993106,1.0682698475016599,-0.17184869163190397,0.8174603174603174,0.8174603174603174,39,14,4,0.32142857142857145,81.0,0.081,enter_0.150,last_1y,0.15,0.13,0.0,38,18,20,-0.44430670731033367,-0.32519258869718154
2011-12-09,2026-09-02,3578,0.20905595534531596,0.2320221452743185,0.9342892095413681,-0.366254224469845,0.873392956959195,0.873392956959195,75,21,10,0.1975964225824483,707.0,0.707,enter_0.175,full,0.175,0.155,0.0,19,8,11,-0.21997585428159577,-0.6732708044222728
2016-04-21,2026-09-02,2520,0.30702248220291906,0.2268898018077661,1.2937107545509845,-0.19238668031416117,0.9543650793650794,0.9543650793650794,52,16,7,0.22698412698412698,572.0,0.5720000000000001,enter_0.175,last_10y,0.175,0.155,0.0,19,8,11,-0.21997585428159577,-0.6732708044222728
2021-06-25,2026-09-02,1260,0.39307235923748496,0.24165064798930605,1.4926345756116397,-0.19238668031416084,0.9357142857142857,0.9357142857142857,44,13,5,0.2492063492063492,314.0,0.314,enter_0.175,last_5y,0.175,0.155,0.0,19,8,11,-0.21997585428159577,-0.6732708044222728
2023-07-24,2026-09-02,756,0.5125806108852515,0.2573714333303354,1.7370782343479285,-0.17184869163190375,0.9298941798941799,0.9298941798941799,26,10,5,0.2724867724867725,206.0,0.20600000000000002,enter_0.175,last_3y,0.175,0.155,0.0,19,8,11,-0.21997585428159577,-0.6732708044222728
2025-08-20,2026-09-02,252,0.23258936606055114,0.2988399648621079,0.8491401052528129,-0.17184869163190453,0.8968253968253969,0.8968253968253969,19,6,3,0.3611111111111111,91.0,0.091,enter_0.175,last_1y,0.175,0.155,0.0,19,8,11,-0.21997585428159577,-0.6732708044222728
2011-12-09,2026-09-02,3578,0.23912852459090383,0.23932728141362825,1.015002266514266,-0.36625422446984446,0.8767467859139184,0.8767467859139184,63,20,13,0.19927333705980996,713.0,0.713,enter_0.180,full,0.18,0.16,0.0,19,12,7,0.1098526228004944,1.2496234276111584
2016-04-21,2026-09-02,2520,0.34898333107013757,0.2370599598153596,1.3806078008901963,-0.19238668031416117,0.957936507936508,0.957936507936508,43,15,10,0.22936507936507936,578.0,0.5780000000000001,enter_0.180,last_10y,0.18,0.16,0.0,19,12,7,0.1098526228004944,1.2496234276111584
2021-06-25,2026-09-02,1260,0.47458919711953973,0.26014215306075394,1.6214701956431958,-0.19238668031416106,0.9412698412698413,0.9412698412698413,37,12,7,0.2523809523809524,318.0,0.318,enter_0.180,last_5y,0.18,0.16,0.0,19,12,7,0.1098526228004944,1.2496234276111584
2023-07-24,2026-09-02,756,0.6267833439035175,0.28192806619483524,1.865302695337456,-0.17184869163190386,0.9365079365079365,0.9365079365079365,21,10,6,0.2751322751322751,208.0,0.20800000000000002,enter_0.180,last_3y,0.18,0.16,0.0,19,12,7,0.1098526228004944,1.2496234276111584
2025-08-20,2026-09-02,252,0.29109817926935966,0.30077882484442336,0.9999221563190555,-0.17184869163190453,0.9087301587301587,0.9087301587301587,16,7,4,0.36904761904761907,93.0,0.093,enter_0.180,last_1y,0.18,0.16,0.0,19,12,7,0.1098526228004944,1.2496234276111584
2011-12-09,2026-09-02,3578,0.2333779387338244,0.23981176640495627,0.9940228761029914,-0.36625422446984557,0.8795416433761878,0.8795416433761878,53,14,9,0.1970374510899944,705.0,0.705,enter_0.185,full,0.185,0.165,0.0,14,8,6,0.04320862406435293,3.177014172716524
2016-04-21,2026-09-02,2520,0.33898492911079403,0.23763556238239822,1.346497888235904,-0.19238668031416073,0.9607142857142857,0.9607142857142857,36,9,6,0.2261904761904762,570.0,0.5700000000000001,enter_0.185,last_10y,0.185,0.165,0.0,14,8,6,0.04320862406435293,3.177014172716524
2021-06-25,2026-09-02,1260,0.46483727758523097,0.26072914815209036,1.5929178765772596,-0.19238668031416095,0.9444444444444444,0.9444444444444444,33,8,5,0.2492063492063492,314.0,0.314,enter_0.185,last_5y,0.185,0.165,0.0,14,8,6,0.04320862406435293,3.177014172716524
2023-07-24,2026-09-02,756,0.6004285864548198,0.2827507745672752,1.8028188950339004,-0.17184869163190386,0.9404761904761905,0.9404761904761905,18,7,4,0.2698412698412698,204.0,0.20400000000000001,enter_0.185,last_3y,0.185,0.165,0.0,14,8,6,0.04320862406435293,3.177014172716524
2025-08-20,2026-09-02,252,0.22935982745194994,0.30293386900768837,0.8330438044869046,-0.17184869163190453,0.9206349206349206,0.9206349206349206,13,4,2,0.3531746031746032,89.0,0.089,enter_0.185,last_1y,0.185,0.165,0.0,14,8,6,0.04320862406435293,3.177014172716524
2011-12-09,2026-09-02,3578,0.24358981851606876,0.24040081399108584,1.0264979498722417,-0.3575489253554216,0.8831749580771381,0.8831749580771381,40,15,11,0.19815539407490218,709.0,0.709,enter_0.190,full,0.19,0.17,0.0,14,8,6,0.1569451020073096,0.8746651490253965
2016-04-21,2026-09-02,2520,0.3521050158117536,0.23819220514355727,1.3848855340175572,-0.19238668031416095,0.9646825396825397,0.9646825396825397,26,9,7,0.22698412698412698,572.0,0.5720000000000001,enter_0.190,last_10y,0.19,0.17,0.0,14,8,6,0.1569451020073096,0.8746651490253965
2021-06-25,2026-09-02,1260,0.49368442834793114,0.26171295679485607,1.6625330246071564,-0.19238668031416128,0.9523809523809523,0.9523809523809523,23,8,6,0.2507936507936508,316.0,0.316,enter_0.190,last_5y,0.19,0.17,0.0,14,8,6,0.1569451020073096,0.8746651490253965
2023-07-24,2026-09-02,756,0.6339904761370769,0.28383156129623804,1.8702784673820372,-0.1718486916319042,0.9497354497354498,0.9497354497354498,11,6,4,0.2698412698412698,204.0,0.20400000000000001,enter_0.190,last_3y,0.19,0.17,0.0,14,8,6,0.1569451020073096,0.8746651490253965
2025-08-20,2026-09-02,252,0.30399562406530256,0.3060088318010337,1.0204851738683232,-0.17184869163190353,0.9444444444444444,0.9444444444444444,7,4,2,0.35714285714285715,90.0,0.09,enter_0.190,last_1y,0.19,0.17,0.0,14,8,6,0.1569451020073096,0.8746651490253965
2011-12-09,2026-09-02,3578,0.24651393871642524,0.2406235001137129,1.0355374161090938,-0.3575489253554204,0.8845723868082728,0.8845723868082728,35,14,10,0.1975964225824483,707.0,0.707,enter_0.195,full,0.195,0.17500000000000002,0.0,14,9,5,0.19062611597212942,0.7201238420873023
2016-04-21,2026-09-02,2520,0.35664978393588775,0.23837303433835624,1.3981077909600157,-0.19238668031416095,0.9654761904761905,0.9654761904761905,24,9,7,0.22698412698412698,572.0,0.5720000000000001,enter_0.195,last_10y,0.195,0.17500000000000002,0.0,14,9,5,0.19062611597212942,0.7201238420873023
2021-06-25,2026-09-02,1260,0.5037426089605173,0.2620310104721484,1.6864833949658267,-0.19238668031416106,0.953968253968254,0.953968253968254,21,8,6,0.2507936507936508,316.0,0.316,enter_0.195,last_5y,0.195,0.17500000000000002,0.0,14,9,5,0.19062611597212942,0.7201238420873023
2023-07-24,2026-09-02,756,0.6339904761370769,0.28383156129623804,1.8702784673820372,-0.1718486916319042,0.9497354497354498,0.9497354497354498,11,6,4,0.2698412698412698,204.0,0.20400000000000001,enter_0.195,last_3y,0.195,0.17500000000000002,0.0,14,9,5,0.19062611597212942,0.7201238420873023
2025-08-20,2026-09-02,252,0.30399562406530256,0.3060088318010337,1.0204851738683232,-0.17184869163190353,0.9444444444444444,0.9444444444444444,7,4,2,0.35714285714285715,90.0,0.09,enter_0.195,last_1y,0.195,0.17500000000000002,0.0,14,9,5,0.19062611597212942,0.7201238420873023
2011-12-09,2026-09-02,3578,0.24629683753804366,0.24102688721095705,1.0334801498874409,-0.3575489253554198,0.8854108440469536,0.8854108440469536,32,13,10,0.1975964225824483,707.0,0.707,enter_0.200,full,0.2,0.18000000000000002,0.0,13,9,4,0.18702570542896194,0.6827635739490615
2016-04-21,2026-09-02,2520,0.35853098845582987,0.2388617821156042,1.401538259806076,-0.19238668031416106,0.9662698412698413,0.9662698412698413,22,9,7,0.22698412698412698,572.0,0.5720000000000001,enter_0.200,last_10y,0.2,0.18000000000000002,0.0,13,9,4,0.18702570542896194,0.6827635739490615
2021-06-25,2026-09-02,1260,0.5159697686440063,0.2626162739764493,1.7141853853110802,-0.19238668031416106,0.9547619047619048,0.9547619047619048,20,8,6,0.2507936507936508,316.0,0.316,enter_0.200,last_5y,0.2,0.18000000000000002,0.0,13,9,4,0.18702570542896194,0.6827635739490615
2023-07-24,2026-09-02,756,0.6561941481546727,0.2847140610718282,1.9128458444190592,-0.1718486916319042,0.951058201058201,0.951058201058201,10,6,4,0.2698412698412698,204.0,0.20400000000000001,enter_0.200,last_3y,0.2,0.18000000000000002,0.0,13,9,4,0.18702570542896194,0.6827635739490615
2025-08-20,2026-09-02,252,0.35787974076221585,0.3085672917651087,1.145901197895946,-0.17184869163190353,0.9484126984126984,0.9484126984126984,6,4,2,0.35714285714285715,90.0,0.09,enter_0.200,last_1y,0.2,0.18000000000000002,0.0,13,9,4,0.18702570542896194,0.6827635739490615
2011-12-09,2026-09-02,3578,0.24305375093938708,0.24132623546261003,1.0216920665230764,-0.3572327758310311,0.8868082727780883,0.8868082727780883,27,11,8,0.19647847959754053,703.0,0.703,enter_0.205,full,0.205,0.185,0.0,11,8,3,0.1488981339617554,0.8575952945912728
2016-04-21,2026-09-02,2520,0.35837518977219474,0.23898103110614094,1.4004768835801389,-0.20483692579278157,0.9670634920634921,0.9670634920634921,20,9,7,0.22698412698412698,572.0,0.5720000000000001,enter_0.205,last_10y,0.205,0.185,0.0,11,8,3,0.1488981339617554,0.8575952945912728
2021-06-25,2026-09-02,1260,0.5156220805113418,0.262833464991667,1.712110538455124,-0.20483692579278168,0.9563492063492064,0.9563492063492064,18,8,6,0.2507936507936508,316.0,0.316,enter_0.205,last_5y,0.205,0.185,0.0,11,8,3,0.1488981339617554,0.8575952945912728
2023-07-24,2026-09-02,756,0.6561941481546727,0.2847140610718282,1.9128458444190592,-0.1718486916319042,0.951058201058201,0.951058201058201,10,6,4,0.2698412698412698,204.0,0.20400000000000001,enter_0.205,last_3y,0.205,0.185,0.0,11,8,3,0.1488981339617554,0.8575952945912728
2025-08-20,2026-09-02,252,0.35787974076221585,0.3085672917651087,1.145901197895946,-0.17184869163190353,0.9484126984126984,0.9484126984126984,6,4,2,0.35714285714285715,90.0,0.09,enter_0.205,last_1y,0.205,0.185,0.0,11,8,3,0.1488981339617554,0.8575952945912728
2011-12-09,2026-09-02,3578,0.2456060313191104,0.241602328503195,1.0292975753676576,-0.3572327758310311,0.8879262157629961,0.8879262157629961,23,10,8,0.19647847959754053,703.0,0.703,enter_0.210,full,0.21,0.19,0.0,10,8,2,0.17755203917009482,0.7191938749669402
2016-04-21,2026-09-02,2520,0.36233692167834364,0.23937236625330546,1.410759718579917,-0.2048369257927819,0.9686507936507937,0.9686507936507937,16,8,7,0.22698412698412698,572.0,0.5720000000000001,enter_0.210,last_10y,0.21,0.19,0.0,10,8,2,0.17755203917009482,0.7191938749669402
2021-06-25,2026-09-02,1260,0.5244756645759225,0.263534140110434,1.7303978521563292,-0.20483692579278157,0.9595238095238096,0.9595238095238096,14,7,6,0.2507936507936508,316.0,0.316,enter_0.210,last_5y,0.21,0.19,0.0,10,8,2,0.17755203917009482,0.7191938749669402
2023-07-24,2026-09-02,756,0.673054986471799,0.2851528680758781,1.9459306378895884,-0.1718486916319042,0.9523809523809523,0.9523809523809523,9,5,4,0.2698412698412698,204.0,0.20400000000000001,enter_0.210,last_3y,0.21,0.19,0.0,10,8,2,0.17755203917009482,0.7191938749669402
2025-08-20,2026-09-02,252,0.39977494410752845,0.30985185524359043,1.2406200074838925,-0.17184869163190353,0.9523809523809523,0.9523809523809523,5,3,2,0.35714285714285715,90.0,0.09,enter_0.210,last_1y,0.21,0.19,0.0,10,8,2,0.17755203917009482,0.7191938749669402
2011-12-09,2026-09-02,3578,0.24474101460757036,0.2420613343956599,1.024937079301543,-0.3572327758310311,0.8896031302403578,0.8896031302403578,17,7,6,0.19591950810508665,701.0,0.701,enter_0.215,full,0.215,0.195,0.0,7,6,1,0.16695931399490316,0.7081756543215562
2016-04-21,2026-09-02,2520,0.35626309577984183,0.23988626766463655,1.3896099231772243,-0.20483692579278223,0.9702380952380952,0.9702380952380952,12,6,5,0.2261904761904762,570.0,0.5700000000000001,enter_0.215,last_10y,0.215,0.195,0.0,7,6,1,0.16695931399490316,0.7081756543215562
2021-06-25,2026-09-02,1260,0.5163573971240443,0.26437988012747515,1.7054932940325784,-0.2048369257927828,0.9611111111111111,0.9611111111111111,12,6,5,0.2492063492063492,314.0,0.314,enter_0.215,last_5y,0.215,0.195,0.0,7,6,1,0.16695931399490316,0.7081756543215562
2023-07-24,2026-09-02,756,0.6500229981711365,0.28637264980371846,1.8903794213442866,-0.1718486916319043,0.9537037037037037,0.9537037037037037,8,4,3,0.2671957671957672,202.0,0.202,enter_0.215,last_3y,0.215,0.195,0.0,7,6,1,0.16695931399490316,0.7081756543215562
2025-08-20,2026-09-02,252,0.39977494410752845,0.30985185524359043,1.2406200074838925,-0.17184869163190353,0.9523809523809523,0.9523809523809523,5,3,2,0.35714285714285715,90.0,0.09,enter_0.215,last_1y,0.215,0.195,0.0,7,6,1,0.16695931399490316,0.7081756543215562
2011-12-09,2026-09-02,3578,0.24372054254980013,0.2420873263104396,1.0214616319426435,-0.3572327758310311,0.8904415874790386,0.8904415874790386,14,6,5,0.19536053661263275,699.0,0.699,enter_0.220,full,0.22,0.2,0.0,6,5,1,0.1552462333497418,0.7616063777022732
2016-04-21,2026-09-02,2520,0.35468464480397977,0.23992513357821324,1.384563415926678,-0.2148288617298013,0.9714285714285714,0.9714285714285714,9,5,4,0.2253968253968254,568.0,0.5680000000000001,enter_0.220,last_10y,0.22,0.2,0.0,6,5,1,0.1552462333497418,0.7616063777022732
2021-06-25,2026-09-02,1260,0.5128299060093005,0.26445446754600715,1.6962638818816065,-0.21482886172980054,0.9634920634920635,0.9634920634920635,9,5,4,0.24761904761904763,312.0,0.312,enter_0.220,last_5y,0.22,0.2,0.0,6,5,1,0.1552462333497418,0.7616063777022732
2023-07-24,2026-09-02,756,0.6500229981711365,0.28637264980371846,1.8903794213442866,-0.1718486916319043,0.9537037037037037,0.9537037037037037,8,4,3,0.2671957671957672,202.0,0.202,enter_0.220,last_3y,0.22,0.2,0.0,6,5,1,0.1552462333497418,0.7616063777022732
2025-08-20,2026-09-02,252,0.39977494410752845,0.30985185524359043,1.2406200074838925,-0.17184869163190353,0.9523809523809523,0.9523809523809523,5,3,2,0.35714285714285715,90.0,0.09,enter_0.220,last_1y,0.22,0.2,0.0,6,5,1,0.1552462333497418,0.7616063777022732
2011-12-09,2026-09-02,3578,0.2452514783134634,0.24236469774826855,1.0256494769442388,-0.3572327758310311,0.8918390162101733,0.8918390162101733,9,4,3,0.19480156512017888,697.0,0.697,enter_0.225,full,0.225,0.20500000000000002,0.0,4,4,0,0.1753360921592683,0.904664715902542
2016-04-21,2026-09-02,2520,0.35197694132939805,0.2400696514345509,1.3755318170383986,-0.21482886172980076,0.9722222222222222,0.9722222222222222,7,3,2,0.2246031746031746,566.0,0.5660000000000001,enter_0.225,last_10y,0.225,0.20500000000000002,0.0,4,4,0,0.1753360921592683,0.904664715902542
2021-06-25,2026-09-02,1260,0.5067883508290569,0.26472345270609376,1.679671067428408,-0.2148288617298011,0.9650793650793651,0.9650793650793651,7,3,2,0.24603174603174602,310.0,0.31,enter_0.225,last_5y,0.225,0.20500000000000002,0.0,4,4,0,0.1753360921592683,0.904664715902542
2023-07-24,2026-09-02,756,0.6519831539853953,0.2863498803707621,1.8946623489463734,-0.1718486916319042,0.955026455026455,0.955026455026455,7,3,2,0.2671957671957672,202.0,0.202,enter_0.225,last_3y,0.225,0.20500000000000002,0.0,4,4,0,0.1753360921592683,0.904664715902542
2025-08-20,2026-09-02,252,0.4047694886270845,0.30979580234802406,1.2523040236431684,-0.17184869163190397,0.9563492063492064,0.9563492063492064,4,2,1,0.35714285714285715,90.0,0.09000000000000001,enter_0.225,last_1y,0.225,0.20500000000000002,0.0,4,4,0,0.1753360921592683,0.904664715902542
2011-12-09,2026-09-02,3578,0.2452514783134634,0.24236469774826855,1.0256494769442388,-0.3572327758310311,0.8918390162101733,0.8918390162101733,9,4,3,0.19480156512017888,697.0,0.697,enter_0.230,full,0.23,0.21000000000000002,0.0,4,4,0,0.1753360921592683,0.904664715902542
2016-04-21,2026-09-02,2520,0.35197694132939805,0.2400696514345509,1.3755318170383986,-0.21482886172980076,0.9722222222222222,0.9722222222222222,7,3,2,0.2246031746031746,566.0,0.5660000000000001,enter_0.230,last_10y,0.23,0.21000000000000002,0.0,4,4,0,0.1753360921592683,0.904664715902542
2021-06-25,2026-09-02,1260,0.5067883508290569,0.26472345270609376,1.679671067428408,-0.2148288617298011,0.9650793650793651,0.9650793650793651,7,3,2,0.24603174603174602,310.0,0.31,enter_0.230,last_5y,0.23,0.21000000000000002,0.0,4,4,0,0.1753360921592683,0.904664715902542
2023-07-24,2026-09-02,756,0.6519831539853953,0.2863498803707621,1.8946623489463734,-0.1718486916319042,0.955026455026455,0.955026455026455,7,3,2,0.2671957671957672,202.0,0.202,enter_0.230,last_3y,0.23,0.21000000000000002,0.0,4,4,0,0.1753360921592683,0.904664715902542
2025-08-20,2026-09-02,252,0.4047694886270845,0.30979580234802406,1.2523040236431684,-0.17184869163190397,0.9563492063492064,0.9563492063492064,4,2,1,0.35714285714285715,90.0,0.09000000000000001,enter_0.230,last_1y,0.23,0.21000000000000002,0.0,4,4,0,0.1753360921592683,0.904664715902542
2011-12-09,2026-09-02,3578,0.2361373204108217,0.2433197984771068,0.9923952268684738,-0.3572327758310311,0.892956959195081,0.892956959195081,5,3,2,0.19424259362772497,695.0,0.695,enter_0.235,full,0.235,0.215,0.0,3,3,0,0.06619738894812183,1.0
2016-04-21,2026-09-02,2520,0.34719722531872366,0.2404959233757875,1.3587859595751315,-0.21482886172980076,0.9734126984126984,0.9734126984126984,4,2,1,0.22380952380952382,564.0,0.5640000000000001,enter_0.235,last_10y,0.235,0.215,0.0,3,3,0,0.06619738894812183,1.0
2021-06-25,2026-09-02,1260,0.49615312571178505,0.26550775014816097,1.64878955309199,-0.2148288617298011,0.9674603174603175,0.9674603174603175,4,2,1,0.24444444444444444,308.0,0.308,enter_0.235,last_5y,0.235,0.215,0.0,3,3,0,0.06619738894812183,1.0
2023-07-24,2026-09-02,756,0.6325955112643433,0.2875726938925075,1.8467207844290998,-0.1718486916319043,0.958994708994709,0.958994708994709,4,2,1,0.26455026455026454,200.0,0.2,enter_0.235,last_3y,0.235,0.215,0.0,3,3,0,0.06619738894812183,1.0
