horizon_years,start_date,end_date,elapsed_days,total_return,annual_return,start_nav,end_nav
3,2011-04-21,2014-04-21,1096,0.8409987823840861,0.2255499426990697,1.808265926995968,3.329015369826208
3,2011-04-22,2014-04-22,1096,0.8412147383784245,0.22559785041480107,1.808265926995968,3.3294058756925007
3,2011-04-25,2014-04-25,1096,0.8402325884529211,0.22537993986700733,1.8098677792461066,3.330577668159603
3,2011-04-26,2014-04-28,1098,0.8466091441417221,0.22633665789881907,1.803829666855397,3.3309683572892923
3,2011-04-27,2014-04-28,1097,0.8117068435992094,0.21879673001433986,1.8385802145957881,3.3309683572892923
3,2011-04-28,2014-04-28,1096,0.8042093333445983,0.21733326148233112,1.8462205553024305,3.3309683572892923
3,2011-04-29,2014-04-29,1096,0.7742230896756499,0.21055300237567387,1.8776438609291695,3.331359092248267
3,2011-05-03,2014-05-05,1098,0.803670812409941,0.2167764296029484,1.8469599006537096,3.3313076645006605
3,2011-05-04,2014-05-05,1097,0.8299207878511705,0.22286285195277422,1.820465501357865,3.3313076645006605
3,2011-05-05,2014-05-05,1096,0.8842558574675636,0.23507227097393768,1.7679699130551898,3.3313076645006605
3,2011-05-06,2014-05-06,1096,0.8532632936215501,0.22826478996845379,1.7905208864336841,3.318306635290267
3,2011-05-09,2014-05-09,1096,0.8268976330120683,0.22241359669587357,1.8161525907977722,3.3179248693171854
3,2011-05-10,2014-05-12,1098,0.8504664906978658,0.22718820526791017,1.8225603758641213,3.372586902810264
3,2011-05-11,2014-05-12,1097,0.8699776742147245,0.23171120019155245,1.803543940291449,3.372586902810264
3,2011-05-12,2014-05-12,1096,0.8670333575350087,0.23129866613278494,1.8063881339875978,3.372586902810264
3,2011-05-13,2014-05-13,1096,0.8751186296062965,0.23307309956674538,1.7998226716810397,3.3748810216568943
3,2011-05-16,2014-05-16,1096,0.895578107982212,0.2375405655063796,1.7687009136201557,3.3527107314265048
3,2011-05-17,2014-05-19,1098,0.9034544942501823,0.2387677446058556,1.7736315579495767,3.3760269601230743
3,2011-05-18,2014-05-19,1097,0.8877131295951595,0.23558850258173192,1.7884216130059443,3.3760269601230743
3,2011-05-19,2014-05-19,1096,0.8821996695985967,0.23462295379900788,1.793660372304207,3.3760269601230743
3,2011-05-20,2014-05-20,1096,0.8915558156224799,0.23666481875680323,1.7783218703229553,3.3637950758580315
3,2011-05-23,2014-05-23,1096,0.9317394028275345,0.24535863863774332,1.7785304740827372,3.435657395915159
3,2011-05-24,2014-05-26,1098,0.9315128291993506,0.24481242283109372,1.778739102312515,3.435657395915159
3,2011-05-25,2014-05-26,1097,0.9312862821459771,0.24501231488658193,1.778947755015159,3.435657395915159
3,2011-05-26,2014-05-26,1096,0.9315426473261292,0.2453163652355903,1.7787116430854912,3.435657395915159
3,2011-05-27,2014-05-27,1096,0.9505711036240794,0.2493914603719758,1.7833082961840727,3.478469631389743
3,2011-05-30,2014-05-30,1096,0.9570447294480078,0.25077179417804607,1.783464801651773,3.490320390228639
3,2011-05-31,2014-06-03,1099,0.9557469971304431,0.2497325002644455,1.7821068223050764,3.4853500662888295
3,2011-06-01,2014-06-03,1098,0.9522244834076892,0.24923689555830664,1.7853223827031437,3.4853500662888295
3,2011-06-02,2014-06-03,1097,0.9575784579057276,0.2506302348938796,1.7804395283433774,3.4853500662888295
3,2011-06-03,2014-06-03,1096,0.9481958266458366,0.24888422787977516,1.789014234923948,3.4853500662888295
3,2011-06-07,2014-06-09,1098,0.9791059456242748,0.2549329091796715,1.7913960574804593,3.545362588327462
3,2011-06-08,2014-06-09,1097,0.9871645255218486,0.2568921068387737,1.7841313805641814,3.545362588327462
3,2011-06-09,2014-06-09,1096,0.9772656585033273,0.25506387748823656,1.7930633514421583,3.545362588327462
3,2011-06-10,2014-06-10,1096,0.9981958786173639,0.2594758009554312,1.7773431771920538,3.551479811553853
3,2011-06-13,2014-06-13,1096,1.0404673062294743,0.26829319870555945,1.7598364997335063,3.5908888420155343
3,2011-06-14,2014-06-16,1098,1.0470037887600383,0.2690937425406783,1.7705547920985136,3.6243323676328996
3,2011-06-15,2014-06-16,1097,1.040826579209714,0.26809277711882973,1.7759139382810172,3.6243323676328996
3,2011-06-16,2014-06-16,1096,1.0428814327248928,0.26879307034833033,1.774127616793987,3.6243323676328996
3,2011-06-17,2014-06-17,1096,1.0032259524691205,0.26053150381439716,1.78567964700055,3.5771198116674
3,2011-06-20,2014-06-20,1096,0.9388734447910076,0.24688946984980076,1.7867514398927684,3.464284919250185
