date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,gross_return,asset_component,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_159915.SZ,score_159941.SZ,score_513030.SH,score_513520.SH,score_159985.SZ,score_518880.SH,r2_159915.SZ,r2_159941.SZ,r2_513030.SH,r2_513520.SH,r2_159985.SZ,r2_518880.SH,buffer_blocked_count,base_return,base_nav,realized_vol,weight,final_exposure,target_vol,vol_window,max_lev,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_scale,overheat_on,overheat_triggered,overheat_recovered,overheat_tc,final_exposure_after_overheat,return_before_overheat,overheat_bias,overheat_bias_mom,overheat_same_side
2013-07-17,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,2.5394938750339677,2.5394938750339677,False,-0.014511873350923687,-0.009674582233949125,0.0,0.0,-0.014511873350923687,1.2618565920862637,19,0,False,0,0,2.5394938750339677,,,,,,0.5162037589919879,,,,,,0,-0.009674582233949125,1.2057000402420839,0.15091347907386454,1.5,1.5,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.5,,,,
2013-07-18,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,2.848584486561344,2.848584486561344,False,-0.0026642984014207394,-0.001776198934280493,0.0,0.0,-0.002664298401420906,1.2584946295851458,19,0,False,0,0,2.848584486561344,,,,,,0.5812617859671596,,,,,,0,-0.001776198934280604,1.2035584771155439,0.15097129705310494,1.5,1.5,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.5,,,,
2013-07-19,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,2.7899747410586073,2.7899747410586073,False,-0.024021352313167266,-0.016014234875444844,0.0,0.0,-0.024021352313167266,1.2282638867036522,19,0,False,0,0,2.7899747410586073,,,,,,0.6025606380605381,,,,,,0,-0.016014234875444844,1.1842844089766829,0.15380740833862927,1.5,1.5,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.5,,,,
2013-07-22,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,3.3447339982860163,3.3447339982860163,False,0.06509945750452062,0.04339963833634708,0.0,0.0,0.06509945750452062,1.3082231994004538,19,0,False,0,0,3.3447339982860163,,,,,,0.67425869867969,,,,,,0,0.04339963833634708,1.2356819240136454,0.17143447635210932,1.5,1.5,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.5,,,,
2013-07-23,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,4.041826743444381,4.041826743444381,False,0.024009860434952016,0.016464471403812908,0.0,0.0,0.024009860434952016,1.3396334558358254,19,0,False,0,0,4.041826743444381,,,,,,0.7321383454969712,,,,,,0,0.016464471403812908,1.2560267737157766,0.17357699840140273,1.4582831022070784,1.4582831022070784,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.4582831022070784,,,,
2013-07-24,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,CASH,0.0,,,0,CASH,0.0,False,False,CASH,,,False,0.03315229411916288,0.023017902813299074,1.0,0.001440283000065864,0.03167885882497796,1.3820715149604657,20,0,False,0,0,,,,,,,0.7711694810677123,,,,,,0,0.021994884910485846,1.283652938048144,0.1773875004873064,1.440283000065864,0.0,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,0.0,,,,
2013-07-25,1.0,v1_0_original_full_entry,full_entry_baseline,CASH,0.0,159915.SZ,1.0,,,0,159915.SZ,1.0,False,False,159915.SZ,4.51510757896666,,False,0.0,0.0,1.0,0.0014093439465194429,-0.0014093439465196005,1.380123700837199,21,0,False,0,0,4.51510757896666,,,,,,0.7559063154920656,,,,,,0,-0.001000000000000112,1.2823692851100958,0.17742261150573865,1.4093439465194428,1.4093439465194428,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.4093439465194428,,,,
2013-07-26,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,4.005196502642616,4.005196502642616,False,0.006142393394209498,0.0043591979075849885,0.0,0.0,0.006142393394209498,1.3886009635404133,21,0,False,0,0,4.005196502642616,,,,,,0.7397421625046715,,,,,,0,0.0043591979075849885,1.287959386614499,0.17747532335404878,1.409065044631664,1.409065044631664,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.409065044631664,,,,
2013-07-29,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,2.9862675816971644,2.9862675816971644,False,-0.034237936711724926,-0.024305555555555358,0.0,0.0,-0.034237936711725085,1.3410581316328762,21,0,False,0,0,2.9862675816971644,,,,,,0.6384857153855539,,,,,,0,-0.02430555555555547,1.2566548181898411,0.1832177392197676,1.4086465389966942,1.4086465389966942,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.4086465389966942,,,,
2013-07-30,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,2.075545743458287,2.075545743458287,False,-0.016995510461045804,-0.01245551601423489,0.0,0.0,-0.016995510461045804,1.3182661641278393,21,0,False,0,0,2.075545743458287,,,,,,0.48685342562517253,,,,,,0,-0.01245551601423489,1.2410025339775121,0.18478960861828042,1.36449669701539,1.36449669701539,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.36449669701539,,,,
2013-07-31,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,1.556953141870245,1.556953141870245,False,0.014625837041982696,0.010810810810810922,0.0,0.0,0.014625837041982696,1.3375469102223327,21,0,False,0,0,1.556953141870245,,,,,,0.38996183849485655,,,,,,0,0.010810810810810922,1.25441877758808,0.1855751499550358,1.3528899263833853,1.3528899263833853,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.3528899263833853,,,,
2013-08-01,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,1.6217638279133313,1.6217638279133313,False,0.06603740836935142,0.0490196078431373,0.0,0.0,0.06603740836935142,1.425875041745849,21,0,False,0,0,1.6217638279133313,,,,,,0.41847905117903617,,,,,,0,0.0490196078431373,1.3159098941365153,0.20381791236699948,1.3471631307347676,1.3471631307347676,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.3471631307347676,,,,
2013-08-02,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,1.566424035306604,1.566424035306604,False,-0.008337026536880027,-0.00679694137638065,0.0,0.0,-0.008337026536880027,1.413987483684539,21,0,False,0,0,1.566424035306604,,,,,,0.4288217878871319,,,,,,0,-0.00679694137638065,1.30696573172947,0.2043602830291806,1.2265850292384701,1.2265850292384701,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.2265850292384701,,,,
2013-08-05,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,1.7431880332044787,1.7431880332044787,False,0.025115408350684258,0.020530367835757124,0.0,0.0,0.025115408350684258,1.4495003567400324,21,0,False,0,0,1.7431880332044787,,,,,,0.47373678306504374,,,,,,0,0.020530367835757124,1.3337982189506055,0.20700386896873565,1.2233296817479085,1.2233296817479085,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.2233296817479085,,,,
2013-08-06,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,1.880910590415393,1.880910590415393,False,0.0030369829733804996,0.0025146689019277524,0.0,0.0,0.0030369829733804996,1.453902464643361,21,0,False,0,0,1.880910590415393,,,,,,0.5136407006359613,,,,,,0,0.0025146689019277524,1.3371522798532471,0.20697539418531338,1.2077068957477224,1.2077068957477224,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.2077068957477224,,,,
2013-08-07,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,1.5843044058499092,1.5843044058499092,False,-0.03433752808803944,-0.02842809364548493,0.0,0.0,-0.03433752808803944,1.4039790479263996,21,0,False,0,0,1.5843044058499092,,,,,,0.4693211476121103,,,,,,0,-0.02842809364548493,1.2991395896233053,0.21380820177163998,1.2078730468616234,1.2078730468616234,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.2078730468616234,,,,
2013-08-08,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,1.3602191365229204,1.3602191365229204,False,0.00905632561944926,0.0077452667814115195,0.0,0.0,0.00905632561944926,1.4166939393473055,21,0,False,0,0,1.3602191365229204,,,,,,0.4395764518566819,,,,,,0,0.0077452667814115195,1.3092017723312313,0.21405481594563677,1.1692722633110915,1.1692722633110915,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.1692722633110915,,,,
2013-08-09,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,1.049250253802335,1.049250253802335,False,-0.009973741553239287,-0.00853970964987194,0.0,0.0,-0.009973741553239287,1.402564200136215,21,0,False,0,0,1.049250253802335,,,,,,0.36917332016823234,,,,,,0,-0.00853970964987194,1.2980215693224249,0.214804385974764,1.1679251358843157,1.1679251358843157,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.1679251358843157,,,,
2013-08-12,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,0.7347138963025803,0.7347138963025803,False,-0.009022089969576987,-0.007751937984496249,0.0,0.0,-0.009022089969576987,1.3899101397344784,21,0,False,0,0,0.7347138963025803,,,,,,0.2664702164619649,,,,,,0,-0.007751937984496249,1.287959386614499,0.21542637060004072,1.1638496060754127,1.1638496060754127,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.1638496060754127,,,,
2013-08-13,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,0.5718533885737951,0.5718533885737951,False,0.011081061112103881,0.00954861111111116,0.0,0.0,0.011081061112103881,1.405311818933209,21,0,False,0,0,0.5718533885737951,,,,,,0.21374910540197956,,,,,,0,0.00954861111111116,1.300257609924186,0.21586707865044538,1.1604893091948731,1.1604893091948731,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.1604893091948731,,,,
2013-08-14,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,CASH,0.0,,,0,CASH,0.0,False,False,CASH,,,False,0.008962236274181926,0.007738607050730817,1.0,0.0011581200874304055,0.007795153950477218,1.4162664409102186,22,0,False,0,0,,,,,,,0.1955785177160544,,,,,,0,0.006730868443679983,1.3090094728394794,0.21602898703720316,1.1581200874304054,0.0,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,0.0,,,,
2013-08-15,1.0,v1_0_original_full_entry,full_entry_baseline,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.0,0.0,0.0,0.0,1.4162664409102186,22,0,False,0,0,,,,,,,0.11350631080099283,,,,,,0,0.0,1.3090094728394794,0.21602898703720316,1.1572521050471183,0.0,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,0.0,,,,
2013-08-16,1.0,v1_0_original_full_entry,full_entry_baseline,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.0,0.0,0.0,0.0,1.4162664409102186,22,0,False,0,0,,,,,,,0.0049070553254534355,,,,,,0,0.0,1.3090094728394794,0.21602898703720316,1.1572521050471183,0.0,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,0.0,,,,
2013-08-19,1.0,v1_0_original_full_entry,full_entry_baseline,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.0,0.0,0.0,0.0,1.4162664409102186,22,0,False,0,0,,,,,,,0.004288579702036888,,,,,,0,0.0,1.3090094728394794,0.21602898703720316,1.1572521050471183,0.0,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,0.0,,,,
2013-08-20,1.0,v1_0_original_full_entry,full_entry_baseline,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.0,0.0,0.0,0.0,1.4162664409102186,22,0,False,0,0,,,,,,,0.0015572132743212341,,,,,,0,0.0,1.3090094728394794,0.21602898703720316,1.1572521050471183,0.0,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,0.0,,,,
2013-08-21,1.0,v1_0_original_full_entry,full_entry_baseline,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.0,0.0,0.0,0.0,1.4162664409102186,22,0,False,0,0,,,,,,,0.0009444401822067405,,,,,,0,0.0,1.3090094728394794,0.21602898703720316,1.1572521050471183,0.0,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,0.0,,,,
2013-08-22,1.0,v1_0_original_full_entry,full_entry_baseline,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.0,0.0,0.0,0.0,1.4162664409102186,22,0,False,0,0,,,,,,,0.011130333880333798,,,,,,0,0.0,1.3090094728394794,0.21599596221078296,1.1572521050471183,0.0,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,0.0,,,,
2013-08-23,1.0,v1_0_original_full_entry,full_entry_baseline,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.0,0.0,0.0,0.0,1.4162664409102186,22,0,False,0,0,,,,,,,0.05820059165611147,,,,,,0,0.0,1.3090094728394794,0.20832862425327295,1.157429043770891,0.0,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,0.0,,,,
2013-08-26,1.0,v1_0_original_full_entry,full_entry_baseline,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.0,0.0,0.0,0.0,1.4162664409102186,22,0,False,0,0,,,,,,,0.16566738844130302,,,,,,0,0.0,1.3090094728394794,0.20742971088834966,1.200027124914268,0.0,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,0.0,,,,
2013-08-27,1.0,v1_0_original_full_entry,full_entry_baseline,CASH,0.0,159915.SZ,1.0,,,0,159915.SZ,1.0,False,False,159915.SZ,0.763833450721247,,False,0.0,0.0,1.0,0.0012052275391472925,-0.0012052275391471598,1.4145595175928636,23,0,False,0,0,0.763833450721247,,,,,,0.2850892223139182,,,,,,0,-0.0009999999999998899,1.30770046336664,0.20274873802059773,1.2052275391472924,1.2052275391472924,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.2052275391472924,,,,
2013-08-28,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,0.9005929583139993,0.9005929583139993,False,-0.0200659609047576,-0.016273393002441017,0.0,0.0,-0.0200659609047576,1.3861750216153923,23,0,False,0,0,0.9005929583139993,,,,,,0.3579602478270627,,,,,,0,-0.016273393002441017,1.2864197397968005,0.20052451432266008,1.2330532975973538,1.2330532975973538,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.2330532975973538,,,,
2013-08-29,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,0.9609962975774664,0.9609962975774664,False,-0.0020624158152978073,-0.0016542597187758634,0.0,0.0,-0.002062415815297669,1.3833161523280422,23,0,False,0,0,0.9609962975774664,,,,,,0.39986187534496853,,,,,,0,-0.0016542597187757524,1.2842916674398166,0.19888239259372664,1.2467303603475128,1.2467303603475128,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.2467303603475128,,,,
2013-08-30,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,518880.SH,1.0,,,0,518880.SH,1.0,False,False,518880.SH,1.7346695259825355,0.7454651747751311,False,-0.03749202546795527,-0.029826014913007515,2.0,0.0025140485966567735,-0.03993109001367623,1.3280788305320588,24,0,False,0,0,0.7454651747751311,,,,,1.7346695259825355,0.29911942345519804,,,,,0.8553640014972698,0,-0.031766362883181576,1.243494392284077,0.20707071484155573,1.2570242983283868,1.2570242983283868,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.2570242983283868,,,,
2013-09-02,1.0,v1_0_original_full_entry,full_entry_baseline,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,1.6126389428677537,1.6126389428677537,False,-0.00866391839155455,-0.0071761750986724104,0.0,0.0,-0.00866391839155455,1.3165724639267777,24,0,False,0,0,0.7147817309588143,,,,,1.6126389428677537,0.3026954956385499,,,,,0.8386495874328926,0,-0.0071761750986724104,1.2345708587908293,0.19955168922600305,1.2073170278631262,1.2073170278631262,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.2073170278631262,,,,
2013-09-03,1.0,v1_0_original_full_entry,full_entry_baseline,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,1.4444198575866705,1.4444198575866705,False,-0.002263838520332995,-0.0018070112034693775,0.0,0.0,-0.002263838520332995,1.3135919564681307,24,0,False,0,0,0.7887284764920939,,,,,1.4444198575866705,0.35386708062701666,,,,,0.8011945126574681,0,-0.0018070112034693775,1.2323399754175175,0.19958577639058167,1.2528082371523375,1.2528082371523375,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.2528082371523375,,,,
2013-09-04,1.0,v1_0_original_full_entry,full_entry_baseline,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,1.3478877220267944,1.3478877220267944,False,0.011337746837432302,0.009051412020275151,0.0,0.0,0.011337746837432302,1.3284851295182536,24,0,False,0,0,0.8669900381350499,,,,,1.3478877220267944,0.4094319418813155,,,,,0.7925980078848283,0,0.009051412020275151,1.243494392284077,0.20018327743214712,1.2525942705995223,1.2525942705995223,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.2525942705995223,,,,
2013-09-05,1.0,v1_0_original_full_entry,full_entry_baseline,518880.SH,1.0,159915.SZ,1.0,,,0,159915.SZ,1.0,False,False,159915.SZ,1.1787831610376989,1.0932005795521405,False,-0.0161316111706541,-0.012917115177610294,2.0,0.0024977111295896174,-0.0185970590779026,1.3037792130804877,25,0,False,0,0,1.1787831610376989,,,,,1.0932005795521405,0.5124044653179842,,,,,0.6941507659861594,0,-0.014891280947255225,1.2249771679322385,0.20199019612229657,1.2488555647948087,1.2488555647948087,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.2488555647948087,,,,
2013-09-06,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,1.5698430629129172,1.5698430629129172,False,0.013884273758460883,0.011217948717948678,0.0,0.0,0.013884273758460883,1.3218812405954878,25,0,False,0,0,1.5698430629129172,,,,,0.7815941109515361,0.6006724742204889,,,,,0.5069357100021734,0,0.011217948717948678,1.2387188989827604,0.20292076180915317,1.2376838321828032,1.2376838321828032,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.2376838321828032,,,,
2013-09-09,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,1.8434734105766015,1.8434734105766015,False,-0.0068336417860069935,-0.005546751188589605,0.0,0.0,-0.0068336417860068565,1.312847977713616,25,0,False,0,0,1.8434734105766015,,,,,0.6120670677791304,0.6735014038469331,,,,,0.41902739095750396,0,-0.005546751188589494,1.2318480334574995,0.20318632669316394,1.2320079905629608,1.2320079905629608,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.2320079905629608,,,,
2013-09-10,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,1.908392218558288,1.908392218558288,False,-0.01078436278377119,-0.008764940239043728,0.0,0.0,-0.010784362783771054,1.2986897488420122,25,0,False,0,0,1.908392218558288,,,,,0.4260439286106219,0.7089281639863872,,,,,0.28978014595510204,0,-0.008764940239043617,1.221050959060661,0.20381122948800626,1.2303977539666358,1.2303977539666358,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.2303977539666358,,,,
2013-09-11,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,1.4813885528933275,1.4813885528933275,False,-0.04141339263129305,-0.0337620578778135,0.0,0.0,-0.04141339263129305,1.2449066003669824,25,0,False,0,0,1.4813885528933275,,,,,,0.5682683966387196,,,,,0.12600781289433038,0,-0.0337620578778135,1.1798257659090954,0.2124161437996708,1.2266252484125848,1.2266252484125848,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.2266252484125848,,,,
2013-09-12,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,1.1620522015379318,1.1620522015379318,False,0.0048957363864035,0.004159733777038266,0.0,0.0,0.0048957363864035,1.2510013349080729,25,0,False,0,0,1.1620522015379318,,,,,,0.45697078090726573,,,,,0.0016895725988068655,0,0.004159733777038266,1.1847335269985675,0.21255842135795194,1.1769350272914023,1.1769350272914023,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.1769350272914023,,,,
2013-09-13,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,1.0768066903768232,1.0768066903768232,False,0.027284277248112377,0.023198011599005808,0.0,0.0,0.027284277248112377,1.2851340021674633,25,0,False,0,0,1.0768066903768232,,,,,,0.4461120651837116,,,,,0.08932353071118992,0,0.023198011599005808,1.2122169890996113,0.21652826397548453,1.1761472370882724,1.1761472370882724,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.1761472370882724,,,,
2013-09-16,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,1.1259837820108776,1.1259837820108776,False,0.020567482571470466,0.017813765182186136,0.0,0.0,0.020567482571470466,1.3115659733590468,25,0,False,0,0,1.1259837820108776,,,,,,0.4766681240784919,,,,,0.2431389259744392,0,0.017813765182186136,1.2338111378932886,0.21877303628627098,1.1545836807166439,1.1545836807166439,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.1545836807166439,,,,
2013-09-17,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,1.056186819545208,1.056186819545208,False,-0.010000083396628444,-0.008750994431185322,0.0,0.0,-0.010000083396628444,1.2984502042452761,25,0,False,0,0,1.056186819545208,,,,,,0.47398758134015995,,,,,0.4057973958081358,0,-0.008750994431185322,1.22301406349645,0.21935590593804213,1.1427368026874556,1.1427368026874556,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.1427368026874556,,,,
2013-09-18,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,1.0956675516283534,1.0956675516283534,False,0.017379058113871186,0.015248796147672383,0.0,0.0,0.017379058113871186,1.3210160458028226,25,0,False,0,0,1.0956675516283534,,,,,,0.5046774695096695,,,,,0.5504144617999167,0,0.015248796147672383,1.2416635556364437,0.22095456470176653,1.139700337362302,1.139700337362302,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.139700337362302,,,,
2013-09-23,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,1.3471845428720752,1.3471845428720752,False,0.031305060643427134,0.027667984189723382,0.0,0.0,0.031305060643427134,1.3623705332276201,25,0,False,0,0,1.3471845428720752,,,,,,0.5464836305175637,,,,,0.6373785080694304,0,0.027667984189723382,1.2760178832627485,0.2261277125549622,1.131454334683864,1.131454334683864,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.131454334683864,,,,
2013-09-24,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,1.5891897983811654,1.5891897983811654,False,0.004252192049679662,0.0038461538461538325,0.0,0.0,0.004252192049679662,1.3681635943777284,25,0,False,0,0,1.5891897983811654,,,,,,0.5890449187713933,,,,,0.7051245782081391,0,0.0038461538461538325,1.2809256443522206,0.22618989134972012,1.1055699329167161,1.1055699329167161,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.1055699329167161,,,,
2013-09-25,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,1.7513535936941595,1.7513535936941595,False,-0.00508168283072893,-0.0045977011494252595,0.0,0.0,-0.00508168283072893,1.3612110209305506,25,0,False,0,0,1.7513535936941595,,,,,,0.6285026539169618,,,,,0.7441154248128841,0,-0.0045977011494252595,1.275036331044854,0.22638551419809833,1.105266015683549,1.105266015683549,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.105266015683549,,,,
2013-09-26,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,1.6888172211235433,1.6888172211235433,False,-0.015302230116300691,-0.01385681293302543,0.0,0.0,-0.015302230116300691,1.3403814566514267,25,0,False,0,0,1.6888172211235433,,,,,,0.6327064624663954,,,,,0.7629763477180953,0,-0.01385681293302543,1.2573683911227544,0.22784054009567756,1.1043109400596978,1.1043109400596978,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.1043109400596978,,,,
2013-09-27,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,1.8519648435782723,1.8519648435782723,False,0.02312723118053786,0.021077283372365363,0.0,0.0,0.02312723118053786,1.3713807684695105,25,0,False,0,0,1.8519648435782723,,,,,,0.6728831713376239,,,,,0.7750979345141225,0,0.021077283372365363,1.2838703010059038,0.2306752428470477,1.0972586348988507,1.0972586348988507,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.0972586348988507,,,,
2013-09-30,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,2.3564689689104528,2.3564689689104528,False,0.031485810320407266,0.02905198776758411,0.0,0.0,0.031485810320407266,1.414559803222596,25,0,False,0,0,2.3564689689104528,,,,,,0.7118421565556364,,,,,0.7186610061226224,0,0.02905198776758411,1.3211692852858918,0.23302508783070172,1.0837747341866497,1.0837747341866497,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.0837747341866497,,,,
