date,code,score,r2,slope,daily_ret_std,vol_adjusted_slope,score_gt_5,r2_pass,current_hard_cap_eligible
2012-01-16,159915.SZ,-0.8584988204826426,0.6678689501397743,-0.007759711214769342,0.025759328388712213,-0.30123887927798854,False,True,False
2012-01-17,159915.SZ,-0.8602667949109178,0.6844429074076067,-0.007809604573104567,0.027672502132142788,-0.2822153391049297,False,True,False
2012-01-18,159915.SZ,-0.8921903591983347,0.7145861020409918,-0.008838842032573879,0.02979324319830984,-0.2966727044028326,False,True,False
2012-01-19,159915.SZ,-0.9033920575977548,0.7454715693136311,-0.009274183816105404,0.02997124346441464,-0.30943607084960617,False,True,False
2012-01-20,159915.SZ,-0.8993766716153709,0.7489564540030327,-0.009112583951222475,0.030443043908106166,-0.2993322211382429,False,True,False
2012-01-30,159915.SZ,-0.8851734701640415,0.7245400439168881,-0.00858862192723502,0.03059959084404329,-0.2806776721626308,False,True,False
2012-01-31,159915.SZ,-0.8687226501977082,0.7010711378105987,-0.008057313570525207,0.02927717770107654,-0.2752080016998679,False,True,False
2012-02-01,159915.SZ,-0.8438899586790627,0.6612550547718722,-0.007369817965565219,0.028940257851718134,-0.2546562647550041,False,True,False
2012-02-02,159915.SZ,-0.7923045938982923,0.5503069091593938,-0.006236835977361302,0.029560487481938957,-0.21098555905655889,False,True,False
2012-02-03,159915.SZ,-0.706815667345573,0.38704807022787213,-0.004868864071792431,0.029796517947375704,-0.1634037937047356,False,True,False
2012-02-06,159915.SZ,-0.5772621486553345,0.21499952071186346,-0.0034166786858171126,0.029913118166262975,-0.11422007785435616,False,True,False
2012-02-07,159915.SZ,-0.465917035380381,0.13192964214191538,-0.002488905109656881,0.03007315395179552,-0.08276169216060161,False,False,False
2012-02-08,159915.SZ,-0.25157970521092154,0.03025901017083421,-0.0011499625689694079,0.030849489695946718,-0.037276550772912795,False,False,False
2012-02-09,159915.SZ,0.027250070630603584,0.0002677314143320064,0.00010668808546966553,0.03021195666059388,0.003531319956142435,False,False,False
2012-02-10,159915.SZ,0.345998218865732,0.03355377969677498,0.0011791107458020444,0.030102237439417163,0.03917020281881327,False,False,False
2012-02-13,159915.SZ,0.873574913470075,0.13780219422630435,0.0024914616043316302,0.030490595928551342,0.08171246013590144,False,False,False
2012-02-14,159915.SZ,1.41258546571986,0.26143675587299176,0.003494837221462833,0.03034985375917097,0.11515169889102943,False,True,True
2012-02-15,159915.SZ,2.1157913294922768,0.3976600702271651,0.00450985380292626,0.02992246188642118,0.1507180064275671,False,True,True
2012-02-16,159915.SZ,2.7119970065812633,0.5114220377919225,0.005204642890900569,0.02799415384493707,0.1859189214908835,False,True,True
2012-02-17,159915.SZ,3.1539752224573654,0.609935134685702,0.005651054605924921,0.028021648942460477,0.20166745424328064,False,True,True
2012-02-20,159915.SZ,3.6177050589825352,0.7126657966071471,0.006071023179354175,0.027074434365834545,0.2242345342222643,False,True,True
2012-02-21,159915.SZ,4.355269728314863,0.8199492879727535,0.0066590518732715445,0.026541692849125234,0.25089024694560935,False,True,True
2012-02-22,159915.SZ,5.635006590101862,0.8888358876205006,0.007509363734193707,0.027234706430815304,0.2757277282672331,True,True,False
2012-02-23,159915.SZ,6.396071146833405,0.9291866069695426,0.007940273544108572,0.026979628053720905,0.29430626427829815,True,True,False
2012-02-24,159915.SZ,6.755062812111386,0.9440842508184378,0.00812835673078866,0.023660147165505054,0.3435463302036968,True,True,False
2012-02-27,159915.SZ,6.6120665309514255,0.9489212940734857,0.008054502736777117,0.020898314753835245,0.3854139834552429,True,True,False
2012-02-28,159915.SZ,5.706379324542245,0.9250591536029796,0.00755182226743033,0.019649029461149495,0.38433563766403644,True,True,False
2012-02-29,159915.SZ,4.303147297876994,0.8417770450298672,0.006620239976583532,0.014749152634430055,0.44885561500864857,False,True,True
2012-03-01,159915.SZ,3.384736401896233,0.7783700585944899,0.005865593295335724,0.014586508349601205,0.40212456296959437,False,True,True
2012-03-02,159915.SZ,2.9916468225564197,0.7654695608433644,0.005492872552507535,0.014628884858835145,0.3754812896206578,False,True,True
2012-03-05,159915.SZ,2.6338976553998266,0.7529728823018874,0.005120261136929956,0.014619250826158062,0.3502410074097867,False,True,True
2012-03-06,159915.SZ,2.110184587326495,0.700407610188257,0.004502706655825135,0.01479906923882364,0.30425607064617327,False,True,True
2012-03-07,159915.SZ,1.635292655615943,0.6252102955629871,0.0038452152403808592,0.014925776512896996,0.25762245850715393,False,True,True
2012-03-08,159915.SZ,1.4812477955309338,0.6206574229146123,0.003606196734134761,0.014696408580321738,0.24537945542446352,False,True,True
2012-03-09,159915.SZ,1.5153963288314838,0.6427051957214627,0.0036604380045747024,0.014709861041426549,0.24884245978028058,False,True,True
2012-03-12,159915.SZ,1.6032106054334752,0.6670606781045159,0.0037966092518772238,0.014672710740636134,0.2587530906175706,False,True,True
2012-03-13,159915.SZ,1.7357534054733632,0.6912896276817622,0.003993678040158493,0.013600913504957098,0.2936330738889653,False,True,True
2012-03-14,159915.SZ,1.3057649919913943,0.558472754246423,0.0033151289885503016,0.01626242173114856,0.20385211030412534,False,True,True
2012-03-15,159915.SZ,0.8701101580370068,0.35839846799284136,0.0024841164173518447,0.016515164878146953,0.15041426686807435,False,True,True
2012-03-16,159915.SZ,0.7377802422820936,0.31854872782352683,0.0021928911744958754,0.017161907217167913,0.12777665947886124,False,True,True
2012-03-19,159915.SZ,0.7477988299179972,0.3382308354683481,0.002215703114092019,0.01687023490318271,0.13133801199614645,False,True,True
2012-03-20,159915.SZ,0.5207736716369149,0.21771009213725068,0.001663568253422203,0.018111010463183017,0.09185397230066147,False,True,True
2012-03-21,159915.SZ,0.29982267347141556,0.09329528183585634,0.001040586706910682,0.01801844472471735,0.057751194556943386,False,False,False
2012-03-22,159915.SZ,0.14471327899455977,0.027357252884549044,0.0005363261678157956,0.017983185155835725,0.029823758314680555,False,False,False
2012-03-23,159915.SZ,-0.04074365942259495,0.0024995637093296885,-0.0001650672220030992,0.018265568692585794,-0.009037069952828892,False,False,False
2012-03-26,159915.SZ,-0.17273032374193042,0.04938275551284743,-0.0007524783623891392,0.018251568337495677,-0.041228148095265975,False,False,False
2012-03-27,159915.SZ,-0.2700331542583807,0.12730372040485627,-0.0012490323915213344,0.01781216111629474,-0.07012245080012819,False,False,False
2012-03-28,159915.SZ,-0.4686566720566747,0.27046438402275896,-0.002509313087476755,0.019118938573618665,-0.1312475103057886,False,True,False
2012-03-29,159915.SZ,-0.6263777883968872,0.39769996096060223,-0.003906786196411027,0.0193990225958029,-0.20139087818044427,False,True,False
2012-03-30,159915.SZ,-0.725227266902335,0.5105239802538003,-0.005126233921001779,0.0193086758675132,-0.265488630922986,False,True,False
2012-04-05,159915.SZ,-0.7599098674360196,0.5907503990072303,-0.005661670134096669,0.02021867936947583,-0.280021757634878,False,True,False
2012-04-06,159915.SZ,-0.7793841518841238,0.6534350284561702,-0.005997350530883804,0.02004824740675296,-0.2991458759065236,False,True,False
2012-04-09,159915.SZ,-0.8042615145204745,0.7221975908004128,-0.006472126065172958,0.020040448083623406,-0.3229531614346403,False,True,False
2012-04-10,159915.SZ,-0.8060013211623647,0.748191389159639,-0.006507555278005078,0.020165375117069787,-0.3227093589990547,False,True,False
2012-04-11,159915.SZ,-0.7986176212309173,0.7510386130771805,-0.006359324588191143,0.019596633465736445,-0.32451107478792446,False,True,False
2012-04-12,159915.SZ,-0.7615642295307554,0.6655979544501232,-0.005689108377507095,0.02028992384361475,-0.28039081966773677,False,True,False
2012-04-13,159915.SZ,-0.7087193567658095,0.5520216246945471,-0.0048947145508549715,0.020243222285797467,-0.24179522813860896,False,True,False
2012-04-16,159915.SZ,-0.6485114823876923,0.45085323312560954,-0.00414911998050121,0.020244089992494982,-0.20495463031627495,False,True,False
2012-04-17,159915.SZ,-0.5949096128015042,0.3873071896010647,-0.0035858930893185397,0.01980240121395827,-0.18108375093374657,False,True,False
2012-04-18,159915.SZ,-0.47629834216093714,0.23038722967577108,-0.0025667980637869765,0.020147885035252427,-0.1273978911084658,False,True,False
2012-04-19,159915.SZ,-0.33667528412052306,0.10806212128787374,-0.0016289311156847661,0.02001952651279001,-0.08136711498366757,False,False,False
2012-04-20,159915.SZ,-0.1772389673217848,0.02813025280647108,-0.0007741646100551571,0.01989650368281904,-0.038909580416566406,False,False,False
2012-04-23,159915.SZ,-0.24127757503944192,0.054559027961081474,-0.0010957114285305067,0.02108555040381141,-0.05196503802587229,False,False,False
2012-04-24,159915.SZ,-0.2979610858788233,0.08716089416002293,-0.0014038350923477804,0.021019203512224978,-0.06678821543029906,False,False,False
2012-04-25,159915.SZ,-0.3292579556024102,0.11367782590285813,-0.0015848041686635905,0.020134729739851094,-0.07870997967888844,False,False,False
2012-04-26,159915.SZ,-0.3644595268928843,0.148025916624277,-0.0017987281879018571,0.019659816637518996,-0.09149262279838083,False,False,False
2012-04-27,159915.SZ,-0.36930018555048605,0.16372260945248585,-0.0018290684901201167,0.019165161754144917,-0.09543715380980479,False,False,False
2012-05-02,159915.SZ,-0.3330088492585551,0.14164984623440946,-0.0016070575413044826,0.019464193555446197,-0.08256481506549848,False,False,False
2012-05-03,159915.SZ,-0.27947103396147277,0.10412638586564449,-0.0013006732605560965,0.019533396210855928,-0.06658715394475187,False,False,False
2012-05-04,159915.SZ,-0.15814806992844455,0.029543449401395083,-0.0006831394255000929,0.01993549758647701,-0.03426748805926429,False,False,False
2012-05-07,159915.SZ,0.06106409673046498,0.0029403848121711817,0.0002352074183678098,0.020574467787461047,0.01143200498781092,False,False,False
2012-05-08,159915.SZ,0.2518939956063124,0.03868130396661518,0.000891498416854322,0.02058366404269991,0.043310968105821565,False,False,False
2012-05-09,159915.SZ,0.33139756155710853,0.06389690979959373,0.0011358301138689009,0.01811081603121491,0.06271556797392454,False,False,False
2012-05-10,159915.SZ,0.461793547074447,0.109588524687245,0.0015066037249395312,0.017651579151154034,0.08535234791392766,False,False,False
2012-05-11,159915.SZ,0.491946040576436,0.1279530138335535,0.0015876243464050855,0.01789383629400238,0.0887246491093261,False,False,False
2012-05-14,159915.SZ,0.5230430068669352,0.14901145135249827,0.0016694853641759265,0.017214144138624765,0.09698334989713299,False,False,False
2012-05-15,159915.SZ,0.5616988887315271,0.17606392481996058,0.0017689454759335726,0.01721385849449667,0.10276286844690342,False,False,False
2012-05-16,159915.SZ,0.4943691759341089,0.15503440723616524,0.001594064134513066,0.017085951806064703,0.09329677109046092,False,False,False
2012-05-17,159915.SZ,0.4947965191879995,0.16734292373341864,0.0015951987698913448,0.01698452167859516,0.093920735601386,False,False,False
2012-05-18,159915.SZ,0.4234435061035924,0.14047039461193023,0.0014011069060851278,0.017156838394832105,0.08166463271619799,False,False,False
2012-05-21,159915.SZ,0.33268292473982375,0.10040359719064595,0.0011396593134538836,0.01650797738049328,0.06903688363424625,False,False,False
2012-05-22,159915.SZ,0.3528954344926656,0.1214224946079705,0.0011993931032276068,0.01687981470803442,0.07105487376331934,False,False,False
2012-05-23,159915.SZ,0.3159822214083139,0.11199850379660659,0.0010896163620782535,0.016916521630458026,0.06441137166853558,False,False,False
2012-05-24,159915.SZ,0.2719242755342892,0.09744509453563666,0.0009544878227506981,0.01672341240784425,0.057074943765842184,False,False,False
2012-05-25,159915.SZ,0.15512193240604377,0.03860194248633142,0.0005722456650176375,0.01614925453014761,0.03543480375204706,False,False,False
2012-05-28,159915.SZ,0.08654226907194262,0.014861085124253437,0.0003293667612834526,0.016257787226085115,0.020259015369262175,False,False,False
2012-05-29,159915.SZ,0.09554020405181785,0.02036162943975195,0.0003620935660769109,0.01667744872460833,0.021711568241407662,False,False,False
2012-05-30,159915.SZ,0.12573578502246474,0.03622911341052504,0.0004699875119139396,0.011644339460715239,0.040361886863531135,False,False,False
2012-05-31,159915.SZ,0.2052775712233521,0.08192881142233976,0.0007409122618221392,0.011660352392132074,0.06354115526749228,False,False,False
2012-06-01,159915.SZ,0.27178523857542847,0.13151004561225832,0.0009540540201004964,0.011690894405414317,0.08160658945466588,False,False,False
2012-06-04,159915.SZ,0.215219886280692,0.10044648285112412,0.0007735120507181539,0.01259184492251912,0.06142960427783011,False,False,False
2012-06-05,159915.SZ,0.16497467205734617,0.06960139149896327,0.0006059497859445354,0.01252780592062838,0.048368388669461575,False,False,False
2012-06-06,159915.SZ,0.12774601102149652,0.047341018859793915,0.000477067302332213,0.012274189841759897,0.03886751862914075,False,False,False
2012-06-07,159915.SZ,0.08639261896386619,0.023919841777904738,0.00032882017368026837,0.012259125864627836,0.026822481252846715,False,False,False
2012-06-08,159915.SZ,0.0876539082175265,0.02653234499612178,0.00033342459827277076,0.011468493859116998,0.02907309384899844,False,False,False
2012-06-11,159915.SZ,0.2501916698281619,0.13778089726136478,0.0008860987119920532,0.012123902801480572,0.07308691982286783,False,False,False
2012-06-12,159915.SZ,0.3728652471309355,0.24448444486958998,0.001257539591772169,0.012123333736703748,0.103728860318753,False,True,True
2012-06-13,159915.SZ,0.5690766598442467,0.3668902975260967,0.0017876481412857732,0.012084584405153604,0.14792797843535363,False,True,True
2012-06-14,159915.SZ,0.6750899809372317,0.45089308557391616,0.0020470908087170266,0.012105717651044484,0.1691011526722997,False,True,True
2012-06-15,159915.SZ,0.7659579988737617,0.5187242661186077,0.0022567195186577503,0.011744256303802941,0.1921551659194457,False,True,True
2012-06-18,159915.SZ,0.9548454842162746,0.5944021287489204,0.0026599648972511682,0.012082956128378794,0.22014189814062193,False,True,True
2012-06-19,159915.SZ,1.0190762044637416,0.6388944396819569,0.002788254294783572,0.012282208758470988,0.22701570618236924,False,True,True
2012-06-20,159915.SZ,1.063700368019409,0.6724620603329137,0.002875002645031042,0.011873076560837833,0.2421447070015495,False,True,True
2012-06-21,159915.SZ,0.9584124412367061,0.6326725708604017,0.002667199071711755,0.012179284590999491,0.2189947243438928,False,True,True
2012-06-25,159915.SZ,0.6981320914822884,0.42977789852444037,0.002101305068475716,0.012582518923644329,0.16700193985220774,False,True,True
2012-06-26,159915.SZ,0.4104580468182688,0.18151677118252596,0.0013647401092670847,0.012792339265394885,0.1066841709677684,False,False,False
2012-06-27,159915.SZ,0.2267543319241372,0.06681277338321989,0.0008109997111176297,0.012327058561881404,0.06579020510419736,False,False,False
2012-06-28,159915.SZ,0.023446438739795683,0.0008038308158643259,9.196743364771327e-05,0.012501158370566038,0.007356712947837737,False,False,False
2012-06-29,159915.SZ,-0.026992540817134758,0.0012248946170235753,-0.00010858543911141599,0.013430981208767644,-0.008084698907964536,False,False,False
2012-07-02,159915.SZ,0.02181237309096762,0.0007701502309881425,8.562653553001917e-05,0.013654630389450355,0.006270879041601501,False,False,False
2012-07-03,159915.SZ,0.06504867416834448,0.0067318912798004504,0.0002500813554026696,0.013618141335348638,0.018363839032389313,False,False,False
2012-07-04,159915.SZ,0.0706952962676084,0.008453246873449505,0.00027106447236060186,0.01334310939855268,0.020314940413364527,False,False,False
2012-07-05,159915.SZ,-0.014943995244114827,0.000423801331138729,-5.974913415156132e-05,0.013847100222983825,-0.004314920321901617,False,False,False
