scenario,switch_buffer,position,start,end,trading_days,calendar_days
min_hold_10,1.0,159941.SZ,2020-08-20,2020-09-02,10,14
min_hold_10,1.0,513030.SH,2020-09-03,2020-09-16,10,14
min_hold_10,1.0,159985.SZ,2020-09-17,2020-10-14,14,28
min_hold_10,1.0,159915.SZ,2020-10-15,2020-10-28,10,14
min_hold_10,1.0,159985.SZ,2020-10-29,2020-11-11,10,14
min_hold_10,1.0,513520.SH,2020-11-12,2020-12-14,23,33
min_hold_10,1.0,159915.SZ,2020-12-15,2020-12-28,10,14
min_hold_10,1.0,159985.SZ,2020-12-29,2021-01-12,10,15
min_hold_10,1.0,513520.SH,2021-01-13,2021-01-26,10,14
min_hold_10,1.0,159915.SZ,2021-01-27,2021-02-09,10,14
min_hold_10,1.0,159941.SZ,2021-02-10,2021-03-02,10,21
min_hold_10,1.0,CASH,2021-03-03,2021-03-09,5,7
min_hold_10,1.0,513030.SH,2021-03-10,2021-04-06,19,28
min_hold_10,1.0,159941.SZ,2021-04-07,2021-04-22,12,16
min_hold_10,1.0,159915.SZ,2021-04-23,2021-05-11,10,19
min_hold_10,1.0,159985.SZ,2021-05-12,2021-05-25,10,14
min_hold_10,1.0,159915.SZ,2021-05-26,2021-06-15,14,21
min_hold_10,1.0,159941.SZ,2021-06-16,2021-07-14,21,29
min_hold_10,1.0,159915.SZ,2021-07-15,2021-07-28,10,14
min_hold_10,1.0,159941.SZ,2021-07-29,2021-08-12,11,15
min_hold_10,1.0,513030.SH,2021-08-13,2021-08-26,10,14
min_hold_10,1.0,159941.SZ,2021-08-27,2021-09-09,10,14
min_hold_10,1.0,513520.SH,2021-09-10,2021-09-29,12,20
min_hold_10,1.0,CASH,2021-09-30,2021-10-18,8,19
min_hold_10,1.0,159915.SZ,2021-10-19,2021-11-01,10,14
min_hold_10,1.0,159941.SZ,2021-11-02,2021-11-23,16,22
min_hold_10,1.0,159915.SZ,2021-11-24,2021-12-07,10,14
min_hold_10,1.0,159985.SZ,2021-12-08,2022-01-07,22,31
min_hold_10,1.0,513030.SH,2022-01-10,2022-01-21,10,12
min_hold_10,1.0,518880.SH,2022-01-24,2022-02-11,10,19
min_hold_10,1.0,CASH,2022-02-14,2022-02-14,1,1
min_hold_10,1.0,518880.SH,2022-02-15,2022-03-01,11,15
min_hold_10,1.0,159985.SZ,2022-03-02,2022-03-28,19,27
min_hold_10,1.0,159941.SZ,2022-03-29,2022-04-13,10,16
min_hold_10,1.0,CASH,2022-04-14,2022-04-14,1,1
min_hold_10,1.0,518880.SH,2022-04-15,2022-04-29,11,15
min_hold_10,1.0,159985.SZ,2022-05-05,2022-05-18,10,14
min_hold_10,1.0,CASH,2022-05-19,2022-05-19,1,1
min_hold_10,1.0,159985.SZ,2022-05-20,2022-06-02,10,14
min_hold_10,1.0,513030.SH,2022-06-06,2022-06-17,10,12
min_hold_10,1.0,159915.SZ,2022-06-20,2022-07-14,19,25
min_hold_10,1.0,159941.SZ,2022-07-15,2022-08-23,28,40
min_hold_10,1.0,159985.SZ,2022-08-24,2022-10-18,34,56
min_hold_10,1.0,518880.SH,2022-10-19,2022-11-01,10,14
min_hold_10,1.0,513520.SH,2022-11-02,2022-11-23,16,22
min_hold_10,1.0,513030.SH,2022-11-24,2022-12-07,10,14
min_hold_10,1.0,159985.SZ,2022-12-08,2023-01-09,22,33
min_hold_10,1.0,159915.SZ,2023-01-10,2023-02-06,15,28
min_hold_10,1.0,159941.SZ,2023-02-07,2023-02-23,13,17
min_hold_10,1.0,513030.SH,2023-02-24,2023-03-09,10,14
min_hold_10,1.0,513520.SH,2023-03-10,2023-03-23,10,14
min_hold_10,1.0,518880.SH,2023-03-24,2023-04-07,10,15
min_hold_10,1.0,159941.SZ,2023-04-10,2023-04-21,10,12
min_hold_10,1.0,513030.SH,2023-04-24,2023-05-10,10,17
min_hold_10,1.0,513520.SH,2023-05-11,2023-05-26,12,16
min_hold_10,1.0,159941.SZ,2023-05-29,2023-06-20,17,23
min_hold_10,1.0,159985.SZ,2023-06-21,2023-07-06,10,16
min_hold_10,1.0,159941.SZ,2023-07-07,2023-07-20,10,14
min_hold_10,1.0,159985.SZ,2023-07-21,2023-09-11,37,53
min_hold_10,1.0,159941.SZ,2023-09-12,2023-09-25,10,14
min_hold_10,1.0,518880.SH,2023-09-26,2023-10-17,10,22
min_hold_10,1.0,CASH,2023-10-18,2023-10-26,7,9
min_hold_10,1.0,518880.SH,2023-10-27,2023-11-09,10,14
min_hold_10,1.0,159985.SZ,2023-11-10,2023-11-23,10,14
min_hold_10,1.0,513030.SH,2023-11-24,2023-12-19,18,26
min_hold_10,1.0,513520.SH,2023-12-20,2024-01-19,22,31
min_hold_10,1.0,159941.SZ,2024-01-22,2024-02-23,19,33
min_hold_10,1.0,159915.SZ,2024-02-26,2024-03-18,16,22
min_hold_10,1.0,159985.SZ,2024-03-19,2024-04-01,10,14
min_hold_10,1.0,518880.SH,2024-04-02,2024-04-26,17,25
min_hold_10,1.0,159985.SZ,2024-04-29,2024-05-22,15,24
min_hold_10,1.0,159941.SZ,2024-05-23,2024-07-03,29,42
min_hold_10,1.0,513520.SH,2024-07-04,2024-07-22,13,19
min_hold_10,1.0,518880.SH,2024-07-23,2024-08-05,10,14
min_hold_10,1.0,CASH,2024-08-06,2024-08-20,11,15
min_hold_10,1.0,518880.SH,2024-08-21,2024-09-03,10,14
min_hold_10,1.0,513030.SH,2024-09-04,2024-09-19,10,16
min_hold_10,1.0,159985.SZ,2024-09-20,2024-10-10,10,21
min_hold_10,1.0,518880.SH,2024-10-11,2024-11-07,20,28
min_hold_10,1.0,159915.SZ,2024-11-08,2024-11-21,10,14
min_hold_10,1.0,159941.SZ,2024-11-22,2024-12-05,10,14
min_hold_10,1.0,513520.SH,2024-12-06,2024-12-19,10,14
min_hold_10,1.0,159941.SZ,2024-12-20,2025-01-07,12,19
min_hold_10,1.0,513520.SH,2025-01-08,2025-01-21,10,14
min_hold_10,1.0,159985.SZ,2025-01-22,2025-02-12,10,22
min_hold_10,1.0,518880.SH,2025-02-13,2025-02-26,10,14
min_hold_10,1.0,159915.SZ,2025-02-27,2025-03-12,10,14
min_hold_10,1.0,513030.SH,2025-03-13,2025-03-27,11,15
min_hold_10,1.0,518880.SH,2025-03-28,2025-04-21,16,25
min_hold_10,1.0,CASH,2025-04-22,2025-04-22,1,1
min_hold_10,1.0,518880.SH,2025-04-23,2025-05-09,10,17
min_hold_10,1.0,159941.SZ,2025-05-12,2025-06-10,21,30
min_hold_10,1.0,159985.SZ,2025-06-11,2025-06-24,10,14
min_hold_10,1.0,159915.SZ,2025-06-25,2025-08-21,42,58
min_hold_10,1.0,513520.SH,2025-08-22,2025-09-04,10,14
min_hold_10,1.0,518880.SH,2025-09-05,2025-09-19,11,15
min_hold_10,1.0,159915.SZ,2025-09-22,2025-10-13,10,22
min_hold_10,1.0,518880.SH,2025-10-14,2025-10-28,11,15
min_hold_10,1.0,159941.SZ,2025-10-29,2025-11-11,10,14
min_hold_10,1.0,513520.SH,2025-11-12,2025-11-25,10,14
min_hold_10,1.0,159985.SZ,2025-11-26,2025-12-09,10,14
min_hold_10,1.0,518880.SH,2025-12-10,2025-12-31,16,22
min_hold_10,1.0,159915.SZ,2026-01-05,2026-01-19,11,15
min_hold_10,1.0,518880.SH,2026-01-20,2026-02-02,10,14
min_hold_10,1.0,513520.SH,2026-02-03,2026-02-24,10,22
min_hold_10,1.0,513030.SH,2026-02-25,2026-03-10,10,14
min_hold_10,1.0,159985.SZ,2026-03-11,2026-03-26,12,16
min_hold_10,1.0,CASH,2026-03-27,2026-04-13,11,18
min_hold_10,1.0,159941.SZ,2026-04-14,2026-04-29,12,16
min_hold_10,1.0,159915.SZ,2026-04-30,2026-05-08,4,9
