,soymeal_etf,M0_main,near_major,far_major
2020-02-20,0.0,0.0015037593984963404,0.0015037593984963404,0.00036350418029806875
2020-02-21,0.0,-0.0011261261261261701,-0.0011261261261261701,-0.0014534883720930258
2020-02-24,-0.014721345951629772,-0.015783540022547893,-0.015783540022547893,-0.013828238719068464
2020-02-25,0.005336179295624133,0.0064910271095837135,0.0064910271095837135,0.007011070110701123
2020-02-26,0.0010615711252655036,0.0007587253414265138,0.0007587253414265138,-0.002565042139977991
2020-02-27,0.0021208907741250282,0.0030326004548901775,0.0030326004548901775,0.0011021307861867058
2020-02-28,-0.012698412698412542,-0.0113378684807256,-0.0113378684807256,-0.013944954128440323
2020-03-02,0.040728831725616255,0.03937308868501521,0.03937308868501521,0.036844064011909206
2020-03-03,-0.003089598352214229,0.004045605001838926,0.004045605001838926,0.001435750179468842
2020-03-04,0.0,-0.00439560439560438,-0.00439560439560438,-0.0028673835125447855
2020-03-05,0.0010330578512396382,0.002207505518763808,0.002207505518763808,0.0021567217828899476
2020-03-06,-0.00515995872033026,-0.0025697503671071598,-0.0025697503671071598,-0.0053802008608321295
2020-03-09,-0.016597510373444035,-0.01766654398233347,-0.01766654398233347,-0.01622791200865492
2020-03-10,0.009493670886076,0.008992131884600907,0.008992131884600907,0.009897360703812419
2020-03-11,-0.007314524555903867,-0.004455997029335301,-0.004455997029335301,-0.007985480943738632
2020-03-12,-0.004210526315789442,0.014919806042521522,-0.0041029466616934185,-0.004390779363336983
2020-03-13,0.01374207188160681,0.013597941933112923,0.02584269662921357,0.013597941933112923
2020-03-16,0.0,-0.0032632342277012505,0.0029207740051113706,-0.0032632342277012505
2020-03-17,0.0010427528675704956,0.0076391415060022005,0.010192937750272968,0.0076391415060022005
2020-03-18,-0.002083333333333326,-0.006137184115523442,0.00108108108108107,-0.006137184115523442
2020-03-19,-0.009394572025052228,-0.007628042135851776,-0.010079193664506825,-0.007628042135851776
2020-03-20,0.02950474183350904,0.03111273792093705,0.0294545454545454,0.03111273792093705
2020-03-23,0.05322415557830085,0.03478878239261629,0.03956199222889434,0.03478878239261629
2020-03-24,-0.013605442176870763,0.0017152658662091813,-0.00849473326537542,0.0017152658662091813
2020-03-25,0.016748768472906628,0.015410958904109595,0.01713502398903355,0.015410958904109595
2020-03-26,-0.026162790697674576,-0.02462057335581791,-0.024595687331536387,-0.02462057335581791
2020-03-27,0.011940298507462588,0.012448132780082943,0.01796200345423138,0.012448132780082943
2020-03-30,0.008849557522123908,0.007513661202185773,0.010179843909060127,0.007513661202185773
2020-03-31,-0.0029239766081872176,-0.003389830508474523,-0.006718172657037336,-0.003389830508474523
2020-04-01,-0.029325513196480912,-0.026530612244897944,-0.03009807237064588,-0.026530612244897944
2020-04-02,-0.004028197381671705,-0.004891684136967167,-0.011854951185495066,-0.004891684136967167
2020-04-03,-0.013144590495449915,-0.015098314606741603,-0.02117148906139732,-0.015098314606741603
2020-04-07,0.0030737704918033515,0.0007130124777183777,0.002883922134102379,0.0007130124777183777
2020-04-08,0.0020429009193054792,0.004987531172069737,0.003953989935298274,0.004987531172069737
2020-04-09,0.0010193679918450993,0.00035448422545192315,0.001790189760114469,0.00035448422545192315
2020-04-10,0.0010183299389001643,0.0014174344436570507,0.0007147962830593713,0.0014174344436570507
2020-04-13,-0.007121057985757906,-0.007784854918612916,-0.008928571428571397,-0.007784854918612916
2020-04-14,0.0,0.0014265335235377208,-0.005765765765765818,0.0014265335235377208
2020-04-15,0.0010245901639345245,0.0010683760683760646,0.002174700978615496,0.0010683760683760646
2020-04-16,-0.015353121801433,-0.018143009605122717,-0.018806509945750505,-0.018143009605122717
2020-04-17,-0.0010395010395010118,0.003985507246376807,0.002948765204570547,0.003985507246376807
2020-04-20,-0.010405827263267442,-0.012991699747383567,-0.015435501653803696,-0.012991699747383567
2020-04-21,-0.001051524710830698,-0.001462522851919612,-0.0026129152668906697,-0.001462522851919612
2020-04-22,0.010526315789473717,0.011351153423654337,0.007859281437125665,0.011351153423654337
2020-04-23,0.0031250000000000444,0.004706734250543132,0.008169327887114664,0.004706734250543132
2020-04-24,-0.004153686396677014,-0.00540540540540535,0.004051565377532151,-0.00540540540540535
2020-04-27,0.006256517205422307,0.007608695652173925,0.003668378576669129,0.007608695652173925
2020-04-28,-0.014507772020725396,-0.01833872707659112,-0.016447368421052655,-0.01833872707659112
2020-04-29,-0.004206098843322792,-0.004029304029304015,-0.0033444816053511683,-0.004029304029304015
2020-04-30,0.002111932418162654,0.0036778227289444576,-0.006711409395973145,0.0036778227289444576
2020-05-06,0.008429926238145313,0.010626603151337566,0.011261261261261257,0.010626603151337566
2020-05-07,-0.0010449320794148065,-0.00398839738941259,-0.0014847809948033142,-0.00398839738941259
2020-05-08,0.0,0.0010921004732435957,0.0,0.0010921004732435957
2020-05-11,-0.006276150627615107,-0.00545454545454549,-0.0074349442379182396,-0.00545454545454549
2020-05-12,0.0,0.001096892138939598,-0.015355805243445708,0.001096892138939598
2020-05-13,-0.004210526315789442,-0.0040175310445580426,-0.022061620387980208,-0.0040175310445580426
2020-05-14,-0.011627906976744096,-0.011001100110010986,-0.009723842862699339,-0.011001100110010986
2020-05-15,0.002139037433155133,0.0018539117538005634,0.01728201099764326,0.0018539117538005634
2020-05-18,0.016008537886872842,0.01702442635085122,-0.014285714285714235,0.01702442635085122
2020-05-19,-0.0021008403361344463,-0.00363901018922852,-0.004308656482569506,-0.00363901018922852
2020-05-20,0.006315789473684275,0.00693937180423676,,0.00693937180423676
2020-05-21,-0.006276150627615107,-0.005440696409140355,,-0.005440696409140355
2020-05-22,0.008421052631578885,0.004376367614879584,,0.004376367614879584
2020-05-25,0.009394572025052117,0.012345679012345734,,0.012345679012345734
2020-05-26,0.0020682523267838704,0.000358680057388705,,0.000358680057388705
2020-05-27,0.011351909184726505,0.010397992111867982,,0.010397992111867982
2020-05-28,-0.011224489795918391,-0.008871540099361197,,-0.008871540099361197
2020-05-29,0.0041279669762641635,0.003938417472252098,,0.003938417472252098
2020-06-01,-0.005138746145940343,-0.005349500713266786,,
2020-06-02,-0.0020661157024793875,-0.0007171029042667421,-0.0007171029042667421,-0.002808988764044895
2020-06-03,0.007246376811594235,0.005023322569070787,0.005023322569070787,0.004225352112676051
2020-06-04,0.012332990750256956,0.011424491253123836,0.011424491253123836,0.01192145862552585
2020-06-05,0.0020304568527917954,0.0031768443346276154,0.0031768443346276154,0.008662508662508728
2020-06-08,-0.011144883485309065,-0.011611541168191408,-0.011611541168191408,-0.00893163861216073
2020-06-09,0.0030737704918033515,0.0021359914560341586,0.0021359914560341586,0.0010398613518196598
2020-06-10,0.0,0.001065719360568318,0.001065719360568318,-0.0006925207756233176
2020-06-11,-0.007150153217568955,-0.006032647267565694,-0.006032647267565694,-0.00485100485100487
2020-06-12,0.012345679012345734,0.01106747590146373,0.01106747590146373,0.011490250696378768
2020-06-15,-0.009146341463414642,-0.010593220338983023,-0.010593220338983023,-0.009982788296041267
2020-06-16,0.00820512820512831,0.01177730192719495,0.01177730192719495,0.01008344923504878
2020-06-17,-0.004069175991861629,-0.007054673721340388,-0.007054673721340388,-0.0068846815834767705
2020-06-18,0.0,0.00035523978685603197,0.00035523978685603197,-0.0010398613518197708
2020-06-19,-0.003064351378958108,-0.0017755681818182323,-0.0017755681818182323,-0.002775850104094424
2020-06-22,0.0051229508196721785,0.004268943436499528,0.004268943436499528,0.004523312456506501
2020-06-23,-0.003058103975535187,-0.00460503010981228,-0.00460503010981228,-0.005542085209560121
2020-06-24,0.0010224948875254825,0.002846975088967918,0.002846975088967918,0.0027864855451062986
2020-06-29,-0.005107252298263587,-0.004613200851667831,-0.004613200851667831,-0.005210142410559171
2020-06-30,0.002053388090349051,0.002852049910873511,0.002852049910873511,0.0020949720670391248
2020-07-01,0.026639344262295195,0.02452897262708853,0.02452897262708853,0.02195121951219514
2020-07-02,0.003992015968063978,0.005551700208188848,0.005551700208188848,0.0064780088646436695
2020-07-03,0.0,0.002760524499654915,0.002760524499654915,0.003387533875338855
2020-07-06,0.007952286282306265,0.007226428079834868,0.007226428079834868,0.007427413909520508
2020-07-07,-0.00591715976331364,-0.0058079945336522165,-0.0058079945336522165,-0.010388739946380676
2020-07-08,-0.003968253968253954,-0.0044673539518900185,-0.0044673539518900185,-0.004402302742973263
2020-07-09,0.0019920318725099584,0.002761477390403888,0.002761477390403888,0.0023809523809523725
2020-07-10,0.004970178926441138,0.004819277108433662,0.004819277108433662,0.00305395317271806
2020-07-13,-0.010880316518298572,-0.015073655361425131,-0.015073655361425131,-0.015223274695534528
2020-07-14,-0.0020000000000000018,-0.00313043478260866,-0.00313043478260866,-0.006183442116111326
2020-07-15,0.0010020040080160886,0.004187020237264472,0.004187020237264472,0.0010369858278602706
2020-07-16,0.00700700700700696,0.005906879777623386,0.005906879777623386,0.0034530386740332375
2020-07-17,0.003976143141153132,0.002072538860103723,0.002072538860103723,0.0030970406056434197
2020-07-20,0.005940594059405946,0.006549465701482182,0.006549465701482182,0.0037735849056603765
2020-07-21,0.0,-0.003082191780821919,-0.003082191780821919,-0.0013670539986329056
2020-07-22,0.003937007874015741,0.005839917554105067,0.005839917554105067,0.0037645448323067043
2020-07-23,0.008823529411764675,0.009904371584699367,0.009904371584699367,0.007841800204568594
2020-07-24,0.016520894071914594,0.014541765302671594,0.014541765302671594,0.01556156968876854
2020-07-27,0.004780114722753304,0.006666666666666599,0.006666666666666599,0.0006662225183211579
2020-07-28,-0.02854424357754526,-0.030132450331125882,-0.030132450331125882,-0.02563249001331558
2020-07-29,0.004897159647404559,-0.0006828269033799517,-0.0006828269033799517,0.005124701059104897
2020-07-30,-0.004873294346978696,-0.0075162282200205155,-0.0075162282200205155,-0.00611828687967364
2020-07-31,0.003917727717923647,0.005163511187607606,0.005163511187607606,0.0044459644322845104
2020-08-03,0.0019512195121951237,0.002397260273972579,0.002397260273972579,0.004426285325161761
2020-08-04,-0.0058422590068160085,-0.006832934745473196,-0.006832934745473196,-0.0077966101694915135
2020-08-05,-0.010773751224289807,-0.006535947712418277,-0.012383900928792602,-0.013324222753672732
2020-08-06,-0.005940594059405946,-0.005193905817174493,-0.009056078021595249,-0.005193905817174493
2020-08-07,-0.0009960159362550902,-0.00034806822137134485,-0.0014059753954305254,-0.00034806822137134485
2020-08-10,-0.0029910269192421346,-0.0034818941504177747,-0.007391763463569179,-0.0034818941504177747
2020-08-11,-0.0030000000000000027,-0.0038434661076170995,-0.0039007092198581894,-0.0038434661076170995
2020-08-12,-0.0020060180541624506,0.0007015082427217489,0.0007119971520113122,0.0007015082427217489
2020-08-13,0.011055276381909618,0.009814230634419996,0.008893632159373999,0.009814230634419996
2020-08-14,0.004970178926441138,0.004859423811176766,0.005289139633286366,0.004859423811176766
2020-08-17,0.0029673590504453173,0.004490500863557845,0.0024552788495264544,0.004490500863557845
2020-08-18,0.0019723865877712132,0.0027510316368637433,0.0006997900629810427,0.0027510316368637433
2020-08-19,-0.0019685039370078705,-0.005144032921810648,-0.005594405594405605,-0.005144032921810648
2020-08-20,0.0,0.0,0.001054852320675037,0.0
2020-08-21,-0.00591715976331364,-0.005515339538090358,-0.004214963119072657,-0.005515339538090358
2020-08-24,-0.0029761904761905766,0.00034662045060662727,0.0024691358024691024,0.00034662045060662727
2020-08-25,0.011940298507462588,0.011434511434511352,0.00950035186488396,0.011434511434511352
2020-08-26,0.008849557522123908,0.005138746145940454,0.003834088532589819,0.005138746145940454
2020-08-27,-0.003898635477582846,-0.004430811179277461,-0.002777777777777768,-0.004430811179277461
2020-08-28,0.001956947162426559,0.00547757617254363,0.007311977715877438,0.00547757617254363
2020-08-31,0.0166015625,0.014981273408239737,0.012789491876944448,0.014981273408239737
2020-09-01,-0.011527377521613813,-0.01308285810130827,-0.0068259385665528916,-0.01308285810130827
2020-09-02,-0.0009718172983478324,-0.0006798096532970588,0.009278350515463885,-0.0006798096532970588
2020-09-03,-0.004863813229572078,-0.0023809523809523725,-0.008512087163772608,-0.0023809523809523725
2020-09-04,0.018572825024438133,0.013637913399249912,0.008585164835164916,0.013637913399249912
2020-09-07,0.0038387715930903177,0.006390850992263664,0.021109976166155953,0.006390850992263664
2020-09-08,0.002868068833651982,0.00200534759358284,-0.013337779259753213,0.00200534759358284
2020-09-09,-0.008579599618684375,-0.006671114076050699,-0.009800608313619508,-0.006671114076050699
2020-09-10,0.006730769230769207,0.006044325050369448,0.010921501706484538,0.006044325050369448
2020-09-11,0.021012416427889313,0.02336448598130847,0.012491559756921067,0.02336448598130847
2020-09-14,0.016838166510757757,0.01696020874103077,,0.01696020874103077
2020-09-15,0.002759889604415866,-0.0006414368184733954,,-0.0006414368184733954
2020-09-16,-0.01834862385321101,-0.016688061617458283,,-0.016688061617458283
2020-09-17,0.0018691588785046953,0.002937336814621494,,0.002937336814621494
2020-09-18,0.029850746268656803,0.026033192320208176,,0.026033192320208176
2020-09-21,-0.009057971014492794,-0.005074532191563619,,-0.005074532191563619
2020-09-22,-0.01188299817184657,-0.013069811922218677,,-0.013069811922218677
2020-09-23,-0.0046253469010174575,-0.0029069767441860517,,-0.0029069767441860517
2020-09-24,0.0009293680297397522,0.0006478781988985549,,0.0006478781988985549
2020-09-25,-0.004642525533890329,-0.0035610229847846675,,-0.0035610229847846675
2020-09-28,0.008395522388059629,0.005198180636777128,,0.005198180636777128
2020-09-29,-0.00832562442183149,-0.007110536522301203,,-0.007110536522301203
2020-09-30,0.005597014925373234,0.0048828125,,0.0048828125
2020-10-09,0.05751391465677158,0.05668934240362811,,
2020-10-12,0.007894736842105399,0.0073574494175352445,0.0073574494175352445,0.0176196808510638
2020-10-13,-0.0174064403829417,-0.014607425441266031,-0.014607425441266031,-0.010454099967330932
2020-10-14,-0.001771479185119551,-0.0015441630636194859,-0.0015441630636194859,0.0023109937273027015
2020-10-15,0.0,-0.0006186204763377612,-0.0006186204763377612,0.0026350461133068936
2020-10-16,0.015084294587400127,0.013618074899411914,0.013618074899411914,0.015440210249671571
2020-10-19,-0.0008741258741258306,-0.005190839694656502,-0.005190839694656502,-0.0006470397929472238
2020-10-20,0.002624671916010346,0.007673419275629145,0.007673419275629145,0.005179669796050446
2020-10-21,-0.0008726003490400203,0.00030459945172101044,0.00030459945172101044,-0.005152979066022523
2020-10-22,0.0,-0.004263093788063332,-0.004263093788063332,-0.0003237293622531112
2020-10-23,-0.012227074235807822,-0.011314984709480114,-0.011314984709480114,-0.011658031088082943
2020-10-26,0.007073386383731117,0.0049489638107020895,0.0049489638107020895,0.009829619921362998
2020-10-27,-0.0035118525021948788,-0.001231148045552466,-0.001231148045552466,0.0012978585334197934
2020-10-28,-0.00440528634361248,0.0009244992295840415,0.0009244992295840415,-0.0006480881399870686
2020-10-29,-0.009734513274336165,-0.014162561576354649,-0.014162561576354649,-0.015239948119325497
2020-10-30,-0.0017873100983020196,-0.0031230480949406836,-0.0031230480949406836,-0.0026341784655909972
2020-11-02,-0.008952551477171,-0.005639097744360888,-0.005639097744360888,0.000660283922086391
2020-11-03,0.005420054200542035,0.004725897920604849,0.004725897920604849,0.006928406466512715
2020-11-04,0.008086253369272267,0.008466603951081897,0.008466603951081897,0.006553079947575258
2020-11-05,0.02049910873440286,0.018656716417910557,0.018656716417910557,0.02864583333333326
2020-11-06,0.0,-0.004884004884004867,-0.004884004884004867,-0.0031645569620253333
2020-11-09,-0.010480349344978213,-0.017484662576687127,-0.017484662576687127,-0.014285714285714235
2020-11-10,0.003530450132391838,-0.014361536059943836,-0.014361536059943836,0.0032206119162641045
2020-11-11,0.0316622691292876,0.029141590117199856,0.029141590117199856,0.03113964686998405
2020-11-12,-0.009377664109121997,-0.013850415512465353,-0.013850415512465353,-0.00840597758405981
2020-11-13,-0.007745266781411297,-0.014044943820224698,-0.012796504369538053,-0.008163265306122436
2020-11-16,-0.003469210754553309,-0.004115226337448541,-0.01327853303825477,-0.004115226337448541
2020-11-17,0.007832898172323688,0.006675143038779474,0.002242870874719749,0.006675143038779474
2020-11-18,0.0,0.00126302494474273,0.013427109974424534,0.00126302494474273
2020-11-19,0.003454231433505983,0.0034689372437717303,-0.0006309148264984632,0.0034689372437717303
2020-11-20,0.012908777969019125,0.012256442489000596,0.007575757575757569,0.012256442489000596
2020-11-23,0.01274426508071369,0.013349891338093833,0.005952380952380931,0.013349891338093833
2020-11-24,-0.005033557046979831,-0.008578431372548989,-0.014014325755216439,-0.008578431372548989
2020-11-25,-0.004215851602023535,0.0003090234857849872,-0.00031585596967786955,0.0003090234857849872
2020-11-26,-0.0008467400508045397,-0.0012357120790855713,0.003475513428120136,-0.0012357120790855713
2020-11-27,-0.004237288135593098,-0.006495515001546548,-0.006297229219143552,-0.006495515001546548
2020-11-30,0.005106382978723456,0.007471980074719831,0.004435994930291454,0.007471980074719831
2020-12-01,-0.019475021168501416,-0.021940667490729315,-0.01798107255520509,-0.021940667490729315
2020-12-02,-0.015544041450777257,-0.01516587677725123,-0.016382910375843274,-0.01516587677725123
2020-12-03,-0.0052631578947368585,-0.006737247353224229,-0.004245591116917025,-0.006737247353224229
2020-12-04,0.007054673721340388,0.008397932816537557,0.008199409642505762,0.008397932816537557
2020-12-07,-0.003502626970227629,-0.004163997437540035,-0.003253090435914152,-0.004163997437540035
2020-12-08,-0.00702987697715296,-0.004503055644901943,-0.005874673629242766,-0.004503055644901943
2020-12-09,0.0008849557522125906,0.0019386106623586752,0.000984898227183173,0.0019386106623586752
2020-12-10,0.016799292661361598,0.012254111576910587,0.011807149885208368,0.012254111576910587
2020-12-11,-0.016521739130434754,-0.016247212488053497,-0.017179902755267373,-0.016247212488053497
2020-12-14,0.0053050397877985045,0.007772020725388629,0.00461741424802109,0.007772020725388629
2020-12-15,-0.0026385224274407815,-0.0012853470437017567,0.0,-0.0012853470437017567
2020-12-16,0.013227513227513255,0.011261261261261257,0.012475377544320487,0.011261261261261257
2020-12-17,0.0,0.0019090041361755627,0.004863813229571967,0.0019090041361755627
2020-12-18,0.013925152306353272,0.012702445220704961,0.01129396579541786,0.012702445220704961
2020-12-21,0.03090128755364807,0.03417999372844149,0.033503509891512406,0.03417999372844149
2020-12-22,0.008326394671107407,0.004851425106124907,0.0,0.004851425106124907
2020-12-23,0.0016515276630884035,0.002112251056125558,0.0015436863229392195,0.002112251056125558
2020-12-24,-0.0065952184666117075,-0.0042155977115326815,-0.007398273736128225,-0.0042155977115326815
2020-12-25,0.0008298755186721962,-0.001209555488357994,0.00031055900621113075,-0.001209555488357994
2020-12-28,-0.0008291873963515162,0.0012110202845898588,0.0012418503570319483,0.0012110202845898588
2020-12-29,-0.007468879668049877,-0.009978832778953728,-0.006821705426356628,-0.009978832778953728
2020-12-30,0.027591973244147194,0.027183872938301823,0.025288791757727136,0.027183872938301823
2020-12-31,0.03417412530512598,0.0344930121914957,0.04080389768574899,0.0344930121914957
2021-01-04,0.00472069236821393,0.0011497556769186623,0.004388531304856613,0.0011497556769186623
2021-01-05,0.001566170712607784,0.0,0.0005825808330905957,0.0
2021-01-06,0.008600469116497367,0.014929658340510965,0.010189228529839944,0.014929658340510965
2021-01-07,-0.0031007751937984773,-0.005091937765205112,0.014409221902017322,-0.005091937765205112
2021-01-08,0.0038880248833592645,0.005402331532556204,0.012215909090909083,0.005402331532556204
2021-01-11,0.024012393493415995,0.02347285067873295,0.011787819253438192,0.02347285067873295
2021-01-12,0.00302571860816947,0.0044211108040894675,0.015256588072122046,0.0044211108040894675
2021-01-13,0.044494720965309265,0.038514442916093516,,0.038514442916093516
2021-01-14,-0.010830324909747224,-0.010331125827814591,,-0.010331125827814591
2021-01-15,-0.004379562043795637,-0.005085653104925036,0.011223944414751497,-0.005085653104925036
2021-01-18,-0.017595307917888547,-0.010761366693570085,,-0.010761366693570085
2021-01-19,-0.00223880597014936,-0.0032635300516725696,,-0.0032635300516725696
2021-01-20,-0.03066566940912485,-0.03574351978171897,,-0.03574351978171897
2021-01-21,0.007716049382715973,0.010469722693831285,,0.010469722693831285
2021-01-22,-0.024502297090352232,-0.025203024362923543,,-0.025203024362923543
2021-01-25,-0.016483516483516536,-0.016661878770468208,,-0.016661878770468208
2021-01-26,0.0031923383878691425,0.0029214139643587433,,0.0029214139643587433
2021-01-27,0.027048528241845782,0.024759685406350096,,0.024759685406350096
2021-01-28,-0.012393493415956636,-0.009948834565093767,,-0.009948834565093767
2021-01-29,0.0007843137254903709,0.00028710881424065526,,0.00028710881424065526
2021-02-01,-0.0007836990595612159,0.0002870264064294137,,
2021-02-02,-0.019607843137254832,-0.019225251076040117,-0.019225251076040117,-0.016514806378132074
2021-02-03,-0.0016000000000000458,-0.002340550029256927,-0.002340550029256927,0.0002895193977996424
2021-02-04,0.022435897435897356,0.021114369501466168,0.021114369501466168,0.017655571635311063
2021-02-05,0.010971786833855912,0.009477311889718454,0.009477311889718454,0.005972696245733822
2021-02-08,-0.01782945736434116,-0.015647226173541973,-0.015647226173541973,-0.013570822731128085
2021-02-09,0.017363851617995252,0.01734104046242768,0.01734104046242768,0.016050444253367768
2021-02-10,-0.013188518231186941,-0.014204545454545414,-0.014204545454545414,-0.012693935119887145
2021-02-18,0.005503144654088077,0.006340057636887497,0.006340057636887497,0.0020000000000000018
2021-02-19,-0.009382329945269774,-0.00859106529209619,-0.00859106529209619,-0.005417735956658065
2021-02-22,0.014206787687450761,0.012420566146736034,0.012420566146736034,0.014908256880733939
2021-02-23,0.02568093385214021,0.024536376604850307,0.024536376604850307,0.024011299435028333
2021-02-24,-0.0007587253414265138,0.0,0.0,-0.0024827586206896957
2021-02-25,-0.004555808656036442,-0.004734057365636368,-0.004734057365636368,-0.0008296460176990816
2021-02-26,-0.0427154843630817,-0.04113038612199216,-0.04113038612199216,-0.039025740381954055
2021-03-01,0.0007968127490041166,-0.0014590020426028527,-0.0014590020426028527,-0.0005760368663594306
2021-03-02,-0.023885350318471388,-0.020748100526008173,-0.020748100526008173,-0.02017291066282423
2021-03-03,0.01631321370309946,0.015517755893763141,0.015517755893763141,0.015294117647058902
2021-03-04,-0.015248796147672494,-0.015280634734058163,-0.015280634734058163,-0.009269988412514474
2021-03-05,0.0024449877750609694,0.0038794389734406742,0.0038794389734406742,0.003216374269005895
2021-03-08,0.018699186991869787,0.014863258026159398,0.014863258026159398,0.01777907315651417
2021-03-09,-0.019154030327214522,-0.019332161687170446,-0.019332161687170446,-0.018327605956471982
2021-03-10,-0.026851098454027778,-0.023596176821983228,-0.023596176821983228,-0.02100350058343059
2021-03-11,-0.02006688963210701,-0.021719180177424247,-0.021719180177424247,-0.018474374255065595
2021-03-12,0.0,0.0037523452157599557,0.0037523452157599557,0.00030358227079529954
2021-03-15,0.004266211604095682,0.0009345794392523477,0.0009345794392523477,-0.006069802731411222
2021-03-16,0.005097706032285432,0.005913476501711701,0.005913476501711701,0.009160305343511421
2021-03-17,0.010143702451394843,0.00990099009900991,0.00990099009900991,0.011195158850227038
2021-03-18,-0.004184100418410108,-0.005514705882352922,-0.005514705882352922,-0.0029922202274087484
2021-03-19,0.0008403361344537785,-0.0009242144177449285,-0.0009242144177449285,-0.00030012004801915904
2021-03-22,0.011754827875734675,0.011100832562442209,0.011100832562442209,0.01170819573701598
2021-03-23,-0.008298755186721962,-0.006709362610551994,-0.006709362610551994,-0.006231454005934722
2021-03-24,0.014225941422594035,0.009517961314092771,0.009517961314092771,0.009853687667960687
2021-03-25,0.0008250825082509738,0.005170316301703171,0.005170316301703171,0.004435245416912981
2021-03-26,0.014014839241549781,0.011497730711043763,0.011497730711043763,0.011775095672652336
2021-03-29,-0.013008130081300862,-0.01017050553395149,-0.01017050553395149,-0.00960139656677339
2021-03-30,0.0,-0.002417648836506525,-0.002417648836506525,-0.001762632197414793
2021-03-31,-0.0049423393739703725,-0.006664647076643493,-0.006664647076643493,-0.004414361389052379
2021-04-01,0.04304635761589415,0.07471790179932913,0.036596523330283626,0.04167898315104934
2021-04-02,-0.0071428571428572285,-0.004824063564131675,-0.012062371285672224,-0.004824063564131675
2021-04-06,-0.0015987210231812599,-0.004847447961220386,-0.0008933889219773228,-0.004847447961220386
2021-04-07,0.015212169735788539,0.016332378223495647,0.012816691505216138,0.016332378223495647
2021-04-08,-0.007097791798107322,-0.008457851705666708,-0.004708652148322501,-0.008457851705666708
2021-04-09,0.003177124702144596,0.0019903326698891277,0.0053222945002957545,0.0019903326698891277
2021-04-12,-0.022169437846397355,-0.020147559591373487,-0.018235294117647016,-0.020147559591373487
2021-04-13,-0.0024291497975709175,-0.0031856356791195584,-0.006890353505092817,-0.0031856356791195584
2021-04-14,-0.004870129870129913,-0.005810575246949501,-0.002413273001508287,-0.005810575246949501
2021-04-15,0.014681892332789603,0.013442431326709636,0.014212276988206929,0.013442431326709636
2021-04-16,0.013665594855305496,0.013552479815455598,0.01222420989862849,0.013552479815455598
2021-04-19,-0.0007930214115779988,0.007681365576102328,0.007952871870397615,0.007681365576102328
2021-04-20,0.015873015873015817,0.007905138339920903,0.006428988895382792,0.007905138339920903
2021-04-21,0.0031250000000000444,0.0028011204481792618,0.0008710801393727596,0.0028011204481792618
2021-04-22,0.014018691588784993,0.01368715083798877,0.014215259646068956,0.01368715083798877
2021-04-23,0.004608294930875667,0.004960044089280746,0.003432494279176135,0.004960044089280746
2021-04-26,0.003058103975535076,0.0005483959418699502,0.003135689851767376,0.0005483959418699502
