version,scenario,window,start,end,days,total,cagr,maxdd,sharpe,vol,cash_days,half_position_days,pending_days,staged_initials,staged_fills,overheat_days,overheat_triggers,overheat_recoveries,trades,cost_sum,turnover_sum,avg_scale,avg_final_exposure,max_final_exposure,scenario_name,source_label,pool
1.1,v1_1_staged_50_plus_ma60_overheat,15Y,2011-05-05,2026-05-15,3780,3.565791237452377,0.10654157702635114,-0.36003065358631936,0.5665864307237923,0.22222254758712284,670,631,631,309,278,9,5,3,1404,0.8410544326532201,841.0544326532199,1.4113962368908457,1.0488453236096222,1.5,us_etf_dbc_qqq_gld_ashr_caf,Yahoo adjusted close; ASHR<-CAF,"DBC,QQQ,GLD,ASHR"
1.1,v1_1_staged_50_plus_ma60_overheat,10Y,2016-05-09,2026-05-15,2520,3.563951996177442,0.16394941609472458,-0.32778868837162034,0.8109033424055629,0.21597869589349353,379,443,443,208,185,1,1,0,934,0.5601958967702249,560.1958967702249,1.4153614285782505,1.0855262266665842,1.5,us_etf_dbc_qqq_gld_ashr_caf,Yahoo adjusted close; ASHR<-CAF,"DBC,QQQ,GLD,ASHR"
1.1,v1_1_staged_50_plus_ma60_overheat,from_2020,2020-01-02,2026-05-15,1601,2.5047442299031704,0.21823140415741982,-0.32778868837162023,0.9571686378828553,0.23518561546027536,246,269,269,131,118,1,1,0,686,0.3480425360144824,348.0425360144823,1.3831539712092131,1.0656206395504635,1.5,us_etf_dbc_qqq_gld_ashr_caf,Yahoo adjusted close; ASHR<-CAF,"DBC,QQQ,GLD,ASHR"
1.1,v1_1_staged_50_plus_ma60_overheat,5Y,2021-05-11,2026-05-15,1260,1.557154514344155,0.20656686416399772,-0.32778868837162034,0.947607185627102,0.22495704728128746,192,203,203,99,89,0,0,0,461,0.27146158464241615,271.46158464241614,1.4309759515531733,1.1054302735299386,1.5,us_etf_dbc_qqq_gld_ashr_caf,Yahoo adjusted close; ASHR<-CAF,"DBC,QQQ,GLD,ASHR"
1.1,v1_1_staged_50_plus_ma60_overheat,3Y,2023-05-11,2026-05-15,756,1.4493884020731826,0.34798756436024925,-0.2551182250673677,1.4337295739951865,0.22628069386114869,95,122,122,60,56,0,0,0,266,0.1669718757316623,166.9718757316623,1.4538842875842337,1.1578771590979902,1.5,us_etf_dbc_qqq_gld_ashr_caf,Yahoo adjusted close; ASHR<-CAF,"DBC,QQQ,GLD,ASHR"
1.1,v1_1_staged_50_plus_ma60_overheat,1Y,2025-05-15,2026-05-15,252,0.6411108182341412,0.6411108182341412,-0.1299082658975137,2.14767123741064,0.24488446816430973,23,58,58,26,25,0,0,0,179,0.07007681230466861,70.07681230466861,1.3630070757756323,1.0940195487050424,1.5,us_etf_dbc_qqq_gld_ashr_caf,Yahoo adjusted close; ASHR<-CAF,"DBC,QQQ,GLD,ASHR"
