version,scenario,window,start,end,days,total,cagr,maxdd,sharpe,vol,cash_days,half_position_days,pending_days,staged_initials,staged_fills,overheat_days,overheat_triggers,overheat_recoveries,trades,cost_sum,turnover_sum,avg_scale,avg_final_exposure,max_final_exposure
1.0,v1_0_original_full_entry,from_2020,2020-01-02,2026-05-08,1535,13.209258319191132,0.5460265044124881,-0.21358049081753439,1.7063522477780861,0.27779809920213183,113,0,0,0,0,0,0,0,213,0.39102317602947695,384.0,1.0714341096743496,0.9919052590050403,1.5
1.0,v1_0_original_full_entry,5Y,2021-05-10,2026-05-08,1211,7.011480532396325,0.5418986882485786,-0.21358049081753439,1.6987503199764469,0.27721185755329086,96,0,0,0,0,0,0,0,157,0.2992721576946237,280.0,1.104992114376602,1.0161674677777046,1.5
1.0,v1_0_original_full_entry,3Y,2023-05-08,2026-05-08,727,5.233260127677709,0.8856979834515857,-0.19022444543507055,2.3174484756328013,0.2919239899263207,53,0,0,0,0,0,0,0,95,0.17786069770486782,178.0,1.0241246160477115,0.9462708005951377,1.5
1.0,v1_0_original_full_entry,1Y,2025-05-08,2026-05-08,243,0.7989373344515573,0.8384891593748576,-0.15198995810671334,2.419569988459636,0.2665869467777486,18,0,0,0,0,0,0,0,39,0.07067283037987682,72.0,1.0598983081172826,0.9967725038014645,1.4272151837149927
1.1,v1_1_staged_50_plus_ma60_overheat,from_2020,2020-01-02,2026-05-08,1535,15.990618126931746,0.5920719088396793,-0.18114818211576256,1.906225420026222,0.2620165179362876,113,345,345,187,151,17,10,5,359,0.3975072438725243,338.5,1.1839056381487536,0.9537777741552895,1.5
1.1,v1_1_staged_50_plus_ma60_overheat,5Y,2021-05-10,2026-05-08,1211,10.019922095243048,0.6476672879826666,-0.18114818211576256,2.0755406002213315,0.2564056877796976,96,245,245,138,114,17,9,5,269,0.31410463573672964,252.5,1.2262491921350414,0.988725113720191,1.5
1.1,v1_1_staged_50_plus_ma60_overheat,3Y,2023-05-08,2026-05-08,727,6.630085452417998,1.022605362827521,-0.16549301711857634,2.7693357000420575,0.26733625308802283,53,165,165,87,71,7,7,3,164,0.18707727506747118,158.5,1.157776526469535,0.9293730127134604,1.5
1.1,v1_1_staged_50_plus_ma60_overheat,1Y,2025-05-08,2026-05-08,243,0.9174980153076582,0.9642944380276952,-0.1274528393608666,2.853244706611814,0.24754818125111117,18,67,67,36,25,3,2,1,64,0.07152303747282962,61.5,1.1949472653022852,0.9438455316375195,1.5
