scenario,switch_buffer,position,start,end,trading_days,calendar_days
switch_buffer_1.08,1.08,513030.SH,2023-03-09,2023-03-09,1,1
switch_buffer_1.08,1.08,513520.SH,2023-03-10,2023-03-13,2,4
switch_buffer_1.08,1.08,518880.SH,2023-03-14,2023-03-29,12,16
switch_buffer_1.08,1.08,159941.SZ,2023-03-30,2023-04-11,8,13
switch_buffer_1.08,1.08,513030.SH,2023-04-12,2023-05-08,16,27
switch_buffer_1.08,1.08,513520.SH,2023-05-09,2023-05-18,8,10
switch_buffer_1.08,1.08,159941.SZ,2023-05-19,2023-05-24,4,6
switch_buffer_1.08,1.08,513520.SH,2023-05-25,2023-05-26,2,2
switch_buffer_1.08,1.08,159941.SZ,2023-05-29,2023-06-20,17,23
switch_buffer_1.08,1.08,159985.SZ,2023-06-21,2023-07-03,7,13
switch_buffer_1.08,1.08,159941.SZ,2023-07-04,2023-07-07,4,4
switch_buffer_1.08,1.08,159985.SZ,2023-07-10,2023-09-11,46,64
switch_buffer_1.08,1.08,159941.SZ,2023-09-12,2023-09-15,4,4
switch_buffer_1.08,1.08,513520.SH,2023-09-18,2023-09-19,2,2
switch_buffer_1.08,1.08,518880.SH,2023-09-20,2023-09-27,6,8
switch_buffer_1.08,1.08,CASH,2023-09-28,2023-10-26,15,29
switch_buffer_1.08,1.08,518880.SH,2023-10-27,2023-11-03,6,8
switch_buffer_1.08,1.08,159985.SZ,2023-11-06,2023-11-15,8,10
switch_buffer_1.08,1.08,159941.SZ,2023-11-16,2023-11-23,6,8
switch_buffer_1.08,1.08,513030.SH,2023-11-24,2023-12-19,18,26
switch_buffer_1.08,1.08,513520.SH,2023-12-20,2024-01-19,22,31
switch_buffer_1.08,1.08,159941.SZ,2024-01-22,2024-01-25,4,4
switch_buffer_1.08,1.08,513520.SH,2024-01-26,2024-01-30,3,5
switch_buffer_1.08,1.08,159941.SZ,2024-01-31,2024-02-23,12,24
switch_buffer_1.08,1.08,159915.SZ,2024-02-26,2024-03-18,16,22
switch_buffer_1.08,1.08,159985.SZ,2024-03-19,2024-03-28,8,10
switch_buffer_1.08,1.08,518880.SH,2024-03-29,2024-04-26,19,29
switch_buffer_1.08,1.08,159985.SZ,2024-04-29,2024-05-22,15,24
switch_buffer_1.08,1.08,159941.SZ,2024-05-23,2024-07-03,29,42
switch_buffer_1.08,1.08,513520.SH,2024-07-04,2024-07-09,4,6
switch_buffer_1.08,1.08,159941.SZ,2024-07-10,2024-07-15,4,6
switch_buffer_1.08,1.08,513520.SH,2024-07-16,2024-07-22,5,7
switch_buffer_1.08,1.08,518880.SH,2024-07-23,2024-07-25,3,3
switch_buffer_1.08,1.08,CASH,2024-07-26,2024-08-20,18,26
switch_buffer_1.08,1.08,518880.SH,2024-08-21,2024-08-22,2,2
switch_buffer_1.08,1.08,513520.SH,2024-08-23,2024-09-03,8,12
switch_buffer_1.08,1.08,513030.SH,2024-09-04,2024-09-06,3,3
switch_buffer_1.08,1.08,159985.SZ,2024-09-09,2024-09-24,10,16
switch_buffer_1.08,1.08,518880.SH,2024-09-25,2024-09-25,1,1
switch_buffer_1.08,1.08,159915.SZ,2024-09-26,2024-09-27,2,2
switch_buffer_1.08,1.08,518880.SH,2024-09-30,2024-10-14,6,15
switch_buffer_1.08,1.08,159941.SZ,2024-10-15,2024-10-16,2,2
switch_buffer_1.08,1.08,518880.SH,2024-10-17,2024-11-07,16,22
switch_buffer_1.08,1.08,159915.SZ,2024-11-08,2024-11-19,8,12
switch_buffer_1.08,1.08,159941.SZ,2024-11-20,2024-12-04,11,15
switch_buffer_1.08,1.08,513520.SH,2024-12-05,2024-12-06,2,2
switch_buffer_1.08,1.08,513030.SH,2024-12-09,2024-12-13,5,5
switch_buffer_1.08,1.08,159941.SZ,2024-12-16,2025-01-07,16,23
switch_buffer_1.08,1.08,513520.SH,2025-01-08,2025-01-13,4,6
switch_buffer_1.08,1.08,513030.SH,2025-01-14,2025-01-20,5,7
switch_buffer_1.08,1.08,159985.SZ,2025-01-21,2025-02-10,9,21
switch_buffer_1.08,1.08,513030.SH,2025-02-11,2025-02-12,2,2
switch_buffer_1.08,1.08,518880.SH,2025-02-13,2025-02-20,6,8
switch_buffer_1.08,1.08,159915.SZ,2025-02-21,2025-03-04,8,12
switch_buffer_1.08,1.08,159985.SZ,2025-03-05,2025-03-06,2,2
switch_buffer_1.08,1.08,CASH,2025-03-07,2025-03-07,1,1
switch_buffer_1.08,1.08,513030.SH,2025-03-10,2025-03-27,14,18
switch_buffer_1.08,1.08,518880.SH,2025-03-28,2025-04-21,16,25
switch_buffer_1.08,1.08,CASH,2025-04-22,2025-04-22,1,1
switch_buffer_1.08,1.08,518880.SH,2025-04-23,2025-04-29,5,7
switch_buffer_1.08,1.08,513030.SH,2025-04-30,2025-05-08,4,9
switch_buffer_1.08,1.08,513520.SH,2025-05-09,2025-05-09,1,1
switch_buffer_1.08,1.08,159941.SZ,2025-05-12,2025-06-10,21,30
switch_buffer_1.08,1.08,159985.SZ,2025-06-11,2025-06-25,11,15
switch_buffer_1.08,1.08,159915.SZ,2025-06-26,2025-08-21,41,57
switch_buffer_1.08,1.08,513520.SH,2025-08-22,2025-08-29,6,8
switch_buffer_1.08,1.08,CASH,2025-09-01,2025-09-01,1,1
switch_buffer_1.08,1.08,518880.SH,2025-09-02,2025-09-19,14,18
switch_buffer_1.08,1.08,159915.SZ,2025-09-22,2025-10-10,9,19
switch_buffer_1.08,1.08,518880.SH,2025-10-13,2025-10-14,2,2
switch_buffer_1.08,1.08,513520.SH,2025-10-15,2025-10-22,6,8
switch_buffer_1.08,1.08,159941.SZ,2025-10-23,2025-10-24,2,2
switch_buffer_1.08,1.08,518880.SH,2025-10-27,2025-10-28,2,2
switch_buffer_1.08,1.08,159941.SZ,2025-10-29,2025-11-04,5,7
switch_buffer_1.08,1.08,513520.SH,2025-11-05,2025-11-13,7,9
switch_buffer_1.08,1.08,159941.SZ,2025-11-14,2025-11-17,2,4
switch_buffer_1.08,1.08,159985.SZ,2025-11-18,2025-11-28,9,11
switch_buffer_1.08,1.08,518880.SH,2025-12-01,2025-12-10,8,10
switch_buffer_1.08,1.08,159915.SZ,2025-12-11,2025-12-22,8,12
switch_buffer_1.08,1.08,518880.SH,2025-12-23,2026-01-05,8,14
switch_buffer_1.08,1.08,159915.SZ,2026-01-06,2026-01-19,10,14
switch_buffer_1.08,1.08,518880.SH,2026-01-20,2026-01-26,5,7
switch_buffer_1.08,1.08,513520.SH,2026-01-27,2026-02-03,6,8
switch_buffer_1.08,1.08,518880.SH,2026-02-04,2026-02-09,4,6
switch_buffer_1.08,1.08,513520.SH,2026-02-10,2026-02-24,5,15
switch_buffer_1.08,1.08,513030.SH,2026-02-25,2026-03-02,4,6
switch_buffer_1.08,1.08,513520.SH,2026-03-03,2026-03-05,3,3
switch_buffer_1.08,1.08,159985.SZ,2026-03-06,2026-03-12,5,7
switch_buffer_1.08,1.08,CASH,2026-03-13,2026-03-20,6,8
switch_buffer_1.08,1.08,159985.SZ,2026-03-23,2026-03-26,4,4
switch_buffer_1.08,1.08,CASH,2026-03-27,2026-04-13,11,18
switch_buffer_1.08,1.08,159941.SZ,2026-04-14,2026-04-14,1,1
switch_buffer_1.08,1.08,159915.SZ,2026-04-15,2026-04-20,4,6
switch_buffer_1.08,1.08,513520.SH,2026-04-21,2026-04-24,4,4
switch_buffer_1.08,1.08,159941.SZ,2026-04-27,2026-04-29,3,3
switch_buffer_1.08,1.08,159915.SZ,2026-04-30,2026-05-08,4,9
